role,backbone,sequence,coverage_threshold,raw_error_sum,memory_error_sum,oracle_error_sum,helpful_sum,harmful_sum,temporal_difference_sum,gt_relative_temporal_consistency_sum,valid_pixel_count,memory_better_count,memory_worse_count,tie_count,raw_bad1_count,raw_bad3_count,raw_bad5_count,memory_bad1_count,memory_bad3_count,memory_bad5_count,oracle_bad1_count,oracle_bad3_count,oracle_bad5_count,valid_causal_pair_count,causal_pair_count,raw_epe,memory_epe,oracle_epe,oracle_epe_gain,relative_oracle_gain,memory_better_fraction,memory_worse_fraction,tie_fraction,mean_helpful_magnitude,mean_harmful_magnitude,raw_bad1,raw_bad3,raw_bad5,memory_bad1,memory_bad3,memory_bad5,oracle_bad1,oracle_bad3,oracle_bad5,flow_warped_raw_temporal_difference,gt_relative_temporal_error_consistency,frame_count,mean_frame_oracle_gain
seen,StereoAnywhere,dataset_3_keyframe_1,0.5,368436.8816254139,382146.2942328453,326160.3380215168,42276.543603897095,55985.95621132851,105910.20514369011,98262.4998152256,4646996,2085332,2560234,1430,8391,64,0,8220,50,0,6859,45,0,328,328,0.07928495777173337,0.0822351244186234,0.07018735071463733,0.009097607057096044,0.11474568837242312,0.44874839573780567,0.5509438785830675,0.0003077256791269026,0.020273291544894097,0.02186751531747821,0.0018056826388488391,1.377233808679844e-05,0.0,0.0017688846730231746,1.075963913031128e-05,0.0,0.0014760072958961016,9.683675217280153e-06,0.0,0.022791111751266864,0.021145380761082126,328,0.01098597684816219
seen,StereoAnywhere,dataset_3_keyframe_2,0.5,1499064.4500126839,1530769.5631082058,1323610.9653859138,175453.48462677002,207158.59772229195,419240.2186515331,382612.08234906197,13621194,6391339,7226731,3124,39821,3052,38,38142,2319,27,34581,2057,12,1596,1596,0.11005382127386805,0.11238145225067683,0.09717290315268352,0.012880918121184526,0.11704198883862892,0.46922017262216514,0.5305504789080898,0.00022934846974501647,0.027451756920853363,0.028665602431070417,0.002923458839217766,0.00022406258952041943,2.7897701185373325e-06,0.002800195048980288,0.00017024939223389668,1.982205084223894e-06,0.0025387642228720917,0.00015101466141661295,8.809800374328418e-07,0.0307785219600817,0.028089467219177846,1596,0.013241397681797254
seen,StereoAnywhere,dataset_3_keyframe_3,0.5,587416.9111666679,587720.067732811,494138.4902062416,93278.42096042633,93581.57752656937,203013.45941209793,186859.9984869957,2747846,1371698,1376102,46,60296,2732,0,60122,2310,0,41626,1195,0,447,447,0.21377359253999967,0.21388391770601808,0.1798275777486226,0.03394601479137707,0.1587942382781697,0.49919027485528666,0.500792984759699,1.6740385014298474e-05,0.06800215569347358,0.0680048263330548,0.021943005539611753,0.0009942333012839875,0.0,0.021879683213688102,0.0008406584648484668,0.0,0.0151485927522867,0.00043488608895840596,0.0,0.07388094507919947,0.06800235474877256,447,0.038563343743043633
seen,StereoAnywhere,dataset_3_keyframe_4,0.5,1096929.630124092,1101028.036282301,919537.4810757637,177392.1490483284,181490.55520653725,390399.4982955456,358882.70425486565,6912892,3476208,3429885,6799,132291,15331,1518,132101,15146,1340,105238,11127,893,833,833,0.15867883226355803,0.15927169645964395,0.1330177704317909,0.02566106183176714,0.16171698181610847,0.5028587167281074,0.49615775857629485,0.0009835246955977326,0.05103036097043917,0.05291447241133077,0.01913685328803054,0.0022177404189158458,0.0002195897172992143,0.019109368409053692,0.0021909788262278653,0.0001938407254156437,0.015223440493501128,0.0016096013072387071,0.0001291789311911715,0.05647412085933725,0.051914987859620204,833,0.025955031673044873
seen,StereoAnywhere,dataset_6_keyframe_1,0.5,2175300.6100935936,2113929.6162395477,284240.3410549164,1891060.2690386772,1829689.2751846313,3740445.0130853653,3720749.5442233086,1334001,714270,618323,1408,84963,76795,75751,82465,74910,73854,13395,8602,8192,636,636,1.6306589051234546,1.5846536968409677,0.2130735592064147,1.4175853459170398,0.8693328454301831,0.5354343812335973,0.4635101472937427,0.0010554714726600655,2.6475426225918453,2.95911566476523,0.06369035705370536,0.05756742311287623,0.0567848150038868,0.0618177947392843,0.056154380693867544,0.0553627770893725,0.01004122185815453,0.006448271028282587,0.006140924931840381,2.8039296920207444,2.789165483551593,636,0.5033475752738142
seen,StereoAnywhere,dataset_6_keyframe_2,0.5,1698259.8913497925,1633691.233317852,636609.4243335724,1061650.46701622,997081.8089842796,2098701.1648726463,2058732.2760004997,3151785,1674953,1474463,2369,154585,48631,43879,139609,46739,42398,64794,1285,138,973,1086,0.5388247901902549,0.5183384124608283,0.20198377247609606,0.3368410177141588,0.6251401640136544,0.5314299674628822,0.46781839497300737,0.0007516375641104961,0.6338389596700446,0.6762338620801469,0.04904680998227988,0.015429669219188492,0.013921952163615222,0.04429521683744291,0.014829374465580615,0.013452059705849225,0.02055787434739362,0.00040770547483410196,4.3784712472456086e-05,0.6658770077504165,0.6531956576988912,1086,nan
seen,StereoAnywhere,dataset_6_keyframe_3,0.5,2785327.2847623825,2721531.703098774,1780299.1556448936,1005028.1291174889,941232.5474538803,1989258.2168235779,1946260.6765713692,7476064,3933102,3535326,7636,208267,38733,35472,195262,37993,34799,107826,4643,3558,1569,1572,0.3725660032822596,0.3640326919484336,0.23813321497045686,0.13443278831180272,0.36082945606272926,0.5260926070188805,0.4728859999058328,0.001021393075286675,0.2555306547141388,0.2662364227383501,0.027857840703343364,0.005180934780654633,0.0047447426881310805,0.026118288982009786,0.005081952214427271,0.0046547220569540335,0.014422829981123757,0.0006210487229643834,0.000475918879239129,0.26608362593251983,0.2603322652897794,1572,nan
seen,StereoAnywhere,dataset_6_keyframe_4,0.5,2337751.3804106712,2324517.6352238655,1644191.8250479698,693559.5553627014,680325.8101758957,1418850.8422107697,1373885.365538597,6613166,3377936,3229004,6226,298903,82100,41933,291501,80614,41766,231583,53190,16839,1198,1359,0.3534995765130758,0.3514984555391269,0.24862400626991216,0.10487557024316363,0.29667806473110253,0.510789537114296,0.488269007612995,0.0009414552727090172,0.2053205138767287,0.21069215466313937,0.0451981698327246,0.012414628636268922,0.006340835841713334,0.04407888747991506,0.01218992537008749,0.006315583186631032,0.03501847677799105,0.008043046250464604,0.002546284185214767,0.21454940677593298,0.20775001951237834,1359,nan
seen,StereoAnywhere,dataset_7_keyframe_1,0.5,474585.7061390877,468770.12311029434,409131.0462822914,65454.659856796265,59639.07682800293,136126.79339027405,125093.7366847992,2987068,1549007,1437680,381,38667,8988,2559,37541,8589,2029,34653,8394,1981,646,646,0.15888011459367102,0.1569331943933966,0.13696743638989517,0.02191267820377585,0.1379195770333913,0.5185710536218124,0.4813013965534096,0.00012754982477800975,0.04225588383835339,0.041482859070170644,0.012944800720974547,0.003008970669566277,0.0008566929176034827,0.012567842446171295,0.002875394868814503,0.0006792614028204246,0.011601008078825123,0.002810113462432057,0.0006631921335570533,0.045572043686408895,0.041878436207277235,646,0.022811146166254723
seen,StereoAnywhere,dataset_7_keyframe_2,0.5,58324.15463066101,56342.5838766098,48309.4016661644,10014.752964496613,8033.182210445404,19553.498154640198,18047.935174942017,254507,131353,123121,33,5852,2152,1530,5376,2112,1391,4620,2109,1374,344,627,0.22916522779593887,0.22137930931805333,0.18981561083256807,0.039349616963370804,0.17170849758415282,0.51610761197138,0.48376272558318634,0.0001296624454337209,0.0762430470906383,0.06524623915047315,0.02299347365691317,0.008455563108283859,0.0060116224701088775,0.021123191110657073,0.008298396507758137,0.005465468533281993,0.018152742360720925,0.008286609012718707,0.005398672728058561,0.07682892083376959,0.0709133154488561,627,nan
seen,StereoAnywhere,dataset_7_keyframe_3,0.5,3145170.8598251343,3152696.098387718,2824561.6953430176,320609.1644821167,328134.4030447006,705886.3714489937,648743.5675268173,2672683,1449655,1222688,340,406501,291919,186938,407730,291807,187780,375637,271153,171428,583,583,1.1767841004058972,1.1795997124940436,1.056826303509626,0.11995779689627128,0.10193696265516788,0.5423969097719408,0.4574758772364699,0.00012721299158935048,0.2211623900045988,0.2683713286175219,0.15209473027665457,0.10922320379932825,0.06994394771097058,0.15255456782566432,0.10918129834327528,0.07025898694308304,0.1405467838872025,0.10145348326007986,0.06414079035935051,0.2641115206887587,0.24273120588068892,583,0.11164693992601643
seen,StereoAnywhere,dataset_7_keyframe_4,0.5,1258658.584139824,1240263.3240184784,1127977.2763137817,130681.30782604218,112286.04770469666,260545.73571109772,242967.35553073883,3652263,1970598,1681012,653,222959,32699,6241,219244,31799,5988,199016,29184,5154,1913,2196,0.3446243011907477,0.3395876266354527,0.30884338732281374,0.03578091386793397,0.10382585831673381,0.5395553387037023,0.4602658680385284,0.00017879325776922419,0.0663155589450726,0.06679669610014483,0.06104680851296854,0.008953079227865025,0.0017088035554942238,0.060029630943883285,0.008706656667386767,0.001639531435715336,0.054491146995711975,0.007990662227774944,0.0014111798630054846,0.07133816368402213,0.06652515318057294,2196,nan
unseen,CREStereo,dataset_1_keyframe_2,0.5,367118.0347676277,380866.7671146393,328556.07006073,38561.964706897736,52310.6970539093,97389.6879067421,90872.66176080704,4283664,1907904,2367688,8072,675,172,1,675,161,0,612,150,0,279,279,0.08570187455590067,0.08891144756326343,0.07669977618709824,0.009002098368802433,0.1050396903854261,0.44539067489887163,0.5527249569527395,0.0018843681483888559,0.020211690266857103,0.022093576963649476,0.0001575753840637361,4.015254230957423e-05,2.3344501342775717e-07,0.0001575753840637361,3.7584647161868905e-05,0.0,0.00014286834821778738,3.501675201416358e-05,0.0,0.02273513700111449,0.021213769744967633,279,0.00879478833787326
unseen,CREStereo,dataset_1_keyframe_3,0.5,528755.1821770668,544926.8951692581,471304.19810533524,57450.98407173157,73622.69706392288,140385.84559583664,131073.68113565445,5607664,2604771,2994388,8505,806,71,10,786,74,10,758,69,10,470,470,0.094291523560803,0.09717538268506425,0.08404644039038987,0.01024508317041313,0.10865327850818621,0.464501974440694,0.5339813512364507,0.0015166743228552924,0.022056059466160967,0.024586892902296858,0.00014373186410598067,1.2661243612313434e-05,1.7832737482131596e-06,0.00014016531660955434,1.3196225736777382e-05,1.7832737482131596e-06,0.0001351721501145575,1.2304588862670801e-05,1.7832737482131596e-06,0.02503463930717615,0.023374025465087503,470,0.012931250938464133
unseen,CREStereo,dataset_2_keyframe_2,0.5,443894.6410970688,433067.46783447266,394090.45349264145,49804.18760442734,38977.01434183121,93779.92472839355,88781.20194625854,2028109,1142515,884207,1387,24064,2655,2177,22814,2542,2078,21251,2099,1671,1029,1032,0.21887119533371668,0.21353263943627915,0.19431423729821298,0.0245569580355037,0.1121982177602735,0.5633400374437468,0.43597607426425306,0.0006838882920000848,0.04359171442337942,0.04408132297282334,0.011865239984635935,0.0013091012366692322,0.0010734137070542067,0.011248902302588274,0.0012533843102121237,0.001024599762636032,0.010478233664955877,0.0010349542356944325,0.0008239202133613134,0.046240081143761776,0.04377536017356984,1032,nan
unseen,CREStereo,dataset_2_keyframe_3,0.5,1194567.9967193604,1202973.2704854012,1064623.3631067276,129944.63361263275,138349.90737867355,291021.808072567,268294.5409913063,4673151,2301948,2371015,188,121233,4015,19,125271,4051,17,104991,3304,1,1101,1101,0.25562366735407444,0.25742229824916874,0.22781702605088677,0.027806641303187662,0.1087796039819411,0.49259011746036024,0.5073696527246819,4.0229814957830383e-05,0.05644985621422932,0.05835049857494514,0.02594245296160984,0.0008591633354026009,4.065779171270092e-06,0.026806538029693454,0.0008668669169902706,3.6378024163995556e-06,0.02246685373530622,0.0007070175990461254,2.1398837743526798e-07,0.06227528450772658,0.05741191350146963,1101,0.029496048863053775
unseen,CREStereo,dataset_2_keyframe_4,0.5,3678090.006126404,3737028.331469059,3406046.1132235527,272043.8929028511,330982.2182455063,619548.462905407,603026.1111483574,11119198,5553808,5562079,3311,155481,23155,6249,196953,22522,6359,132756,21437,5920,1860,2113,0.33078734690455225,0.3360879383089553,0.30632120349179437,0.02446614341275788,0.07396335936579072,0.4994791890566208,0.500223037668724,0.00029777327465524043,0.04898330891216461,0.05950692506264407,0.013983112810834019,0.0020824343626221964,0.0005620009644580481,0.017712878212979028,0.0020255057963712852,0.0005718937642804814,0.011939350302063152,0.0019279268163045573,0.0005324124995345887,0.05571880839835813,0.05423287822991887,2113,nan
unseen,CREStereo,dataset_3_keyframe_1,0.5,358695.44745373726,371954.8864188194,312251.27812743187,46444.16932630539,59703.60829138756,117083.52982831001,106147.77761769295,4646996,2103353,2542784,859,10849,166,27,9872,102,17,8342,67,4,328,328,0.0771886714457549,0.08004200701244835,0.06719422141259254,0.009994450033162364,0.12948078838467975,0.4526263848731525,0.5471887645265888,0.0001848506002587478,0.02208101508700888,0.02347962244979816,0.0023346264984949417,3.572200191263345e-05,5.810205130368091e-06,0.0021243831498886593,2.1949663825835012e-05,3.6582773043058352e-06,0.0017951381925011341,1.4417916434617117e-05,8.607711304249025e-07,0.025195530581113047,0.02284223563301818,328,0.013261010230615143
unseen,CREStereo,dataset_3_keyframe_2,0.5,1477117.9849748611,1507644.5311684608,1279960.0211873055,197157.9637875557,227684.5099811554,466033.57449007034,424842.4737687111,13621194,6413922,7205042,2230,47151,2719,0,44061,1556,0,37765,1332,0,1596,1596,0.10844262147465641,0.11068372795868416,0.09396826894817778,0.014474352526478634,0.13347475678519413,0.4708781036376106,0.5289581809054331,0.00016371545695626977,0.030739064769973144,0.031600719326987325,0.003461590812082994,0.00019961539348165806,0.0,0.0032347384524440367,0.00011423374485379182,0.0,0.0027725175928042726,9.778878415504544e-05,0.0,0.03421385632493527,0.031189811536985017,1596,0.014748422698613864
unseen,CREStereo,dataset_3_keyframe_3,0.5,465746.86075639725,463668.14143514633,391886.70274448395,73860.1580119133,71781.43869066238,163213.08303165436,145641.59670257568,2747846,1370355,1377436,55,46182,3570,0,44628,2499,0,38534,2172,0,447,447,0.16949525583180325,0.1687387653584467,0.14261596273753477,0.02687929309426848,0.1585843389088238,0.4987015283971518,0.5012784559251137,2.0015677734487303e-05,0.053898557681705324,0.05211235853474309,0.016806618711528956,0.0012991994456749032,0.0,0.01624108483517635,0.0009094396119724322,0.0,0.01402334774219516,0.0007904373098055713,0.0,0.05939673585479476,0.05300209571518043,447,0.02932030920296186
unseen,CREStereo,dataset_3_keyframe_4,0.5,917538.3219556808,921955.2888350487,744350.887812376,173187.43414330482,177604.40102267265,397077.40622758865,350791.8351659775,6912892,3467203,3433674,12015,75717,7482,2678,75770,7125,2556,53939,4503,1789,833,833,0.13272857755562806,0.13336752387207101,0.10767575825173835,0.02505281930388971,0.18875226243865822,0.5015560781218628,0.4967058649259962,0.0017380569521410142,0.049950185825088644,0.05172430493479365,0.010953013586788279,0.0010823256026566016,0.00038739213631574165,0.010960680421450241,0.0010306829616316875,0.0003697439508674517,0.00780266782701075,0.0006513916317512265,0.0002587918341556616,0.05744012870844629,0.050744584924222375,833,0.026039573672180745
unseen,CREStereo,dataset_6_keyframe_1,0.5,158004.31943702698,152429.5882077217,122221.99516677856,35782.32427024841,30207.593040943146,74214.8687119484,65989.91731119156,1334001,689430,643172,1399,9497,138,9,8964,136,9,7218,108,9,636,636,0.11844392878043343,0.11426497297057626,0.09162061735094544,0.02682331142948799,0.22646421564765856,0.5168137055369524,0.48213756961201676,0.0010487248510308463,0.0519013159715249,0.04696658598468706,0.00711918506807716,0.00010344819831469392,6.746621629219168e-06,0.006719635142702292,0.00010194894906375633,6.746621629219168e-06,0.005410790546633773,8.095945955063002e-05,6.746621629219168e-06,0.05563329316241022,0.04946766704911882,636,0.05586089712753359
unseen,CREStereo,dataset_6_keyframe_2,0.5,700114.4742717743,670460.803401947,579020.4248933792,121094.04937839508,91440.37850856781,228199.13306999207,212534.4278869629,3151785,1681463,1467136,3186,79180,317,57,69324,239,56,51362,198,54,973,1086,0.22213268807097383,0.21272415580439244,0.18371190449011568,0.03842078358085815,0.17296321362924438,0.5334954636816915,0.46549368056514007,0.0010108557531684427,0.07201707642594281,0.0623257683735985,0.025122271982384585,0.00010057792647658391,1.808498993427534e-05,0.021995155126380766,7.583004551389133e-05,1.7767709409112615e-05,0.016296162333407894,6.28215439822196e-05,1.7133148358787163e-05,0.0724031407821257,0.06743303489513494,1086,nan
unseen,CREStereo,dataset_6_keyframe_3,0.5,1957627.7942342758,1916425.7710795403,1678490.3207421303,279137.47349214554,237935.45033740997,546489.8323531151,517072.9238295555,7476064,3936995,3532107,6962,134918,447,1,126358,397,1,80488,275,1,1569,1572,0.2618527335017833,0.25634154162933065,0.22451524234438472,0.03733749115739857,0.1425896558652663,0.5266133355733712,0.4724554257427438,0.0009312386838849962,0.07090115011376584,0.06736360204756253,0.018046661986842273,5.979082041031216e-05,1.3376022463157084e-07,0.016901674463996028,5.310280917873362e-05,1.3376022463157084e-07,0.010766092960145874,3.678406177368198e-05,1.3376022463157084e-07,0.07309860273442216,0.06916379044234447,1572,nan
unseen,CREStereo,dataset_6_keyframe_4,0.5,1848538.0488090515,1828160.6176681519,1609848.4499692917,238689.59883975983,218312.16769886017,497897.14574956894,457001.76653862,6613166,3371321,3234323,7522,295070,58350,18599,285872,56455,18024,250017,53369,16789,1198,1359,0.27952391468912946,0.27644257193425237,0.24343082420270287,0.03609309048642659,0.12912344379037216,0.5097892597887306,0.4890733122380415,0.0011374279732279517,0.07080002136840717,0.06749856699496623,0.04461856847385957,0.008823307928456658,0.0028124199513515917,0.04322770666878769,0.00853675833934911,0.002725472186846663,0.03780594650126732,0.008070113467588746,0.0025387235100404254,0.07528877178488623,0.06910483821797608,1359,nan
unseen,CREStereo,dataset_7_keyframe_1,0.5,459650.82763814926,453734.35909843445,386917.18612766266,72733.6415104866,66817.17297077179,155650.03668737411,139550.8144812584,2987068,1552326,1434510,232,38132,9099,2712,36910,8688,2167,34716,8375,2085,646,646,0.1538802690926853,0.15189957479991564,0.12953075930232008,0.02434950979036521,0.15823672478567732,0.519682176636086,0.4802401552291411,7.766813477296131e-05,0.04685461785120303,0.046578394692802276,0.012765695323976554,0.0030461308547378232,0.0009079137133804788,0.01235659851064656,0.0029085377366702063,0.0007254605519526171,0.011622098994733297,0.002803752710015306,0.000698008883627691,0.05210796563297994,0.046718325287960764,646,0.02478563200701187
unseen,CREStereo,dataset_7_keyframe_2,0.5,48875.87187767029,47575.843527793884,39364.63069152832,9511.241186141968,8211.212836265564,20047.55114173889,17722.45402240753,254507,129242,125242,23,3215,2188,1652,3057,2155,1495,2752,2152,1487,344,627,0.19204136576860475,0.18693333986017627,0.15467012966845045,0.037371236100154304,0.19459992877359455,0.5078131446286349,0.49209648457606275,9.037079530229031e-05,0.07359249459263992,0.06556277316128427,0.012632265517254928,0.00859701304875701,0.0064909806017123305,0.012011457445178324,0.008467350603323287,0.00587410169464887,0.010813062116169692,0.008455563108283859,0.0058426683745437255,0.0787701365453166,0.0696344462918801,627,nan
unseen,CREStereo,dataset_7_keyframe_3,0.5,3636424.760081768,3630843.312121868,3402024.9195575714,234399.84052419662,228818.39256429672,502470.2476592064,463218.23308849335,2672683,1438354,1233927,402,431350,332717,225151,432647,332154,225616,413146,319056,214943,583,583,1.3605896247634934,1.3585012933153195,1.2728875514071707,0.08770207335632274,0.06445887265351423,0.5381685744250253,0.46168101492021313,0.00015041065476152616,0.16296394387209034,0.1854391650108124,0.16139212918254803,0.12448801447833506,0.08424156549804074,0.16187740932987563,0.1242773647304974,0.08441554797183205,0.15458099595051114,0.11937667130744649,0.08042218250349929,0.18800218643932198,0.17331581526447146,583,0.09369642636908133
unseen,CREStereo,dataset_7_keyframe_4,0.5,1312408.7424254417,1291884.516579628,1165582.179131031,146826.5632944107,126302.33744859695,294351.65739297867,273128.90074300766,3652263,1953774,1697907,582,246004,40443,7512,240340,39724,7230,217743,35331,6015,1913,2196,0.35934124744725165,0.3537216560197412,0.31913971669921665,0.04020153074803501,0.11187563641420337,0.5349488796398287,0.4648917671043953,0.00015935325577593945,0.07515022888748171,0.07438707623479787,0.06735659507543679,0.011073408459357937,0.002056806971458518,0.06580577576149363,0.010876544213820309,0.0019795945691753304,0.05961865287357455,0.00967372831584144,0.0016469241125296836,0.0805943212175516,0.0747834700685596,2196,nan
unseen,Fast-FoundationStereo,dataset_1_keyframe_2,0.5,334242.01512670517,347644.2947421074,304193.8431825638,30048.171944141388,43450.45155954361,77573.08396625519,73498.623503685,4283664,1858688,2416839,8137,679,158,13,693,150,6,622,139,4,279,279,0.07802713170937431,0.08115582705415443,0.07101253580639466,0.007014595902979648,0.08989944586335348,0.4339014451180111,0.5641990128077272,0.0018995420742616601,0.016166334502692968,0.017978215164329774,0.00015850916411744713,3.688431212158563e-05,3.0347851745608433e-06,0.0001617773943054357,3.501675201416358e-05,1.400670080566543e-06,0.00014520279835206497,3.2448856866458245e-05,9.337800537110287e-07,0.018109049628134977,0.017157887150739414,279,0.006834012335143824
unseen,Fast-FoundationStereo,dataset_1_keyframe_3,0.5,495539.85024499893,511321.80355644226,446202.8538155556,49336.99642944336,65118.94974088669,122434.97381925583,114455.94617033005,5607664,2582767,3014792,10105,813,70,10,792,72,9,773,67,9,470,470,0.0883683206135387,0.09118267491712097,0.07957018355870743,0.008798137054831276,0.09956211676023788,0.46057805888512576,0.5376199429923049,0.001801998122569398,0.019102379900875054,0.0215998150920152,0.00014498015572972988,1.2482916237492118e-05,1.7832737482131596e-06,0.00014123528085848225,1.2839570987134749e-05,1.6049463733918436e-06,0.00013784706073687725,1.194793411302817e-05,1.6049463733918436e-06,0.021833507467504443,0.02041062841324481,470,0.011340848565787461
unseen,Fast-FoundationStereo,dataset_2_keyframe_2,0.5,441413.8546600342,430759.40205430984,400854.8641319275,40558.99052810669,29904.537922382355,74463.61597585678,70463.52845048904,2028109,1181444,845177,1488,21096,1112,708,20007,1105,704,18840,1021,667,1029,1032,0.21764799360391093,0.21239460110591188,0.19764956623728186,0.019998427366629073,0.09188427164195885,0.5825347651432936,0.4167315464799969,0.0007336883767095359,0.034330015242454735,0.03538257420916844,0.010401807792381968,0.0005482940019495994,0.00034909366311179526,0.009864854403782045,0.0005448425109301324,0.00034712138252924275,0.009289441543822349,0.0005034246186965296,0.000328877787140632,0.03671578597395741,0.03474346223525907,1032,nan
unseen,Fast-FoundationStereo,dataset_2_keyframe_3,0.5,1223912.7840890884,1230728.3712730408,1096509.5105071068,127403.27358198166,134218.860765934,283454.27624607086,261622.13434791565,4673151,2299393,2373653,105,130327,3450,13,133142,3484,9,114764,2703,2,1101,1101,0.2619031107895055,0.26336156723226806,0.2346402909957557,0.02726281979374981,0.10409505909099814,0.49204337715601315,0.5079341540643562,2.2468779630703138e-05,0.055407350366806225,0.05654527463194241,0.02788846326600617,0.0007382599021516746,2.7818489066584838e-06,0.02849084054848645,0.0007455355069844737,1.925895396917412e-06,0.024558162147981094,0.0005784105842075294,4.2797675487053597e-07,0.06065592065098493,0.05598409603026216,1101,0.0283435837837936
unseen,Fast-FoundationStereo,dataset_2_keyframe_4,0.5,3822702.413125992,3878794.5032377243,3565591.888701439,257110.52442455292,313202.6145362854,584491.7720832825,570313.1389608383,11119198,5578495,5536034,4669,165857,23702,6281,207909,23128,6331,142856,21924,5918,1860,2113,0.34379299776170835,0.3488376142989561,0.3206698800310453,0.023123117730663056,0.06725883854880103,0.5016994031404064,0.49788069247440325,0.0004199043851903707,0.04608958588733214,0.05657526932390325,0.014916273637720993,0.0021316285581028417,0.0005648788698609378,0.01869820107529338,0.002080006129938508,0.0005693755970529529,0.012847689194850204,0.0019717249391547845,0.0005322326304469081,0.05256600090071986,0.05129085199857385,2113,nan
unseen,Fast-FoundationStereo,dataset_3_keyframe_1,0.5,338981.7815172672,351919.31017422676,296997.6200699806,41984.161447286606,54921.69010424614,107109.88932228088,96905.85155153275,4646996,2116098,2530065,833,6927,65,0,6493,51,0,5458,46,0,328,328,0.07294643281751635,0.07573049560925527,0.06391174429028573,0.00903468852723062,0.12385374004280514,0.4553690168874688,0.5444517275246202,0.00017925558791098594,0.019840367245414253,0.021707620201159315,0.0014906404051133247,1.3987530869404664e-05,0.0,0.001397246737462223,1.0974831912917506e-05,0.0,0.0011745222074647794,9.898867999886377e-06,0.0,0.023049275127906475,0.020853439846200156,328,0.010856891617616564
unseen,Fast-FoundationStereo,dataset_3_keyframe_2,0.5,1445179.4450178146,1479871.9611625671,1267868.3422224522,177311.10279536247,212003.61894011497,425562.4998745918,389314.72173547745,13621194,6393165,7225295,2734,39353,2396,4,36987,1871,0,34552,1768,0,1596,1596,0.10609785346408065,0.10864480464506762,0.09308055829925425,0.0130172951648264,0.12269140929635675,0.4693542284178612,0.5304450549636104,0.00020071661852844912,0.02773447936903904,0.029341863403517084,0.002889100617757885,0.00017590234747409076,2.936600124776139e-07,0.0027154007203773764,0.00013735947083640392,0.0,0.002536635187781629,0.00012979772551510537,0.0,0.0312426722557943,0.028581541510639775,1596,0.01314101723946388
unseen,Fast-FoundationStereo,dataset_3_keyframe_3,0.5,451050.3333325386,449298.39125823975,382124.9334487915,68925.3998837471,67173.45780944824,153753.39824151993,136098.85769319534,2747846,1374609,1373167,70,48496,6245,0,46921,5736,0,40896,5101,0,447,447,0.16414687480031218,0.16350930556451845,0.1390634458586076,0.025083428941704566,0.1528108833763606,0.500249650089561,0.4997248754115041,2.5474498934802023e-05,0.05014182206267171,0.04891863685148874,0.017648732862030843,0.002272689226397695,0.0,0.017075556635997795,0.0020874532270003486,0.0,0.01488293012053805,0.0018563631295203588,0.0,0.05595415399608272,0.04952928864761538,447,0.02763383748178916
unseen,Fast-FoundationStereo,dataset_3_keyframe_4,0.5,943319.7827191353,950382.0856490135,797525.5037617683,145794.27895736694,152856.58188724518,332107.74089050293,298650.8608446121,6912892,3473099,3430362,9431,93156,3607,89,93636,3333,43,78013,2556,15,833,833,0.13645805297104818,0.13747966634644568,0.11536785237810288,0.021090200592945307,0.15455445929174982,0.5024089773136916,0.4962267600882525,0.0013642625980559223,0.04197815235251484,0.04455989831022066,0.013475691505089331,0.0005217787287867364,1.287449594178529e-05,0.013545126988820308,0.0004821426401569705,6.220262084233343e-06,0.011285146650634785,0.0003697439508674517,2.1698588665930267e-06,0.04804179508236248,0.04320201456128812,833,0.021815674331702256
unseen,Fast-FoundationStereo,dataset_6_keyframe_1,0.5,149277.21028709412,139807.8498196602,114267.66333723068,35009.546949863434,25540.186482429504,68062.77281332016,60549.73343229294,1334001,726381,604896,2724,5090,92,8,4643,90,8,3557,88,8,636,636,0.1119018728524897,0.10480340705866052,0.08565785433236608,0.02624401852012362,0.2345270713629501,0.5445130850726498,0.45344493744757314,0.0020419774797770015,0.04819722287596101,0.04222244234121155,0.003815589343636174,6.896546554312928e-05,5.996997003750372e-06,0.003480507136051622,6.746621629219168e-05,5.996997003750372e-06,0.0026664147927925094,6.596696704125409e-05,5.996997003750372e-06,0.05102153057855291,0.04538957124641806,636,0.0495060730034992
unseen,Fast-FoundationStereo,dataset_6_keyframe_2,0.5,747008.0242557526,719631.2784385681,637142.9797258377,109865.04452991486,82488.29871273041,202708.4245185852,192353.34324264526,3151785,1691273,1456775,3737,89447,231,54,81644,198,57,64922,183,53,973,1086,0.23701109823663497,0.22832498994651226,0.2021530592111574,0.03485803902547757,0.14707344628509697,0.5366079856335378,0.46220633704392905,0.0011856773225331042,0.06495997070249147,0.0566239115256168,0.028379791134230285,7.329180131258954e-05,1.7133148358787163e-05,0.02590405119638554,6.28215439822196e-05,1.808498993427534e-05,0.02059848625461445,5.806233610477872e-05,1.681586783362444e-05,0.06431543538616537,0.061029969760832435,1086,nan
