model,specimen,session,quality,convention,anchor_id,beneficial_rate,boundary_raw_mae,boundary_refined_mae,catastrophic_harmful_gt6px,continuity_flag,corr_max,corr_p50,corr_p95,corr_p99,correction_magnitude_ratio,correction_sign_accuracy,delta_mae,fixed_bad1_pct_of_rawbad,fixed_bad3_pct_of_rawbad,frac_corr_gt12px,frac_corr_gt20px,frac_corr_gt3px,frac_corr_gt6px,frame_id,harmful_rate,interior_raw_mae,interior_refined_mae,mean_beneficial_reduction,mean_damping,mean_gate,mean_harmful_increase,mean_trust,modified_pixel_ratio,net_benefit_ratio,neutral_rate,new_bad1_pct_of_rawgood,new_bad3_pct_of_rawgood,overshoot_rate,raw_bad1,raw_bad3,raw_bad5,raw_mae,raw_rmse,refined_bad1,refined_bad3,refined_bad5,refined_mae,refined_rmse,rel_impr,runtime_ms,sequence_id,split,top0.1pct_damage_contrib,top1.0pct_damage_contrib,top10.0pct_damage_contrib,top5.0pct_damage_contrib,undershoot_rate,valid_px
EGBM-v1,specimen_1,2025_03_06-17_04_37,valid,,specimen_1__2025_03_06-17_04_37__Clip_4__start,0.3074792243767313,2.40625,4.647281646728516,0.0,,2.2442283630371094,2.240245819091797,2.24354887008667,2.243947982788086,0.9125512838363647,0.5233918128654971,-0.7900950908660889,23.762376237623762,33.75,0.0,0.0,0.0,0.0,1741277161_742160797,0.6897506925207756,2.2649967670440674,3.047311782836914,1.6535526514053345,0.9260841608047485,0.985811710357666,1.929831624031067,,0.9626666666666667,0.4457831325301205,0.002770083102493075,85.54913294797689,27.11864406779661,0.29239766081871343,53.86666666666666,21.333333333333336,9.066666666666666,2.265749931335449,4.364389896392822,80.53333333333333,35.46666666666667,12.266666666666666,3.055845022201538,4.479104042053223,-0.34871239757708,12.21177726984024,specimen_1__2025_03_06-17_04_37__Clip_4__start,valid,0.004668583162128925,0.014005646109580994,0.1726842224597931,0.0840209573507309,0.7017543859649122,375
EGBM-v1,specimen_1,2025_03_06-17_04_37,valid,,specimen_1__2025_03_06-17_04_37__Clip_4__end,0.3675,11.897321701049805,11.213391304016113,0.0,,2.244659423828125,2.2327804565429688,2.243495464324951,2.244037628173828,0.7745839953422546,0.582010582010582,-0.5430200099945068,20.0,22.58064516129032,0.0,0.0,0.0,0.0,1741277171_752430915,0.625,2.2253429889678955,2.810258626937866,1.5557278394699097,0.8658866286277771,0.9737258553504944,1.8371059894561768,,0.9433962264150944,0.588,0.0075,89.65517241379311,20.0,0.25132275132275134,58.9622641509434,29.245283018867923,12.735849056603774,2.544700860977173,4.354694366455078,83.9622641509434,36.79245283018868,12.971698113207546,3.0877208709716797,4.334502220153809,-0.21339247308856002,12.287591118365526,specimen_1__2025_03_06-17_04_37__Clip_4__end,valid,0.004884754307568073,0.019535347819328308,0.20496611297130585,0.10251621156930923,0.746031746031746,424
EGBM-v1,specimen_1,2025_03_06-17_04_37,valid,,specimen_1__2025_03_06-17_04_37__Clip_5__start,0.3675,11.897321701049805,11.213391304016113,0.0,,2.244659423828125,2.2327804565429688,2.243495464324951,2.244037628173828,0.7745839953422546,0.582010582010582,-0.5430200099945068,20.0,22.58064516129032,0.0,0.0,0.0,0.0,1741277171_752430915,0.625,2.2253429889678955,2.810258626937866,1.5557278394699097,0.8658866286277771,0.9737258553504944,1.8371059894561768,,0.9433962264150944,0.588,0.0075,89.65517241379311,20.0,0.25132275132275134,58.9622641509434,29.245283018867923,12.735849056603774,2.544700860977173,4.354694366455078,83.9622641509434,36.79245283018868,12.971698113207546,3.0877208709716797,4.334502220153809,-0.21339247308856002,12.228772975504398,specimen_1__2025_03_06-17_04_37__Clip_5__start,valid,0.004884754307568073,0.019535347819328308,0.20496611297130585,0.10251621156930923,0.746031746031746,424
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_1__end,0.18762088974854932,2.6078124046325684,3.535851001739502,0.0,,2.2441864013671875,2.231609344482422,2.243124485015869,2.243713140487671,1.2874952554702759,0.3374233128834356,-1.1402065753936768,17.445482866043612,34.78260869565217,0.0,0.0,0.0,0.0,1741279879_525370836,0.8007736943907157,1.393387794494629,2.5502676963806152,1.4259324073791504,0.8712611794471741,0.9712660908699036,1.8464921712875366,,0.941712204007286,0.23429951690821257,0.01160541586073501,85.08771929824562,35.625,0.20245398773006135,58.46994535519126,12.568306010928962,0.36429872495446264,1.481870412826538,1.8881560564041138,83.60655737704919,39.34426229508197,6.739526411657559,2.622076988220215,3.0157196521759033,-0.7694374390125197,12.23292900249362,specimen_1__2025_03_06-17_51_03__Clip_1__end,valid,0.002933529205620289,0.014665845781564713,0.15832670032978058,0.07917792350053787,0.7914110429447853,549
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_2__start,0.18762088974854932,2.6078124046325684,3.535851001739502,0.0,,2.2441864013671875,2.231609344482422,2.243124485015869,2.243713140487671,1.2874952554702759,0.3374233128834356,-1.1402065753936768,17.445482866043612,34.78260869565217,0.0,0.0,0.0,0.0,1741279879_525370836,0.8007736943907157,1.393387794494629,2.5502676963806152,1.4259324073791504,0.8712611794471741,0.9712660908699036,1.8464921712875366,,0.941712204007286,0.23429951690821257,0.01160541586073501,85.08771929824562,35.625,0.20245398773006135,58.46994535519126,12.568306010928962,0.36429872495446264,1.481870412826538,1.8881560564041138,83.60655737704919,39.34426229508197,6.739526411657559,2.622076988220215,3.0157196521759033,-0.7694374390125197,12.225327081978321,specimen_1__2025_03_06-17_51_03__Clip_2__start,valid,0.002933529205620289,0.014665845781564713,0.15832670032978058,0.07917792350053787,0.7914110429447853,549
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_2__end,0.2927272727272727,2.6931817531585693,4.196274280548096,0.0,,2.2442703247070312,2.235553741455078,2.243320941925049,2.2440237998962402,1.3396378755569458,0.5608365019011406,-0.7249053716659546,33.02752293577982,48.837209302325576,0.0,0.0,0.0,0.0,1741279888_274587154,0.6745454545454546,1.548809289932251,2.224043130874634,1.6829181909561157,0.9783505797386169,0.9862868189811707,1.8052141666412354,,1.0,0.4339622641509434,0.03272727272727273,97.30941704035875,27.370689655172413,0.3745247148288973,59.45454545454546,15.636363636363637,2.181818181818182,1.6174715757369995,2.0932915210723877,79.27272727272727,31.09090909090909,6.7272727272727275,2.342376947402954,2.80802845954895,-0.44817193856136367,12.237485963851213,specimen_1__2025_03_06-17_51_03__Clip_2__end,valid,0.0033491544891148806,0.016744161024689674,0.18407867848873138,0.09039133042097092,0.6159695817490495,550
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_3__start,0.2927272727272727,2.6931817531585693,4.196274280548096,0.0,,2.2442703247070312,2.235553741455078,2.243320941925049,2.2440237998962402,1.3396378755569458,0.5608365019011406,-0.7249053716659546,33.02752293577982,48.837209302325576,0.0,0.0,0.0,0.0,1741279888_274587154,0.6745454545454546,1.548809289932251,2.224043130874634,1.6829181909561157,0.9783505797386169,0.9862868189811707,1.8052141666412354,,1.0,0.4339622641509434,0.03272727272727273,97.30941704035875,27.370689655172413,0.3745247148288973,59.45454545454546,15.636363636363637,2.181818181818182,1.6174715757369995,2.0932915210723877,79.27272727272727,31.09090909090909,6.7272727272727275,2.342376947402954,2.80802845954895,-0.44817193856136367,12.260420247912407,specimen_1__2025_03_06-17_51_03__Clip_3__start,valid,0.0033491544891148806,0.016744161024689674,0.18407867848873138,0.09039133042097092,0.6159695817490495,550
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_3__end,0.40372670807453415,1.9013158082962036,2.975403070449829,0.0,,2.244476318359375,2.2303237915039062,2.243457078933716,2.2440578937530518,0.899040699005127,0.5497553017944535,-0.3540034294128418,25.379609544468547,40.140845070422536,0.0,0.0,0.0,0.0,1741279896_845916986,0.5822981366459627,2.154759645462036,2.4877142906188965,1.6419130563735962,0.8760773539543152,0.9671919345855713,1.769641399383545,,0.9626307922272048,0.6933333333333334,0.013975155279503106,78.84615384615384,31.688804554079695,0.2398042414355628,68.90881913303438,21.225710014947683,9.566517189835576,2.147561550140381,3.0085701942443848,75.93423019431988,37.66816143497758,7.025411061285501,2.5015649795532227,3.079493761062622,-0.16483971292450336,12.23159721121192,specimen_1__2025_03_06-17_51_03__Clip_3__end,valid,0.0033785763662308455,0.02026832289993763,0.22272421419620514,0.11143647134304047,0.7487765089722676,669
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_4__start,0.40372670807453415,1.9013158082962036,2.975403070449829,0.0,,2.244476318359375,2.2303237915039062,2.243457078933716,2.2440578937530518,0.899040699005127,0.5497553017944535,-0.3540034294128418,25.379609544468547,40.140845070422536,0.0,0.0,0.0,0.0,1741279896_845916986,0.5822981366459627,2.154759645462036,2.4877142906188965,1.6419130563735962,0.8760773539543152,0.9671919345855713,1.769641399383545,,0.9626307922272048,0.6933333333333334,0.013975155279503106,78.84615384615384,31.688804554079695,0.2398042414355628,68.90881913303438,21.225710014947683,9.566517189835576,2.147561550140381,3.0085701942443848,75.93423019431988,37.66816143497758,7.025411061285501,2.5015649795532227,3.079493761062622,-0.16483971292450336,12.227481231093407,specimen_1__2025_03_06-17_51_03__Clip_4__start,valid,0.0033785763662308455,0.02026832289993763,0.22272421419620514,0.11143647134304047,0.7487765089722676,669
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_4__end,0.403899721448468,2.003472328186035,3.057452917098999,0.0,,2.244701385498047,2.2293148040771484,2.2435600757598877,2.244297504425049,0.765583872795105,0.5294964028776978,-0.3290903568267822,22.39685658153242,30.4635761589404,0.0,0.0,0.0,0.0,1741279907_282327890,0.5779944289693594,2.5053601264953613,2.8163278102874756,1.720901370048523,0.87604820728302,0.9689377546310425,1.7894048690795898,,0.9728997289972899,0.6987951807228916,0.018105849582172703,77.72925764192141,35.77512776831346,0.1985611510791367,68.97018970189703,20.460704607046072,14.634146341463413,2.49311900138855,3.8802406787872314,77.64227642276423,42.68292682926829,9.078590785907858,2.822209358215332,3.76145601272583,-0.131999457965502,12.205928098410368,specimen_1__2025_03_06-17_51_03__Clip_4__end,valid,0.0030201454646885395,0.021139364689588547,0.2202020287513733,0.10865776985883713,0.7899280575539568,738
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_5__start,0.403899721448468,2.003472328186035,3.057452917098999,0.0,,2.244701385498047,2.2293148040771484,2.2435600757598877,2.244297504425049,0.765583872795105,0.5294964028776978,-0.3290903568267822,22.39685658153242,30.4635761589404,0.0,0.0,0.0,0.0,1741279907_282327890,0.5779944289693594,2.5053601264953613,2.8163278102874756,1.720901370048523,0.87604820728302,0.9689377546310425,1.7894048690795898,,0.9728997289972899,0.6987951807228916,0.018105849582172703,77.72925764192141,35.77512776831346,0.1985611510791367,68.97018970189703,20.460704607046072,14.634146341463413,2.49311900138855,3.8802406787872314,77.64227642276423,42.68292682926829,9.078590785907858,2.822209358215332,3.76145601272583,-0.131999457965502,12.249853927642107,specimen_1__2025_03_06-17_51_03__Clip_5__start,valid,0.0030201454646885395,0.021139364689588547,0.2202020287513733,0.10865776985883713,0.7899280575539568,738
EGBM-v1,specimen_1,2025_03_06-17_51_03,valid,direct_polaris,specimen_1__2025_03_06-17_51_03__Clip_5__end,0.49934810951760106,2.3705356121063232,3.1936895847320557,0.0,,2.2446670532226562,2.2348403930664062,2.243492603302002,2.2443931102752686,0.58608478307724,0.6518218623481782,0.15602374076843262,22.898032200357783,36.49122807017544,0.0,0.0,0.0,0.0,1741279919_146309852,0.48239895697522817,3.2920844554901123,3.1094589233398438,1.9007247686386108,0.8857299089431763,0.9695718288421631,1.6318857669830322,,0.9659949622166247,1.0351351351351352,0.018252933507170794,79.14893617021276,22.00392927308448,0.20917678812415655,70.40302267002518,35.894206549118394,20.780856423173805,3.2677109241485596,5.187773704528809,77.70780856423174,36.90176322418136,14.231738035264483,3.111687183380127,4.597863674163818,0.04774710627412259,12.246359139680862,specimen_1__2025_03_06-17_51_03__Clip_5__end,valid,0.0037111726123839617,0.025977104902267456,0.2927742898464203,0.1446225792169571,0.7827260458839406,794
EGBM-v1,specimen_1,2025_03_06-17_39_51,valid,,specimen_1__2025_03_06-17_39_51__Clip_1__start,0.1968503937007874,2.95849609375,3.8321444988250732,0.0,,2.2449493408203125,2.2005386352539062,2.242888927459717,2.2440013885498047,1.127950668334961,0.49862637362637363,-0.7014604806900024,10.989010989010989,7.540983606557377,0.0,0.0,0.0,0.0,1741279197_390876054,0.7801837270341208,1.8817163705825806,2.577988386154175,1.226171851158142,0.647019624710083,0.915260910987854,1.5985435247421265,,0.696526508226691,0.2523128679562658,0.022965879265091863,89.07103825136612,20.60541688794477,0.3901098901098901,66.54478976234005,13.939670932358316,4.341864716636198,1.9132126569747925,2.8700780868530273,89.03107861060329,30.62157221206581,6.032906764168191,2.614673137664795,3.256277561187744,-0.3666401004262458,12.223444879055023,specimen_1__2025_03_06-17_39_51__Clip_1__start,valid,0.0023557348176836967,0.024726280942559242,0.25648608803749084,0.12828581035137177,0.603021978021978,2188
EGBM-v1,specimen_1,2025_03_06-17_39_51,valid,,specimen_1__2025_03_06-17_39_51__Clip_1__end,0.21393728222996516,4.13205623626709,5.293024063110352,0.0,,2.244770050048828,2.166423797607422,2.2429275512695312,2.2439017295837402,1.0943182706832886,0.49476047904191617,-0.6604567766189575,13.629160063391444,13.782051282051283,0.0,0.0,0.0,0.0,1741279208_726855754,0.759581881533101,1.781760334968567,2.434420108795166,1.4031143188476562,0.6470493674278259,0.9183977842330933,1.6179440021514893,,0.7100445324096981,0.281651376146789,0.0264808362369338,79.97364953886694,18.431831480397893,0.35254491017964074,62.444334487877285,15.437902028698664,5.244928253339931,1.817811369895935,2.858562469482422,83.96833250865909,28.896585848589808,6.086095992083127,2.4782681465148926,3.1810033321380615,-0.3633252534099657,12.20962405204773,specimen_1__2025_03_06-17_39_51__Clip_1__end,valid,0.0025378356222063303,0.02537432312965393,0.25610244274139404,0.12809748947620392,0.6437125748502994,2021
EGBM-v1,specimen_1,2025_03_06-17_39_51,valid,,specimen_1__2025_03_06-17_39_51__Clip_2__start,0.21393728222996516,4.13205623626709,5.293024063110352,0.0,,2.244770050048828,2.166423797607422,2.2429275512695312,2.2439017295837402,1.0943182706832886,0.49476047904191617,-0.6604567766189575,13.629160063391444,13.782051282051283,0.0,0.0,0.0,0.0,1741279208_726855754,0.759581881533101,1.781760334968567,2.434420108795166,1.4031143188476562,0.6470493674278259,0.9183977842330933,1.6179440021514893,,0.7100445324096981,0.281651376146789,0.0264808362369338,79.97364953886694,18.431831480397893,0.35254491017964074,62.444334487877285,15.437902028698664,5.244928253339931,1.817811369895935,2.858562469482422,83.96833250865909,28.896585848589808,6.086095992083127,2.4782681465148926,3.1810033321380615,-0.3633252534099657,12.24504690617323,specimen_1__2025_03_06-17_39_51__Clip_2__start,valid,0.0025378356222063303,0.02537432312965393,0.25610244274139404,0.12809748947620392,0.6437125748502994,2021
EGBM-v1,specimen_1,2025_03_06-17_39_51,valid,,specimen_1__2025_03_06-17_39_51__Clip_2__end,0.33569587628865977,2.9171130657196045,3.327310085296631,0.0,,2.245227813720703,2.20383358001709,2.2430081367492676,2.243910551071167,0.9359275698661804,0.6265474552957359,-0.383603572845459,20.975609756097562,18.06930693069307,0.0,0.0,0.0,0.0,1741279216_465456247,0.6307989690721649,2.0400986671447754,2.4223151206970215,1.3269624710083008,0.6713311672210693,0.924325704574585,1.5348776578903198,,0.732766761095373,0.5321756894790602,0.03350515463917526,75.84187408491947,14.585764294049008,0.4264099037138927,67.75259678942398,19.07459867799811,7.0349386213408875,2.0835766792297363,3.2599668502807617,77.99811142587346,27.431539187913124,8.451369216241737,2.4671802520751953,3.3461978435516357,-0.18410821001666752,12.239088770002127,specimen_1__2025_03_06-17_39_51__Clip_2__end,valid,0.0029772743582725525,0.03125302866101265,0.3137524127960205,0.15619806945323944,0.5680880330123796,2118
EGBM-v1,specimen_1,2025_03_06-17_39_51,valid,,specimen_1__2025_03_06-17_39_51__Clip_3__start,0.33569587628865977,2.9171130657196045,3.327310085296631,0.0,,2.245227813720703,2.20383358001709,2.2430081367492676,2.243910551071167,0.9359275698661804,0.6265474552957359,-0.383603572845459,20.975609756097562,18.06930693069307,0.0,0.0,0.0,0.0,1741279216_465456247,0.6307989690721649,2.0400986671447754,2.4223151206970215,1.3269624710083008,0.6713311672210693,0.924325704574585,1.5348776578903198,,0.732766761095373,0.5321756894790602,0.03350515463917526,75.84187408491947,14.585764294049008,0.4264099037138927,67.75259678942398,19.07459867799811,7.0349386213408875,2.0835766792297363,3.2599668502807617,77.99811142587346,27.431539187913124,8.451369216241737,2.4671802520751953,3.3461978435516357,-0.18410821001666752,12.24001869559288,specimen_1__2025_03_06-17_39_51__Clip_3__start,valid,0.0029772743582725525,0.03125302866101265,0.3137524127960205,0.15619806945323944,0.5680880330123796,2118
EGBM-v1,specimen_1,2025_03_06-17_39_51,usable_with_warning,,specimen_1__2025_03_06-17_39_51__Clip_3__end,0.2992383025027203,3.328004837036133,3.4253716468811035,0.0,,2.2448997497558594,2.226559638977051,2.2433207035064697,2.2441883087158203,0.8242959976196289,0.5166093928980527,-0.5337889194488525,15.930388219544847,10.325047801147228,0.0,0.0,0.0,0.0,1741279225_393536329,0.6871599564744287,2.3337457180023193,2.8932065963745117,1.5180844068527222,0.7221694588661194,0.9388625025749207,1.6477386951446533,,0.7854700854700855,0.43547110055423593,0.013601741022850925,84.16075650118204,19.757842597688498,0.30584192439862545,63.84615384615384,22.350427350427353,12.222222222222221,2.3889822959899902,3.799898147583008,84.1025641025641,35.38461538461539,12.008547008547009,2.9227712154388428,3.821110248565674,-0.2234377878583865,12.233559973537922,specimen_1__2025_03_06-17_39_51__Clip_3__end,usable_with_warning,0.002151370281353593,0.024733033031225204,0.2514679729938507,0.1257741004228592,0.6890034364261168,2340
EGBM-v1,specimen_1,2025_03_06-17_39_51,usable_with_warning,,specimen_1__2025_03_06-17_39_51__Clip_4__start,0.2992383025027203,3.328004837036133,3.4253716468811035,0.0,,2.2448997497558594,2.226559638977051,2.2433207035064697,2.2441883087158203,0.8242959976196289,0.5166093928980527,-0.5337889194488525,15.930388219544847,10.325047801147228,0.0,0.0,0.0,0.0,1741279225_393536329,0.6871599564744287,2.3337457180023193,2.8932065963745117,1.5180844068527222,0.7221694588661194,0.9388625025749207,1.6477386951446533,,0.7854700854700855,0.43547110055423593,0.013601741022850925,84.16075650118204,19.757842597688498,0.30584192439862545,63.84615384615384,22.350427350427353,12.222222222222221,2.3889822959899902,3.799898147583008,84.1025641025641,35.38461538461539,12.008547008547009,2.9227712154388428,3.821110248565674,-0.2234377878583865,12.22419599071145,specimen_1__2025_03_06-17_39_51__Clip_4__start,usable_with_warning,0.002151370281353593,0.024733033031225204,0.2514679729938507,0.1257741004228592,0.6890034364261168,2340
EGBM-v1,specimen_1,2025_03_06-17_38_21,valid,,specimen_1__2025_03_06-17_38_21__Clip_1__start,0.310919185687847,3.9454195499420166,4.290197849273682,0.0,,2.245616912841797,2.1755828857421875,2.242997646331787,2.244185447692871,0.6298695802688599,0.5242718446601942,-0.47278857231140137,17.177177177177178,3.869047619047619,0.0,0.0,0.0,0.0,1741279107_899443149,0.6699568167797656,2.766857862472534,3.243788719177246,1.365258812904358,0.6356114745140076,0.9080957770347595,1.645678162574768,,0.6960068699012452,0.46408839779005523,0.019123997532387416,81.32530120481928,20.27094831911691,0.34692556634304206,71.48990983254616,14.426792614856163,7.642765135251181,2.8037986755371094,5.766839504241943,82.39587805925291,31.215113782739373,9.27436668097896,3.2765872478485107,5.568371772766113,-0.16862429404665857,12.214531190693378,specimen_1__2025_03_06-17_38_21__Clip_1__start,valid,0.0025047927629202604,0.02879645675420761,0.29022160172462463,0.1451636254787445,0.6414239482200648,2329
EGBM-v1,specimen_1,2025_03_06-17_38_21,usable_with_warning,,specimen_1__2025_03_06-17_38_21__Clip_1__end,0.6916129032258065,3.3125,2.8965537548065186,0.0,,2.2443885803222656,2.171384811401367,2.2426910400390625,2.2435808181762695,0.6400935053825378,0.8111475409836065,0.5528558492660522,38.70573870573871,59.60099750623441,0.0,0.0,0.0,0.0,1741279119_003957033,0.2903225806451613,2.4970617294311523,1.9371542930603027,1.6636022329330444,0.6562604904174805,0.9315099120140076,1.3096845149993896,,0.7162661737523105,2.382222222222222,0.01806451612903226,46.19771863117871,5.955757231990924,0.3226229508196721,75.6931608133087,18.530499075785585,7.43992606284658,2.5370047092437744,4.288360118865967,57.62476894639556,12.33826247689464,5.360443622920517,1.9841488599777222,3.6458725929260254,0.21791676115210937,12.244856916368008,specimen_1__2025_03_06-17_38_21__Clip_1__end,usable_with_warning,0.007573823444545269,0.07949372380971909,0.7579670548439026,0.4078863859176636,0.6478688524590164,2164
EGBM-v1,specimen_1,2025_03_06-17_38_21,usable_with_warning,,specimen_1__2025_03_06-17_38_21__Clip_2__start,0.6916129032258065,3.3125,2.8965537548065186,0.0,,2.2443885803222656,2.171384811401367,2.2426910400390625,2.2435808181762695,0.6400935053825378,0.8111475409836065,0.5528558492660522,38.70573870573871,59.60099750623441,0.0,0.0,0.0,0.0,1741279119_003957033,0.2903225806451613,2.4970617294311523,1.9371542930603027,1.6636022329330444,0.6562604904174805,0.9315099120140076,1.3096845149993896,,0.7162661737523105,2.382222222222222,0.01806451612903226,46.19771863117871,5.955757231990924,0.3226229508196721,75.6931608133087,18.530499075785585,7.43992606284658,2.5370047092437744,4.288360118865967,57.62476894639556,12.33826247689464,5.360443622920517,1.9841488599777222,3.6458725929260254,0.21791676115210937,12.23823707550764,specimen_1__2025_03_06-17_38_21__Clip_2__start,usable_with_warning,0.007573823444545269,0.07949372380971909,0.7579670548439026,0.4078863859176636,0.6478688524590164,2164
EGBM-v1,specimen_1,2025_03_06-17_38_21,usable_with_warning,,specimen_1__2025_03_06-17_38_21__Clip_2__end,0.3129548762736536,5.65625,5.244098663330078,0.0,,2.2444229125976562,1.963979721069336,2.2427735328674316,2.243539810180664,0.8537370562553406,0.4996214988644966,-0.4279751777648926,16.06022584692597,18.852459016393443,0.0,0.0,0.0,0.0,1741279127_773593664,0.6761280931586608,2.1734793186187744,2.6219160556793213,1.520740032196045,0.5920718312263489,0.9048824906349182,1.6898709535598755,,0.6405594405594406,0.4628632938643703,0.010917030567685589,86.38838475499092,17.65036537380551,0.3020439061317184,74.31235431235432,17.062937062937063,6.247086247086247,2.256286382675171,3.4844768047332764,84.56876456876456,28.484848484848484,6.993006993006993,2.6842615604400635,3.5754294395446777,-0.18968123065010165,12.227591127157211,specimen_1__2025_03_06-17_38_21__Clip_2__end,usable_with_warning,0.0028509434778243303,0.02992652915418148,0.3047219216823578,0.15241996943950653,0.691900075700227,2145
EGBM-v1,specimen_1,2025_03_06-17_38_21,usable_with_warning,,specimen_1__2025_03_06-17_38_21__Clip_3__start,0.3129548762736536,5.65625,5.244098663330078,0.0,,2.2444229125976562,1.963979721069336,2.2427735328674316,2.243539810180664,0.8537370562553406,0.4996214988644966,-0.4279751777648926,16.06022584692597,18.852459016393443,0.0,0.0,0.0,0.0,1741279127_773593664,0.6761280931586608,2.1734793186187744,2.6219160556793213,1.520740032196045,0.5920718312263489,0.9048824906349182,1.6898709535598755,,0.6405594405594406,0.4628632938643703,0.010917030567685589,86.38838475499092,17.65036537380551,0.3020439061317184,74.31235431235432,17.062937062937063,6.247086247086247,2.256286382675171,3.4844768047332764,84.56876456876456,28.484848484848484,6.993006993006993,2.6842615604400635,3.5754294395446777,-0.18968123065010165,12.269304133951664,specimen_1__2025_03_06-17_38_21__Clip_3__start,usable_with_warning,0.0028509434778243303,0.02992652915418148,0.3047219216823578,0.15241996943950653,0.691900075700227,2145
EGBM-v1,specimen_1,2025_03_06-17_38_21,valid,,specimen_1__2025_03_06-17_38_21__Clip_3__end,0.2871287128712871,4.9375,4.7389912605285645,0.0,,2.2446441650390625,2.0521087646484375,2.2430076599121094,2.243812322616577,0.903438150882721,0.4725121781489214,-0.5038282871246338,13.647798742138365,21.367521367521366,0.0,0.0,0.0,0.0,1741279136_944712162,0.6957095709570957,1.9897211790084839,2.522094488143921,1.502445936203003,0.6306607127189636,0.9211485385894775,1.6695915460586548,,0.6880108991825613,0.4127134724857685,0.017161716171617162,82.51633986928104,22.25823878984333,0.2651356993736952,72.20708446866485,15.940054495912806,5.767484105358765,2.1048479080200195,3.2303595542907715,85.28610354223434,31.244323342415985,5.267938237965486,2.6086761951446533,3.3783867359161377,-0.23936564974833413,12.231386732310057,specimen_1__2025_03_06-17_38_21__Clip_3__end,valid,0.0025408053770661354,0.02794414944946766,0.27919143438339233,0.13965870440006256,0.7244258872651357,2202
EGBM-v1,specimen_1,2025_03_06-17_38_21,valid,,specimen_1__2025_03_06-17_38_21__Clip_4__start,0.2871287128712871,4.9375,4.7389912605285645,0.0,,2.2446441650390625,2.0521087646484375,2.2430076599121094,2.243812322616577,0.903438150882721,0.4725121781489214,-0.5038282871246338,13.647798742138365,21.367521367521366,0.0,0.0,0.0,0.0,1741279136_944712162,0.6957095709570957,1.9897211790084839,2.522094488143921,1.502445936203003,0.6306607127189636,0.9211485385894775,1.6695915460586548,,0.6880108991825613,0.4127134724857685,0.017161716171617162,82.51633986928104,22.25823878984333,0.2651356993736952,72.20708446866485,15.940054495912806,5.767484105358765,2.1048479080200195,3.2303595542907715,85.28610354223434,31.244323342415985,5.267938237965486,2.6086761951446533,3.3783867359161377,-0.23936564974833413,12.238586787134409,specimen_1__2025_03_06-17_38_21__Clip_4__start,valid,0.0025408053770661354,0.02794414944946766,0.27919143438339233,0.13965870440006256,0.7244258872651357,2202
EGBM-v1,specimen_1,2025_03_06-17_38_21,valid,,specimen_1__2025_03_06-17_38_21__Clip_4__end,0.26887791107974596,4.530481338500977,4.567216873168945,0.0,,2.244426727294922,1.643625259399414,2.2425012588500977,2.2434751987457275,1.0510660409927368,0.48118081180811806,-0.5201969146728516,13.869625520110956,21.9672131147541,0.0,0.0,0.0,0.0,1741279148_278485298,0.7148906139731828,1.7693978548049927,2.3033950328826904,1.2537614107131958,0.5781533122062683,0.8964928984642029,1.5994471311569214,,0.6446769790718835,0.3761105626850938,0.016231474947071278,76.45502645502646,15.213946117274169,0.31881918819188193,65.60509554140127,13.876251137397636,3.912647861692448,1.846024751663208,2.834092140197754,82.80254777070064,23.930846223839854,4.140127388535031,2.3662216663360596,3.094926595687866,-0.28179303349219514,12.232808861881495,specimen_1__2025_03_06-17_38_21__Clip_4__end,valid,0.0027617784217000008,0.028992261737585068,0.30206000804901123,0.15041983127593994,0.6745387453874538,2198
