dataset,authorization,raw_wrong,incorrect_authorization,tsne1,tsne2
D4D,0.0,,,-0.4819069,-44.85802
D4D,0.0,0.0,0.0,-25.209257,-38.602173
D4D,1.0,,,24.481535,-47.21918
D4D,1.0,,,12.242017,-31.372366
D4D,1.0,,,37.268013,-22.82866
D4D,1.0,,,43.253403,0.74737644
D4D,1.0,1.0,0.0,41.42749,-17.39437
D4D,0.0,,,-14.249629,-38.391056
D4D,0.0,,,12.244221,-42.757572
D4D,1.0,,,28.733215,-40.192467
D4D,1.0,1.0,0.0,54.01574,-11.057631
D4D,0.0,,,23.014015,31.755129
D4D,1.0,,,52.969467,-11.893201
D4D,1.0,1.0,1.0,33.62346,-37.48164
D4D,1.0,,,38.876644,-36.933422
D4D,0.0,1.0,0.0,-23.766073,-53.18042
D4D,1.0,,,10.92083,-44.782963
D4D,1.0,1.0,0.0,54.05845,-22.348318
D4D,1.0,,,48.955696,-25.52274
D4D,0.0,0.0,0.0,-1.7843491,-49.793503
D4D,1.0,,,50.079803,-24.204052
D4D,1.0,,,32.27853,-40.611385
D4D,1.0,,,43.197628,-32.82991
D4D,0.0,,,13.223635,-49.150467
D4D,0.0,,,1.384599,-43.412968
D4D,1.0,,,30.634556,-40.46393
D4D,1.0,,,30.394701,-38.447834
D4D,1.0,,,21.687494,-32.190147
D4D,0.0,,,33.97085,26.863005
D4D,1.0,,,42.639935,-28.57039
D4D,0.0,,,2.6413903,-47.806957
D4D,1.0,,,43.26148,-26.354328
D4D,0.0,,,-25.901491,-53.689774
D4D,1.0,,,29.46555,-42.491974
D4D,1.0,,,53.228245,0.42697734
D4D,0.0,,,21.073593,-45.121216
D4D,1.0,,,30.225811,-44.63538
D4D,0.0,,,-8.70129,-36.998222
D4D,1.0,,,14.945312,-40.092033
D4D,1.0,,,45.497856,-29.635126
D4D,1.0,,,41.828575,-31.466022
D4D,1.0,,,43.98737,-4.1133122
D4D,0.0,,,5.6503825,-40.44655
D4D,0.0,,,-13.952282,-49.46287
D4D,1.0,,,43.764744,-4.4683895
D4D,0.0,,,3.551048,-44.29158
D4D,1.0,,,44.05568,-2.875757
D4D,0.0,,,5.9703326,-53.291473
D4D,1.0,,,42.60703,-33.416893
D4D,0.0,,,-27.186306,-52.834923
D4D,0.0,,,6.4801574,-42.21763
D4D,0.0,,,10.9101925,-41.959812
D4D,1.0,,,40.86317,-32.670567
D4D,1.0,,,31.041563,-42.40195
D4D,1.0,,,45.286446,-31.297207
D4D,1.0,,,34.390182,-36.462433
D4D,0.0,0.0,0.0,15.158079,65.43998
D4D,1.0,,,43.9219,-27.77023
D4D,1.0,1.0,0.0,41.630962,-33.62987
D4D,1.0,1.0,0.0,14.434876,-47.84379
D4D,1.0,,,44.04337,-33.727127
D4D,1.0,,,16.982685,-44.139797
D4D,1.0,1.0,1.0,43.786617,-33.59856
D4D,1.0,,,24.530064,-41.112106
D4D,1.0,,,47.11007,-3.1970882
D4D,0.0,,,9.000053,-46.72025
D4D,1.0,,,26.239922,-44.502014
D4D,1.0,,,51.612896,-19.94992
D4D,1.0,,,26.912714,-44.91339
D4D,1.0,,,48.186504,-20.830769
D4D,1.0,,,47.290665,-35.880554
D4D,0.0,,,11.090362,-28.844501
D4D,0.0,,,-1.7033619,-39.986084
D4D,1.0,,,48.49504,-22.862272
D4D,1.0,1.0,0.0,18.641611,-39.88667
D4D,0.0,1.0,0.0,-4.271917,-41.516773
D4D,1.0,,,27.23458,-42.005363
D4D,0.0,,,13.901882,-48.21964
D4D,1.0,,,46.226265,-31.998158
D4D,1.0,,,48.44403,-32.998215
D4D,1.0,,,49.096153,-21.723856
D4D,0.0,,,-16.736902,-43.2478
D4D,1.0,,,39.27345,-34.616886
D4D,1.0,,,32.281006,-34.784344
D4D,1.0,,,30.30645,-41.038406
D4D,1.0,,,26.249216,-36.752617
D4D,1.0,,,21.093987,-45.678623
D4D,1.0,,,52.75757,-23.751692
D4D,1.0,,,47.114006,-26.131737
D4D,0.0,,,10.666225,-41.973774
D4D,0.0,,,17.685268,-53.336803
D4D,1.0,,,51.472603,-20.637564
D4D,1.0,,,43.576157,-4.9539933
D4D,1.0,1.0,1.0,25.196215,-51.401318
D4D,1.0,1.0,0.0,32.89481,-38.918327
D4D,0.0,,,3.4948754,-44.118286
D4D,0.0,,,-7.298163,-36.90275
D4D,0.0,,,-0.34092033,-39.44028
D4D,0.0,,,1.4244183,-48.967304
D4D,1.0,,,23.807066,-36.293427
D4D,1.0,,,44.948704,-33.136524
D4D,1.0,,,47.429363,-6.7525926
D4D,1.0,,,41.491467,-29.271313
D4D,0.0,,,-1.0648263,-49.02925
D4D,1.0,,,32.727673,-41.89006
D4D,0.0,,,-4.4615526,-41.42911
D4D,1.0,,,43.529015,-29.339087
D4D,0.0,,,-9.374193,-37.162582
D4D,1.0,,,21.277542,-37.023262
D4D,0.0,,,9.7421055,-42.445988
D4D,1.0,1.0,1.0,30.994837,-45.67634
D4D,1.0,,,14.001707,-46.71087
D4D,1.0,,,29.44641,-43.877373
D4D,1.0,,,48.627056,-34.95475
D4D,1.0,,,43.687687,-24.431442
D4D,1.0,1.0,0.0,18.683184,-41.597317
D4D,1.0,,,21.913603,-36.244747
D4D,0.0,1.0,0.0,11.803673,-44.14305
D4D,0.0,1.0,0.0,6.7635694,-29.895954
D4D,1.0,,,37.8634,-0.49372032
D4D,0.0,,,5.732309,-45.88458
D4D,0.0,,,-9.508193,-41.622044
D4D,1.0,,,37.438976,-34.83461
D4D,1.0,,,39.613842,-34.289635
D4D,0.0,,,-4.4928007,-44.175636
D4D,0.0,,,-24.68718,-52.772472
D4D,0.0,,,10.298011,-42.652138
D4D,1.0,,,14.894364,-40.64115
D4D,0.0,0.0,0.0,-22.685152,-52.953175
D4D,1.0,,,25.238047,-35.682957
D4D,0.0,,,3.4846675,-42.212685
D4D,1.0,,,46.05274,-28.551426
D4D,1.0,,,29.110046,-39.59103
D4D,1.0,,,46.30387,-26.473112
D4D,0.0,,,-7.9156127,-51.718853
D4D,0.0,,,7.1372504,-40.426964
D4D,1.0,,,51.0537,-20.528316
D4D,0.0,,,-0.16738383,-47.207737
D4D,1.0,,,35.804653,-33.117878
D4D,0.0,,,-4.2343245,-39.45368
D4D,1.0,,,43.730846,-9.068445
D4D,1.0,,,50.31589,-10.464149
D4D,1.0,,,28.919024,-45.96911
D4D,0.0,,,-11.586614,-34.366974
D4D,0.0,1.0,0.0,8.209132,-44.822754
D4D,1.0,,,29.332905,-39.241756
D4D,1.0,,,18.966959,-53.19387
D4D,0.0,,,-13.411914,-47.622406
D4D,0.0,,,14.352768,-39.601677
D4D,1.0,,,33.040585,-39.731003
D4D,0.0,,,9.969656,-48.46594
D4D,1.0,1.0,0.0,38.554657,-36.132133
D4D,0.0,,,-9.617155,-39.482796
D4D,1.0,,,43.858223,-26.700932
D4D,1.0,,,22.999792,-37.309307
D4D,1.0,,,48.008,-32.490253
D4D,0.0,,,4.680101,-38.80293
D4D,1.0,1.0,0.0,47.137085,-34.78265
D4D,0.0,,,-14.385034,-38.82545
D4D,1.0,,,31.582394,-41.370834
D4D,1.0,,,38.941418,-34.67531
D4D,0.0,,,7.1649804,-42.444397
D4D,1.0,,,47.614998,-34.54967
D4D,1.0,,,32.013268,-35.257202
D4D,1.0,,,46.280293,-7.6072745
D4D,1.0,,,45.87186,-8.969421
D4D,1.0,,,37.916122,-33.0992
D4D,0.0,,,-8.536364,-35.652225
D4D,1.0,,,17.749697,-40.274376
D4D,1.0,,,35.715298,-33.076496
D4D,1.0,,,37.061806,-39.51716
D4D,1.0,,,48.817745,-23.480848
D4D,0.0,,,-6.573262,-37.881477
D4D,1.0,,,39.40169,-39.59273
D4D,1.0,,,44.001793,-31.478798
D4D,0.0,,,-9.5918,-35.36365
D4D,0.0,,,2.1674733,-48.648506
D4D,1.0,,,38.41569,-21.688736
D4D,1.0,,,43.694164,-33.217495
D4D,1.0,,,39.36415,-40.719498
D4D,1.0,,,37.18424,-22.960379
D4D,1.0,,,35.37117,-35.825123
D4D,1.0,,,26.140007,-47.57762
D4D,1.0,1.0,1.0,49.114147,-34.16191
D4D,1.0,,,44.79812,-6.3265505
D4D,1.0,,,50.659,-20.129784
D4D,1.0,,,45.37901,-8.917704
D4D,0.0,1.0,0.0,8.506427,-48.000984
D4D,1.0,,,53.09057,-23.541403
D4D,0.0,,,-8.145112,-37.3732
D4D,0.0,,,-0.98501736,-50.098843
D4D,0.0,1.0,0.0,10.676015,-43.34723
D4D,1.0,,,25.241879,-45.77967
D4D,1.0,,,47.59093,-25.650444
D4D,1.0,,,47.354603,-36.719303
D4D,1.0,,,42.59905,-22.573639
D4D,0.0,,,-6.120609,-46.547974
D4D,0.0,,,31.402845,33.069157
D4D,1.0,,,50.10444,-20.553898
D4D,0.0,,,-10.798038,-48.93466
D4D,1.0,,,36.393013,-33.297882
D4D,1.0,,,48.230595,-36.235928
D4D,1.0,,,27.052134,-51.259537
D4D,1.0,,,45.49974,-34.927364
D4D,1.0,,,21.813505,-36.06805
D4D,0.0,,,11.992015,-47.36206
D4D,1.0,,,16.417803,-40.45557
D4D,0.0,,,-8.990788,-50.837353
D4D,1.0,,,36.997875,-43.264946
D4D,1.0,,,53.11634,-22.233665
D4D,1.0,,,51.719376,-22.640024
D4D,1.0,,,18.44581,-40.633022
D4D,1.0,,,45.24635,-26.762709
D4D,1.0,,,48.83281,-33.53393
D4D,1.0,,,37.448586,-35.32307
D4D,1.0,,,48.901775,-28.007833
D4D,1.0,,,23.417221,-44.444626
D4D,1.0,,,25.999134,-36.997883
D4D,0.0,,,2.2206419,-49.794785
D4D,1.0,,,26.109428,-47.622868
D4D,1.0,,,47.88267,-27.499924
D4D,0.0,,,-7.304243,-34.744625
D4D,1.0,,,30.944569,-37.710674
D4D,1.0,,,46.105045,-23.358007
D4D,1.0,,,42.04557,-25.431435
D4D,1.0,,,39.351456,-37.445503
D4D,1.0,,,24.423979,-39.37263
D4D,0.0,,,-13.135956,-47.173775
D4D,1.0,,,34.244137,-33.84833
D4D,1.0,,,31.284765,-37.318455
D4D,1.0,,,24.486593,-37.385864
D4D,1.0,,,19.468979,-46.13618
D4D,0.0,,,-3.2373707,-43.48988
D4D,0.0,,,-3.3211372,-39.82857
D4D,1.0,,,51.843136,-20.346651
D4D,1.0,,,42.146496,-33.241924
D4D,1.0,1.0,0.0,36.719776,-36.709972
D4D,1.0,,,52.41079,-0.14035553
D4D,1.0,,,32.326725,-43.12439
D4D,0.0,,,-2.559948,-40.86007
D4D,1.0,,,47.85615,-28.107601
D4D,0.0,,,-11.688844,-33.27636
D4D,0.0,,,-8.245435,-42.032703
D4D,1.0,,,25.673822,-40.318306
D4D,0.0,,,-6.7663,-45.291794
D4D,0.0,,,-3.9235048,-48.35578
D4D,1.0,,,33.688145,-38.093224
D4D,1.0,,,17.235207,-51.763454
D4D,1.0,,,43.6838,-24.573242
D4D,1.0,,,54.319363,-23.176142
D4D,0.0,,,2.7895374,-49.795563
D4D,1.0,,,28.080532,-40.73249
D4D,1.0,,,37.051514,-35.658234
D4D,1.0,1.0,0.0,35.766956,-41.126087
D4D,0.0,,,-10.361974,-47.25654
D4D,0.0,,,5.43892,-45.03913
D4D,1.0,,,43.064644,-28.573975
D4D,1.0,,,53.93057,1.3235873
D4D,1.0,,,18.427559,-40.17628
D4D,0.0,,,-12.275146,-34.925453
D4D,0.0,,,6.005786,-41.602097
D4D,1.0,0.0,1.0,22.560484,-33.121696
D4D,1.0,,,26.347559,-44.87969
D4D,1.0,,,54.75442,-10.554094
D4D,0.0,,,-13.570895,-48.604923
D4D,0.0,,,-15.601605,-38.622597
D4D,1.0,,,51.578648,-13.914273
D4D,0.0,,,-10.959943,-40.41815
D4D,1.0,,,17.074902,-41.09759
D4D,0.0,,,-13.696164,-48.55669
D4D,1.0,,,54.640625,22.248955
D4D,1.0,,,45.644836,-22.223248
D4D,0.0,,,2.8067248,-48.882347
D4D,0.0,,,12.266887,-50.4674
D4D,1.0,,,41.566765,-31.352291
D4D,1.0,,,47.472984,-24.94782
D4D,0.0,,,-14.374227,-40.7402
D4D,0.0,,,-6.2937336,-45.299564
D4D,0.0,,,5.8465104,-31.236006
D4D,1.0,,,36.997894,-35.63192
D4D,1.0,,,50.05071,-26.393818
D4D,1.0,,,38.73152,-39.696712
D4D,0.0,,,-30.10304,-53.06432
D4D,1.0,,,33.920506,-39.531437
D4D,0.0,1.0,0.0,11.003691,-44.52533
D4D,0.0,,,-24.786833,-51.624077
D4D,0.0,,,-13.537766,-45.790833
D4D,0.0,,,11.640952,66.65312
D4D,1.0,,,20.385687,-46.305172
D4D,1.0,,,24.345291,-36.04968
D4D,1.0,1.0,0.0,54.649605,22.256975
D4D,0.0,,,-0.4442223,-39.434364
D4D,0.0,,,-3.6391618,-39.392345
D4D,1.0,,,53.00329,-22.981915
D4D,0.0,,,11.369628,-47.070923
D4D,0.0,,,-6.900748,-44.062424
D4D,1.0,1.0,1.0,21.6808,-35.191685
D4D,1.0,,,31.844925,-39.659397
D4D,1.0,,,35.999672,-39.32008
D4D,1.0,,,14.264619,-47.832996
D4D,1.0,1.0,0.0,46.647255,-20.38673
D4D,0.0,,,-4.727339,-46.397938
D4D,0.0,,,-5.0894866,-40.052204
D4D,1.0,,,24.49031,-40.08091
D4D,0.0,,,-1.2849257,-39.450592
D4D,1.0,,,47.224167,-26.566004
D4D,0.0,0.0,0.0,-1.8726225,-49.234806
D4D,1.0,,,45.99507,8.31871
D4D,1.0,,,52.931004,0.34394458
D4D,0.0,,,10.66596,-42.852787
D4D,1.0,,,11.016082,-40.29934
D4D,0.0,,,-13.582636,-36.903152
D4D,1.0,,,52.703213,-23.631485
D4D,1.0,,,44.696716,-3.5335991
D4D,1.0,,,22.537634,-50.828327
D4D,0.0,0.0,0.0,6.260718,-29.722755
D4D,0.0,,,-39.832,-38.051888
D4D,1.0,,,52.098827,-12.179725
D4D,1.0,,,51.078148,-12.922893
D4D,1.0,,,46.09194,-2.593013
D4D,1.0,,,26.006304,-38.773293
D4D,0.0,1.0,0.0,-22.058273,-45.38495
D4D,0.0,1.0,0.0,6.1940017,-40.555336
D4D,1.0,,,39.973457,-41.170555
D4D,0.0,,,20.780825,-58.510445
D4D,1.0,,,52.854908,-22.797926
D4D,0.0,,,-8.760024,-41.84912
D4D,1.0,,,31.572596,-37.942272
D4D,0.0,,,-3.5801456,-41.388172
D4D,0.0,0.0,0.0,-1.0183427,-41.403233
D4D,0.0,,,11.786831,-41.86576
D4D,1.0,1.0,1.0,12.146949,-31.56969
D4D,1.0,,,43.154633,1.0922197
D4D,1.0,,,28.105408,-41.9644
D4D,1.0,,,52.729847,-23.661245
D4D,0.0,1.0,0.0,-0.7310481,-49.43915
D4D,1.0,,,25.604095,-42.7978
D4D,1.0,,,36.824814,-19.537228
D4D,0.0,,,-5.1982136,-45.638233
D4D,1.0,,,15.031227,-47.398533
D4D,0.0,,,12.433636,-43.933693
D4D,0.0,,,6.73123,-41.508858
D4D,0.0,,,-3.5202837,-39.604256
D4D,0.0,,,-11.72375,-33.059383
D4D,0.0,,,-0.7616617,-39.24742
D4D,1.0,,,54.292145,-24.025904
D4D,0.0,,,6.0871716,-42.859726
D4D,1.0,1.0,1.0,36.863327,-39.82273
D4D,1.0,,,37.76064,-38.46695
D4D,0.0,,,-8.512663,-41.62414
D4D,1.0,,,43.01467,-8.331694
D4D,0.0,,,-14.480596,-47.752907
D4D,1.0,,,20.952877,-50.71078
D4D,1.0,,,15.246118,-41.17359
D4D,0.0,1.0,0.0,-39.307636,-40.259968
D4D,0.0,,,6.7830987,-41.823914
D4D,0.0,,,-5.0701003,-37.208607
D4D,1.0,,,17.470491,-44.63385
D4D,1.0,,,15.353746,-47.918945
D4D,0.0,,,-13.405687,-36.600082
D4D,1.0,,,49.350174,-13.060981
D4D,0.0,,,13.735333,-48.439823
D4D,1.0,,,44.947895,-25.73365
D4D,1.0,,,16.980734,-38.799156
D4D,1.0,,,52.101166,-12.990007
D4D,1.0,,,29.336527,-40.58977
D4D,1.0,,,46.488945,-6.415574
D4D,0.0,,,19.198008,44.205715
D4D,0.0,,,4.003843,-46.95315
D4D,0.0,,,-24.551273,-53.547173
D4D,0.0,,,-7.377465,-35.478764
D4D,1.0,,,32.390503,-43.63991
D4D,1.0,,,21.587126,-57.37549
D4D,1.0,,,15.317526,-40.302414
D4D,1.0,,,10.738942,-40.45646
D4D,1.0,,,45.67115,-34.47708
D4D,0.0,,,-10.355754,-48.83201
D4D,0.0,,,1.9617729,-47.13666
D4D,1.0,,,49.166225,-24.856367
D4D,1.0,,,20.505505,-48.014187
D4D,0.0,,,-39.686577,-39.48852
D4D,0.0,,,8.716392,-46.13853
D4D,1.0,,,35.71631,-19.512688
D4D,0.0,1.0,0.0,31.160217,34.925556
D4D,1.0,1.0,0.0,24.995209,-45.19825
D4D,1.0,,,39.700115,-39.165993
D4D,1.0,1.0,0.0,46.290894,-35.574455
D4D,0.0,0.0,0.0,5.230158,-39.840603
D4D,1.0,1.0,0.0,28.54018,-41.552998
D4D,1.0,,,47.10956,-10.31335
D4D,1.0,,,39.582912,-38.809284
D4D,1.0,,,52.66557,-21.054346
D4D,1.0,,,34.338818,-36.348206
D4D,1.0,,,14.388537,-42.576897
D4D,0.0,,,-0.44565204,-44.836365
D4D,1.0,,,46.975742,-11.049715
D4D,0.0,,,-7.725202,-42.622322
D4D,0.0,,,-10.551875,-34.733288
D4D,0.0,,,-14.336712,-38.767
D4D,0.0,,,-5.3456984,-42.067623
D4D,0.0,1.0,0.0,-14.148441,-40.412815
D4D,1.0,,,52.62127,-23.459492
D4D,1.0,,,36.085148,-35.826744
D4D,0.0,,,10.62658,-44.990406
D4D,0.0,,,-8.505777,-35.480743
D4D,0.0,,,-7.9601645,-35.893894
D4D,1.0,,,34.135834,-40.347267
D4D,1.0,,,24.918089,-46.760242
D4D,1.0,1.0,1.0,28.836813,-43.045853
D4D,1.0,1.0,0.0,44.441803,-14.694782
D4D,0.0,,,9.459586,-48.585133
D4D,1.0,,,43.70491,-24.68048
D4D,0.0,,,5.9656405,-53.37344
D4D,1.0,,,23.601894,-39.939514
D4D,1.0,,,52.612095,-20.887457
D4D,0.0,,,-7.982792,-40.997757
D4D,1.0,,,38.041447,-34.75742
D4D,1.0,,,15.698091,-40.67403
D4D,1.0,,,35.116154,-19.96237
D4D,1.0,1.0,1.0,53.9203,-24.011381
D4D,1.0,,,45.201153,-24.209715
D4D,0.0,,,-4.4974804,-39.60637
D4D,0.0,1.0,0.0,-6.238784,-37.951004
D4D,1.0,,,30.801369,-38.175804
D4D,1.0,,,39.38698,-32.46375
D4D,0.0,1.0,0.0,-5.046484,-46.327324
D4D,1.0,,,52.539555,-22.512922
D4D,0.0,1.0,0.0,8.217924,-44.930367
D4D,0.0,,,19.096039,35.563164
D4D,0.0,,,9.886624,-41.01611
D4D,0.0,,,13.292804,59.441814
D4D,0.0,,,-11.130701,-34.21353
D4D,1.0,,,47.52953,-29.248695
D4D,1.0,,,29.720436,-45.608128
D4D,0.0,,,-14.578844,-48.890167
D4D,1.0,,,17.114826,-50.765244
D4D,1.0,1.0,0.0,45.261246,-6.18749
D4D,1.0,,,34.1802,-40.4081
D4D,0.0,,,-8.416973,-50.956787
D4D,1.0,1.0,0.0,42.030758,18.187815
D4D,0.0,1.0,0.0,-18.655235,-42.66968
D4D,1.0,,,45.541954,-35.4188
D4D,1.0,1.0,0.0,26.566545,-43.88823
D4D,1.0,,,51.172264,-25.867441
D4D,0.0,1.0,0.0,-26.524033,-37.60155
D4D,1.0,1.0,1.0,52.315815,-21.88017
D4D,0.0,0.0,0.0,-20.151825,-44.567104
D4D,0.0,,,-8.308125,-36.766068
D4D,1.0,,,47.984966,-2.6967564
D4D,1.0,,,46.382607,-24.857666
D4D,1.0,1.0,1.0,14.125359,-41.362087
D4D,1.0,,,36.768055,-20.125229
D4D,0.0,,,-6.4357247,-37.895275
D4D,1.0,,,42.34962,-29.804203
D4D,0.0,,,-28.812567,-52.105473
D4D,1.0,,,54.72583,-24.180616
D4D,1.0,,,18.289583,-43.555138
D4D,1.0,,,46.530167,-26.107729
D4D,0.0,,,-11.65471,-33.897026
D4D,1.0,,,41.125507,-17.288342
D4D,1.0,,,33.849552,-37.09935
D4D,1.0,,,45.605827,-27.073915
D4D,1.0,,,28.19203,-45.6121
D4D,1.0,,,17.984104,-38.98165
D4D,1.0,,,44.3686,-27.713432
D4D,1.0,,,42.89113,-5.696416
D4D,0.0,,,12.668065,-44.95411
D4D,0.0,1.0,0.0,5.477993,-42.468693
D4D,1.0,,,18.24053,-43.95939
D4D,1.0,,,53.83082,-21.827478
D4D,1.0,,,36.962982,-43.08645
D4D,0.0,0.0,0.0,35.7222,47.608677
D4D,1.0,,,22.712143,-33.82096
D4D,1.0,,,16.326826,-40.069237
D4D,1.0,,,50.272625,-23.238054
D4D,0.0,,,-10.343318,-50.689434
D4D,0.0,1.0,0.0,-13.342761,-36.35907
D4D,0.0,,,-7.860999,-41.001736
D4D,0.0,,,-9.631902,-39.59606
D4D,1.0,,,48.273502,-36.23288
D4D,0.0,,,-7.096109,-37.111668
D4D,0.0,,,-3.6341724,-40.219807
D4D,1.0,,,38.30324,-38.324234
D4D,0.0,,,0.15750854,-42.854713
D4D,1.0,1.0,0.0,47.845554,-18.725334
D4D,0.0,,,9.157304,-46.96096
D4D,0.0,1.0,0.0,-25.145813,-52.91541
D4D,1.0,,,50.34116,1.3384284
D4D,1.0,,,23.786802,-40.955826
D4D,0.0,,,5.483517,-53.795097
D4D,1.0,,,40.717724,-32.49236
D4D,0.0,,,5.8296824,-41.61065
D4D,1.0,,,12.358421,-30.764614
D4D,0.0,,,1.0559108,-49.389236
D4D,1.0,,,39.652744,-17.260374
D4D,0.0,,,-9.362515,-44.932568
D4D,0.0,,,5.4393187,-40.75236
D4D,1.0,,,41.48137,-17.436064
D4D,0.0,,,-3.9779274,-40.20481
D4D,1.0,,,23.874252,-36.514694
D4D,0.0,0.0,0.0,8.012184,-45.62795
D4D,1.0,,,48.758057,-35.22368
D4D,0.0,,,-11.127706,-34.511723
D4D,1.0,,,46.65551,-8.171952
D4D,0.0,,,-14.552968,-38.341274
D4D,0.0,,,4.877427,-47.095932
D4D,1.0,1.0,0.0,39.05255,-36.61594
D4D,0.0,,,6.4214077,-50.442398
D4D,1.0,1.0,1.0,11.382877,-42.87339
D4D,0.0,,,-1.5175627,-41.646812
D4D,0.0,,,-9.151283,-50.582504
D4D,0.0,,,-7.5819745,-36.968403
D4D,1.0,,,27.934746,-43.85203
D4D,0.0,,,-27.139023,-52.975243
D4D,1.0,,,20.300962,-47.216724
D4D,0.0,,,-6.5257473,-41.892685
D4D,1.0,,,44.491253,-18.920794
D4D,1.0,1.0,1.0,50.542652,-17.408924
D4D,1.0,,,23.963594,-37.206223
D4D,0.0,,,-4.439713,-45.98976
D4D,1.0,,,37.78416,-32.956112
D4D,0.0,1.0,0.0,10.437017,-46.012417
D4D,1.0,,,51.094444,-18.772022
D4D,1.0,,,44.638,-26.995665
D4D,1.0,1.0,0.0,13.439868,-46.162106
D4D,1.0,,,44.598167,-6.742867
D4D,1.0,,,15.62767,-42.010113
D4D,1.0,,,33.791363,-44.730133
D4D,1.0,,,34.056355,-39.12072
D4D,0.0,,,-5.6923914,-36.973606
D4D,0.0,,,-0.6486547,-46.411087
D4D,1.0,,,50.90425,-21.124899
D4D,0.0,1.0,0.0,-39.66213,-39.068207
D4D,1.0,,,26.686722,-40.530483
D4D,1.0,,,12.100116,-30.831074
D4D,1.0,,,33.909477,-34.90582
D4D,1.0,,,45.66528,-6.4644723
D4D,1.0,,,21.324572,-39.371212
D4D,0.0,,,5.438103,-51.111195
D4D,1.0,0.0,1.0,29.485563,-40.683037
D4D,0.0,1.0,0.0,-4.8816953,-46.42498
D4D,1.0,,,42.447998,-10.01113
D4D,0.0,,,-11.7314,-33.150402
D4D,1.0,,,16.775328,-38.928886
D4D,1.0,,,47.11427,-35.132317
D4D,1.0,,,42.729424,-31.409796
D4D,1.0,,,47.834972,-23.490313
D4D,1.0,,,49.717514,-21.602892
D4D,1.0,,,38.18753,-37.609974
D4D,1.0,,,17.215649,-43.96491
D4D,1.0,,,31.730646,-41.207603
D4D,0.0,1.0,0.0,8.293845,-41.317223
D4D,1.0,,,43.885166,-29.726341
D4D,1.0,,,33.751175,-40.881424
D4D,1.0,,,43.610825,-4.658156
D4D,1.0,,,17.708723,-44.35384
D4D,0.0,1.0,0.0,6.543335,-43.017292
D4D,0.0,,,10.370987,-54.665413
D4D,1.0,,,43.310516,-5.932021
D4D,1.0,,,25.46875,-35.370186
D4D,1.0,,,42.228996,-5.7609015
D4D,0.0,,,-17.0554,-44.594128
D4D,0.0,,,-10.581833,-35.64108
D4D,1.0,1.0,1.0,40.25154,-24.952162
D4D,0.0,,,-5.287882,-41.947395
D4D,0.0,,,2.5248504,-44.27174
D4D,0.0,,,-2.4738097,-41.3646
D4D,1.0,,,47.784767,-36.24528
D4D,0.0,,,9.966692,-48.51052
D4D,1.0,,,16.25014,-43.0581
D4D,1.0,,,48.724583,-33.17492
D4D,1.0,,,17.580515,-38.718132
D4D,0.0,,,-2.4640508,-37.869976
D4D,0.0,,,-6.86246,-36.81898
D4D,1.0,0.0,1.0,15.010301,-41.338768
D4D,0.0,,,-0.3906636,-46.72084
D4D,0.0,,,-39.91977,-39.260834
D4D,1.0,,,15.15256,-40.666508
D4D,0.0,,,-13.948649,-46.756054
D4D,1.0,,,43.061253,-30.326267
D4D,1.0,,,18.438776,-41.70768
D4D,1.0,,,46.06005,-2.487504
D4D,0.0,,,-8.514477,-35.276978
D4D,0.0,1.0,0.0,-0.45868877,-45.39612
D4D,0.0,,,19.382212,35.40782
D4D,1.0,,,21.398386,-37.167404
D4D,0.0,,,1.0681968,-46.901585
D4D,1.0,1.0,1.0,37.882015,-38.910095
D4D,1.0,1.0,0.0,36.478493,-42.873253
D4D,1.0,,,52.023716,-20.054295
D4D,1.0,,,45.83935,-23.355448
D4D,0.0,,,-0.06755158,-50.41252
D4D,1.0,0.0,1.0,24.737177,-45.106438
D4D,1.0,,,29.396795,-43.261143
D4D,0.0,0.0,0.0,7.191502,-47.23339
D4D,0.0,,,-24.762484,-52.91597
D4D,1.0,,,20.459291,-48.436802
D4D,1.0,,,21.176687,-45.07876
D4D,0.0,1.0,0.0,10.531803,-44.040066
D4D,1.0,,,35.79596,-19.319227
D4D,0.0,,,36.222218,50.59263
D4D,1.0,,,21.58965,-36.75776
D4D,1.0,1.0,1.0,31.175629,-37.373455
D4D,0.0,,,-0.01930876,-46.040524
D4D,1.0,,,41.965405,-31.389065
D4D,1.0,1.0,1.0,48.23336,-26.35507
D4D,1.0,,,33.71635,-39.145477
D4D,0.0,0.0,0.0,-26.415407,-52.705585
D4D,1.0,,,24.685648,-51.726463
D4D,1.0,,,46.140102,-34.83275
D4D,0.0,,,5.623361,-42.152374
D4D,1.0,1.0,0.0,15.040155,-44.38895
SCARED-C-heldout,0.0,0.0,0.0,-19.684443,-14.510744
SCARED-C-heldout,0.0,0.0,0.0,-3.9274423,22.943535
SCARED-C-heldout,0.0,0.0,0.0,-23.760778,9.977323
SCARED-C-heldout,0.0,0.0,0.0,-31.24222,-51.055283
SCARED-C-heldout,0.0,1.0,0.0,-14.280947,11.4566765
SCARED-C-heldout,0.0,0.0,0.0,-37.1815,-9.327272
SCARED-C-heldout,0.0,0.0,0.0,-15.865722,0.34091967
SCARED-C-heldout,0.0,0.0,0.0,-31.599022,-43.391476
SCARED-C-heldout,0.0,1.0,0.0,7.4587665,-11.493312
SCARED-C-heldout,0.0,0.0,0.0,7.7469482,-27.903908
