bad_2mm,bad_4mm,causal,checkpoint,depth_mae_mm,depth_median_error_mm,depth_p95_error_mm,depth_rmse_mm,disparity_mae_px,disparity_rmse,edge_depth_mae,frames,method,motion_compensated_temporal_diff,nonedge_depth_mae,peak_vram_mb,refined_to_backbone_mae,refined_to_sav_mae,residual_abs_mean,residual_std,runtime_ms_per_frame,teacher_delta_mae,temporal_diff,temporal_diff_edge,temporal_diff_nonedge,temporal_diff_valid_gt,temporal_std,valid_pixel_count
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0010.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0010,nan,nan,974.474609375,0.12529522653609987,1.4280854633876257,0.12529522653609987,0.17376233258890728,68.01220265749309,0.6885954668521881,1.2328188879489899,1.1094031221866607,1.4771900033950807,nan,17.1644287109375,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0020.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0020,nan,nan,974.474609375,0.15433921067724152,1.3989843106459057,0.15433921067724152,0.24414701558767804,67.62202069835945,0.6688350870609283,1.2046056730747223,1.0914378938674927,1.428977861881256,nan,17.144845962524414,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0030.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0030,nan,nan,974.474609375,0.3662071591095319,1.3273823176111494,0.3662071591095319,0.4847082599760994,67.34484460367452,0.6289590566158295,1.1545004281997682,1.0598119802474975,1.3426545393466949,nan,17.07065773010254,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0040.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0040,nan,nan,974.474609375,0.2656325647045696,1.3618709388233365,0.2656325647045696,0.4106342224847703,67.1969524525579,0.6271511585712433,1.1553712401390075,1.0598376569747925,1.3449551529884338,nan,17.095699310302734,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0050.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0050,nan,nan,974.474609375,0.3197301156700604,1.313158769456167,0.3197301156700604,0.4386870056863815,66.94639292878232,0.6282038791179657,1.1579866061210633,1.0608150625228883,1.350615818977356,nan,17.06627082824707,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0060,nan,nan,974.474609375,0.232027956949813,1.3731564420556266,0.232027956949813,0.376259918368998,67.15876437974946,0.6405687067508697,1.1718875513076783,1.0714004037380218,1.370890024662018,nan,17.13052749633789,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0070,nan,nan,974.474609375,0.24738351427136906,1.3733717297750807,0.24738351427136906,0.3748241026723196,67.0976608267261,0.6441640768051148,1.17198930311203,1.072862781047821,1.3687491071224214,nan,17.116161346435547,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0080.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0080,nan,nan,974.474609375,0.29489482945156476,1.3990665910735962,0.29489482945156476,0.4405508463581403,66.75407825414801,0.6598126697540283,1.1784878141880035,1.0811609654426575,1.371502699613571,nan,17.13373565673828,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0090.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0090,nan,nan,974.474609375,0.2941841251320309,1.4245243933465745,0.2941841251320309,0.44564572615282877,67.03879898377059,0.6625325541496276,1.1782232358455658,1.083398564338684,1.3663035600185394,nan,17.170024871826172,154755238
nan,nan,True,results/temporal_refinement_train_convgru_l736_v2_scheduled/checkpoints/epoch_0100.pt,nan,nan,nan,nan,nan,nan,nan,126,convgru_v2_scheduled:epoch_0100,nan,nan,974.474609375,0.25567078075948213,1.3508493554970575,0.25567078075948213,0.375004174690398,67.34064772229878,0.6467303683757782,1.1781467635631562,1.0753625466823578,1.381888358592987,nan,17.100688934326172,154755238
