bad_2mm,bad_4mm,checkpoint,depth_mae_mm,depth_median_error_mm,depth_p95_error_mm,depth_rmse_mm,disparity_mae_px,disparity_rmse,edge_depth_mae,frame_id,method,nonedge_depth_mae,refined_to_backbone_mae,refined_to_sav_mae,residual_abs_mean,residual_std,sample_id,sequence_id,valid_pixel_count
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000100,tiny_unet_conservative:epoch_0060,nan,0.12035922706127167,1.576772928237915,0.12035922706127167,0.17170141637325287,980,test_dataset_9_keyframe_3,1228735
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000101,tiny_unet_conservative:epoch_0060,nan,0.11992757022380829,1.5328824520111084,0.11992757022380829,0.17325560748577118,981,test_dataset_9_keyframe_3,1220444
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000102,tiny_unet_conservative:epoch_0060,nan,0.12234371900558472,1.4262717962265015,0.12234371900558472,0.1757339984178543,982,test_dataset_9_keyframe_3,1223552
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000103,tiny_unet_conservative:epoch_0060,nan,0.12638387084007263,1.5019766092300415,0.12638387084007263,0.17879383265972137,983,test_dataset_9_keyframe_3,1197880
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000104,tiny_unet_conservative:epoch_0060,nan,0.1255735456943512,1.3918426036834717,0.1255735456943512,0.17929455637931824,984,test_dataset_9_keyframe_3,1210086
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000105,tiny_unet_conservative:epoch_0060,nan,0.12605127692222595,1.5348527431488037,0.12605127692222595,0.18027596175670624,985,test_dataset_9_keyframe_3,1193075
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000106,tiny_unet_conservative:epoch_0060,nan,0.13004103302955627,1.5328913927078247,0.13004103302955627,0.1853947937488556,986,test_dataset_9_keyframe_3,1166769
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000107,tiny_unet_conservative:epoch_0060,nan,0.12806089222431183,1.5578325986862183,0.12806089222431183,0.18499121069908142,987,test_dataset_9_keyframe_3,1121743
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000108,tiny_unet_conservative:epoch_0060,nan,0.12984199821949005,1.3832372426986694,0.12984199821949005,0.1864161640405655,988,test_dataset_9_keyframe_3,1172546
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000109,tiny_unet_conservative:epoch_0060,nan,0.12865816056728363,1.268790602684021,0.12865816056728363,0.18635110557079315,989,test_dataset_9_keyframe_3,1175005
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000110,tiny_unet_conservative:epoch_0060,nan,0.12707063555717468,1.3069026470184326,0.12707063555717468,0.1842108517885208,990,test_dataset_9_keyframe_3,1177917
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000111,tiny_unet_conservative:epoch_0060,nan,0.12844224274158478,1.247812032699585,0.12844224274158478,0.18643057346343994,991,test_dataset_9_keyframe_3,1196325
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000112,tiny_unet_conservative:epoch_0060,nan,0.12687182426452637,1.3337868452072144,0.12687182426452637,0.18583038449287415,992,test_dataset_9_keyframe_3,1149547
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000113,tiny_unet_conservative:epoch_0060,nan,0.12948812544345856,1.2830960750579834,0.12948812544345856,0.19002725183963776,993,test_dataset_9_keyframe_3,1140829
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000114,tiny_unet_conservative:epoch_0060,nan,0.12989398837089539,1.3082506656646729,0.12989398837089539,0.1915733814239502,994,test_dataset_9_keyframe_3,1136222
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000115,tiny_unet_conservative:epoch_0060,nan,0.13235747814178467,1.276168704032898,0.13235747814178467,0.19559818506240845,995,test_dataset_9_keyframe_3,1130110
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000116,tiny_unet_conservative:epoch_0060,nan,0.12541630864143372,1.422105073928833,0.12541630864143372,0.1872362643480301,996,test_dataset_9_keyframe_3,1137673
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000117,tiny_unet_conservative:epoch_0060,nan,0.12925317883491516,1.2476141452789307,0.12925317883491516,0.19261738657951355,997,test_dataset_9_keyframe_3,1128776
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000118,tiny_unet_conservative:epoch_0060,nan,0.12520332634449005,1.2663145065307617,0.12520332634449005,0.18733790516853333,998,test_dataset_9_keyframe_3,1136360
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000119,tiny_unet_conservative:epoch_0060,nan,0.12215856462717056,1.2833384275436401,0.12215856462717056,0.1834932267665863,999,test_dataset_9_keyframe_3,1125651
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000120,tiny_unet_conservative:epoch_0060,nan,0.12045882642269135,1.3102600574493408,0.12045882642269135,0.1813061684370041,1000,test_dataset_9_keyframe_3,1126177
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000121,tiny_unet_conservative:epoch_0060,nan,0.11888089030981064,1.3715263605117798,0.11888089030981064,0.17935359477996826,1001,test_dataset_9_keyframe_3,1149645
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000122,tiny_unet_conservative:epoch_0060,nan,0.11875500530004501,1.5033155679702759,0.11875500530004501,0.1795167475938797,1002,test_dataset_9_keyframe_3,1128607
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000123,tiny_unet_conservative:epoch_0060,nan,0.11637842655181885,1.6308403015136719,0.11637842655181885,0.1765015721321106,1003,test_dataset_9_keyframe_3,1145794
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000124,tiny_unet_conservative:epoch_0060,nan,0.11549477279186249,1.2590768337249756,0.11549477279186249,0.17496246099472046,1004,test_dataset_9_keyframe_3,1150575
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000125,tiny_unet_conservative:epoch_0060,nan,0.11412724107503891,1.277467966079712,0.11412724107503891,0.172627255320549,1005,test_dataset_9_keyframe_3,1153772
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000126,tiny_unet_conservative:epoch_0060,nan,0.11077983677387238,1.3510304689407349,0.11077983677387238,0.16847313940525055,1006,test_dataset_9_keyframe_3,1156577
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0060.pt,nan,nan,nan,nan,nan,nan,nan,000127,tiny_unet_conservative:epoch_0060,nan,0.1095801591873169,1.4751009941101074,0.1095801591873169,0.16619451344013214,1007,test_dataset_9_keyframe_3,1139968
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000002,tiny_unet_conservative:epoch_0070,nan,0.1896055042743683,0.907044529914856,0.1896055042743683,0.21280018985271454,882,test_dataset_9_keyframe_3,1250420
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000003,tiny_unet_conservative:epoch_0070,nan,0.19997088611125946,1.0041652917861938,0.19997088611125946,0.21960288286209106,883,test_dataset_9_keyframe_3,1245540
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000004,tiny_unet_conservative:epoch_0070,nan,0.19557258486747742,0.8349097967147827,0.19557258486747742,0.21609389781951904,884,test_dataset_9_keyframe_3,1241316
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000005,tiny_unet_conservative:epoch_0070,nan,0.18967150151729584,0.8081600069999695,0.18967150151729584,0.2122369110584259,885,test_dataset_9_keyframe_3,1248245
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000006,tiny_unet_conservative:epoch_0070,nan,0.18212881684303284,0.9452661275863647,0.18212881684303284,0.2088724821805954,886,test_dataset_9_keyframe_3,1249640
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000007,tiny_unet_conservative:epoch_0070,nan,0.1659969836473465,0.9032217860221863,0.1659969836473465,0.19617801904678345,887,test_dataset_9_keyframe_3,1243662
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000008,tiny_unet_conservative:epoch_0070,nan,0.16203221678733826,0.7973901629447937,0.16203221678733826,0.19347937405109406,888,test_dataset_9_keyframe_3,1256108
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000009,tiny_unet_conservative:epoch_0070,nan,0.15184299647808075,0.8294485211372375,0.15184299647808075,0.18592773377895355,889,test_dataset_9_keyframe_3,1254217
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000010,tiny_unet_conservative:epoch_0070,nan,0.1409265697002411,0.7563359141349792,0.1409265697002411,0.1762533187866211,890,test_dataset_9_keyframe_3,1257609
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000011,tiny_unet_conservative:epoch_0070,nan,0.13813148438930511,0.799004077911377,0.13813148438930511,0.1726626753807068,891,test_dataset_9_keyframe_3,1262986
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000012,tiny_unet_conservative:epoch_0070,nan,0.13630612194538116,0.8126400113105774,0.13630612194538116,0.16946063935756683,892,test_dataset_9_keyframe_3,1259322
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000013,tiny_unet_conservative:epoch_0070,nan,0.1322091519832611,0.7805116176605225,0.1322091519832611,0.16765061020851135,893,test_dataset_9_keyframe_3,1261283
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000014,tiny_unet_conservative:epoch_0070,nan,0.1295783817768097,0.7619078755378723,0.1295783817768097,0.16448494791984558,894,test_dataset_9_keyframe_3,1261347
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000015,tiny_unet_conservative:epoch_0070,nan,0.12446074187755585,0.779315173625946,0.12446074187755585,0.16191057860851288,895,test_dataset_9_keyframe_3,1256417
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000016,tiny_unet_conservative:epoch_0070,nan,0.12070979923009872,0.7365933656692505,0.12070979923009872,0.15828408300876617,896,test_dataset_9_keyframe_3,1262021
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000017,tiny_unet_conservative:epoch_0070,nan,0.11459603160619736,0.7833747267723083,0.11459603160619736,0.15430626273155212,897,test_dataset_9_keyframe_3,1269971
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000018,tiny_unet_conservative:epoch_0070,nan,0.10906193405389786,0.7742284536361694,0.10906193405389786,0.14974412322044373,898,test_dataset_9_keyframe_3,1269498
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000019,tiny_unet_conservative:epoch_0070,nan,0.1033710390329361,0.8337587118148804,0.1033710390329361,0.14677120745182037,899,test_dataset_9_keyframe_3,1272561
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000020,tiny_unet_conservative:epoch_0070,nan,0.1024986132979393,0.754163920879364,0.1024986132979393,0.1443578153848648,900,test_dataset_9_keyframe_3,1275878
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000021,tiny_unet_conservative:epoch_0070,nan,0.08860903233289719,0.8127574920654297,0.08860903233289719,0.13517937064170837,901,test_dataset_9_keyframe_3,1274199
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000022,tiny_unet_conservative:epoch_0070,nan,0.08616389334201813,0.898114800453186,0.08616389334201813,0.1307341456413269,902,test_dataset_9_keyframe_3,1280504
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000023,tiny_unet_conservative:epoch_0070,nan,0.07758087664842606,1.0306193828582764,0.07758087664842606,0.12152668833732605,903,test_dataset_9_keyframe_3,1283417
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000024,tiny_unet_conservative:epoch_0070,nan,0.07762522995471954,0.9716793298721313,0.07762522995471954,0.12170971184968948,904,test_dataset_9_keyframe_3,1284505
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000025,tiny_unet_conservative:epoch_0070,nan,0.07718434184789658,0.9696505665779114,0.07718434184789658,0.12105512619018555,905,test_dataset_9_keyframe_3,1289062
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000026,tiny_unet_conservative:epoch_0070,nan,0.07730791717767715,0.9440873861312866,0.07730791717767715,0.12291262298822403,906,test_dataset_9_keyframe_3,1283517
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000027,tiny_unet_conservative:epoch_0070,nan,0.08094456046819687,0.8409883379936218,0.08094456046819687,0.1253020465373993,907,test_dataset_9_keyframe_3,1276939
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000028,tiny_unet_conservative:epoch_0070,nan,0.07803718745708466,1.007915735244751,0.07803718745708466,0.12547919154167175,908,test_dataset_9_keyframe_3,1257677
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000029,tiny_unet_conservative:epoch_0070,nan,0.08001317083835602,0.9469286799430847,0.08001317083835602,0.12653633952140808,909,test_dataset_9_keyframe_3,1226068
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000030,tiny_unet_conservative:epoch_0070,nan,0.07796458899974823,0.9298782348632812,0.07796458899974823,0.1237383559346199,910,test_dataset_9_keyframe_3,1237971
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000031,tiny_unet_conservative:epoch_0070,nan,0.08022220432758331,0.9184420704841614,0.08022220432758331,0.12573589384555817,911,test_dataset_9_keyframe_3,1250819
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000032,tiny_unet_conservative:epoch_0070,nan,0.08057761192321777,0.9786151647567749,0.08057761192321777,0.12717686593532562,912,test_dataset_9_keyframe_3,1239439
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000033,tiny_unet_conservative:epoch_0070,nan,0.08664792031049728,1.1292593479156494,0.08664792031049728,0.13524116575717926,913,test_dataset_9_keyframe_3,1207352
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000034,tiny_unet_conservative:epoch_0070,nan,0.08264186233282089,1.0631792545318604,0.08264186233282089,0.12761935591697693,914,test_dataset_9_keyframe_3,1242581
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000035,tiny_unet_conservative:epoch_0070,nan,0.08721746504306793,1.0764280557632446,0.08721746504306793,0.13340641558170319,915,test_dataset_9_keyframe_3,1236460
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000036,tiny_unet_conservative:epoch_0070,nan,0.07756785303354263,1.0189882516860962,0.07756785303354263,0.12047047913074493,916,test_dataset_9_keyframe_3,1253523
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000037,tiny_unet_conservative:epoch_0070,nan,0.08232967555522919,1.3004368543624878,0.08232967555522919,0.13203586637973785,917,test_dataset_9_keyframe_3,1233775
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000038,tiny_unet_conservative:epoch_0070,nan,0.0721021369099617,1.045823335647583,0.0721021369099617,0.11594208329916,918,test_dataset_9_keyframe_3,1262807
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000039,tiny_unet_conservative:epoch_0070,nan,0.08436451852321625,1.6713937520980835,0.08436451852321625,0.1374996155500412,919,test_dataset_9_keyframe_3,1253033
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000040,tiny_unet_conservative:epoch_0070,nan,0.08432374149560928,1.574788212776184,0.08432374149560928,0.12928614020347595,920,test_dataset_9_keyframe_3,1197617
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000041,tiny_unet_conservative:epoch_0070,nan,0.07813785970211029,1.35350501537323,0.07813785970211029,0.11914718151092529,921,test_dataset_9_keyframe_3,1221407
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000042,tiny_unet_conservative:epoch_0070,nan,0.08066940307617188,1.4292646646499634,0.08066940307617188,0.12225808203220367,922,test_dataset_9_keyframe_3,1244625
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000043,tiny_unet_conservative:epoch_0070,nan,0.09067271649837494,1.5122911930084229,0.09067271649837494,0.13275741040706635,923,test_dataset_9_keyframe_3,1244169
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000044,tiny_unet_conservative:epoch_0070,nan,0.06641127169132233,1.3145345449447632,0.06641127169132233,0.10881272703409195,924,test_dataset_9_keyframe_3,1262794
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000045,tiny_unet_conservative:epoch_0070,nan,0.05229201912879944,1.2399036884307861,0.05229201912879944,0.09372578561306,925,test_dataset_9_keyframe_3,1274185
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000046,tiny_unet_conservative:epoch_0070,nan,0.051306892186403275,1.2630412578582764,0.051306892186403275,0.09267447143793106,926,test_dataset_9_keyframe_3,1275109
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000047,tiny_unet_conservative:epoch_0070,nan,0.07380557805299759,1.3754842281341553,0.07380557805299759,0.11661536991596222,927,test_dataset_9_keyframe_3,1252615
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000048,tiny_unet_conservative:epoch_0070,nan,0.06433435529470444,1.4980093240737915,0.06433435529470444,0.10520040988922119,928,test_dataset_9_keyframe_3,1249654
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000049,tiny_unet_conservative:epoch_0070,nan,0.09015251696109772,2.1372177600860596,0.09015251696109772,0.12606090307235718,929,test_dataset_9_keyframe_3,1257136
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000050,tiny_unet_conservative:epoch_0070,nan,0.08594755828380585,2.3651604652404785,0.08594755828380585,0.12701940536499023,930,test_dataset_9_keyframe_3,1245905
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000051,tiny_unet_conservative:epoch_0070,nan,0.06713657081127167,2.1379787921905518,0.06713657081127167,0.11257196962833405,931,test_dataset_9_keyframe_3,1263088
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000052,tiny_unet_conservative:epoch_0070,nan,0.058229900896549225,1.8383724689483643,0.058229900896549225,0.09951207786798477,932,test_dataset_9_keyframe_3,1257264
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000053,tiny_unet_conservative:epoch_0070,nan,0.0544358566403389,1.8248704671859741,0.0544358566403389,0.09877616912126541,933,test_dataset_9_keyframe_3,1262049
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000054,tiny_unet_conservative:epoch_0070,nan,0.05673481151461601,1.8564536571502686,0.05673481151461601,0.10042231529951096,934,test_dataset_9_keyframe_3,1256887
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000055,tiny_unet_conservative:epoch_0070,nan,0.06240736320614815,1.8427997827529907,0.06240736320614815,0.11142461001873016,935,test_dataset_9_keyframe_3,1263835
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000056,tiny_unet_conservative:epoch_0070,nan,0.07118569314479828,1.9037277698516846,0.07118569314479828,0.11400230973958969,936,test_dataset_9_keyframe_3,1256554
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000057,tiny_unet_conservative:epoch_0070,nan,0.06645064055919647,1.7755317687988281,0.06645064055919647,0.11448577046394348,937,test_dataset_9_keyframe_3,1263324
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000058,tiny_unet_conservative:epoch_0070,nan,0.06385575234889984,1.8452078104019165,0.06385575234889984,0.10682711005210876,938,test_dataset_9_keyframe_3,1268348
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000059,tiny_unet_conservative:epoch_0070,nan,0.056425344198942184,1.4791427850723267,0.056425344198942184,0.09875909239053726,939,test_dataset_9_keyframe_3,1262452
nan,nan,results/temporal_refinement_train_unet_s2m2l736_fastcache_v2_conservative/checkpoints/epoch_0070.pt,nan,nan,nan,nan,nan,nan,nan,000060,tiny_unet_conservative:epoch_0070,nan,0.0516570582985878,1.6404491662979126,0.0516570582985878,0.08977702260017395,940,test_dataset_9_keyframe_3,1262647
