dataset,backbone,sequence,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,oracle_authorization,0.25,160,2430301,0.22009223437177425,0.17951170314161477,-0.04058053031466858,0.014842605978372477,0.00019791786987003953,0.43366305515514075,0.0,0.2990958733095201,0.9674642622779419,0.27882256077689854,0.0,0.0371445556529384,0.0,-0.02601098269224167,-0.029793976526707417,-0.02746511509642005,0.07745978599373995,0.08631838484006699
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,raw,0.5,160,1319822,0.1878163762078234,0.1878163762078234,0.0,0.01175082705522147,0.0007372206222477752,0.528368785720027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070898154677915,0.070898154677915
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,a2_no_authorization,0.5,160,1319822,0.1878163762078234,0.1647036854171848,-0.023112690718600958,0.00839961754918703,0.00015153558581071242,0.4255461063245081,0.0,0.46101216679218865,0.6300114716971209,0.44481682719077664,0.154931875331776,0.05962484423601362,0.0,-0.004536126274615526,-0.0103416598867625,-0.007542195837013425,0.070898154677915,0.09273950247409325
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,m0_scared_only,0.5,160,1319822,0.1878163762078234,0.18161080642667543,-0.00620557065862838,0.009566441488159399,0.00042657267207535176,0.4696712380145238,0.0,0.035912418492796756,0.7146082113169332,0.022614337917185468,0.009345733705842341,0.0060381546092590915,0.00625,0.01346572209149599,-0.000793575626448729,-0.00036270196826080866,0.070898154677915,0.07646892433364919
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,multidomain,0.5,160,1319822,0.1878163762078234,0.18175337692623175,-0.006062999212279483,0.010130153887987558,0.0002045730394174269,0.46378061089639877,0.0,0.02524128253658448,0.7329651197694663,0.015609501901776452,0.006248346193119189,0.004450794801597284,0.00625,0.005504909437149763,-0.0011607882799580715,-0.000569990334042815,0.070898154677915,0.0755984295262269
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,oracle_authorization,0.5,160,1319822,0.1878163762078234,0.14618475955176397,-0.041631616245218814,0.007920007444591919,0.00015153558581071242,0.40083909091266495,0.0,0.3014679252202191,0.9634290396195876,0.2782575734209087,0.0,0.03679874865250442,0.0,-0.0257087554782629,-0.029272587783634663,-0.02631339803338051,0.070898154677915,0.0830118939262073
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,raw,0.9,160,2810,0.31359055287791315,0.31359055287791315,0.0,0.004982206412322581,0.0,0.40402983549057236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625036170812211,0.0625036170812211
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,a2_no_authorization,0.9,160,2810,0.31359055287791315,0.24253910157392033,-0.07105145135072467,0.0032028469856947767,0.0,0.3203410490913946,0.0,0.6270462633451958,0.8314415437003405,0.607488986784141,0.1105726872246696,0.09047066815656975,0.025,0.04119396209716797,-0.01798544451594353,0.023875102996826172,0.0625036170812211,0.10217612397681351
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,m0_scared_only,0.9,160,2810,0.31359055287791315,0.2960380760694314,-0.01755247642808256,0.003914590753959591,0.0,0.3693911419885537,0.0,0.06334519572953737,0.9157303370786517,0.04713656387665198,0.006167400881057269,0.01583427470546659,0.05,0.016123486682772636,2.3211042571345888e-05,0.01120178165845574,0.0625036170812211,0.0732098284207311
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,multidomain,0.9,160,2810,0.31359055287791315,0.3014868829280032,-0.012103669895058053,0.003914590753959591,0.0,0.37914253334604386,0.0,0.04661921708185053,0.8778625954198473,0.04008810572687225,0.006607929515418502,0.013468826541857638,0.058333333333333334,0.035185523331165314,0.0006053259494365113,0.015371457505971202,0.0625036170812211,0.07149322041810832
SCARED-C-test,S2M2-S,dataset_7_keyframe_4,oracle_authorization,0.9,160,2810,0.31359055287791315,0.23072844516234042,-0.08286210794624908,0.0028469750889679717,0.0,0.3059027535836702,0.0,0.5231316725978647,0.9965986394557823,0.4907488986784141,0.0,0.07400733242016531,0.0,0.0,-0.03239552974700928,0.0,0.0625036170812211,0.09583403316336382
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,raw,0.05,160,2617206,0.2586855558618514,0.2586855558618514,0.0,0.029575814749271536,0.0023169746651273662,0.5613041454058758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09163925288267741,0.09163925288267741
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,a2_no_authorization,0.05,160,2617206,0.2586855558618514,0.24094058696112547,-0.01774497048865209,0.02817508448191778,0.002028499104681812,0.517645877777777,0.0002075720134658116,0.490474192707796,0.6073693279903277,0.45925232676179994,0.17109619866066667,0.06359401954061052,0.03125,0.017901938408613205,-0.0012053896556608388,0.01470125730149446,0.09163925288267741,0.10722075373566392
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,m0_scared_only,0.05,160,2617206,0.2586855558618514,0.25418604872631795,-0.0044995083793224235,0.028441016822407968,0.0021484743639317615,0.5324856740700301,0.00010072221428925616,0.05624700539430217,0.6345900414374024,0.033268632711978004,0.013837106858802978,0.008956595408478187,0.1125,0.023851221427321434,0.003044003352988494,0.01785098278895019,0.09163925288267741,0.09502992454654083
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,multidomain,0.05,160,2617206,0.2586855558618514,0.2550803460194054,-0.0036052112766280305,0.029175005555773726,0.0020693823987432895,0.5344831577854748,0.00017463623218723527,0.04306882988958454,0.6486692689850958,0.026870718229156914,0.009916310174517478,0.007690371468026018,0.125,0.023151440545916557,0.004246275941841297,0.019961406141519537,0.09163925288267741,0.09402998443814835
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,oracle_authorization,0.05,160,2617206,0.2586855558618514,0.2154549991672636,-0.04323055931538937,0.023876607354296996,0.0018214080145904535,0.47762436665063945,0.0,0.3066071222517448,0.9715983719939086,0.2786200084748088,0.0,0.03684412380938076,0.0,-0.023261085152626038,-0.02824692185968161,-0.024227353464812043,0.09163925288267741,0.09723997740438944
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,raw,0.25,160,2430301,0.24785563197668023,0.24785563197668023,0.0,0.02478458434061847,0.0022935430684775733,0.5683934454119781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09002359939356745,0.09002359939356745
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,a2_no_authorization,0.25,160,2430301,0.24785563197668023,0.22871414186283892,-0.019141492007210725,0.022997562884101135,0.00198535080034754,0.504288697226209,0.0002004349362393188,0.48326853340388704,0.619277506453876,0.45382226712766843,0.16511248505297504,0.062493641184560085,0.025,0.014508955180644989,-0.002704538940452051,0.010720209460705512,0.09002359939356745,0.10518633684685624
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,m0_scared_only,0.25,160,2430301,0.24785563197668023,0.2430199333812215,-0.004835699498129475,0.023562101950998105,0.0021203135085573655,0.527421059851532,9.815538151471949e-05,0.05247333560740007,0.6577639069679908,0.031181116229920005,0.012352499513352676,0.008398106763548564,0.1,0.018347492441534996,0.002411198336631049,0.017156087104231114,0.09002359939356745,0.09334012797122825
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,multidomain,0.25,160,2430301,0.24785563197668023,0.24370094271150297,-0.004154691254780806,0.024190007687097375,0.002033081504138123,0.5279938640689874,0.00017404021181043308,0.041038126553048365,0.6818769739810497,0.02581409145261909,0.008784215941639398,0.007252329253804176,0.1,0.024102944880723953,0.0029619495850056405,0.015285797333344809,0.09002359939356745,0.09243823017737944
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,oracle_authorization,0.25,160,2430301,0.24785563197668023,0.20461951978411752,-0.04323611480092397,0.019498407915486293,0.0017853755725226008,0.47061108325647394,0.0,0.30816429734423845,0.9711616007861862,0.27910938904904475,0.0,0.03682161438381766,0.0,-0.02306395210325718,-0.027815286722034222,-0.024182163961231712,0.09002359939356745,0.09572982657022237
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,raw,0.5,160,1319822,0.21722288078611612,0.21722288078611612,0.0,0.0178933220893125,0.002716275359012146,0.5769456427711808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08363027123123581,0.08363027123123581
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,a2_no_authorization,0.5,160,1319822,0.21722288078611612,0.19287074738186644,-0.02435213444033956,0.014231464493998747,0.0020623993295039765,0.46867047239676046,0.00015422754308219288,0.4616357357279997,0.6518135429369565,0.4372323832420994,0.14690069576217585,0.06007658888234202,0.0125,0.014615065418183804,-0.005061605270020682,-0.00044133301649708855,0.08363027123123581,0.10020160247105124
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,m0_scared_only,0.5,160,1319822,0.21722288078611612,0.21060084009880925,-0.006622041309556622,0.015601346254880905,0.0023745626197698134,0.5110845594236003,8.585079990432561e-05,0.0398296133872598,0.7491820118703394,0.021795139268340338,0.008340204854108507,0.006949260742746566,0.0625,0.040098004043102264,0.0015758372028358246,0.013324791863560666,0.08363027123123581,0.08715396875639607
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,multidomain,0.5,160,1319822,0.21722288078611612,0.2110950018300123,-0.006127879444875237,0.016241584093539686,0.0021442285456219966,0.5058728890187819,0.00013523400347433063,0.02716275376528047,0.7969316596931659,0.013708269999437032,0.004567491580317315,0.005119764924806589,0.075,0.04007312282919884,0.0014454563148319631,0.01129493379965424,0.08363027123123581,0.08690917076331994
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,oracle_authorization,0.5,160,1319822,0.21722288078611612,0.17262609813691432,-0.044596783618497816,0.01253881197569584,0.00190859070273023,0.4434912840658531,0.0,0.3113578952313267,0.966413343164524,0.2794490199390008,0.0,0.03660496756149022,0.0,-0.022235093638300896,-0.02825383953750134,-0.023910901173949242,0.08363027123123581,0.09184437074391853
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,raw,0.9,160,2810,0.37860994178841545,0.37860994178841545,0.0,0.013879003823864079,0.0,0.49682016894054626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414002488251259,0.07414002488251259
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,a2_no_authorization,0.9,160,2810,0.37860994178841545,0.29430481636916617,-0.08430512485714145,0.009608540996856112,0.0,0.3800214105671151,0.0,0.6587188612099644,0.8725013506212858,0.632749645054425,0.08944628490298154,0.08654436995872546,0.03333333333333333,0.043044090270996094,-0.021133485436439538,0.023084359169006356,0.07414002488251259,0.10991710495747281
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,m0_scared_only,0.9,160,2810,0.37860994178841545,0.35502334642240585,-0.023586592654242088,0.010320284759818023,0.0,0.45652338120694663,0.0,0.07081850533807829,0.964824120603015,0.026502602934216753,0.001893043066729768,0.007499521781134623,0.025,0.019272511824965477,0.0,0.0037890066881664107,0.07414002488251259,0.08159091427816191
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,multidomain,0.9,160,2810,0.37860994178841545,0.3614418302248381,-0.01716811099966215,0.01174377234805097,0.0,0.47615295326883095,0.0,0.04804270462633452,0.9703703703703703,0.019403691433980123,0.000473260766682442,0.005700192922418624,0.016666666666666666,0.019272511824965477,0.0,0.004438995989039553,0.07414002488251259,0.0816864247304583
SCARED-C-test,RAFT-Stereo,dataset_7_keyframe_4,oracle_authorization,0.9,160,2810,0.37860994178841545,0.28455891519837956,-0.0940510251357144,0.008896797293551875,0.0,0.3735080689725193,0.0,0.5790035587188612,0.9926244622003688,0.5404637955513488,0.0,0.07454842659417792,0.0,0.0,-0.02973637580871587,0.0,0.07414002488251259,0.10570297117918412
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,raw,0.05,160,2617206,0.24796518539978585,0.24796518539978585,0.0,0.028110129836278426,0.0008207225585119219,0.5292611047079019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07840042954896735,0.07840042954896735
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,a2_no_authorization,0.05,160,2617206,0.24796518539978585,0.2276062991726988,-0.020358884074600844,0.0259035782358308,0.0005605214100048216,0.48493685380670143,0.00014034105614590394,0.49179162817141636,0.6124829075766052,0.46413169011153654,0.1684727193274513,0.062009332788804265,0.01875,0.010861022397875786,-0.003179985587485136,0.0020889781275763982,0.07840042954896735,0.09882974475996299
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,m0_scared_only,0.05,160,2617206,0.24796518539978585,0.24261137508251224,-0.005353810342842106,0.026318524327226506,0.000705714409159617,0.5021787066298257,0.0001212210191932733,0.05510876866398747,0.6401605757430788,0.03205591740191998,0.012718668497863603,0.00716407042175431,0.0625,0.02064678445458412,0.0017964597151149037,0.013115484733134477,0.07840042954896735,0.08347990831886229
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,multidomain,0.05,160,2617206,0.24796518539978585,0.24263198532338073,-0.00533319824584571,0.026927952689772685,0.0005941450453519751,0.5029415962384303,0.00011433780816346325,0.044249860347255816,0.6684080096018513,0.027748876310970533,0.00892795211142556,0.006089071866286909,0.05,0.018939929082989693,-0.0002616111625684527,0.011107225185260158,0.07840042954896735,0.08166409586748288
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,oracle_authorization,0.05,160,2617206,0.24796518539978585,0.20511884525870838,-0.042846340565898665,0.02294699010998516,0.0004202955415139199,0.45003718655289937,0.0,0.31005392773820634,0.9714889552974522,0.2858553042284002,0.0,0.03781805192441095,0.0,-0.02388024888932705,-0.029308860469609507,-0.025332715343683962,0.07840042954896735,0.08840154700255715
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,raw,0.25,160,2430301,0.23609042762796198,0.23609042762796198,0.0,0.022897986825658342,0.000775212614426286,0.5310296406976529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07753097996530096,0.07753097996530096
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,a2_no_authorization,0.25,160,2430301,0.23609042762796198,0.21454727585214844,-0.021543150852322383,0.020400765251343086,0.000485948033056017,0.4699219942599583,0.00012312547149792173,0.48545715119238314,0.6229222237196422,0.45952898455482183,0.16370754374581195,0.06122587687929605,0.0125,0.0064501166343688965,-0.0046009011100977696,-5.386098753661951e-05,0.07753097996530096,0.09740346830093684
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,m0_scared_only,0.25,160,2430301,0.23609042762796198,0.2304068799717511,-0.005683546747526098,0.02104801007991637,0.0006431302154506395,0.49347776761356366,0.00011035995480052252,0.0512751301176274,0.6637937952397002,0.030241484537527803,0.011493839407225398,0.0067941830006047295,0.05,0.017524514347314835,-0.0002939551544841497,0.009376574158668483,0.07753097996530096,0.08241865456387684
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,multidomain,0.25,160,2430301,0.23609042762796198,0.23024106343434436,-0.0058493669769581385,0.021573870902775388,0.0005266837273054681,0.4934814540542032,0.00010377130166430881,0.042523950736966326,0.7021655409982002,0.02726183937402087,0.008186299535274968,0.005938856462548184,0.0375,0.015745675191283226,-0.0008583334303693866,0.006823687450960249,0.07753097996530096,0.08080761947235762
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,oracle_authorization,0.25,160,2430301,0.23609042762796198,0.19325165455038776,-0.042838772902526405,0.018143431655574846,0.00036291801048301474,0.43887436953475917,0.0,0.3114643001010986,0.9709043638169924,0.28592510811071314,0.0,0.03776270157996418,0.0,-0.023005027323961258,-0.028441772982478148,-0.024507493562996387,0.07753097996530096,0.08745432356765082
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,raw,0.5,160,1319822,0.20102268693813702,0.20102268693813702,0.0,0.013454844604042483,0.0009046674459056674,0.5347280954194428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07069218487786759,0.07069218487786759
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,a2_no_authorization,0.5,160,1319822,0.20102268693813702,0.17548385761974736,-0.025538830860497044,0.009674031748488753,0.0003083749198185958,0.43401877194919314,5.91523917857907e-05,0.46646062878176,0.6516645144523223,0.44528629075338805,0.14872079357643597,0.05941259120754284,0.00625,0.002750085899606347,-0.006166337546892467,-0.003376588188111783,0.07069218487786759,0.09295211854533705
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,m0_scared_only,0.5,160,1319822,0.20102268693813702,0.19403930425410032,-0.0069833845356988035,0.01107649362420319,0.000584927356336562,0.4748789691368605,5.7635663780241086e-05,0.03752399944841047,0.7584654215042907,0.020753305883609886,0.007812487158624884,0.005516099604707894,0.01875,0.017852701246738434,-0.0009686014032922709,0.005071031499537603,0.07069218487786759,0.07598512879415353
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,multidomain,0.5,160,1319822,0.20102268693813702,0.1939778831718013,-0.007044804923124368,0.011691728124699492,0.00038338503338589385,0.47114800676100305,5.6877299784429774e-05,0.026372495685024193,0.8289137242508691,0.014149757143913805,0.00377639159413858,0.0039207026475631705,0.0125,0.01657809503376484,-0.001744195609353483,0.004329228560090956,0.07069218487786759,0.075128912142409
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,oracle_authorization,0.5,160,1319822,0.20102268693813702,0.15734250148697898,-0.043680187823394265,0.009006517528171653,0.00024927603676674654,0.4076094065020396,0.0,0.31456438822810956,0.9663390089337114,0.2853628869876805,0.0,0.037403427632271675,0.0,-0.022627925500273705,-0.02873984333127738,-0.023140790909528735,0.07069218487786759,0.0837649603854248
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,raw,0.9,160,2810,0.3889522277004354,0.3889522277004354,0.0,0.008540925355727562,0.0,0.4976538508063728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06570239733917857,0.06570239733917857
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,a2_no_authorization,0.9,160,2810,0.3889522277004354,0.2970113722295948,-0.09194085678065798,0.004270462695761083,0.0,0.3518420716360111,0.0,0.6690391459074733,0.8734042553191489,0.6241310824230387,0.09533267130089375,0.0898523089700668,0.03333333333333333,0.040556907653808594,-0.019012305140495313,0.03095152854919438,0.06570239733917857,0.11667292944530151
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,m0_scared_only,0.9,160,2810,0.3889522277004354,0.3573207579579642,-0.03163147197117018,0.004626334592487889,0.0,0.41303057145218985,0.0,0.0903914590747331,0.9606299212598425,0.039721946375372394,0.003475670307845084,0.01357173280052419,0.025,0.00721417972818017,0.0,0.004750993446214134,0.06570239733917857,0.08264250749410577
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,multidomain,0.9,160,2810,0.3889522277004354,0.36496803736665495,-0.023984193073890547,0.006049822132994696,0.0,0.42729924295839317,0.0,0.06690391459074733,0.9414893617021277,0.03326713008937438,0.003972194637537239,0.011518265058026606,0.03333333333333333,0.00721417972818017,0.0,0.0062650971114635535,0.06570239733917857,0.08014386096153925
SCARED-C-test,StereoAnywhere,dataset_7_keyframe_4,oracle_authorization,0.9,160,2810,0.3889522277004354,0.2875821640456486,-0.10137006134272046,0.003914590808314361,0.0,0.34720667708306774,0.0,0.5868327402135232,0.9957550030321407,0.5238331678252235,0.0,0.07633173451578576,0.0,0.0,-0.030605268478393555,0.0,0.06570239733917857,0.11073388615324828
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,raw,0.05,160,1683403,2.2930010191237726,2.2930010191237726,0.0,0.16430587353048667,0.13749470577858164,6.635422962485431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21944456548864094,0.21944456548864094
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,a2_no_authorization,0.05,160,1683403,2.2930010191237726,2.234435340898118,-0.058565672463630696,0.16453695347761582,0.1344229520773268,6.3825877099012684,0.000993839982173746,0.3448983992543675,0.6382795128512943,0.23979946570181254,0.09216605405073916,0.0500529975278754,0.01875,0.01986359991133213,-0.010605130391195424,0.011293280064128306,0.21944456548864094,0.21959928436943452
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,m0_scared_only,0.05,160,1683403,2.2930010191237726,2.2446250150804903,-0.0483760031901897,0.16447992565358058,0.13473779071388875,6.411034409453966,0.000728678240031041,0.09338286791695155,0.7780294018485887,0.017713863006557994,0.013647217548284228,0.010018077636674075,0.01875,0.010727929882705212,-0.01226465329527855,0.004662134834798029,0.21944456548864094,0.22817595085102532
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,multidomain,0.05,160,1683403,2.2930010191237726,2.2804861225244153,-0.012514875213211225,0.16377005457755994,0.13673790521188497,6.579231563462405,5.0277420972482744e-05,0.018510719061329936,0.7893199833124739,0.0007343725445855356,0.0006845455974059325,0.0006765545333351984,0.025,0.005365950521081686,-0.0030613955110311533,0.0013120544853154569,0.21944456548864094,0.21939093293032966
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,oracle_authorization,0.05,160,1683403,2.2930010191237726,2.205154999141057,-0.08784602910558033,0.15766872302186422,0.133565759304377,6.3059849745420395,0.0,0.2244774424187197,0.9806846509264698,0.14218847617696997,0.0,0.02226762184563488,0.0,-0.028978770598769188,-0.03374909013509751,-0.030432284716516735,0.21944456548864094,0.2129948065434638
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,raw,0.25,160,1608626,2.026566197280179,2.026566197280179,0.0,0.1455701938995162,0.12332512291965607,6.037531367275898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20838934397237857,0.20838934397237857
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,a2_no_authorization,0.25,160,1608626,2.026566197280179,1.973325193596197,-0.05324101615934673,0.14604637715914653,0.12061784407000481,5.771605433024117,0.0008466631946127341,0.3306822095378292,0.6354127502143083,0.23588850610123213,0.08875756301009757,0.04789964224141959,0.025,0.017768822610378265,-0.006813558284193277,0.009590790625661583,0.20838934397237857,0.20560865024367697
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,m0_scared_only,0.25,160,1608626,2.026566197280179,1.9833403246304262,-0.043225885103546365,0.1459898070456028,0.12090442349929449,5.8033245758234075,0.0006091153107749719,0.08104245486520795,0.7723120114752967,0.015441911234617904,0.011814637640137553,0.008099632458494366,0.025,0.009306224063038826,-0.008818004280328754,0.004017712459899473,0.20838934397237857,0.2142634178074475
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,multidomain,0.25,160,1608626,2.026566197280179,2.0148198913021766,-0.01174630502945446,0.14502998171014753,0.12263322805397286,5.977311673119458,4.1836791349072965e-05,0.01677332083405341,0.7929360314283597,0.0005653198553156486,0.0005246606126096822,0.0005487435109100512,0.03125,0.004485908430069685,-0.0026019825600087725,0.0018830880604218689,0.20838934397237857,0.20837303769192375
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,oracle_authorization,0.25,160,1608626,2.026566197280179,1.9459891427439782,-0.08057706240582245,0.14008911878049113,0.11987559548173074,5.69139501422822,0.0,0.21456447925123676,0.9792846091889418,0.14167713120894002,0.0,0.022139296727965937,0.0,-0.01848507486283779,-0.031130989268422136,-0.02704876579344273,0.20838934397237857,0.20016611993526892
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,raw,0.5,160,1080260,1.9155109545954325,1.9155109545954325,0.0,0.15159035763876394,0.12799788989136632,5.197288319384189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20290787543039956,0.20290787543039956
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,a2_no_authorization,0.5,160,1080260,1.9155109545954325,1.8617576047105255,-0.05375336698414539,0.15106733567223815,0.12518560343317683,4.9617055351227135,0.0009129618316635644,0.3293318275230037,0.6208132357405471,0.22881795950534867,0.09145834057693868,0.045703864276049326,0.04375,0.012815587222576141,-0.003358621126972163,0.010630854256451128,0.20290787543039956,0.2024712899646355
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,m0_scared_only,0.5,160,1080260,1.9155109545954325,1.8727246053757434,-0.04278634779310237,0.15101734714976703,0.12551793113182924,4.997168087543537,0.0006411964494463862,0.08087312313702257,0.7805388947392519,0.015272996998249945,0.01128379866254071,0.006865361374021307,0.0375,0.008152296766638756,-0.0024237842415459586,0.005307500129565594,0.20290787543039956,0.20960957702859537
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,multidomain,0.5,160,1080260,1.9155109545954325,1.9023794077014766,-0.013131554766580905,0.1507118650990176,0.1272888009206708,5.1308848428697065,3.078592171950647e-05,0.01756058726602855,0.8331576172904587,0.0003094468203469977,0.0002746775146900316,0.0003179474585932243,0.05625,0.0018342382973060012,0.00015070223962538421,0.0013377655413933079,0.20290787543039956,0.20418925634492643
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,oracle_authorization,0.5,160,1080260,1.9155109545954325,1.836143605918453,-0.07936734506410034,0.14643234018236126,0.12438949874671346,4.881759259241345,0.0,0.2088330587080888,0.9790286975717439,0.13205034595459128,0.0,0.022015071657090657,0.0,-0.011248096823692322,-0.026499977335333828,-0.014297344749793422,0.20290787543039956,0.19796627563886215
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,raw,0.9,160,43664,1.6611884390650684,1.6611884390650684,0.0,0.292575120303429,0.1693843901189373,2.975278217602543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903933737818773,0.2903933737818773
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,a2_no_authorization,0.9,160,43664,1.6611884390650684,1.5454370600214729,-0.11575137708424332,0.2663521438972876,0.15596372314296922,2.6875621447721416,0.004246167443869406,0.4074294613411506,0.657335581787521,0.2031066718799986,0.11722887711939715,0.05516410416778169,0.0,-0.00502777099609375,-0.04108571447432038,-0.024313816241920007,0.2903933737818773,0.3441611640109244
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,m0_scared_only,0.9,160,43664,1.6611884390650684,1.5652930800536475,-0.09589535598949626,0.26937523002273167,0.15765848240605906,2.7350909234573035,0.00267453403232288,0.19984426529864419,0.8033463213385286,0.030071446344150998,0.018625813102050973,0.014282946577638952,0.0,0.0,-0.03225284172222018,-0.007061614491976847,0.2903933737818773,0.3464590195670844
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,multidomain,0.9,160,43664,1.6611884390650684,1.6119937621358715,-0.04919467514440364,0.28078050688305,0.16594906566840673,2.8446027832734773,2.757251638398552e-05,0.051003114694027116,0.917377638078132,0.00383890804393417,0.0035545444851242313,0.004349362974242515,0.0,0.0,0.0,0.0,0.2903933737818773,0.3090290951463382
Fast-FoundationStereo,Fast-FoundationStereo,dataset_7_keyframe_3,oracle_authorization,0.9,160,43664,1.6611884390650684,1.5000197703510894,-0.1611686478186018,0.25806156129102925,0.1524367895415947,2.609765985668234,0.0,0.27040582631000365,0.9904294062844076,0.08097252337112999,0.0,0.021956341417637727,0.0,-0.00502777099609375,-0.07452003322541711,-0.05862525902688505,0.2903933737818773,0.3298881770135168
