applied_abs_mean,clip_id,failure_mode,frame_id,modified_pct,new_bad3_pct,new_bad3_pixels,oracle_gap_recovered_pct,oracle_mae,raw_bad3,raw_good_pixels,raw_mae,refined_bad3,refined_mae,sequence_id,trust_mean
0.012722192332148552,dataset_2_keyframe_1_000000_000087,clean_core,000039,6.151405657883141,0.0,0,-5.901596980771721,0.7721162438392639,5.849563761346611,31281,0.959867537021637,6.03243147968626,0.9709478616714478,dataset_2_keyframe_1,0.19366773962974548
0.025238152593374252,dataset_2_keyframe_1_000000_000087,clean_core,000040,7.635907259396261,0.0,0,-12.815597180984087,0.5568777918815613,1.7658585992029416,34265,0.7350606322288513,2.1049386793491425,0.757895827293396,dataset_2_keyframe_1,0.21616873145103455
0.05751742422580719,dataset_2_keyframe_1_000000_000087,clean_core,000041,7.923011007843913,0.37485242030696575,127,-16.899300248118664,0.44740238785743713,0.92501043657856,33880,0.7170684933662415,1.2216289851251292,0.7626401782035828,dataset_2_keyframe_1,0.22480016946792603
0.10444328188896179,dataset_2_keyframe_1_000000_000087,clean_core,000042,9.720179962690661,0.573305131915841,206,-29.331332470382627,0.3655073940753937,0.5047734006364534,35932,0.6437013149261475,1.3782508504334468,0.7252992987632751,dataset_2_keyframe_1,0.2716372311115265
0.12780322134494781,dataset_2_keyframe_1_000000_000087,clean_core,000043,10.89239421767213,0.5834750483785844,199,-19.762488707484554,0.3808974027633667,0.9402873588470495,34106,0.733945906162262,1.964058174787996,0.8037170767784119,dataset_2_keyframe_1,0.2922574579715729
0.2583755850791931,dataset_2_keyframe_1_000000_000087,clean_core,000044,13.626637554585153,0.33048666354702855,113,-18.667864629568356,0.3340044915676117,2.532751091703057,34192,0.779941976070404,3.8209606986899565,0.8631889820098877,dataset_2_keyframe_1,0.30626022815704346
0.24737468361854553,dataset_2_keyframe_1_000000_000087,clean_core,000045,11.473419477929061,0.17026589857827976,60,-19.604923783454137,0.38541147112846375,2.7187581302575667,35239,0.7534391283988953,3.657531870609661,0.8255906701087952,dataset_2_keyframe_1,0.24592211842536926
0.22842353582382202,dataset_2_keyframe_1_000000_000087,clean_core,000046,11.174446117444612,0.25511683191279644,88,-21.328648259002666,0.475346177816391,2.284362228436223,34494,0.7838520407676697,3.0630243063024305,0.8496521711349487,dataset_2_keyframe_1,0.24328367412090302
0.16549962759017944,dataset_2_keyframe_1_000000_000087,clean_core,000047,10.591264015659242,0.09441720220509853,31,-4.179737037025591,0.6081506013870239,2.13399714899683,32833,0.8395851850509644,2.3573966511350823,0.849258542060852,dataset_2_keyframe_1,0.22482918202877045
0.09820809960365295,dataset_2_keyframe_1_000000_000087,clean_core,000048,10.146064319179157,0.08435533060800726,26,2.634420393145483,0.673970103263855,2.7580504971274724,30822,0.915038526058197,2.7728901231688963,0.9086877703666687,dataset_2_keyframe_1,0.22358840703964233
0.06983873248100281,dataset_2_keyframe_1_000000_000087,clean_core,000049,10.698202937586801,0.04963834917033045,14,7.122853490425546,0.7614532709121704,2.6240478094356297,28204,0.9966357946395874,2.5335634022137117,0.9798840880393982,dataset_2_keyframe_1,0.2310139685869217
0.05136007443070412,dataset_2_keyframe_1_000000_000087,clean_core,000050,9.720075203676624,0.0037019212971532225,1,7.419732978893904,0.8181448578834534,2.297890119072488,27013,1.0312447547912598,2.134948819720075,1.0154333114624023,dataset_2_keyframe_1,0.2161477953195572
0.039200909435749054,dataset_2_keyframe_1_000000_000087,clean_core,000051,8.988623577947243,0.0,0,7.901985758236098,0.8744139671325684,2.625328166020753,24471,1.1113967895507812,2.414885193982581,1.0926704406738281,dataset_2_keyframe_1,0.20639587938785553
0.03619426116347313,dataset_2_keyframe_1_000000_000087,clean_core,000052,9.19132885683495,0.0,0,6.852358203013507,0.9390776753425598,3.1459835861725938,21896,1.2019941806793213,2.828898284008953,1.1839781999588013,dataset_2_keyframe_1,0.21589964628219604
0.03414386510848999,dataset_2_keyframe_1_000000_000087,clean_core,000053,8.64847021930639,0.0,0,7.621844020091837,0.9251375794410706,3.076066101380207,22283,1.1822952032089233,2.8594417280435724,1.162695050239563,dataset_2_keyframe_1,0.20697961747646332
0.02529020980000496,dataset_2_keyframe_1_000000_000087,clean_core,000054,8.35181079083518,0.0,0,5.97332906417742,0.8986440896987915,2.108483206044182,23715,1.1309666633605957,1.9606635460293997,1.1170892715454102,dataset_2_keyframe_1,0.20580944418907166
0.023740138858556747,dataset_2_keyframe_1_000000_000087,clean_core,000055,8.398976982097187,0.0038749176579997674,1,4.396307457233971,0.8592742681503296,2.277237851662404,25807,1.0752270221710205,2.170843989769821,1.0657330751419067,dataset_2_keyframe_1,0.21759195625782013
0.021690841764211655,dataset_2_keyframe_1_000000_000087,clean_core,000056,7.645564475154964,0.0,0,4.947552160132158,0.872156023979187,2.142058733868509,26041,1.0824344158172607,2.0363784168275583,1.072030782699585,dataset_2_keyframe_1,0.21526777744293213
0.018406663089990616,dataset_2_keyframe_1_000000_000087,clean_core,000057,7.411307306010044,0.0,0,3.7206206366324217,0.8374505043029785,2.1788433500728983,26657,1.068479299545288,2.1403693503968895,1.0598835945129395,dataset_2_keyframe_1,0.20533627271652222
0.018363401293754578,dataset_2_keyframe_1_000000_000087,clean_core,000058,7.2291821673470205,0.0,0,3.1794915778433563,0.9318600296974182,2.3990025940598043,24055,1.1417356729507446,2.407046190351706,1.1350626945495605,dataset_2_keyframe_1,0.21295621991157532
0.01882259175181389,dataset_2_keyframe_1_000000_000087,clean_core,000059,7.101184867379057,0.0,0,3.1087344705748263,1.0594199895858765,2.5822490426832934,18863,1.2853349447250366,2.4539385312456146,1.278311848640442,dataset_2_keyframe_1,0.1978246569633484
0.014051123522222042,dataset_2_keyframe_1_000000_000087,clean_core,000060,7.146554126687104,0.0,0,0.6615194819759995,1.1158721446990967,2.9760719831190032,17981,1.3178281784057617,2.9700999323167574,1.3164921998977661,dataset_2_keyframe_1,0.20886604487895966
0.011662605218589306,dataset_2_keyframe_1_000000_000087,clean_core,000061,6.721889738813364,0.0,0,-0.14481264379468958,1.270239233970642,3.3312195315286752,13684,1.4854228496551514,3.2123181800166463,1.485734462738037,dataset_2_keyframe_1,0.1852399855852127
0.011915823444724083,dataset_2_keyframe_1_000000_000087,clean_core,000062,6.618254811666076,0.0,0,-0.7128499505768632,1.3930745124816895,5.350887550675011,11700,1.5765081644058228,5.020270004329515,1.5778157711029053,dataset_2_keyframe_1,0.1963157057762146
0.010935425758361816,dataset_2_keyframe_1_000000_000087,clean_core,000063,6.377441196039294,0.0,0,-0.21056845724855147,1.5681933164596558,7.348049000039137,9329,1.7218412160873413,6.723807287386013,1.7221647500991821,dataset_2_keyframe_1,0.20039930939674377
0.01621355302631855,dataset_2_keyframe_1_000000_000087,clean_core,000064,6.596162444837574,0.0,0,0.6355017961818749,1.6186132431030273,8.967903730632399,6810,1.8796724081039429,8.200003888100468,1.8780133724212646,dataset_2_keyframe_1,0.21118448674678802
0.010924817062914371,dataset_2_keyframe_1_000000_000087,clean_core,000065,5.7935970596769515,0.0,0,0.32634691136161487,1.7374969720840454,9.720475868072347,5769,1.947644829750061,8.93703452945159,1.9469590187072754,dataset_2_keyframe_1,0.20169074833393097
0.009916272014379501,dataset_2_keyframe_1_000000_000087,clean_core,000066,5.34235255683456,0.01893580761219466,1,-0.12140836080254559,1.7949541807174683,11.107481215289122,5281,1.9951609373092651,10.183138920383573,1.9954040050506592,dataset_2_keyframe_1,0.19370779395103455
0.010417366400361061,dataset_2_keyframe_1_000000_000087,clean_core,000067,5.785155577654956,0.0,0,-0.21039910400771805,1.761838674545288,9.527816557975864,6345,1.947679042816162,8.699726519918148,1.9480700492858887,dataset_2_keyframe_1,0.1923130750656128
0.0093260258436203,dataset_2_keyframe_1_000000_000087,clean_core,000068,5.791248356923781,0.0,0,-0.12070402916366763,1.6220918893814087,8.80117348979864,7246,1.852305293083191,7.896290934029299,1.8525831699371338,dataset_2_keyframe_1,0.21243982017040253
0.00988435186445713,dataset_2_keyframe_1_000000_000087,clean_core,000069,5.496177399109961,0.0,0,-0.38023321540422683,1.4182746410369873,6.045795139020957,10998,1.641404151916504,5.614088471340002,1.6422525644302368,dataset_2_keyframe_1,0.22093872725963593
0.009219640865921974,dataset_2_keyframe_1_000000_000087,clean_core,000070,5.554924242424242,0.0,0,-0.11157949608287039,1.202589988708496,5.223484848484849,16503,1.4239583015441895,4.808712121212121,1.4242053031921387,dataset_2_keyframe_1,0.22520241141319275
0.008978597819805145,dataset_2_keyframe_1_000000_000087,clean_core,000071,5.103812759531899,0.0,0,-0.7007959257807301,1.029433250427246,3.2653831634579085,22329,1.2283036708831787,3.059645149112873,1.229697346687317,dataset_2_keyframe_1,0.22324126958847046
0.01042877696454525,dataset_2_keyframe_1_000000_000087,clean_core,000072,5.29508165840978,0.0,0,-0.3708762630145908,0.9418030977249146,3.177802475182248,25480,1.1526585817337036,3.0082694444967695,1.1534405946731567,dataset_2_keyframe_1,0.23786167800426483
0.009112139232456684,dataset_2_keyframe_1_000000_000087,clean_core,000073,5.241602164274442,0.0,0,-0.4691385903380032,0.8266314268112183,2.472382956338769,29805,1.0261781215667725,2.387840985947246,1.0271142721176147,dataset_2_keyframe_1,0.25688666105270386
0.006478023249655962,dataset_2_keyframe_1_000000_000087,clean_core,000074,4.379452568428946,0.0,0,-0.34411109848002047,0.7778707146644592,2.3790776152980877,30975,0.9855015873908997,2.285339332583427,0.9862160682678223,dataset_2_keyframe_1,0.2345668375492096
0.00813852995634079,dataset_2_keyframe_1_000000_000087,clean_core,000075,4.981129255259519,0.0,0,-0.32136036795737444,0.7139540910720825,2.228989948058742,32367,0.9554067850112915,2.1579911064608948,0.9561827182769775,dataset_2_keyframe_1,0.25922393798828125
0.009344739839434624,dataset_2_keyframe_1_000000_000087,clean_core,000076,5.198228004261762,0.0,0,-0.1308511984848414,0.6204286813735962,2.1103198190620387,32831,0.9382868409156799,2.050505616927419,0.9387027621269226,dataset_2_keyframe_1,0.257933109998703
0.007338217459619045,dataset_2_keyframe_1_000000_000087,clean_core,000077,4.91128010139417,0.0,0,-0.15468527624628947,0.486958771944046,2.035338850369045,37309,0.8159522414207458,2.0148363527920674,0.8164611458778381,dataset_2_keyframe_1,0.24823954701423645
0.005370911210775375,dataset_2_keyframe_1_000000_000087,clean_core,000078,4.093730256067194,0.0,0,0.04373624999095919,0.42512577772140503,1.938157356821645,36070,0.8454195261001587,1.9140000743301,0.8452357053756714,dataset_2_keyframe_1,0.24095430970191956
0.004602931905537844,dataset_2_keyframe_1_000000_000087,clean_core,000079,3.7758243388598345,0.0,0,0.008105686573364424,0.46034666895866394,1.6152961685397427,35436,0.8515494465827942,1.6097325766848412,0.8515177369117737,dataset_2_keyframe_1,0.2208581268787384
0.004102499224245548,dataset_2_keyframe_1_000000_000087,clean_core,000080,3.6818004857158746,0.0,0,-0.14769970286994963,0.48841965198516846,1.8371924880888377,37074,0.8190505504608154,1.7778684117832446,0.8195388913154602,dataset_2_keyframe_1,0.2181386798620224
0.0031341149006038904,dataset_2_keyframe_1_000000_000087,clean_core,000081,3.5955139219924988,0.0,0,-0.11767915614984922,0.5203281044960022,2.1931526338155685,36185,0.8696620464324951,2.108161040592724,0.870073139667511,dataset_2_keyframe_1,0.22406011819839478
0.004665649961680174,dataset_2_keyframe_1_000000_000087,clean_core,000082,3.8578079964525904,0.0,0,-0.4207057416758073,0.5185482501983643,1.9418372625822187,36279,0.8531202673912048,1.8402187569285344,0.8545278310775757,dataset_2_keyframe_1,0.23963548243045807
0.006959065794944763,dataset_2_keyframe_1_000000_000087,clean_core,000083,4.82505487208809,0.0,0,-0.43724848288349755,0.4838058054447174,1.4497297895494032,36627,0.8329150676727295,1.399929911282439,0.8344415426254272,dataset_2_keyframe_1,0.28501808643341064
0.006910726428031921,dataset_2_keyframe_1_000000_000087,clean_core,000084,5.670264207836143,0.0,0,-0.46957277894974153,0.41510289907455444,1.6639393995109306,35622,0.8592695593833923,1.6437147217268198,0.8613552451133728,dataset_2_keyframe_1,0.33491796255111694
0.007803130894899368,dataset_2_keyframe_1_000000_000087,clean_core,000085,6.287502300754648,0.0,0,-0.21655309174258627,0.3934934735298157,1.7540953432725934,35121,0.8869760036468506,1.7136020614761642,0.8880446553230286,dataset_2_keyframe_1,0.34754934906959534
0.010594429448246956,dataset_2_keyframe_1_000000_000087,clean_core,000086,8.35416513491655,0.0,0,-0.2530314669910765,0.3507273197174072,1.685537828100875,34473,0.9030028581619263,1.6689949268436144,0.9044002890586853,dataset_2_keyframe_1,0.40134185552597046
0.030150987207889557,dataset_2_keyframe_1_000000_000087,clean_core,000087,24.87162970461029,0.0,0,0.0989066116362061,0.35526537895202637,4.1133707554982974,25318,1.233546495437622,4.091285543388239,1.2326778173446655,dataset_2_keyframe_1,0.4983214735984802
0.00661954702809453,dataset_2_keyframe_3_000610_000709,low_valid_stress,000610,7.243233047250778,0.0,0,-0.5279132243544161,3.12963604927063,77.44977836461379,99,4.115713119506836,77.20456474582666,4.1209187507629395,dataset_2_keyframe_3,0.3150724470615387
0.05270003527402878,dataset_2_keyframe_3_000610_000709,low_valid_stress,000611,62.92734025330921,0.0,0,3.041145143169903,3.2347068786621094,75.07856394629083,398,3.7644004821777344,75.03094943338729,3.7482917308807373,dataset_2_keyframe_3,0.5863505005836487
0.4447329044342041,dataset_2_keyframe_3_000610_000709,low_valid_stress,000612,95.75412525330503,14.666666666666666,11,6.7438032434498405,3.4428796768188477,78.9250217118595,75,4.146524906158447,79.48470520119656,4.099072456359863,dataset_2_keyframe_3,0.7896759510040283
0.6581615805625916,dataset_2_keyframe_3_000610_000709,low_valid_stress,000613,98.28292682926829,3.4653465346534653,7,35.33541792948511,3.486969470977783,79.97073170731707,202,4.022686004638672,74.8780487804878,3.833388328552246,dataset_2_keyframe_3,0.8337351083755493
0.5259475111961365,dataset_2_keyframe_3_000610_000709,low_valid_stress,000614,98.28385442351316,4.2105263157894735,4,26.46022160777549,3.6428518295288086,84.94920603609823,95,4.486496925354004,83.16402012032745,4.263266563415527,dataset_2_keyframe_3,0.8113398551940918
0.37950846552848816,dataset_2_keyframe_3_000610_000709,low_valid_stress,000615,96.55515730784548,5.970149253731344,4,30.631616212613025,3.6325511932373047,85.58343289526086,67,4.3342976570129395,83.7415372361609,4.1193413734436035,dataset_2_keyframe_3,0.7935100197792053
0.5898469686508179,dataset_2_keyframe_3_000610_000709,low_valid_stress,000616,97.99919565654534,11.475409836065573,7,41.77337407611043,3.661968469619751,87.63321938467726,61,4.357084274291992,82.86748441584557,4.066710948944092,dataset_2_keyframe_3,0.8146743774414062
0.7069895267486572,dataset_2_keyframe_3_000610_000709,low_valid_stress,000617,98.24153612935827,42.42424242424242,14,49.08366979233794,3.6430110931396484,89.76250631632138,33,4.368156433105469,78.57503789792824,4.012228488922119,dataset_2_keyframe_3,0.8304044008255005
0.685880720615387,dataset_2_keyframe_3_000610_000709,low_valid_stress,000618,98.45779220779221,30.612244897959183,15,69.48468655722164,3.517134189605713,86.25202922077922,49,4.1126885414123535,67.59334415584415,3.698869466781616,dataset_2_keyframe_3,0.8350207805633545
0.6265356540679932,dataset_2_keyframe_3_000610_000709,low_valid_stress,000619,97.9475135300725,31.25,20,80.82121832994598,3.402573823928833,83.66179924435822,64,3.923657178878784,62.90207290922087,3.5025112628936768,dataset_2_keyframe_3,0.8252074122428894
0.4678391218185425,dataset_2_keyframe_3_000610_000709,low_valid_stress,000620,97.35899273211179,15.306122448979592,15,54.30638109338426,3.236980438232422,83.61142389190296,98,3.862281084060669,69.1268297676323,3.522702932357788,dataset_2_keyframe_3,0.8060784935951233
0.3209361732006073,dataset_2_keyframe_3_000610_000709,low_valid_stress,000621,95.80305046575903,9.35672514619883,16,46.14702484772769,2.9841365814208984,71.39932439348961,171,3.4957807064056396,58.15334220493398,3.259672164916992,dataset_2_keyframe_3,0.78358393907547
0.2214253544807434,dataset_2_keyframe_3_000610_000709,low_valid_stress,000622,94.73630625127265,0.0,0,22.61393448372009,2.6915502548217773,68.0716758297699,237,3.381598711013794,60.843005497861945,3.2255516052246094,dataset_2_keyframe_3,0.7483059763908386
0.16804052889347076,dataset_2_keyframe_3_000610_000709,low_valid_stress,000623,90.9275010125557,0.0,0,13.449166529775734,2.3772783279418945,56.38922640745241,325,3.1392581462860107,51.6302146618064,3.036778211593628,dataset_2_keyframe_3,0.7317317128181458
0.06787066161632538,dataset_2_keyframe_3_000610_000709,low_valid_stress,000624,74.61684864269257,0.0,0,6.165414642559245,1.8444230556488037,35.800861464489635,694,2.588165521621704,32.565361113893616,2.5423107147216797,dataset_2_keyframe_3,0.6650932431221008
0.0073754265904426575,dataset_2_keyframe_3_000610_000709,low_valid_stress,000625,10.769832730118361,0.0,0,0.06322392574529213,1.5796152353286743,17.264990707228797,1089,2.2112607955932617,15.973784603345397,2.2108614444732666,dataset_2_keyframe_3,0.45918145775794983
0.0037942330818623304,dataset_2_keyframe_3_000610_000709,low_valid_stress,000626,5.836052985217892,0.0,0,0.11132504112380251,1.4083377122879028,13.265502015741985,1716,1.9320766925811768,12.286427337300825,1.9314936399459839,dataset_2_keyframe_3,0.418222039937973
0.008801775984466076,dataset_2_keyframe_3_000610_000709,low_valid_stress,000627,8.294712948075286,0.06788866259334692,1,-0.5178615646046336,1.3223570585250854,11.264541757306347,1473,1.953023076057434,10.375484725243545,1.9562890529632568,dataset_2_keyframe_3,0.40328243374824524
