clip_px,failure_mode,frames,modified_pct,new_bad3_frame_mean_pct,new_bad3_pixel_weighted_pct,oracle_gap_recovered_pct,oracle_mae,raw_bad3,raw_mae,refined_bad3,refined_mae,threshold
9,low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.539584905516415,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.9364382861152527,0.0
9,catastrophic_geometry,100,78.75990985068188,12.598730722001116,5.246512664915325,27.420737827388947,6.333146643638611,83.15415809181155,20.940512404441833,82.89065773888433,16.935064935684203,0.5
9,clean_core,88,6.2497173753354724,0.08109692849574303,0.1079132323655165,-3.456397219328265,0.803684220395305,3.446480223300903,1.0495965819467197,3.6067217443435298,1.0580962899733672,0.5
9,high_boundary_error,55,78.35187473556864,17.62412314986031,5.605953224663359,39.715365775074154,34.42810398448597,96.46224875870445,40.38260484175249,96.0927867647985,38.017753046209165,0.5
9,high_motion_mismatch,100,44.47159934862647,0.20151590051142004,0.18126899931757554,-7.5744100487379775,2.1152025544643402,19.09476750019259,2.698691072463989,19.119770261583753,2.742886885404587,0.5
9,high_temporal_flicker,96,65.9028056061128,1.4287315244547603,1.0949324281211317,46.80016117551211,4.73434382925431,76.98052344959922,8.530297994613647,69.45210026461321,6.753785327076912,0.5
9,low_valid_stress,63,30.334018597174506,2.8337229220207703,0.10607920580700256,8.349910231087303,2.4303465769404458,43.78641780773427,2.9836916592386036,41.937945571420784,2.9374878415985712,0.5
9,catastrophic_geometry,100,73.1388042818732,12.598730722001116,5.246512664915325,27.393973984019127,6.333146643638611,83.15415809181155,20.940512404441833,82.92196407591946,16.93897442817688,0.7
9,clean_core,88,3.207928679788694,0.08058568244597085,0.10723877466323203,-3.1131506443869794,0.803684220395305,3.446480223300903,1.0495965819467197,3.6061127157496573,1.0572522042149848,0.7
9,high_boundary_error,55,66.7752507578759,17.62412314986031,5.605953224663359,39.57236538988591,34.42810398448597,96.46224875870445,40.38260484175249,96.11623506652045,38.026268005371094,0.7
9,high_motion_mismatch,100,26.753103775412146,0.20151590051142004,0.18126899931757554,-7.760674602606675,2.1152025544643402,19.09476750019259,2.698691072463989,19.164566395187776,2.743973717689514,0.7
9,high_temporal_flicker,96,61.7328628963459,1.4287315244547603,1.0949324281211317,46.75304674115303,4.73434382925431,76.98052344959922,8.530297994613647,69.53678736883423,6.755573769410451,0.7
9,low_valid_stress,63,21.952410611010592,2.8337229220207703,0.10607920580700256,7.169477958246378,2.4303465769404458,43.78641780773427,2.9836916592386036,42.319444158721325,2.944019705530197,0.7
9,catastrophic_geometry,100,47.91170541956455,11.921496106202449,4.801083763898448,24.315497437347297,6.333146643638611,83.15415809181155,20.940512404441833,83.04243889054284,17.38865875720978,0.9
9,clean_core,88,0.23232003493027317,0.03525069978575989,0.04703218377263761,-0.8873936621764669,0.803684220395305,3.446480223300903,1.0495965819467197,3.497272473827833,1.0517787926576354,0.9
9,high_boundary_error,55,45.196777564764794,13.371244562246321,4.982282069454287,35.80486527687101,34.42810398448597,96.46224875870445,40.38260484175249,96.22346459122211,38.25060383189808,0.9
9,high_motion_mismatch,100,2.212859144852059,0.12317954023769691,0.11263881134065389,-3.920861493762229,2.1152025544643402,19.09476750019259,2.698691072463989,19.09403561896192,2.7215688490867613,0.9
9,high_temporal_flicker,96,31.318649176418983,1.2893337709860322,0.9328620104388663,40.04831418336204,4.73434382925431,76.98052344959922,8.530297994613647,71.81661042666899,7.010082344214122,0.9
9,low_valid_stress,63,3.3557149185495505,2.78530830761329,0.10474487617421008,-1.385446353942612,2.4303465769404458,43.78641780773427,2.9836916592386036,43.723200534816804,2.991357958506024,0.9
12,catastrophic_geometry,100,79.64181253564865,12.598730722001116,5.246512664915325,34.14259973175988,6.333146643638611,83.15415809181155,20.940512404441833,82.46877518389654,15.953177981376648,0.0
12,clean_core,88,6.450717939601404,0.08109692849574303,0.1079132323655165,-4.05964742013394,0.803684220395305,3.446480223300903,1.0495965819467197,3.46770018550159,1.0595797567882321,0.0
12,high_boundary_error,55,80.31475039907114,17.62412314986031,5.605953224663359,46.077025639511994,34.42810398448597,96.46224875870445,40.38260484175249,96.03701215221952,37.638947955044834,0.0
12,high_motion_mismatch,100,47.09131709293455,0.20151590051142004,0.18126899931757554,-8.251371758685961,2.1152025544643402,19.09476750019259,2.698691072463989,19.066367457857886,2.7468368792533875,0.0
12,high_temporal_flicker,96,65.9394300176063,1.4287315244547603,1.0949324281211317,51.748114397896735,4.73434382925431,76.98052344959922,8.530297994613647,67.8243845145273,6.565963290631771,0.0
12,low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.501996135293663,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.9366462817267767,0.0
12,catastrophic_geometry,100,78.75990985068188,12.598730722001116,5.246512664915325,34.14229461193261,6.333146643638611,83.15415809181155,20.940512404441833,82.51708221175711,15.953222551345824,0.5
12,clean_core,88,6.2497173753354724,0.08109692849574303,0.1079132323655165,-4.039056547813288,0.803684220395305,3.446480223300903,1.0495965819467197,3.608885548297664,1.0595291212878444,0.5
12,high_boundary_error,55,78.35187473556864,17.62412314986031,5.605953224663359,46.06565367971316,34.42810398448597,96.46224875870445,40.38260484175249,96.05438827858009,37.639625098488544,0.5
12,high_motion_mismatch,100,44.47159934862647,0.20151590051142004,0.18126899931757554,-8.310286414483674,2.1152025544643402,19.09476750019259,2.698691072463989,19.12385111161564,2.747180639505386,0.5
12,high_temporal_flicker,96,65.9028056061128,1.4287315244547603,1.0949324281211317,51.74712476984188,4.73434382925431,76.98052344959922,8.530297994613647,67.86312677826626,6.566000856459141,0.5
12,low_valid_stress,63,30.334018597174506,2.8337229220207703,0.10607920580700256,8.31232146086455,2.4303465769404458,43.78641780773427,2.9836916592386036,41.937945571420784,2.937695837210095,0.5
12,catastrophic_geometry,100,73.1388042818732,12.598730722001116,5.246512664915325,34.11552916902589,6.333146643638611,83.15415809181155,20.940512404441833,82.54838854879226,15.957132277488709,0.7
12,clean_core,88,3.207928679788694,0.08058568244597085,0.10723877466323203,-3.695810936889925,0.803684220395305,3.446480223300903,1.0495965819467197,3.6082765197037916,1.0586850379001012,0.7
12,high_boundary_error,55,66.7752507578759,17.62412314986031,5.605953224663359,45.92266203053818,34.42810398448597,96.46224875870445,40.38260484175249,96.07783658030203,37.64813953746449,0.7
12,high_motion_mismatch,100,26.753103775412146,0.20151590051142004,0.18126899931757554,-8.496549946830278,2.1152025544643402,19.09476750019259,2.698691072463989,19.16864724521966,2.748267465829849,0.7
12,high_temporal_flicker,96,61.7328628963459,1.4287315244547603,1.0949324281211317,51.70001105516471,4.73434382925431,76.98052344959922,8.530297994613647,67.9478138824873,6.567789271473885,0.7
12,low_valid_stress,63,21.952410611010592,2.8337229220207703,0.10607920580700256,7.1318898719408095,2.4303465769404458,43.78641780773427,2.9836916592386036,42.319444158721325,2.9442276973572987,0.7
12,catastrophic_geometry,100,47.91170541956455,11.921496106202449,4.801083763898448,31.02077057702588,6.333146643638611,83.15415809181155,20.940512404441833,82.68026675578929,16.409194984436034,0.9
12,clean_core,88,0.23232003493027317,0.03525069978575989,0.04703218377263761,-1.448845422293196,0.803684220395305,3.446480223300903,1.0495965819467197,3.4994362777819674,1.0531594719399104,0.9
12,high_boundary_error,55,45.196777564764794,13.371244562246321,4.982282069454287,42.15178806916132,34.42810398448597,96.46224875870445,40.38260484175249,96.18520512035795,37.87267625982111,0.9
12,high_motion_mismatch,100,2.212859144852059,0.12317954023769691,0.11263881134065389,-4.656313314900766,2.1152025544643402,19.09476750019259,2.698691072463989,19.098116468993812,2.725860126018524,0.9
12,high_temporal_flicker,96,31.318649176418983,1.2893337709860322,0.9328620104388663,44.994783094515654,4.73434382925431,76.98052344959922,8.530297994613647,70.22769535562404,6.822316651542981,0.9
12,low_valid_stress,63,3.3557149185495505,2.78530830761329,0.10474487617421008,-1.4230378598339437,2.4303465769404458,43.78641780773427,2.9836916592386036,43.723200534816804,2.9915659692552357,0.9
16,catastrophic_geometry,100,79.64181253564865,12.598730722001116,5.246512664915325,41.26645493568244,6.333146643638611,83.15415809181155,20.940512404441833,81.97111832160734,14.912570395469665,0.0
16,clean_core,88,6.450717939601404,0.08109692849574303,0.1079132323655165,-4.716146391280261,0.803684220395305,3.446480223300903,1.0495965819467197,3.4759191980693345,1.0611941689117388,0.0
16,high_boundary_error,55,80.31475039907114,17.62412314986031,5.605953224663359,51.70622960570396,34.42810398448597,96.46224875870445,40.38260484175249,96.00119054034272,37.30375695662065,0.0
16,high_motion_mismatch,100,47.09131709293455,0.20151590051142004,0.18126899931757554,-8.876228279514878,2.1152025544643402,19.09476750019259,2.698691072463989,19.069240204350123,2.7504828453063963,0.0
16,high_temporal_flicker,96,65.9394300176063,1.4287315244547603,1.0949324281211317,53.934744953245485,4.73434382925431,76.98052344959922,8.530297994613647,67.17805793143226,6.48295979698499,0.0
16,low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.500150242918496,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.936656495881459,0.0
16,catastrophic_geometry,100,78.75990985068188,12.598730722001116,5.246512664915325,41.266150534014606,6.333146643638611,83.15415809181155,20.940512404441833,82.01942534946791,14.912614860534667,0.5
16,clean_core,88,6.2497173753354724,0.08109692849574303,0.1079132323655165,-4.695556896128135,0.803684220395305,3.446480223300903,1.0495965819467197,3.6171045608654087,1.0611435367979787,0.5
16,high_boundary_error,55,78.35187473556864,17.62412314986031,5.605953224663359,51.694859975508614,34.42810398448597,96.46224875870445,40.38260484175249,96.01856666670331,37.3044339613481,0.5
16,high_motion_mismatch,100,44.47159934862647,0.20151590051142004,0.18126899931757554,-8.935140075050624,2.1152025544643402,19.09476750019259,2.698691072463989,19.126723858107873,2.750826588869095,0.5
16,high_temporal_flicker,96,65.9028056061128,1.4287315244547603,1.0949324281211317,53.93375931615395,4.73434382925431,76.98052344959922,8.530297994613647,67.21680019517125,6.482997211317222,0.5
16,low_valid_stress,63,30.334018597174506,2.8337229220207703,0.10607920580700256,8.310476936323674,2.4303465769404458,43.78641780773427,2.9836916592386036,41.937945571420784,2.937706043795934,0.5
16,catastrophic_geometry,100,73.1388042818732,12.598730722001116,5.246512664915325,41.239386723288405,6.333146643638611,83.15415809181155,20.940512404441833,82.05073168650307,14.916524348258973,0.7
16,clean_core,88,3.207928679788694,0.08058568244597085,0.10723877466323203,-4.352309908036246,0.803684220395305,3.446480223300903,1.0495965819467197,3.616495532271536,1.0602994500236078,0.7
16,high_boundary_error,55,66.7752507578759,17.62412314986031,5.605953224663359,51.55185434871234,34.42810398448597,96.46224875870445,40.38260484175249,96.04201496842525,37.31294923262163,0.7
16,high_motion_mismatch,100,26.753103775412146,0.20151590051142004,0.18126899931757554,-9.121404833223785,2.1152025544643402,19.09476750019259,2.698691072463989,19.17151999171189,2.751913422346115,0.7
16,high_temporal_flicker,96,61.7328628963459,1.4287315244547603,1.0949324281211317,53.88664560147678,4.73434382925431,76.98052344959922,8.530297994613647,67.30148729939226,6.484785626331965,0.7
16,low_valid_stress,63,21.952410611010592,2.8337229220207703,0.10607920580700256,7.130045347399933,2.4303465769404458,43.78641780773427,2.9836916592386036,42.319444158721325,2.9442379039431374,0.7
16,catastrophic_geometry,100,47.91170541956455,11.921496106202449,4.801083763898448,38.144555988909204,6.333146643638611,83.15415809181155,20.940512404441833,82.18235294739024,15.368597593307495,0.9
16,clean_core,88,0.23232003493027317,0.03525069978575989,0.04703218377263761,-2.1049656721062266,0.803684220395305,3.446480223300903,1.0495965819467197,3.507655290349712,1.0547729527408427,0.9
16,high_boundary_error,55,45.196777564764794,13.371244562246321,4.982282069454287,47.78096873931767,34.42810398448597,96.46224875870445,40.38260484175249,96.14938350848115,37.53748664855957,0.9
16,high_motion_mismatch,100,2.212859144852059,0.12317954023769691,0.11263881134065389,-5.2811647281189895,2.1152025544643402,19.09476750019259,2.698691072463989,19.100989215486045,2.729506062269211,0.9
16,high_temporal_flicker,96,31.318649176418983,1.2893337709860322,0.9328620104388663,47.18141508922822,4.73434382925431,76.98052344959922,8.530297994613647,69.58136877252902,6.73931310325861,0.9
16,low_valid_stress,63,3.3557149185495505,2.78530830761329,0.10474487617421008,-1.4248803326233463,2.4303465769404458,43.78641780773427,2.9836916592386036,43.723200534816804,2.9915761644878085,0.9
20,catastrophic_geometry,100,79.64181253564865,12.598730722001116,5.246512664915325,46.13889485041011,6.333146643638611,83.15415809181155,20.940512404441833,81.55132173691447,14.200835275650025,0.0
20,clean_core,88,6.450717939601404,0.08109692849574303,0.1079132323655165,-5.049982773963499,0.803684220395305,3.446480223300903,1.0495965819467197,3.4759191980693345,1.062015113844113,0.0
20,high_boundary_error,55,80.31475039907114,17.62412314986031,5.605953224663359,54.974991880458035,34.42810398448597,96.46224875870445,40.38260484175249,95.98115832961251,37.10911847894842,0.0
20,high_motion_mismatch,100,47.09131709293455,0.20151590051142004,0.18126899931757554,-9.235044065247925,2.1152025544643402,19.09476750019259,2.698691072463989,19.06942571870287,2.752576494216919,0.0
20,high_temporal_flicker,96,65.9394300176063,1.4287315244547603,1.0949324281211317,53.35449598123765,4.73434382925431,76.98052344959922,8.530297994613647,67.36015490116056,6.504985782007377,0.0
20,low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.500150242918496,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.936656495881459,0.0
20,catastrophic_geometry,100,78.75990985068188,12.598730722001116,5.246512664915325,46.138589240928695,6.333146643638611,83.15415809181155,20.940512404441833,81.59962876477505,14.200879917144775,0.5
20,clean_core,88,6.2497173753354724,0.08109692849574303,0.1079132323655165,-5.029393278811373,0.803684220395305,3.446480223300903,1.0495965819467197,3.6171045608654087,1.0619644817303528,0.5
20,high_boundary_error,55,78.35187473556864,17.62412314986031,5.605953224663359,54.963618173456396,34.42810398448597,96.46224875870445,40.38260484175249,95.9985344559731,37.10979572642933,0.5
20,high_motion_mismatch,100,44.47159934862647,0.20151590051142004,0.18126899931757554,-9.293954430652649,2.1152025544643402,19.09476750019259,2.698691072463989,19.12690937246062,2.752920229434967,0.5
20,high_temporal_flicker,96,65.9028056061128,1.4287315244547603,1.0949324281211317,53.35351034414613,4.73434382925431,76.98052344959922,8.530297994613647,67.39889716489951,6.505023196339607,0.5
20,low_valid_stress,63,30.334018597174506,2.8337229220207703,0.10607920580700256,8.310476936323674,2.4303465769404458,43.78641780773427,2.9836916592386036,41.937945571420784,2.937706043795934,0.5
20,catastrophic_geometry,100,73.1388042818732,12.598730722001116,5.246512664915325,46.11182663801608,6.333146643638611,83.15415809181155,20.940512404441833,81.6309351018102,14.204789228439331,0.7
20,clean_core,88,3.207928679788694,0.08058568244597085,0.10723877466323203,-4.6861465661530985,0.803684220395305,3.446480223300903,1.0495965819467197,3.616495532271536,1.0611203956333073,0.7
20,high_boundary_error,55,66.7752507578759,17.62412314986031,5.605953224663359,54.820618953069896,34.42810398448597,96.46224875870445,40.38260484175249,96.02198275769503,37.11831061623313,0.7
20,high_motion_mismatch,100,26.753103775412146,0.20151590051142004,0.18126899931757554,-9.480223070610023,2.1152025544643402,19.09476750019259,2.698691072463989,19.171705506064644,2.7540070855617524,0.7
20,high_temporal_flicker,96,61.7328628963459,1.4287315244547603,1.0949324281211317,53.30639388159256,4.73434382925431,76.98052344959922,8.530297994613647,67.48358426912054,6.506811715662479,0.7
20,low_valid_stress,63,21.952410611010592,2.8337229220207703,0.10607920580700256,7.130045347399933,2.4303465769404458,43.78641780773427,2.9836916592386036,42.319444158721325,2.9442379039431374,0.7
20,catastrophic_geometry,100,47.91170541956455,11.921496106202449,4.801083763898448,43.016996295360215,6.333146643638611,83.15415809181155,20.940512404441833,81.76255636269738,14.656862416267394,0.9
20,clean_core,88,0.23232003493027317,0.03525069978575989,0.04703218377263761,-2.4388017793556687,0.803684220395305,3.446480223300903,1.0495965819467197,3.507655290349712,1.0555938969958911,0.9
20,high_boundary_error,55,45.196777564764794,13.371244562246321,4.982282069454287,51.04972868446813,34.42810398448597,96.46224875870445,40.38260484175249,96.12935129775096,37.3428483096036,0.9
20,high_motion_mismatch,100,2.212859144852059,0.12317954023769691,0.11263881134065389,-5.639978266503233,2.1152025544643402,19.09476750019259,2.698691072463989,19.101174729838796,2.731599698066711,0.9
20,high_temporal_flicker,96,31.318649176418983,1.2893337709860322,0.9328620104388663,46.60116559381536,4.73434382925431,76.98052344959922,8.530297994613647,69.76346574225731,6.761339108149211,0.9
20,low_valid_stress,63,3.3557149185495505,2.78530830761329,0.10474487617421008,-1.4248803326233463,2.4303465769404458,43.78641780773427,2.9836916592386036,43.723200534816804,2.9915761644878085,0.9
24,catastrophic_geometry,100,79.64181253564865,12.598730722001116,5.246512664915325,48.296940338675476,6.333146643638611,83.15415809181155,20.940512404441833,81.4574047015288,13.885601677894591,0.0
24,clean_core,88,6.450717939601404,0.08109692849574303,0.1079132323655165,-5.101448386549781,0.803684220395305,3.446480223300903,1.0495965819467197,3.4759191980693345,1.0621416741474108,0.0
24,high_boundary_error,55,80.31475039907114,17.62412314986031,5.605953224663359,56.03402733116534,34.42810398448597,96.46224875870445,40.38260484175249,95.97776673991083,37.046058203957294,0.0
24,high_motion_mismatch,100,47.09131709293455,0.20151590051142004,0.18126899931757554,-9.32116287752948,2.1152025544643402,19.09476750019259,2.698691072463989,19.069323178653583,2.7530789875984194,0.0
24,high_temporal_flicker,96,65.9394300176063,1.4287315244547603,1.0949324281211317,52.42513657588475,4.73434382925431,76.98052344959922,8.530297994613647,67.73809678699952,6.540263839066029,0.0
24,low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.500150242918496,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.936656495881459,0.0
24,catastrophic_geometry,100,78.75990985068188,12.598730722001116,5.246512664915325,48.296634827124876,6.333146643638611,83.15415809181155,20.940512404441833,81.50571172938938,13.88564630508423,0.5
24,clean_core,88,6.2497173753354724,0.08109692849574303,0.1079132323655165,-5.080858340530245,0.803684220395305,3.446480223300903,1.0495965819467197,3.6171045608654087,1.0620910406789996,0.5
24,high_boundary_error,55,78.35187473556864,17.62412314986031,5.605953224663359,56.022657118569064,34.42810398448597,96.46224875870445,40.38260484175249,95.99514286627142,37.04673524336381,0.5
24,high_motion_mismatch,100,44.47159934862647,0.20151590051142004,0.18126899931757554,-9.380074877369614,2.1152025544643402,19.09476750019259,2.698691072463989,19.126806832411333,2.7534227323532106,0.5
24,high_temporal_flicker,96,65.9028056061128,1.4287315244547603,1.0949324281211317,52.424150153685694,4.73434382925431,76.98052344959922,8.530297994613647,67.7768390507385,6.540301283200582,0.5
24,low_valid_stress,63,30.334018597174506,2.8337229220207703,0.10607920580700256,8.310476936323674,2.4303465769404458,43.78641780773427,2.9836916592386036,41.937945571420784,2.937706043795934,0.5
24,catastrophic_geometry,100,73.1388042818732,12.598730722001116,5.246512664915325,48.269871081685906,6.333146643638611,83.15415809181155,20.940512404441833,81.53701806642452,13.88955578327179,0.7
24,clean_core,88,3.207928679788694,0.08058568244597085,0.10723877466323203,-4.737611352438356,0.803684220395305,3.446480223300903,1.0495965819467197,3.616495532271536,1.0612469539046288,0.7
24,high_boundary_error,55,66.7752507578759,17.62412314986031,5.605953224663359,55.87965964538524,34.42810398448597,96.46224875870445,40.38260484175249,96.01859116799335,37.05525002913041,0.7
24,high_motion_mismatch,100,26.753103775412146,0.20151590051142004,0.18126899931757554,-9.566341882891502,2.1152025544643402,19.09476750019259,2.698691072463989,19.171602966015357,2.7545095789432525,0.7
24,high_temporal_flicker,96,61.7328628963459,1.4287315244547603,1.0949324281211317,52.377035588475344,4.73434382925431,76.98052344959922,8.530297994613647,67.86152615495952,6.542089730501175,0.7
24,low_valid_stress,63,21.952410611010592,2.8337229220207703,0.10607920580700256,7.130045347399933,2.4303465769404458,43.78641780773427,2.9836916592386036,42.319444158721325,2.9442379039431374,0.7
24,catastrophic_geometry,100,47.91170541956455,11.921496106202449,4.801083763898448,45.17503985765255,6.333146643638611,83.15415809181155,20.940512404441833,81.6686393273117,14.341629099845886,0.9
24,clean_core,88,0.23232003493027317,0.03525069978575989,0.04703218377263761,-2.490267116508336,0.803684220395305,3.446480223300903,1.0495965819467197,3.507655290349712,1.0557204566218636,0.9
24,high_boundary_error,55,45.196777564764794,13.371244562246321,4.982282069454287,52.108770541585216,34.42810398448597,96.46224875870445,40.38260484175249,96.12595970804927,37.279787653142755,0.9
24,high_motion_mismatch,100,2.212859144852059,0.12317954023769691,0.11263881134065389,-5.726096670175936,2.1152025544643402,19.09476750019259,2.698691072463989,19.101072189789505,2.732102189064026,0.9
24,high_temporal_flicker,96,31.318649176418983,1.2893337709860322,0.9328620104388663,45.67180618846246,4.73434382925431,76.98052344959922,8.530297994613647,70.14140762809627,6.796617165207863,0.9
24,low_valid_stress,63,3.3557149185495505,2.78530830761329,0.10474487617421008,-1.4248803326233463,2.4303465769404458,43.78641780773427,2.9836916592386036,43.723200534816804,2.9915761644878085,0.9
32,catastrophic_geometry,100,79.64181253564865,12.598730722001116,5.246512664915325,48.296940338675476,6.333146643638611,83.15415809181155,20.940512404441833,81.4574047015288,13.885601677894591,0.0
32,clean_core,88,6.450717939601404,0.08109692849574303,0.1079132323655165,-5.101448386549781,0.803684220395305,3.446480223300903,1.0495965819467197,3.4759191980693345,1.0621416741474108,0.0
32,high_boundary_error,55,80.31475039907114,17.62412314986031,5.605953224663359,56.03402733116534,34.42810398448597,96.46224875870445,40.38260484175249,95.97776673991083,37.046058203957294,0.0
32,high_motion_mismatch,100,47.09131709293455,0.20151590051142004,0.18126899931757554,-9.32116287752948,2.1152025544643402,19.09476750019259,2.698691072463989,19.069323178653583,2.7530789875984194,0.0
32,high_temporal_flicker,96,65.9394300176063,1.4287315244547603,1.0949324281211317,52.42513657588475,4.73434382925431,76.98052344959922,8.530297994613647,67.73809678699952,6.540263839066029,0.0
32,low_valid_stress,63,33.345732234191004,2.8337229220207703,0.10607920580700256,8.500150242918496,2.4303465769404458,43.78641780773427,2.9836916592386036,41.50072189347533,2.936656495881459,0.0
