clip_px,frames,modified_pct,new_bad3_frame_mean_pct,new_bad3_pixel_weighted_pct,oracle_gap_recovered_pct,oracle_mae,policy,raw_bad3,raw_mae,refined_bad3,refined_mae,threshold
6,502,21.38789590912835,4.4666106425159455,0.6037405833346119,19.584502841786456,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,51.19370216236441,10.438509072559288,0.9
9,502,51.970625151267726,5.123846086924624,0.7090180073747897,30.828791146261317,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.915948936151615,9.930613170403884,0.0
9,502,50.63783201040927,5.123846086924624,0.7090180073747897,30.822555762818805,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.025955741066404,9.930894817904647,0.5
9,502,42.337617585211134,5.123756466103151,0.7086344364832174,30.7574233949876,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.10765032701762,9.933836797140984,0.7
9,502,21.38789590912835,4.4666106425159455,0.6037405833346119,27.14110372942793,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.722418756610004,10.09718319037521,0.9
12,502,51.970625151267726,5.123846086924624,0.7090180073747897,36.84600139048998,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.53464928596658,9.65882038613002,0.0
12,502,50.63783201040927,5.123846086924624,0.7090180073747897,36.839767715673425,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.64465609088137,9.659101956453457,0.5
12,502,42.337617585211134,5.123756466103151,0.7086344364832174,36.7746357224256,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.72635067683259,9.662043918770149,0.7
12,502,21.38789590912835,4.4666106425159455,0.6037405833346119,33.147473396310204,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.34341710035095,9.825880066688317,0.9
16,502,51.970625151267726,5.123846086924624,0.7090180073747897,42.57731528427073,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.31000251484291,9.399941321328816,0.0
16,502,50.63783201040927,5.123846086924624,0.7090180073747897,42.57108313144562,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.420009319757696,9.400222822905063,0.5
16,502,42.337617585211134,5.123756466103151,0.7086344364832174,42.50595015245206,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.50170390570892,9.403164829747135,0.7
16,502,21.38789590912835,4.4666106425159455,0.6037405833346119,38.87874299461943,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.11871914474325,9.56700300267968,0.9
20,502,51.970625151267726,5.123846086924624,0.7090180073747897,46.08261538473537,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.25904321298981,9.241609596933026,0.0
20,502,50.63783201040927,5.123846086924624,0.7090180073747897,46.07638190181065,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.3690500179046,9.241891158588855,0.5
20,502,42.337617585211134,5.123756466103151,0.7086344364832174,46.01125008205411,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.450744603855824,9.244833113069078,0.7
20,502,21.38789590912835,4.4666106425159455,0.6037405833346119,42.38404298730918,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.06775984289015,9.408671283152,0.9
24,502,51.970625151267726,5.123846086924624,0.7090180073747897,47.47373582338855,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.31221836451063,9.17877375076254,0.0
24,502,50.63783201040927,5.123846086924624,0.7090180073747897,47.46750274527677,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.42222516942541,9.179055294133278,0.5
24,502,42.337617585211134,5.123756466103151,0.7086344364832174,47.40237079145879,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.50391975537664,9.181997254668953,0.7
24,502,21.38789590912835,4.4666106425159455,0.6037405833346119,43.77516312366701,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.12093499441097,9.345835450635963,0.9
32,502,51.970625151267726,5.123846086924624,0.7090180073747897,47.47373582338855,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.31221836451063,9.17877375076254,0.0
32,502,50.63783201040927,5.123846086924624,0.7090180073747897,47.46750274527677,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.42222516942541,9.179055294133278,0.5
32,502,42.337617585211134,5.123756466103151,0.7086344364832174,47.40237079145879,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,49.50391975537664,9.181997254668953,0.7
32,502,21.38789590912835,4.4666106425159455,0.6037405833346119,43.77516312366701,6.806202574317674,trust_threshold_plus_residual_clip,51.757532019180125,11.323126086082116,50.12093499441097,9.345835450635963,0.9
