namespace,coverage_threshold,backbone,sequence,method,epe,bad1,bad3,absrel,boundary_epe,false_update_rate,clean_degradation_ratio,clean_update_mean,new_bad3,valid_count,clean_count,raw_good3_count,boundary_count,common_valid_ratio,frames,frames_worsened_ratio,worst_frame_degradation,p95_frame_degradation
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,heuristic_gate,0.17217078416487558,0.012975790357101268,0.0033875028610666057,0.02183651913877694,0.1782696702729522,0.08324148737409245,0.16834964388465887,0.021249402801724944,2.9817981371014664e-05,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.39,0.025505274534225464,0.009873040020465854
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,learned_refiner,0.16374333067587193,0.011966285592672456,0.0029730999506089556,0.020916543884692725,0.1696792635794096,0.2185510033451856,0.27168834624228644,0.03915712284956601,0.0001353897532521747,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.31,0.02628929913043976,0.012107290327548984
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,oracle,0.15053954245356088,0.011802451883886874,0.003269446217971112,0.018829402248779777,0.15625038316125334,0.16157170678559912,0.0,0.022515840490245326,0.0,1245165,1187677,1240862,1136601,0.16012924382716048,300,0.0,-0.006379559636116028,-0.011442779004573819
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,raw,0.9171985939547822,0.40540540540540543,0.0,0.08946225269873803,0.9171985939547822,0.0,0.0,0.0,0.0,37,20,37,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,memory,0.9233824887589829,0.40540540540540543,0.0,0.08982741076348198,0.9233824887589829,0.15,0.25,0.028768611210398375,0.0,37,20,37,37,4.758230452674896e-06,300,0.5,0.19246196746826172,0.18617620468139648
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,blend_0.1,0.917699079457167,0.40540540540540543,0.0,0.08947956341797032,0.917699079457167,0.0,0.0,0.0028770446544513105,0.0,37,20,37,37,4.758230452674896e-06,300,0.5,0.01924610137939453,0.018616437911987305
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,blend_0.25,0.9184975367341492,0.40540540540540543,0.0,0.08951328896187447,0.9184975367341492,0.0,0.0,0.007192158774705604,0.0,37,20,37,37,4.758230452674896e-06,300,0.5,0.04811573028564453,0.04654383659362793
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,blend_0.5,0.9199120931931444,0.40540540540540543,0.0,0.0895831885848295,0.9199120931931444,0.0,0.0,0.014384269900619983,0.0,37,20,37,37,4.758230452674896e-06,300,0.5,0.09623146057128906,0.09308767318725586
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,heuristic_gate,0.9198524757615618,0.40540540540540543,0.0,0.08959202643332852,0.9198524757615618,0.0,0.0,0.013156223238911479,0.0,37,20,37,37,4.758230452674896e-06,300,0.5,0.08691883087158203,0.08602914810180665
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,learned_refiner,0.7792809590495922,0.40540540540540543,0.0,0.07626185844325133,0.7792809590495922,0.05,0.15,0.022814845945686103,0.0,37,20,37,37,4.758230452674896e-06,300,0.1,0.03174734115600586,0.003158921003341696
cache,0.9,StereoAnywhere,dataset_7_keyframe_1,oracle,0.9011141158439018,0.40540540540540543,0.0,0.0874233308021684,0.9011141158439018,0.15,0.0,0.017560505680921778,0.0,37,20,37,37,4.758230452674896e-06,300,0.0,0.0,0.0
cache,0.05,S2M2-S,dataset_7_keyframe_2,raw,0.40962989239311376,0.07759325464787684,0.005469239283226186,0.02359085323707912,0.4853196051909016,0.0,0.0,0.0,0.0,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.0,0.0,0.0
cache,0.05,S2M2-S,dataset_7_keyframe_2,memory,0.3826509064523233,0.06445864149203752,0.004655200973308277,0.022210280929022247,0.45570534101329657,0.576878337717827,0.37271272505628766,0.08340349757204096,0.00025919022969553025,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.25,0.11382046341896057,0.04851770102977753
cache,0.05,S2M2-S,dataset_7_keyframe_2,blend_0.1,0.4057368710349586,0.07566428971656616,0.005355922497214526,0.02338176567140071,0.4810117209065435,0.004792433492066925,0.0285569592752535,0.008340554896914246,1.9082625917540825e-05,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.17333333333333334,0.00923815369606018,0.004097351431846619
cache,0.05,S2M2-S,dataset_7_keyframe_2,blend_0.25,0.4003651166069488,0.07298853952719815,0.005192856878319698,0.023096196532524614,0.4750815636613057,0.07082185243056516,0.15231585252209387,0.020850874528484758,5.206036779445604e-05,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.19,0.023938000202178955,0.010544171929359436
cache,0.05,S2M2-S,dataset_7_keyframe_2,blend_0.5,0.3927004449165397,0.06924116262653938,0.004959590128578622,0.022697245157500674,0.4666529395130461,0.30208172508495323,0.2714266460207388,0.04170174887820538,0.00010949351375987017,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.20333333333333334,0.051119863986968994,0.02166244685649872
cache,0.05,S2M2-S,dataset_7_keyframe_2,heuristic_gate,0.39519866892300076,0.07055969095287994,0.005055586950549476,0.022813022092297,0.46970104255515566,0.24291494819826728,0.24893346415569537,0.035769751879709884,8.114747720274642e-05,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.21,0.03862804174423218,0.018807034194469458
cache,0.05,S2M2-S,dataset_7_keyframe_2,learned_refiner,0.41819323304790595,0.082269460683958,0.005655336769196555,0.02390674909737616,0.4982143038564737,0.2945560027498847,0.342680745325372,0.05140111277999619,0.0005191215322422271,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.65,0.09776049852371216,0.057186877727508564
cache,0.05,S2M2-S,dataset_7_keyframe_2,oracle,0.34566763542812146,0.05532549279443432,0.004397428316998826,0.019979076498192062,0.41230004011696075,0.3048914554926533,0.0,0.042116717662707435,0.0,5427263,3976894,5397580,3911483,0.6979504886831276,300,0.0,-0.005791187286376953,-0.015646225214004515
cache,0.25,S2M2-S,dataset_7_keyframe_2,raw,0.2930182385062183,0.03499058797475363,0.005890219259854568,0.02178565466878025,0.37018127484436814,0.0,0.0,0.0,0.0,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.0,0.0,0.0
cache,0.25,S2M2-S,dataset_7_keyframe_2,memory,0.2635803428694779,0.023588935246168174,0.005533479202605805,0.020077776802251673,0.3261042502310659,0.5237855892928138,0.3291879358427817,0.0670787040947812,9.626555180069502e-05,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.22666666666666666,0.20070505142211914,0.031120675802230848
cache,0.25,S2M2-S,dataset_7_keyframe_2,blend_0.1,0.28912980335479854,0.03351151964750876,0.005834603885761011,0.021535263394010986,0.36474414626290536,0.0012704916843446288,0.010981714554355744,0.0067080285138781835,4.03206499688775e-06,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.17,0.017283320426940918,0.0025150150060653732
cache,0.25,S2M2-S,dataset_7_keyframe_2,blend_0.25,0.28365907014030406,0.031424690520484744,0.0057629552506675095,0.021190827702170636,0.35697499273162125,0.03206584037307997,0.08952003969923765,0.016769676023305844,1.7640284361383904e-05,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.17666666666666667,0.046003133058547974,0.006696844100952155
cache,0.25,S2M2-S,dataset_7_keyframe_2,blend_0.5,0.2755535617995755,0.028360333511870374,0.00565623385713663,0.020702864608698673,0.3451130043005519,0.211039754375477,0.21727207036747911,0.03353935206561538,3.628858497198975e-05,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.18666666666666668,0.09590229392051697,0.014238712191581732
cache,0.25,S2M2-S,dataset_7_keyframe_2,heuristic_gate,0.2775707140522638,0.029236651433398587,0.005696317009636491,0.020809031641393978,0.3482013130475495,0.1585647913033132,0.19227431941054757,0.029213398706001203,2.6712430604381343e-05,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.18666666666666668,0.058351337909698486,0.011658640205860141
cache,0.25,S2M2-S,dataset_7_keyframe_2,learned_refiner,0.28904561791239974,0.03224940138316938,0.005844624673885976,0.0215803232652874,0.3643523802403773,0.15034054865042906,0.256418188519143,0.033333674130459026,0.0001678347054954526,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.46,0.047407448291778564,0.020060484856367113
cache,0.25,S2M2-S,dataset_7_keyframe_2,oracle,0.23968134553229015,0.02183229108786177,0.005437780676012388,0.017890766944998752,0.3025770195987463,0.31287236172738114,0.0,0.03901724802904496,0.0,1995851,1722955,1984095,1350610,0.25666808127572016,300,0.0,-0.0025082826614379883,-0.013136743009090424
cache,0.5,S2M2-S,dataset_7_keyframe_2,raw,0.21898789264021296,0.01102091157493149,0.008558160193847484,0.02124903933579637,0.22015870580019312,0.0,0.0,0.0,0.0,252157,239946,249999,220819,0.03242759773662551,300,0.0,0.0,0.0
cache,0.5,S2M2-S,dataset_7_keyframe_2,memory,0.2168726649881142,0.01011671300023398,0.008431255130732044,0.021419434883482306,0.21843035453915863,0.44519600243388097,0.39105882156818617,0.05874016694788991,4.000016000064e-06,252157,239946,249999,220819,0.03242759773662551,300,0.40963855421686746,0.14737820625305176,0.05365990474820137
cache,0.5,S2M2-S,dataset_7_keyframe_2,blend_0.1,0.21801668419579665,0.01088210916214898,0.008546262844180412,0.02118358492207091,0.21915224173013623,0.00035424637210038925,0.0184416493711085,0.005874098081538784,0.0,252157,239946,249999,220819,0.03242759773662551,300,0.28313253012048195,0.013804271817207336,0.004209380596876144
cache,0.5,S2M2-S,dataset_7_keyframe_2,blend_0.25,0.21688723867803497,0.01064019638558517,0.008534365494513339,0.021121416631352655,0.2180010856676895,0.02859810123944554,0.10611137505938836,0.014685042467223833,0.0,252157,239946,249999,220819,0.03242759773662551,300,0.3072289156626506,0.03527170419692993,0.011181924492120743
cache,0.5,S2M2-S,dataset_7_keyframe_2,blend_0.5,0.21585557659678423,0.010330865294241286,0.008490741879067407,0.021110660844157168,0.21701762359238014,0.15951505755461645,0.2539154643128037,0.029370083757018172,0.0,252157,239946,249999,220819,0.03242759773662551,300,0.3313253012048193,0.07203826308250427,0.024077340960502625
cache,0.5,S2M2-S,dataset_7_keyframe_2,heuristic_gate,0.21588611056499282,0.010422078308355509,0.008498673445512122,0.021081718276323595,0.2170172951368281,0.1140965050469689,0.2215831895509823,0.025151452544213887,0.0,252157,239946,249999,220819,0.03242759773662551,300,0.3192771084337349,0.061644554138183594,0.019335757941007614
cache,0.5,S2M2-S,dataset_7_keyframe_2,learned_refiner,0.22205637934546404,0.010493462406357944,0.008526433928068624,0.02176123637750716,0.2242410531755979,0.13520542121977444,0.24872262925824978,0.0314441278963002,1.6000064000256e-05,252157,239946,249999,220819,0.03242759773662551,300,0.6325301204819277,0.09265650808811188,0.041938818991184235
cache,0.5,S2M2-S,dataset_7_keyframe_2,oracle,0.18749033026646755,0.009755826726999449,0.008427289347509687,0.0180516818286256,0.18876912553400663,0.21386895384794913,0.0,0.0266302502294811,0.0,252157,239946,249999,220819,0.03242759773662551,300,0.0,0.0,-0.008294306695461273
cache,0.9,S2M2-S,dataset_7_keyframe_2,raw,0.1361185650273067,0.0,0.0,0.017594920766608017,0.1361185650273067,0.0,0.0,0.0,0.0,41,39,41,41,5.272633744855966e-06,300,0.0,0.0,0.0
cache,0.9,S2M2-S,dataset_7_keyframe_2,memory,0.12628228453601278,0.0,0.0,0.016354593402910525,0.12628228453601278,0.23076923076923078,0.358974358974359,0.04254237170784901,0.0,41,39,41,41,5.272633744855966e-06,300,0.42857142857142855,0.014722861349582672,0.011637308448553079
cache,0.9,S2M2-S,dataset_7_keyframe_2,blend_0.1,0.13448149910787258,0.0,0.0,0.017388953577454496,0.13448149910787258,0.0,0.0,0.004254353262531834,0.0,41,39,41,41,5.272633744855966e-06,300,0.42857142857142855,0.0005820803344249725,0.0005406010895967482
cache,0.9,S2M2-S,dataset_7_keyframe_2,blend_0.25,0.13211397972048783,0.0,0.0,0.01709105701344769,0.13211397972048783,0.0,0.0,0.010635571781163797,0.0,41,39,41,41,5.272633744855966e-06,300,0.42857142857142855,0.0014544911682605743,0.001350988075137138
cache,0.9,S2M2-S,dataset_7_keyframe_2,blend_0.5,0.1298692755219413,0.0,0.0,0.016807965048384374,0.1298692755219413,0.07692307692307693,0.1794871794871795,0.0212711555023606,0.0,41,39,41,41,5.272633744855966e-06,300,0.42857142857142855,0.00499633327126503,0.004163086041808126
cache,0.9,S2M2-S,dataset_7_keyframe_2,heuristic_gate,0.1315686410156692,0.0,0.0,0.017028118529152578,0.1315686410156692,0.05128205128205128,0.10256410256410256,0.01794662244188098,0.0,41,39,41,41,5.272633744855966e-06,300,0.2857142857142857,0.004847865551710129,0.003819266334176061
cache,0.9,S2M2-S,dataset_7_keyframe_2,learned_refiner,0.1307148128384497,0.0,0.0,0.01692511825027262,0.1307148128384497,0.02564102564102564,0.10256410256410256,0.01712050809501073,0.0,41,39,41,41,5.272633744855966e-06,300,0.14285714285714285,0.0003561973571777344,0.0001488804817199702
cache,0.9,S2M2-S,dataset_7_keyframe_2,oracle,0.1093955041795242,0.0,0.0,0.014238454378777889,0.1093955041795242,0.15384615384615385,0.0,0.02199081243135226,0.0,41,39,41,41,5.272633744855966e-06,300,0.0,-0.008142881095409393,-0.009187480807304384
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,raw,0.43108466265796985,0.08800992323386576,0.007515943119027031,0.02416672950762988,0.5225410863093423,0.0,0.0,0.0,0.0,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.0,0.0,0.0
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,memory,0.3984491902461667,0.07338929401431256,0.006386460357642517,0.022443003325662878,0.48660771161751576,0.5969479286819245,0.3588924272766289,0.09050139448394362,0.0006425355965834409,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.22666666666666666,0.11026561260223389,0.046978892385959634
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,blend_0.1,0.4261124861447998,0.08581618395865466,0.007332056692295914,0.02388480108336198,0.5170594070892539,0.007636599274634794,0.03188529973260473,0.009050337975427284,4.214261208449612e-05,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.16666666666666666,0.009140163660049438,0.003133288025856023
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,blend_0.25,0.41934226575719347,0.08283825567325556,0.007080917213704219,0.02350648264077371,0.5095982916296526,0.08288945102423612,0.1536699621701575,0.022625348978323023,0.00011101886355298979,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.17333333333333334,0.023743093013763428,0.008274024724960341
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,blend_0.5,0.4099167219460972,0.07852263654810905,0.006738755796429987,0.022995202376969375,0.49923295915343535,0.3231375884907282,0.26148514172514253,0.04525069791846181,0.00024264490746447767,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.18666666666666668,0.05048280954360962,0.020915065705776236
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,heuristic_gate,0.413055702436243,0.08007424736925407,0.00689095037406516,0.023146781266827218,0.5030575763366497,0.2632090462867861,0.24075873375203255,0.03887904271944985,0.00018620722432048287,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.19,0.036607980728149414,0.018826718628406524
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,learned_refiner,0.4363223955130403,0.09156125288197753,0.0074271322395837456,0.024309025061149122,0.5308097000699203,0.29361803442518236,0.3545821521941643,0.05398876113689391,0.0006068907440714441,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.62,0.09385228157043457,0.05230804085731511
cache,0.05,RAFT-Stereo,dataset_7_keyframe_2,oracle,0.35803087769221564,0.06232552209096924,0.005748754022054947,0.02000108659732548,0.4387360333806241,0.32521644479614287,0.0,0.045442816744637377,0.0,5427263,3893487,5386472,3911483,0.6979504886831276,300,0.0,-0.009551778435707092,-0.019724741578102105
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,raw,0.2877889004381389,0.03671716976868514,0.007059645234038012,0.020440884148748815,0.375637692670483,0.0,0.0,0.0,0.0,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.0,0.0,0.0
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,memory,0.251430821143878,0.025205789410131317,0.006479942641008773,0.018175667842389553,0.32481947748839873,0.5493327325880385,0.2949800317823603,0.0741335179728849,0.00025785147654030935,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.19666666666666666,0.3039195239543915,0.030064578354358676
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,blend_0.1,0.2826499318563855,0.03515943825465929,0.006989499717163256,0.020079530885720075,0.3689101863805522,0.003536714185773919,0.013437429057231413,0.007413499037575043,2.7753094343868912e-05,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.14,0.025055110454559326,0.0021400690078735357
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,blend_0.25,0.27552534956408625,0.032910272360010845,0.006859229471538707,0.019591301111993982,0.35942814131709067,0.047346914192260114,0.08555929541379614,0.018533379752756794,5.146937496499326e-05,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.15666666666666668,0.06276679039001465,0.005461220443248749
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,blend_0.5,0.2652563629366639,0.029669048440990834,0.006700399979758008,0.018922423174739827,0.34537203446811304,0.24046297540341824,0.19053490268389525,0.03706675947568689,9.032370704640974e-05,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.16,0.1305602490901947,0.011996228992939003
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,heuristic_gate,0.2679411202661551,0.030597474460768864,0.006778562127132737,0.019078201096066134,0.349230866352988,0.1864433870915434,0.16893065793192275,0.032200591630610176,7.367185044008838e-05,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.15666666666666668,0.09835892915725708,0.01052172034978867
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,learned_refiner,0.2798413304787145,0.033540579933071156,0.006859730510944955,0.01994130091389011,0.3641229018795443,0.15262945752236579,0.2689512747691609,0.03565892521136228,0.00015693113347169511,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.3933333333333333,0.04340773820877075,0.018294109404087072
cache,0.25,RAFT-Stereo,dataset_7_keyframe_2,oracle,0.22667305048212225,0.022552284714640523,0.0062239115044159105,0.015922864295641843,0.2988734659469077,0.3474516199274473,0.0,0.044609349046677606,0.0,1995851,1726744,1981761,1350610,0.25666808127572016,300,0.0,-0.0025134682655334473,-0.01449625790119171
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,raw,0.18528376457710288,0.011651471107286334,0.008700928389852354,0.016767801574271466,0.19336728229067054,0.0,0.0,0.0,0.0,252157,244919,249963,220819,0.03242759773662551,300,0.0,0.0,0.0
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,memory,0.17619761866441042,0.01089400651181605,0.008562125977069842,0.01622361983884946,0.1842729114943298,0.4927384155577967,0.3409535397417105,0.06991693203262402,2.4003552525773815e-05,252157,244919,249963,220819,0.03242759773662551,300,0.3192771084337349,0.18055307865142822,0.0625330526381731
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,blend_0.1,0.18270812570178152,0.01143731881327903,0.008696962606629997,0.01652391677209284,0.19065445808343698,0.003846169549932835,0.020080108117377583,0.0069917641553043815,0.0,252157,244919,249963,220819,0.03242759773662551,300,0.15060240963855423,0.01683330535888672,0.0031608734279870987
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,blend_0.25,0.17955477125385297,0.01119937181993758,0.008677133690518209,0.016240517602598436,0.18733587861590825,0.05323800930103422,0.10368734152924028,0.017479233599760436,4.0005920876289695e-06,252157,244919,249963,220819,0.03242759773662551,300,0.1566265060240964,0.042084693908691406,0.009050311520695686
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,blend_0.5,0.17610859356777236,0.010933664344039626,0.008657304774406422,0.01597341039022379,0.18378106747078435,0.20794630061367228,0.21763521817417186,0.03495846762531027,4.0005920876289695e-06,252157,244919,249963,220819,0.03242759773662551,300,0.21084337349397592,0.08416938781738281,0.025611720979213715
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,heuristic_gate,0.17674380175189994,0.011016945791709134,0.008661270557628779,0.016004757837216728,0.18439700360748668,0.15628432257195235,0.19097334220701537,0.029608097353566457,4.0005920876289695e-06,252157,244919,249963,220819,0.03242759773662551,300,0.21084337349397592,0.07173633575439453,0.018750622868537903
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,learned_refiner,0.182763889517109,0.0109733221762632,0.008645407424739349,0.016724143229459424,0.1913094027241478,0.14009121382987844,0.23246052776632276,0.03570886928006982,3.2004736701031756e-05,252157,244919,249963,220819,0.03242759773662551,300,0.3855421686746988,0.09265568852424622,0.028058409690856934
cache,0.5,RAFT-Stereo,dataset_7_keyframe_2,oracle,0.14670938519360222,0.010184131315014059,0.008538331277735697,0.012817043460565645,0.1541891065012447,0.26539386491043976,0.0,0.035667045123398404,0.0,252157,244919,249963,220819,0.03242759773662551,300,0.0,0.0,-0.009683076292276382
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,raw,0.07436154437501256,0.0,0.0,0.009292497004314167,0.07436154437501256,0.0,0.0,0.0,0.0,41,41,41,41,5.272633744855966e-06,300,0.0,0.0,0.0
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,memory,0.05975407998009426,0.0,0.0,0.007638422919937023,0.05975407998009426,0.3902439024390244,0.21951219512195122,0.05312111233247489,0.0,41,41,41,41,5.272633744855966e-06,300,0.14285714285714285,0.11283016204833984,0.07760683167725793
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,blend_0.1,0.07101619634323003,0.0,0.0,0.008880363027678757,0.07101619634323003,0.0,0.0,0.005312221840296577,0.0,41,41,41,41,5.272633744855966e-06,300,0.14285714285714285,0.011282920837402344,0.007626022771000853
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,blend_0.25,0.06626668699630876,0.0,0.0,0.008295487226327745,0.06626668699630876,0.0,0.024390243902439025,0.013280263681691594,0.0,41,41,41,41,5.272633744855966e-06,300,0.14285714285714285,0.02820754051208496,0.019065335020422916
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,blend_0.5,0.061061207659360836,0.0,0.0,0.007679485943077541,0.061061207659360836,0.14634146341463414,0.07317073170731707,0.0265605744065308,0.0,41,41,41,41,5.272633744855966e-06,300,0.14285714285714285,0.05641508102416992,0.03813069127500053
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,heuristic_gate,0.061984562110610125,0.0,0.0,0.0077745493774007005,0.061984562110610125,0.07317073170731707,0.04878048780487805,0.021150344914597708,0.0,41,41,41,41,5.272633744855966e-06,300,0.14285714285714285,0.030460596084594727,0.02001612558960912
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,learned_refiner,0.06706308773378046,0.0,0.0,0.008312521615951526,0.06706308773378046,0.04878048780487805,0.0975609756097561,0.022757774128056154,0.0,41,41,41,41,5.272633744855966e-06,300,0.2857142857142857,0.007418632507324219,0.006845722720026969
cache,0.9,RAFT-Stereo,dataset_7_keyframe_2,oracle,0.04649389053626758,0.0,0.0,0.005897840564479915,0.04649389053626758,0.2682926829268293,0.0,0.032585295098947316,0.0,41,41,41,41,5.272633744855966e-06,300,0.0,0.0,-0.00522436033934356
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,raw,0.4304256207820925,0.0920712705464983,0.006471033373543903,0.024772134213452618,0.513557209996081,0.0,0.0,0.0,0.0,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.0,0.0,0.0
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,memory,0.3994262490035831,0.07676889806150909,0.005335470199251446,0.023107985611529307,0.4800137319548756,0.610233368469533,0.3747072235343941,0.09311399122253666,0.00045176843418284713,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.23666666666666666,0.14097517728805542,0.05106434673070909
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,blend_0.1,0.42570823244220835,0.08976937362350046,0.0062926745949109155,0.024505334816162346,0.5084085223556545,0.008867592337492052,0.03614527466495124,0.009311591365233914,2.6890978225169472e-05,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.14666666666666667,0.009540468454360962,0.0037588119506835973
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,blend_0.25,0.4192529976890435,0.08658913341770981,0.0060463257446709325,0.024144224579215497,0.5013750060970479,0.0925356353375654,0.16376717425386547,0.02327849811928482,7.640746916392981e-05,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.15666666666666668,0.02410098910331726,0.010653333365917207
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,blend_0.5,0.41024633409761607,0.08205498793775058,0.005702321778030657,0.023650755301124114,0.49161248847321715,0.3375949474369538,0.2764483703913544,0.04655699611744785,0.0001615313243732594,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.17666666666666667,0.05421265959739685,0.02278877049684525
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,heuristic_gate,0.4131574388612226,0.08365192547330026,0.00583406405770275,0.023795405083877372,0.4951170081787954,0.2784272114358611,0.2554765430230108,0.04002415685910942,0.00011590938890159256,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.17666666666666667,0.042832911014556885,0.017833927273750307
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,learned_refiner,0.43382879913535405,0.09349242887252746,0.006478219316071471,0.02474390421135262,0.5204626497737395,0.304456422602693,0.3624350397154823,0.05485466947675016,0.000624612514912902,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.5633333333333334,0.09254667162895203,0.05294450074434288
cache,0.05,StereoAnywhere,dataset_7_keyframe_2,oracle,0.3568330502368608,0.06410542477856702,0.004886625173683309,0.020522542035196028,0.4296688787485041,0.3233952402587759,0.0,0.046072614424101224,0.0,5427263,3858319,5392143,3911483,0.6979504886831276,300,0.0,-0.009308427572250366,-0.021421314775943754
cache,0.25,StereoAnywhere,dataset_7_keyframe_2,raw,0.3008507794262194,0.04569880216509148,0.006024497820729103,0.022474961340830855,0.38452110964355823,0.0,0.0,0.0,0.0,1995851,1683232,1983827,1350610,0.25666808127572016,300,0.0,0.0,0.0
cache,0.25,StereoAnywhere,dataset_7_keyframe_2,memory,0.26684410655886026,0.03297390436460437,0.0055495124636057505,0.020342521168871038,0.3365047366146142,0.5573076082203761,0.31485736963175603,0.07427520637876268,0.00017793890293861308,1995851,1683232,1983827,1350610,0.25666808127572016,300,0.17666666666666667,0.18924054503440857,0.04082261845469477
cache,0.25,StereoAnywhere,dataset_7_keyframe_2,blend_0.1,0.29618631509612814,0.04398975675037866,0.005965375170791808,0.022150154604483503,0.37840614305782483,0.002249838406113952,0.01518031976578392,0.007427669584605632,1.965897227933686e-05,1995851,1683232,1983827,1350610,0.25666808127572016,300,0.12,0.011517167091369629,0.002604001760482791
cache,0.25,StereoAnywhere,dataset_7_keyframe_2,blend_0.25,0.28967933287710873,0.041567231221168316,0.005868674565385893,0.021707004303882428,0.369723292796335,0.04897423528069809,0.09577764681279824,0.018568801462829587,3.830979213409234e-05,1995851,1683232,1983827,1350610,0.25666808127572016,300,0.12333333333333334,0.032344818115234375,0.0066188126802444545
cache,0.25,StereoAnywhere,dataset_7_keyframe_2,blend_0.5,0.28017157193274583,0.03803841068296181,0.005732892886292614,0.021087107333904603,0.35662891474421154,0.24838584342502995,0.2090258502690063,0.03713760311856853,7.359512699444055e-05,1995851,1683232,1983827,1350610,0.25666808127572016,300,0.13333333333333333,0.06897985935211182,0.01366021037101747
