split,dataset,frame,model,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm,signed_disp_error_mean,signed_disp_error_median,pred_disp_p05,pred_disp_p50,pred_disp_p95,gt_disp_p05,gt_disp_p50,gt_disp_p95
clean,dataset_8,keyframe_0,zero_shot,793449,0.6053535461425781,0.6967143416404724,1.1598392724990845,23.975580030978676,2.8746649123006014,0.016132101748190495,1.8144596815109253,1.4808502197265625,2.421884059906006,64.68317434390868,36.42918448444701,3.47432538197162,1.4808502197265625,2.5569076538085938,3.7674484252929688,4.588315010070801,6.473931312561035,0.0,0.0,0.0,793449,0.6053535461425781,0.6967143416404724,1.1598392724990845,23.975580030978676,2.8746649123006014,0.016132101748190495,1.8144596815109253,1.4808502197265625,2.421884059906006,64.68317434390868,36.42918448444701,3.47432538197162,1.4808502197265625,2.5569076538085938,3.7674484252929688,4.588315010070801,6.473931312561035,13.023722648620605,15.72636890411377,1.8144596815109253,2.421884059906006,-0.32135075330734253,-0.31501007080078125,37.31398391723633,42.61783218383789,49.84435272216797,37.77131652832031,43.122310638427734,49.660133361816406
clean,dataset_8,keyframe_0,ft_step500,793449,0.6053535461425781,4.064134120941162,4.567358016967773,98.94196098299953,88.76298287602606,27.256068127882195,11.379264831542969,10.430885314941406,12.447564125061035,99.89652769113074,99.71453741828398,94.86331194569532,10.430885314941406,14.12158203125,18.122819900512695,20.30916976928711,25.461503982543945,0.0,0.0,0.0,793449,0.6053535461425781,4.064134120941162,4.567358016967773,98.94196098299953,88.76298287602606,27.256068127882195,11.379264831542969,10.430885314941406,12.447564125061035,99.89652769113074,99.71453741828398,94.86331194569532,10.430885314941406,14.12158203125,18.122819900512695,20.30916976928711,25.461503982543945,13.209342956542969,15.76722526550293,11.379264831542969,12.447564125061035,-4.062714576721191,-3.6274490356445312,34.46910858154297,39.31281661987305,44.0121955871582,37.77131652832031,43.122310638427734,49.660133361816406
clean,dataset_8,keyframe_1,zero_shot,852680,0.650543212890625,0.764737069606781,1.247692346572876,28.09412675329549,4.69449265844162,0.10074119247548904,0.8639488220214844,0.6981124877929688,1.304867148399353,33.667143594314396,6.552399493362106,0.23842473143500495,0.6981124877929688,1.2012805938720703,1.758209228515625,2.1595873832702637,3.282890558242798,0.0,0.0,0.0,852680,0.650543212890625,0.764737069606781,1.247692346572876,28.09412675329549,4.69449265844162,0.10074119247548904,0.8639488220214844,0.6981124877929688,1.304867148399353,33.667143594314396,6.552399493362106,0.23842473143500495,0.6981124877929688,1.2012805938720703,1.758209228515625,2.1595873832702637,3.282890558242798,0.8639488220214844,1.304867148399353,0.8639488220214844,1.304867148399353,0.3155222237110138,0.28159141540527344,56.53015899658203,63.74305725097656,83.74736785888672,56.25471496582031,63.7022705078125,84.10942077636719
clean,dataset_8,keyframe_1,ft_step500,852680,0.650543212890625,8.246078491210938,9.209254264831543,99.98475395224469,99.63632312239058,79.11526012103016,10.408194541931152,10.101730346679688,11.112968444824219,99.99519163109255,99.96528592203406,95.17544682647652,10.101730346679688,12.928390502929688,15.318376541137695,17.10234260559082,21.34429359436035,0.0,0.0,0.0,852680,0.650543212890625,8.246078491210938,9.209254264831543,99.98475395224469,99.63632312239058,79.11526012103016,10.408194541931152,10.101730346679688,11.112968444824219,99.99519163109255,99.96528592203406,95.17544682647652,10.101730346679688,12.928390502929688,15.318376541137695,17.10234260559082,21.34429359436035,10.381669998168945,11.065668106079102,10.408194541931152,11.112968444824219,-8.244485855102539,-7.137638092041016,50.33211898803711,56.545623779296875,67.51276397705078,56.25471496582031,63.7022705078125,84.10942077636719
clean,dataset_8,keyframe_2,zero_shot,730550,0.5573654174804688,0.8006402850151062,1.1085962057113647,29.515707343782083,5.361850660461296,0.2614468551091643,0.5304454565048218,0.4089317321777344,3.325345039367676,12.045034563000478,1.4107179522277735,0.13907330093764972,0.4089317321777344,0.7173118591308594,1.0682567358016968,1.3543590307235718,2.257765054702759,0.0,0.0,0.0,730550,0.5573654174804688,0.8006402850151062,1.1085962057113647,29.515707343782083,5.361850660461296,0.2614468551091643,0.5304454565048218,0.4089317321777344,3.325345039367676,12.045034563000478,1.4107179522277735,0.13907330093764972,0.4089317321777344,0.7173118591308594,1.0682567358016968,1.3543590307235718,2.257765054702759,0.5304454565048218,3.325345039367676,0.5304454565048218,3.325345039367676,-0.1749035120010376,-0.24527359008789062,76.15991973876953,86.82549285888672,96.48158264160156,76.72702026367188,86.68826293945312,96.45954895019531
clean,dataset_8,keyframe_2,ft_step500,730550,0.5573654174804688,13.16751480102539,14.2854585647583,99.99507220587229,99.99041817808501,99.88050099240299,10.074066162109375,8.489418029785156,11.460186958312988,99.99630415440421,99.99192389295736,98.40654301553624,8.489418029785156,12.382745742797852,16.715261459350586,18.909748077392578,23.59984016418457,0.0,0.0,0.0,730550,0.5573654174804688,13.16751480102539,14.2854585647583,99.99507220587229,99.99041817808501,99.88050099240299,10.074066162109375,8.489418029785156,11.460186958312988,99.99630415440421,99.99192389295736,98.40654301553624,8.489418029785156,12.382745742797852,16.715261459350586,18.909748077392578,23.59984016418457,10.074066162109375,11.460186958312988,10.074066162109375,11.460186958312988,-13.166913032531738,-11.30218505859375,64.07624816894531,72.94267272949219,83.66767120361328,76.72702026367188,86.68826293945312,96.45954895019531
clean,dataset_8,keyframe_3,zero_shot,855406,0.6526229858398438,0.6497043371200562,0.9967557191848755,20.320175448851188,2.7944625125379057,0.09854969453101801,0.4830690324306488,0.37079620361328125,0.9675402641296387,10.343626301428795,0.9735727829825838,0.06207578623484054,0.37079620361328125,0.660369873046875,1.012735366821289,1.2760038375854492,1.9890556335449219,0.0,0.0,0.0,855406,0.6526229858398438,0.6497043371200562,0.9967557191848755,20.320175448851188,2.7944625125379057,0.09854969453101801,0.4830690324306488,0.37079620361328125,0.9675402641296387,10.343626301428795,0.9735727829825838,0.06207578623484054,0.37079620361328125,0.660369873046875,1.012735366821289,1.2760038375854492,1.9890556335449219,0.4830690324306488,0.9675402641296387,0.4830690324306488,0.9675402641296387,0.141384094953537,0.10787582397460938,71.48480224609375,82.45671081542969,89.00737762451172,71.47621154785156,82.26200866699219,88.8154525756836
clean,dataset_8,keyframe_3,ft_step500,855406,0.6526229858398438,12.215604782104492,12.9099702835083,99.99801263961207,99.99520695435852,98.65408940316061,10.61186408996582,9.624401092529297,11.330527305603027,99.99824644671654,99.99625908632859,98.56103417558447,9.624401092529297,13.075973510742188,16.154008865356445,18.415435791015625,21.805383682250977,0.0,0.0,0.0,855406,0.6526229858398438,12.215604782104492,12.9099702835083,99.99801263961207,99.99520695435852,98.65408940316061,10.61186408996582,9.624401092529297,11.330527305603027,99.99824644671654,99.99625908632859,98.56103417558447,9.624401092529297,13.075973510742188,16.154008865356445,18.415435791015625,21.805383682250977,10.61186408996582,11.330527305603027,10.61186408996582,11.330527305603027,-12.214665412902832,-11.829601287841797,61.354576110839844,68.11858367919922,77.99110412597656,71.47621154785156,82.26200866699219,88.8154525756836
clean,dataset_8,keyframe_4,zero_shot,742705,0.5666389465332031,0.8113718628883362,1.6506075859069824,26.151163651786373,5.789916588685952,0.5413993442887822,0.5059079527854919,0.351348876953125,7.618612289428711,10.118149197864563,1.5660322739176387,0.3328373984287166,0.351348876953125,0.6249122619628906,1.0051215887069702,1.3163726329803467,2.4154186248779297,0.0,0.0,0.0,742705,0.5666389465332031,0.8113718628883362,1.6506075859069824,26.151163651786373,5.789916588685952,0.5413993442887822,0.5059079527854919,0.351348876953125,7.618612289428711,10.118149197864563,1.5660322739176387,0.3328373984287166,0.351348876953125,0.6249122619628906,1.0051215887069702,1.3163726329803467,2.4154186248779297,0.5059079527854919,7.618612289428711,0.5059079527854919,7.618612289428711,-0.3532148599624634,-0.379608154296875,74.55603790283203,85.77754211425781,144.3563232421875,74.38349151611328,86.48373413085938,145.2425079345703
clean,dataset_8,keyframe_4,ft_step500,742705,0.5666389465332031,18.018917083740234,24.26468849182129,99.96768568947294,99.93833352407752,99.77474232703429,11.846945762634277,9.842292785644531,15.41909122467041,99.97953426999953,99.9561063948674,99.73111800782276,9.842292785644531,13.512344360351562,21.203754425048828,24.22214698791504,33.887577056884766,0.0,0.0,0.0,742705,0.5666389465332031,18.018917083740234,24.26468849182129,99.96768568947294,99.93833352407752,99.77474232703429,11.846945762634277,9.842292785644531,15.41909122467041,99.97953426999953,99.9561063948674,99.73111800782276,9.842292785644531,13.512344360351562,21.203754425048828,24.22214698791504,33.887577056884766,11.845545768737793,15.414072036743164,11.846945762634277,15.41909122467041,-18.017976760864258,-12.098320007324219,63.018428802490234,72.31494903564453,84.88313293457031,74.38349151611328,86.48373413085938,145.2425079345703
clean,dataset_9,keyframe_0,zero_shot,831443,0.6343406677246094,1.8033620119094849,4.246039390563965,53.52970678687535,19.720894877941124,5.666533965647675,2.840848922729492,1.9096908569335938,5.357481002807617,72.4376776279312,47.837434436275245,11.052230880529393,1.9096908569335938,3.3250961303710938,5.251467704772949,7.821967124938965,17.317441940307617,0.0,0.0,0.0,831443,0.6343406677246094,1.8033620119094849,4.246039390563965,53.52970678687535,19.720894877941124,5.666533965647675,2.840848922729492,1.9096908569335938,5.357481002807617,72.4376776279312,47.837434436275245,11.052230880529393,1.9096908569335938,3.3250961303710938,5.251467704772949,7.821967124938965,17.317441940307617,6.18707275390625,11.445842742919922,2.840848922729492,5.357481002807617,-0.283086359500885,-0.5115318298339844,35.92185974121094,48.484893798828125,85.34590148925781,36.53919219970703,48.56357192993164,89.71708679199219
clean,dataset_9,keyframe_0,ft_step500,831443,0.6343406677246094,7.948525428771973,10.614773750305176,99.55571217750345,98.37908311213155,52.99822116489044,13.292320251464844,11.7894287109375,15.205907821655273,99.80780402264496,99.5744747384968,97.46188253434089,11.7894287109375,16.374942779541016,21.416519165039062,25.3824462890625,38.19248580932617,0.0,0.0,0.0,831443,0.6343406677246094,7.948525428771973,10.614773750305176,99.55571217750345,98.37908311213155,52.99822116489044,13.292320251464844,11.7894287109375,15.205907821655273,99.80780402264496,99.5744747384968,97.46188253434089,11.7894287109375,16.374942779541016,21.416519165039062,25.3824462890625,38.19248580932617,11.517138481140137,14.905396461486816,13.292320251464844,15.205907821655273,-7.942030906677246,-5.313957214355469,31.065324783325195,43.98607635498047,67.07080841064453,36.53919219970703,48.56357192993164,89.71708679199219
clean,dataset_9,keyframe_1,zero_shot,743370,0.5671463012695312,1.380910038948059,4.339450359344482,27.05086296191668,8.682217469093453,3.9339763509423302,0.6222482919692993,0.3523521423339844,1.509142518043518,11.407912614175983,3.212801162274507,1.4107375869351737,0.3523521423339844,0.6371536254882812,1.0705299377441406,1.5397249460220337,7.695677757263184,0.0,0.0,0.0,743370,0.5671463012695312,1.380910038948059,4.339450359344482,27.05086296191668,8.682217469093453,3.9339763509423302,0.6222482919692993,0.3523521423339844,1.509142518043518,11.407912614175983,3.212801162274507,1.4107375869351737,0.3523521423339844,0.6371536254882812,1.0705299377441406,1.5397249460220337,7.695677757263184,0.6222482919692993,1.509142518043518,0.6222482919692993,1.509142518043518,0.6394869685173035,0.015270233154296875,69.61109924316406,84.41178894042969,145.6871795654297,69.109375,84.35633087158203,145.0354461669922
clean,dataset_9,keyframe_1,ft_step500,743370,0.5671463012695312,16.56913185119629,24.008180618286133,99.99771311729017,99.99515718955567,99.42814480003229,9.561315536499023,7.9369354248046875,10.718829154968262,99.9971750272408,99.99475362201864,92.95855361394729,7.9369354248046875,11.828073501586914,16.167652130126953,19.851266860961914,26.64530372619629,0.0,0.0,0.0,743370,0.5671463012695312,16.56913185119629,24.008180618286133,99.99771311729017,99.99515718955567,99.42814480003229,9.561315536499023,7.9369354248046875,10.718829154968262,99.9971750272408,99.99475362201864,92.95855361394729,7.9369354248046875,11.828073501586914,16.167652130126953,19.851266860961914,26.64530372619629,9.561315536499023,10.718829154968262,9.561315536499023,10.718829154968262,-16.56868553161621,-9.807010650634766,59.74995422363281,74.81182861328125,97.0384292602539,69.109375,84.35633087158203,145.0354461669922
clean,dataset_9,keyframe_2,zero_shot,700805,0.5346717834472656,1.2495239973068237,2.081963062286377,41.14568246516506,16.327366385799188,3.01738714763736,0.9113002419471741,0.6521835327148438,1.5339329242706299,32.551993778583196,8.760924936323228,0.5987400204051055,0.6521835327148438,1.2056350708007812,1.8963196277618408,2.534576416015625,4.117980480194092,0.0,0.0,0.0,700805,0.5346717834472656,1.2495239973068237,2.081963062286377,41.14568246516506,16.327366385799188,3.01738714763736,0.9113002419471741,0.6521835327148438,1.5339329242706299,32.551993778583196,8.760924936323228,0.5987400204051055,0.6521835327148438,1.2056350708007812,1.8963196277618408,2.534576416015625,4.117980480194092,0.9113002419471741,1.5339329242706299,0.9113002419471741,1.5339329242706299,-0.403644859790802,-0.353729248046875,59.106666564941406,75.27685546875,98.74169921875,59.4207649230957,75.64244842529297,100.59620666503906
clean,dataset_9,keyframe_2,ft_step500,700805,0.5346717834472656,13.690958023071289,15.510725021362305,99.99215188247801,99.95819093756467,94.67512360785098,12.062653541564941,11.63580322265625,12.834455490112305,99.9947203573034,99.98287683449747,97.13914712366493,11.63580322265625,14.626220703125,17.598339080810547,19.8360595703125,24.638280868530273,0.0,0.0,0.0,700805,0.5346717834472656,13.690958023071289,15.510725021362305,99.99215188247801,99.95819093756467,94.67512360785098,12.062653541564941,11.63580322265625,12.834455490112305,99.9947203573034,99.98287683449747,97.13914712366493,11.63580322265625,14.626220703125,17.598339080810547,19.8360595703125,24.638280868530273,12.062653541564941,12.834455490112305,12.062653541564941,12.834455490112305,-13.68844223022461,-11.812782287597656,52.01629638671875,63.91172409057617,75.09593963623047,59.4207649230957,75.64244842529297,100.59620666503906
clean,dataset_9,keyframe_3,zero_shot,585911,0.44701461791992186,2.870304822921753,5.96465539932251,64.55093009006487,39.795463816176856,13.469793193846847,0.8962029814720154,0.4330902099609375,2.9812395572662354,15.643331495739114,4.935732560064583,2.3969510727738514,0.4330902099609375,0.7651119232177734,1.2969398498535156,1.9810676574707031,10.683133125305176,0.0,0.0,0.0,585911,0.44701461791992186,2.870304822921753,5.96465539932251,64.55093009006487,39.795463816176856,13.469793193846847,0.8962029814720154,0.4330902099609375,2.9812395572662354,15.643331495739114,4.935732560064583,2.3969510727738514,0.4330902099609375,0.7651119232177734,1.2969398498535156,1.9810676574707031,10.683133125305176,0.8962029814720154,2.9812395572662354,0.8962029814720154,2.9812395572662354,-1.1319104433059692,-1.0106048583984375,88.23399353027344,120.73802947998047,209.68548583984375,88.67243957519531,120.18266296386719,214.51495361328125
clean,dataset_9,keyframe_3,ft_step500,585911,0.44701461791992186,45.18976593017578,56.45672607421875,99.97866570178748,99.94692026604723,99.72299547200855,15.227922439575195,13.562515258789062,16.594985961914062,99.98583402598689,99.95630735726074,99.66752629665598,13.562515258789062,21.430206298828125,23.903615951538086,25.481889724731445,28.27132797241211,0.0,0.0,0.0,585911,0.44701461791992186,45.18976593017578,56.45672607421875,99.97866570178748,99.94692026604723,99.72299547200855,15.227922439575195,13.562515258789062,16.594985961914062,99.98583402598689,99.95630735726074,99.66752629665598,13.562515258789062,21.430206298828125,23.903615951538086,25.481889724731445,28.27132797241211,15.227875709533691,16.594934463500977,15.227922439575195,16.594985961914062,-45.18821334838867,-30.10242462158203,69.18374633789062,89.51081848144531,106.38446044921875,88.67243957519531,120.18266296386719,214.51495361328125
clean,dataset_9,keyframe_4,zero_shot,589315,0.4496116638183594,1.7929929494857788,2.218935251235962,69.90981054274879,39.4459669277042,0.8974826705581904,0.4106120765209198,0.2937126159667969,1.599033236503601,4.992236749446391,2.0201420293052106,0.2811739052968277,0.2937126159667969,0.46111106872558594,0.7075645327568054,0.9992431402206421,3.216583013534546,0.0,0.0,0.0,589315,0.4496116638183594,1.7929929494857788,2.218935251235962,69.90981054274879,39.4459669277042,0.8974826705581904,0.4106120765209198,0.2937126159667969,1.599033236503601,4.992236749446391,2.0201420293052106,0.2811739052968277,0.2937126159667969,0.46111106872558594,0.7075645327568054,0.9992431402206421,3.216583013534546,0.4106120765209198,1.599033236503601,0.4106120765209198,1.599033236503601,-1.4252122640609741,-1.5097503662109375,92.32115936279297,162.56536865234375,208.56312561035156,91.95709228515625,163.57220458984375,211.2152099609375
clean,dataset_9,keyframe_4,ft_step500,589315,0.4496116638183594,62.05522155761719,67.56912994384766,100.0,100.0,99.99915155731655,17.629499435424805,18.024150848388672,18.190706253051758,100.0,100.0,100.0,18.024150848388672,20.70578956604004,22.71241569519043,23.97051239013672,27.333789825439453,0.0,0.0,0.0,589315,0.4496116638183594,62.05522155761719,67.56912994384766,100.0,100.0,99.99915155731655,17.629499435424805,18.024150848388672,18.190706253051758,100.0,100.0,100.0,18.024150848388672,20.70578956604004,22.71241569519043,23.97051239013672,27.333789825439453,17.629499435424805,18.190706253051758,17.629499435424805,18.190706253051758,-62.05408477783203,-61.80223846435547,65.62681579589844,99.60094451904297,111.4803695678711,91.95709228515625,163.57220458984375,211.2152099609375
