phase,sequence,backbone,frame_id,valid_count,raw_warped_disparity_difference,fused_warped_disparity_difference,raw_tepe,fused_tepe
test,dataset_7_keyframe_4,S2M2-S,['002094'],3842,0.0803915485739708,0.07155236601829529,0.058781884610652924,0.05119575187563896
test,dataset_7_keyframe_4,S2M2-S,['002098'],3929,0.03488549962639809,0.026146333664655685,0.044320251792669296,0.03852264955639839
test,dataset_7_keyframe_4,S2M2-S,['002098'],3972,0.03650983050465584,0.029984895139932632,0.03904571384191513,0.037945929914712906
test,dataset_7_keyframe_4,S2M2-S,['002098'],3998,0.07663735002279282,0.062193963676691055,0.060461074113845825,0.04815138131380081
test,dataset_7_keyframe_4,S2M2-S,['002098'],4042,0.12196081131696701,0.1108001098036766,0.08373316377401352,0.07365596294403076
test,dataset_7_keyframe_4,S2M2-S,['002102'],4066,0.19331343472003937,0.14009512960910797,0.1501304805278778,0.10881766676902771
test,dataset_7_keyframe_4,S2M2-S,['002102'],4170,0.08104810863733292,0.07970083504915237,0.11174014955759048,0.09608776122331619
test,dataset_7_keyframe_4,S2M2-S,['002102'],4135,0.036114200949668884,0.03219388425350189,0.03990224748849869,0.04104578122496605
test,dataset_7_keyframe_4,S2M2-S,['002102'],4193,0.13102321326732635,0.09064526110887527,0.0950787290930748,0.06357523798942566
test,dataset_7_keyframe_4,S2M2-S,['002106'],4337,0.04399440437555313,0.03569179028272629,0.047186657786369324,0.04325449839234352
test,dataset_7_keyframe_4,S2M2-S,['002106'],4385,0.05893769487738609,0.04673898220062256,0.08013981580734253,0.06859611719846725
test,dataset_7_keyframe_4,S2M2-S,['002106'],4419,0.06993356347084045,0.04128365218639374,0.0578436553478241,0.03744366392493248
test,dataset_7_keyframe_4,S2M2-S,['002106'],4520,0.033618681132793427,0.029124103486537933,0.04512946680188179,0.03745771944522858
test,dataset_7_keyframe_4,S2M2-S,['002110'],4572,0.03417137637734413,0.030659066513180733,0.06059408187866211,0.06100620701909065
test,dataset_7_keyframe_4,S2M2-S,['002110'],4774,0.1043868362903595,0.0660548061132431,0.12776142358779907,0.0901254266500473
test,dataset_7_keyframe_4,S2M2-S,['002110'],4947,0.045966751873493195,0.0345606654882431,0.06340833008289337,0.057281769812107086
test,dataset_7_keyframe_4,S2M2-S,['002110'],5102,0.1584354043006897,0.06283433735370636,0.16331231594085693,0.07061029225587845
test,dataset_7_keyframe_4,S2M2-S,['002114'],5156,0.02882085181772709,0.020357957109808922,0.02934282273054123,0.021643517538905144
test,dataset_7_keyframe_4,S2M2-S,['002114'],5235,0.019955482333898544,0.013762609101831913,0.02140767313539982,0.01561491098254919
test,dataset_7_keyframe_4,S2M2-S,['002114'],5207,0.01855970174074173,0.012997915036976337,0.01837036944925785,0.01374210137873888
test,dataset_7_keyframe_4,S2M2-S,['002114'],5215,0.022403890267014503,0.01540722232311964,0.023166198283433914,0.01645028218626976
test,dataset_7_keyframe_4,S2M2-S,['002118'],5137,0.14766594767570496,0.012581544928252697,0.1436951905488968,0.018992720171809196
test,dataset_7_keyframe_4,S2M2-S,['002118'],5096,0.08235711604356766,0.006585158873349428,0.07280213385820389,0.017940565943717957
test,dataset_7_keyframe_4,S2M2-S,['002118'],5030,0.07264462858438492,0.01379304751753807,0.07662064582109451,0.020213710144162178
test,dataset_7_keyframe_4,S2M2-S,['002118'],4990,0.029015852138400078,0.011647931300103664,0.030921828001737595,0.018245160579681396
test,dataset_7_keyframe_4,S2M2-S,['002122'],4941,0.08406049013137817,0.022833295166492462,0.08121155947446823,0.02654358558356762
test,dataset_7_keyframe_4,S2M2-S,['002122'],4998,0.10284008830785751,0.011299769394099712,0.09406343102455139,0.01962967775762081
test,dataset_7_keyframe_4,S2M2-S,['002122'],4896,0.0668073445558548,0.007095005828887224,0.05966547504067421,0.01815863326191902
test,dataset_7_keyframe_4,S2M2-S,['002122'],4784,0.0470333993434906,0.006983659695833921,0.0390586294233799,0.021252073347568512
test,dataset_7_keyframe_4,S2M2-S,['002126'],4709,0.028355354443192482,0.017960991710424423,0.029171330854296684,0.022716984152793884
test,dataset_7_keyframe_4,S2M2-S,['002126'],4711,0.053138453513383865,0.026949122548103333,0.047232359647750854,0.028031252324581146
test,dataset_7_keyframe_4,S2M2-S,['002126'],4639,0.09395551681518555,0.019171083346009254,0.08119320869445801,0.028303876519203186
test,dataset_7_keyframe_4,S2M2-S,['002126'],4585,0.05806612968444824,0.021410733461380005,0.0637868344783783,0.030971184372901917
test,dataset_7_keyframe_4,S2M2-S,['002130'],4540,0.05370986834168434,0.03134714066982269,0.0414312481880188,0.030158795416355133
test,dataset_7_keyframe_4,S2M2-S,['002130'],4546,0.08481830358505249,0.015556775033473969,0.06490395963191986,0.025840429589152336
test,dataset_7_keyframe_4,S2M2-S,['002130'],4502,0.046551208943128586,0.020843422040343285,0.0599193200469017,0.027435695752501488
test,dataset_7_keyframe_4,S2M2-S,['002130'],4446,0.09357839077711105,0.013667697086930275,0.06619700789451599,0.03374623879790306
test,dataset_7_keyframe_4,S2M2-S,['002134'],4449,0.07850494235754013,0.024541186168789864,0.05871288478374481,0.030736565589904785
test,dataset_7_keyframe_4,S2M2-S,['002134'],4344,0.09401073306798935,0.02209191583096981,0.07055362313985825,0.03118840605020523
test,dataset_7_keyframe_4,S2M2-S,['002134'],4212,0.06118885055184364,0.013323893770575523,0.04576624557375908,0.032524339854717255
test,dataset_7_keyframe_4,S2M2-S,['002134'],4134,0.04382578656077385,0.01600741595029831,0.04946807399392128,0.03579677268862724
test,dataset_7_keyframe_4,S2M2-S,['002138'],4013,0.04171959310770035,0.030668044462800026,0.05205414444208145,0.04454466328024864
test,dataset_7_keyframe_4,S2M2-S,['002138'],3953,0.03342370316386223,0.02426094561815262,0.04532210901379585,0.04022342339158058
test,dataset_7_keyframe_4,S2M2-S,['002138'],3836,0.04013538733124733,0.02217349410057068,0.03642440214753151,0.03252551332116127
test,dataset_7_keyframe_4,S2M2-S,['002138'],3746,0.0852176696062088,0.018836673349142075,0.059039004147052765,0.03008149191737175
test,dataset_7_keyframe_4,S2M2-S,['002142'],3740,0.04162762314081192,0.02378968521952629,0.03703117370605469,0.02656570076942444
test,dataset_7_keyframe_4,S2M2-S,['002142'],3584,0.08757426589727402,0.07121948152780533,0.12907512485980988,0.11231472343206406
test,dataset_7_keyframe_4,S2M2-S,['002142'],3404,0.13359253108501434,0.12153301388025284,0.16380107402801514,0.15168295800685883
test,dataset_7_keyframe_4,S2M2-S,['002142'],3231,0.132097065448761,0.12491749227046967,0.16074644029140472,0.1539018303155899
test,dataset_7_keyframe_4,S2M2-S,['002146'],3191,0.1087944433093071,0.09484203159809113,0.11093128472566605,0.09706123173236847
test,dataset_7_keyframe_4,S2M2-S,['002146'],3147,0.0829668939113617,0.07514405250549316,0.07701092213392258,0.06914999336004257
test,dataset_7_keyframe_4,S2M2-S,['002146'],3203,0.04289710894227028,0.044912923127412796,0.039093028753995895,0.039785921573638916
test,dataset_7_keyframe_4,S2M2-S,['002146'],3299,0.05653676763176918,0.05334824323654175,0.04494481533765793,0.04052669554948807
test,dataset_7_keyframe_4,S2M2-S,['002150'],3302,0.03418731316924095,0.027502110227942467,0.03467231243848801,0.028585264459252357
test,dataset_7_keyframe_4,S2M2-S,['002150'],3304,0.0558137372136116,0.0481112003326416,0.0478966124355793,0.04061979800462723
test,dataset_7_keyframe_4,S2M2-S,['002150'],3381,0.046987831592559814,0.044650327414274216,0.041879478842020035,0.03917335718870163
test,dataset_7_keyframe_4,S2M2-S,['002150'],3371,0.027761906385421753,0.025374287739396095,0.03082113340497017,0.02747829258441925
test,dataset_7_keyframe_4,S2M2-S,['002154'],3480,0.0340026319026947,0.026491409167647362,0.033400435000658035,0.026510002091526985
test,dataset_7_keyframe_4,S2M2-S,['002154'],3456,0.03302609547972679,0.026585284620523453,0.033565834164619446,0.027407001703977585
test,dataset_7_keyframe_4,S2M2-S,['002154'],3514,0.03217870369553566,0.024259811267256737,0.033885806798934937,0.026196956634521484
test,dataset_7_keyframe_4,S2M2-S,['002154'],3531,0.028056122362613678,0.02241547964513302,0.03163027763366699,0.026113662868738174
test,dataset_7_keyframe_4,S2M2-S,['002158'],3561,0.05059764161705971,0.04166180640459061,0.04481545090675354,0.03653465956449509
test,dataset_7_keyframe_4,S2M2-S,['002158'],3571,0.04264545813202858,0.0328201949596405,0.04049679636955261,0.031003780663013458
test,dataset_7_keyframe_4,S2M2-S,['002158'],3647,0.03530314564704895,0.025648634880781174,0.03793419152498245,0.027856305241584778
test,dataset_7_keyframe_4,S2M2-S,['002158'],3675,0.053841520100831985,0.04186234623193741,0.057459354400634766,0.045572828501462936
test,dataset_7_keyframe_4,S2M2-S,['002162'],3710,0.03276440128684044,0.026547027751803398,0.032163940370082855,0.02720431052148342
test,dataset_7_keyframe_4,S2M2-S,['002162'],3719,0.09016242623329163,0.052167195826768875,0.07886996865272522,0.04500170052051544
test,dataset_7_keyframe_4,S2M2-S,['002162'],3771,0.03780122846364975,0.03914777562022209,0.036069486290216446,0.034542057663202286
test,dataset_7_keyframe_4,S2M2-S,['002162'],3819,0.10274326056241989,0.0712253674864769,0.11890017986297607,0.08487752079963684
test,dataset_7_keyframe_4,S2M2-S,['002166'],3905,0.05225029215216637,0.030444206669926643,0.046792954206466675,0.03098978102207184
test,dataset_7_keyframe_4,S2M2-S,['002166'],3935,0.06398234516382217,0.05159326270222664,0.045763470232486725,0.03834480047225952
