dataset,metric_scope,backbone,specimen,session,anchor_id,frame_id,step_since_reset,reset,support_coverage,raw_mc_inconsistency,temporal_module_mc_inconsistency,update_magnitude,temporal_weight,fb_confidence
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_2__start,specimen_2__2025_04_10-16_19_14__1744294778_271383523,3,0,0.9859954118728638,0.26498928666114807,0.19765038788318634,0.09852609038352966,0.3622561991214752,0.6712929606437683
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__end,specimen_2__2025_04_10-16_19_14__1744294807_972584009,1,1,0.9875386357307434,0.3095614016056061,0.2038867026567459,0.10567470639944077,0.48862019181251526,0.7071003913879395
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__end,specimen_2__2025_04_10-16_19_14__1744294808_006241559,2,0,0.9448302984237671,0.44529345631599426,0.3104410469532013,0.1363794356584549,0.23548774421215057,0.2950287461280823
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__end,specimen_2__2025_04_10-16_19_14__1744294808_039081096,3,0,0.980131208896637,0.3034558892250061,0.18243694305419922,0.2245226800441742,0.41483545303344727,0.43419086933135986
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__start,specimen_2__2025_04_10-16_19_14__1744294793_672878265,1,1,0.9748071432113647,0.26910269260406494,0.2189609259366989,0.05014178901910782,0.1953122466802597,0.4111427664756775
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__start,specimen_2__2025_04_10-16_19_14__1744294793_706162214,2,0,0.9859568476676941,0.2696075141429901,0.18780474364757538,0.07907353341579437,0.5282024145126343,0.5668712854385376
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__start,specimen_2__2025_04_10-16_19_14__1744294793_739244699,3,0,0.9753472805023193,0.281028687953949,0.2686445116996765,0.046816788613796234,0.23071329295635223,0.5709057450294495
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__end,specimen_2__2025_04_10-16_19_14__1744294819_406353950,1,1,0.9875386357307434,0.23853252828121185,0.1735919713973999,0.06494055688381195,0.338895708322525,0.7097302079200745
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__end,specimen_2__2025_04_10-16_19_14__1744294819_439460754,2,0,0.975077211856842,0.4957815408706665,0.4112427234649658,0.06909409165382385,0.3248926103115082,0.36037376523017883
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__end,specimen_2__2025_04_10-16_19_14__1744294819_472425222,3,0,0.9793210029602051,0.3003504276275635,0.23449252545833588,0.04135417938232422,0.15703579783439636,0.4267149865627289
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,specimen_2__2025_04_10-16_19_14__1744294807_972584009,1,1,0.9875386357307434,0.3095614016056061,0.2038867026567459,0.10567470639944077,0.48862019181251526,0.7071003913879395
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,specimen_2__2025_04_10-16_19_14__1744294808_006241559,2,0,0.9448302984237671,0.44529345631599426,0.3104410469532013,0.1363794356584549,0.23548774421215057,0.2950287461280823
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,specimen_2__2025_04_10-16_19_14__1744294808_039081096,3,0,0.980131208896637,0.3034558892250061,0.18243694305419922,0.2245226800441742,0.41483545303344727,0.43419086933135986
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,specimen_2__2025_04_10-16_19_14__1744294833_106097698,1,1,0.9869599342346191,0.2829624116420746,0.21731865406036377,0.0656437799334526,0.3708917200565338,0.590703010559082
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,specimen_2__2025_04_10-16_19_14__1744294833_139447212,2,0,0.9410493969917297,0.4571472704410553,0.3698148727416992,0.12741196155548096,0.24983252584934235,0.21192631125450134
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,specimen_2__2025_04_10-16_19_14__1744294833_172259569,3,0,0.9765046834945679,0.20329706370830536,0.15504111349582672,0.1473388671875,0.3632814288139343,0.5382173657417297
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,specimen_2__2025_04_10-16_19_14__1744294819_406353950,1,1,0.9875386357307434,0.23853252828121185,0.1735919713973999,0.06494055688381195,0.338895708322525,0.7097302079200745
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,specimen_2__2025_04_10-16_19_14__1744294819_439460754,2,0,0.975077211856842,0.4957815408706665,0.4112427234649658,0.06909409165382385,0.3248926103115082,0.36037376523017883
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,specimen_2__2025_04_10-16_19_14__1744294819_472425222,3,0,0.9793210029602051,0.3003504276275635,0.23449252545833588,0.04135417938232422,0.15703579783439636,0.4267149865627289
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,specimen_2__2025_04_10-16_28_15__1744295308_372935295,1,1,0.9875386357307434,0.1509762406349182,0.10001448541879654,0.05096175894141197,0.40948978066444397,0.8347983360290527
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,specimen_2__2025_04_10-16_28_15__1744295308_406017303,2,0,0.9389275312423706,0.24762974679470062,0.15162068605422974,0.09916793555021286,0.21400770545005798,0.3915276825428009
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,specimen_2__2025_04_10-16_28_15__1744295308_437940120,3,0,0.971257746219635,0.2760127782821655,0.15463995933532715,0.1904112547636032,0.28412386775016785,0.47205543518066406
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,specimen_2__2025_04_10-16_32_24__1744295550_138431787,1,1,0.9784336686134338,0.2398545742034912,0.1731170266866684,0.06673755496740341,0.3191269636154175,0.5264608263969421
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,specimen_2__2025_04_10-16_32_24__1744295550_172932863,2,0,0.960069477558136,0.3670271635055542,0.202851802110672,0.16089121997356415,0.41046103835105896,0.26931485533714294
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,specimen_2__2025_04_10-16_32_24__1744295550_206134319,3,0,0.9849151968955994,0.26064532995224,0.1464942991733551,0.130649134516716,0.47005629539489746,0.7482542991638184
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_1__end,specimen_2__2025_04_10-16_33_49__1744295654_906185388,1,1,0.9689429402351379,0.18274672329425812,0.1439647674560547,0.038781967014074326,0.2079455852508545,0.4404972195625305
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_1__end,specimen_2__2025_04_10-16_33_49__1744295654_939115285,2,0,0.9318287372589111,0.3059045970439911,0.27989572286605835,0.024350501596927643,0.07878776639699936,0.40353164076805115
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_1__end,specimen_2__2025_04_10-16_33_49__1744295654_972905158,3,0,0.9863040447235107,0.17200802266597748,0.11306053400039673,0.06700325012207031,0.4102964997291565,0.7500203847885132
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__end,specimen_2__2025_04_10-16_33_49__1744295670_072286367,1,1,0.9762731790542603,0.28165191411972046,0.23454764485359192,0.047104254364967346,0.1933862864971161,0.47550249099731445
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__end,specimen_2__2025_04_10-16_33_49__1744295670_105276823,2,0,0.992515504360199,0.4957299828529358,0.28376200795173645,0.21688441932201385,0.5254382491111755,0.6927348375320435
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__end,specimen_2__2025_04_10-16_33_49__1744295670_139412641,3,0,0.9551697969436646,0.34652063250541687,0.21727757155895233,0.1546618640422821,0.44563230872154236,0.2670346200466156
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_906185388,1,1,0.9689429402351379,0.18274672329425812,0.1439647674560547,0.038781967014074326,0.2079455852508545,0.4404972195625305
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_939115285,2,0,0.9318287372589111,0.3059045970439911,0.27989572286605835,0.024350501596927643,0.07878776639699936,0.40353164076805115
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_2__start,specimen_2__2025_04_10-16_33_49__1744295654_972905158,3,0,0.9863040447235107,0.17200802266597748,0.11306053400039673,0.06700325012207031,0.4102964997291565,0.7500203847885132
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295684_972788572,1,1,0.9861111640930176,0.5628804564476013,0.40520915389060974,0.15767134726047516,0.3521374762058258,0.4236272871494293
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295685_006266832,2,0,0.9864583611488342,0.7334887385368347,0.18400920927524567,0.6309049725532532,0.5353724956512451,0.8990573287010193
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__end,specimen_2__2025_04_10-16_33_49__1744295685_039219856,3,0,0.9483025074005127,0.5201634168624878,0.20566204190254211,0.4930433928966522,0.5208910703659058,0.3223632872104645
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_072286367,1,1,0.9762731790542603,0.28165191411972046,0.23454764485359192,0.047104254364967346,0.1933862864971161,0.47550249099731445
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_105276823,2,0,0.992515504360199,0.4957299828529358,0.28376200795173645,0.21688441932201385,0.5254382491111755,0.6927348375320435
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_3__start,specimen_2__2025_04_10-16_33_49__1744295670_139412641,3,0,0.9551697969436646,0.34652063250541687,0.21727757155895233,0.1546618640422821,0.44563230872154236,0.2670346200466156
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295684_972788572,1,1,0.9861111640930176,0.5628804564476013,0.40520915389060974,0.15767134726047516,0.3521374762058258,0.4236272871494293
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295685_006266832,2,0,0.9864583611488342,0.7334887385368347,0.18400920927524567,0.6309049725532532,0.5353724956512451,0.8990573287010193
D4D,no_reference_prediction_space,CREStereo,specimen_2,2025_04_10-16_33_49,specimen_2__2025_04_10-16_33_49__Clip_4__start,specimen_2__2025_04_10-16_33_49__1744295685_039219856,3,0,0.9483025074005127,0.5201634168624878,0.20566204190254211,0.4930433928966522,0.5208910703659058,0.3223632872104645
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_540990352,1,1,0.9875000715255737,0.34439539909362793,0.1691564917564392,0.17523890733718872,0.536039412021637,0.6719591021537781
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_574457168,2,0,0.9861497282981873,0.4276870787143707,0.2542489767074585,0.17642998695373535,0.5263924598693848,0.20173358917236328
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_24_24,specimen_3__2025_05_08-14_24_24__Clip_1__start,specimen_3__2025_05_08-14_24_24__1746707079_607564926,3,0,0.9869599342346191,0.6385045647621155,0.47823241353034973,0.12750713527202606,0.47008758783340454,0.5450655221939087
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_407682657,1,1,0.9864969849586487,0.7706931829452515,0.14966966211795807,0.6210235357284546,0.5735070109367371,0.7510572075843811
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_440113067,2,0,0.9741512537002563,0.7132031321525574,0.1883721798658371,0.4216116964817047,0.5285277962684631,0.21427185833454132
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_25_47,specimen_3__2025_05_08-14_25_47__Clip_1__start,specimen_3__2025_05_08-14_25_47__1746707154_474355459,3,0,0.9878087043762207,0.3951335847377777,0.23771458864212036,0.3170233368873596,0.48968011140823364,0.6854039430618286
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_239904165,1,1,0.9875386357307434,0.2733302116394043,0.21269048750400543,0.06063972786068916,0.4057520925998688,0.6741319298744202
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_274473667,2,0,0.9845293760299683,0.43493175506591797,0.19565212726593018,0.24041086435317993,0.4684709906578064,0.37450069189071655
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__end,specimen_3__2025_05_08-14_27_51__1746707293_306623220,3,0,0.9920911192893982,0.5372978448867798,0.3183431029319763,0.10760697722434998,0.5268641114234924,0.8634539246559143
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_840893745,1,1,0.9875386357307434,0.5657678246498108,0.3774993121623993,0.18826846778392792,0.46139028668403625,0.786686360836029
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_874614238,2,0,0.9899306297302246,0.7351036071777344,0.4815821349620819,0.23113207519054413,0.5658676624298096,0.282320111989975
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_1__start,specimen_3__2025_05_08-14_27_51__1746707276_907970428,3,0,0.9869599342346191,0.3992967903614044,0.2545238733291626,0.25792548060417175,0.5973287224769592,0.9217556715011597
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707309_941101789,1,1,0.9905478954315186,0.3078933358192444,0.22214525938034058,0.0857481062412262,0.39242082834243774,0.7460893392562866
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707309_975160360,2,0,0.9782407879829407,0.5002315640449524,0.39373093843460083,0.07296328246593475,0.27110743522644043,0.26780277490615845
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__end,specimen_3__2025_05_08-14_27_51__1746707310_007738113,3,0,0.9839121103286743,0.33808135986328125,0.16547642648220062,0.20766140520572662,0.5158584117889404,0.6057024598121643
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_239904165,1,1,0.9875386357307434,0.2733302116394043,0.21269048750400543,0.06063972786068916,0.4057520925998688,0.6741319298744202
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_274473667,2,0,0.9845293760299683,0.43493175506591797,0.19565212726593018,0.24041086435317993,0.4684709906578064,0.37450069189071655
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_2__start,specimen_3__2025_05_08-14_27_51__1746707293_306623220,3,0,0.9920911192893982,0.5372978448867798,0.3183431029319763,0.10760697722434998,0.5268641114234924,0.8634539246559143
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_107335567,1,1,0.9839892387390137,0.5866535902023315,0.2818116843700409,0.3048419654369354,0.4488406777381897,0.6657810211181641
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_139924049,2,0,0.9608796834945679,0.4813598096370697,0.24070677161216736,0.44210195541381836,0.5329399704933167,0.35475102066993713
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__end,specimen_3__2025_05_08-14_27_51__1746707324_174072980,3,0,0.9873843193054199,0.5303810834884644,0.2511107921600342,0.4604341983795166,0.5490806698799133,0.7335066795349121
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707309_941101789,1,1,0.9905478954315186,0.3078933358192444,0.22214525938034058,0.0857481062412262,0.39242082834243774,0.7460893392562866
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707309_975160360,2,0,0.9782407879829407,0.5002315640449524,0.39373093843460083,0.07296328246593475,0.27110743522644043,0.26780277490615845
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_3__start,specimen_3__2025_05_08-14_27_51__1746707310_007738113,3,0,0.9839121103286743,0.33808135986328125,0.16547642648220062,0.20766140520572662,0.5158584117889404,0.6057024598121643
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_441115617,1,1,0.9875386357307434,0.557016134262085,0.3282279670238495,0.22878815233707428,0.4339670240879059,0.7705207467079163
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_474103212,2,0,0.9565200805664062,0.8861691951751709,0.25964081287384033,0.6287277936935425,0.48797842860221863,0.29018351435661316
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__end,specimen_3__2025_05_08-14_27_51__1746707335_507338523,3,0,0.9751543402671814,0.37027639150619507,0.29656851291656494,0.6244293451309204,0.44708457589149475,0.6266499161720276
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_107335567,1,1,0.9839892387390137,0.5866535902023315,0.2818116843700409,0.3048419654369354,0.4488406777381897,0.6657810211181641
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_139924049,2,0,0.9608796834945679,0.4813598096370697,0.24070677161216736,0.44210195541381836,0.5329399704933167,0.35475102066993713
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_4__start,specimen_3__2025_05_08-14_27_51__1746707324_174072980,3,0,0.9873843193054199,0.5303810834884644,0.2511107921600342,0.4604341983795166,0.5490806698799133,0.7335066795349121
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_507837772,1,1,0.9875386357307434,0.436880499124527,0.27306994795799255,0.163810595870018,0.47878366708755493,0.8138967752456665
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_541015148,2,0,0.9604938626289368,0.6775128245353699,0.3643060624599457,0.3115522563457489,0.360923707485199,0.4241922199726105
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__end,specimen_3__2025_05_08-14_27_51__1746707350_574324131,3,0,0.9753086566925049,0.4136894643306732,0.22477319836616516,0.4624912440776825,0.4408411681652069,0.6943174600601196
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_441115617,1,1,0.9875386357307434,0.557016134262085,0.3282279670238495,0.22878815233707428,0.4339670240879059,0.7705207467079163
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_474103212,2,0,0.9565200805664062,0.8861691951751709,0.25964081287384033,0.6287277936935425,0.48797842860221863,0.29018351435661316
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_5__start,specimen_3__2025_05_08-14_27_51__1746707335_507338523,3,0,0.9751543402671814,0.37027639150619507,0.29656851291656494,0.6244293451309204,0.44708457589149475,0.6266499161720276
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_340857744,1,1,0.9805170297622681,0.4591933488845825,0.34284135699272156,0.11635199934244156,0.32675671577453613,0.5065323114395142
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_374372243,2,0,0.9859954118728638,0.7835755944252014,0.5903868079185486,0.16673387587070465,0.439150869846344,0.5040705800056458
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__end,specimen_3__2025_05_08-14_27_51__1746707366_407700300,3,0,0.9722608327865601,0.8854819536209106,0.3691500425338745,0.5661861896514893,0.4477473795413971,0.5721308588981628
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_507837772,1,1,0.9875386357307434,0.436880499124527,0.27306994795799255,0.163810595870018,0.47878366708755493,0.8138967752456665
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_541015148,2,0,0.9604938626289368,0.6775128245353699,0.3643060624599457,0.3115522563457489,0.360923707485199,0.4241922199726105
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_27_51,specimen_3__2025_05_08-14_27_51__Clip_6__start,specimen_3__2025_05_08-14_27_51__1746707350_574324131,3,0,0.9753086566925049,0.4136894643306732,0.22477319836616516,0.4624912440776825,0.4408411681652069,0.6943174600601196
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_907954931,1,1,0.9870370626449585,0.274300754070282,0.19653049111366272,0.07777024805545807,0.3842080235481262,0.5724714398384094
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_941233396,2,0,0.9608411192893982,0.40173086524009705,0.24959278106689453,0.1608806848526001,0.3921678960323334,0.22272570431232452
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__end,specimen_3__2025_05_08-14_33_16__1746707628_974280118,3,0,0.9875386357307434,0.3276097774505615,0.12867377698421478,0.21135324239730835,0.5967229604721069,0.7784576416015625
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_340250730,1,1,0.9869213700294495,0.25646069645881653,0.20472721755504608,0.051733508706092834,0.37360620498657227,0.7289190888404846
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_374892234,2,0,0.991319477558136,0.2997516691684723,0.18307174742221832,0.1062757819890976,0.4851364195346832,0.25125381350517273
D4D,no_reference_prediction_space,CREStereo,specimen_3,2025_05_08-14_33_16,specimen_3__2025_05_08-14_33_16__Clip_1__start,specimen_3__2025_05_08-14_33_16__1746707602_408067703,3,0,0.9907407760620117,0.2353857010602951,0.15095922350883484,0.11229453980922699,0.5015957355499268,0.7914204597473145
