dataset,metric_scope,backbone,backbone_status,specimen,session,anchor_count,support_count,method,disparity_MAE,disparity_Median,disparity_RMSE,disparity_P90,disparity_P95,disparity_P99,disparity_Max,disparity_InvalidRate,disparity_Bad1,disparity_Bad3,disparity_Bad5,disparity_EPE,disparity_MedianEPE,disparity_MaxError,depth_MAE,depth_Median,depth_RMSE,depth_P90,depth_P95,depth_P99,depth_Max,depth_InvalidRate,depth_BadMM2,depth_BadMM5,depth_BadMM10,depth_AbsRel,depth_SqRel,depth_Delta1,depth_Delta2,depth_Delta3,depth_MAE_Z,depth_RMSE_Z,disparity_HPlus,disparity_BPlus,disparity_HUR,disparity_BUR,disparity_Neutral,disparity_MAEDelta,disparity_NewBad_1.0,disparity_RecoveredBad_1.0,disparity_BadDelta_1.0,disparity_IdentityPreservation_1.0,disparity_NewBad_3.0,disparity_RecoveredBad_3.0,disparity_BadDelta_3.0,disparity_IdentityPreservation_3.0,disparity_NewBad_5.0,disparity_RecoveredBad_5.0,disparity_BadDelta_5.0,disparity_IdentityPreservation_5.0,depth_HPlus,depth_BPlus,depth_HUR,depth_BUR,depth_Neutral,depth_MAEDelta,depth_NewBad_2.0,depth_RecoveredBad_2.0,depth_BadDelta_2.0,depth_IdentityPreservation_2.0,depth_NewBad_5.0,depth_RecoveredBad_5.0,depth_BadDelta_5.0,depth_IdentityPreservation_5.0,depth_NewBad_10.0,depth_RecoveredBad_10.0,depth_BadDelta_10.0,depth_IdentityPreservation_10.0
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_07_15,2,366213,raw,4.962872381566289,0.6351127624511719,11.68746829798184,22.800241851806614,33.24649963378891,43.9952303314209,49.666046142578125,0.0,0.3498100832029447,0.18933243767971097,0.16357693473470358,4.962872381566289,0.6351127624511719,49.666046142578125,12.687445103084224,2.035495704678709,27.474684274813605,41.93972249854956,84.85667339682148,102.83093547206552,106.43773253701879,0.0,0.5036440541433538,0.3221595082643161,0.2394562727156054,0.09772214757336646,5.376505533561467,0.8405463487096307,0.8720034515432276,0.9346364001277945,12.687445103084224,27.474684274813605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_07_15,2,366213,refined,4.621438535863138,0.5663604736328125,11.347964742975382,21.337094116210935,33.18464431762695,43.994169311523436,49.666046142578125,0.0,0.3211163994724382,0.17658575746901392,0.15397323415607855,4.621438535863138,0.5663604736328125,49.666046142578125,18.61136805975178,1.7719108879439034,376.0242635493844,38.91100313681591,84.94460030034082,103.0392833755504,50815.99832670525,0.0,0.46872175482574346,0.29979547421855585,0.21497871457321285,0.14618684987352562,1124.3993244169205,0.8538828495984577,0.8862519899621258,0.9380142157706034,18.61136805975178,376.0242635493844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_07_15,2,366213,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0895209911943645,0.43095483689751485,0.31090103300538213,0.5945010144369534,0.09459795255766452,-0.34143384570315033,0.014740055650673243,0.0434337393811798,-0.028693683730506514,0.9773296151326288,0.007932541990590175,0.02067922220128723,-0.012746680210697053,0.990214802763434,0.003530732114916729,0.013134432693541736,-0.00960370057862503,0.9957787724160896,7.261210753700215,1.3372877970326607,0.3114772004270739,0.5939275776665492,0.09459522190637688,5.923922956667558,0.016176378227971154,0.051098677545581395,-0.03492229931761032,0.9674097220694057,0.013473033453208924,0.03583706749896918,-0.02236403404576026,0.9801235930613856,0.005051704882131437,0.02952926302452398,-0.024477558142392553,0.9933577719453829
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_08_53,9,1614409,raw,11.417875513529452,1.2351455688476562,20.448800424010805,42.996429443359375,47.66575622558594,52.61958175659173,62.91671180725098,0.0,0.5442586110458998,0.3708069020923446,0.3313763736450924,11.417875513529452,1.2351455688476562,62.91671180725098,29.36670030777305,3.4020459520792627,49.85697760033587,99.93815841473092,108.08761681139761,114.22871767404624,123.46379004911677,0.0,0.5866728939196945,0.45368862537312415,0.3908569637557769,0.2017218273086619,16.40796559417874,0.6816104221420966,0.7133229559547798,0.7557446718892177,29.36670030777305,49.85697760033587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_08_53,9,1614409,refined,8.239447095094212,0.7995147705078125,16.897690832878492,37.16640396118162,46.28784942626949,51.852193069457954,62.91575050354004,0.0,0.4458981583972835,0.29039109667996155,0.2598102463502124,8.239447095094212,0.7995147705078125,62.91575050354004,1390.7150130927741,2.3250032585206526,51841.579478636166,93.68277715110113,105.75916673699135,118.21801163989969,4540825.183867123,0.0,0.5282193050212183,0.3917247735858757,0.321224671071581,10.623792976456885,20547707.86422698,0.7540220600851457,0.7884154511031591,0.8359876586416454,1390.7150130927741,51841.579478636166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_08_53,9,1614409,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0780023439215224,3.256430762356765,0.24876038228230887,0.64024543966244,0.11099417805525118,-3.178428418435243,0.006428358612966107,0.10478881126158242,-0.09836045264861631,0.9858947228213817,0.004347101632857597,0.0847629070452407,-0.08041580541238308,0.9930909896384534,0.003656446414756112,0.07522257370963616,-0.07156612729488004,0.9945313831718904,1368.7229750230622,7.374662238058086,0.2579228683685485,0.6310829535762004,0.11099417805525118,1361.348312785004,0.007453501560013603,0.06590709045848976,-0.05845358889847618,0.9819670632524027,0.003919700645871028,0.06588355243311948,-0.06196385178724845,0.9928251527829745,0.002797308488741081,0.07242960117293697,-0.0696322926841959,0.9954077969831382
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_13_29,2,320462,raw,2.732819250531668,0.6425685882568359,6.934838730734779,5.298685073852541,20.258028030395554,33.27471382141119,39.45090866088867,0.0,0.35165167789004625,0.1532474989234293,0.104839263313591,2.732819250531668,0.6425685882568359,39.45090866088867,3.475203321007979,0.7287736616054659,8.369987134218709,8.083041686532944,26.966675035584185,34.13728425706789,42.790237792989515,0.0,0.25091274472480357,0.13904300665913588,0.08644082605737965,0.04557700665595854,0.857955892563304,0.9222310289519506,0.9679962054783406,1.0,3.475203321007979,8.369987134218709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_13_29,2,320462,refined,2.586206787633092,0.5910987854003906,6.470868526975732,5.273350524902347,19.98842163085939,27.86918552398684,43.910484313964844,0.0,0.3388576492688681,0.1464978687020614,0.10438991206445694,2.586206787633092,0.5910987854003906,43.910484313964844,3.2896538846292516,0.6818994770952251,7.940187411910847,7.703056417824512,26.40690203213371,31.618619207476037,49.857953966512795,0.0,0.24261534908975166,0.13019328344702336,0.08480880728448303,0.04395137341742881,0.7892346367062386,0.9243217604583382,0.9696812726625934,0.9999781565365005,3.2896538846292516,7.940187411910847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_13_29,2,320462,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13841369724326652,0.28502616014184246,0.30501276282367334,0.5887780766518339,0.10620916052449277,-0.14661246289857593,0.043674445020002374,0.056468473641180544,-0.012794028621178177,0.9326373748020658,0.013299548776453994,0.020049178997821895,-0.006749630221367875,0.9842934638403255,0.004936622750903384,0.005385974000037446,-0.0004493512491340612,0.9944852108134489,0.18721787795145425,0.3727673143301809,0.30547459605195,0.5883162434235573,0.10620916052449277,-0.18554943637872667,0.03211301183915722,0.04041040747420911,-0.008297395635051913,0.9571304789755638,0.009302194956032229,0.01815191816814474,-0.008849723212112526,0.9891955172813732,0.002565046713806941,0.004197065486703571,-0.0016320187728966207,0.9971922489675878
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_18_24,2,220556,raw,2.938750525921317,1.0667896270751953,6.523522311796041,6.497724533081055,16.77328109741211,29.23997440338135,31.566001892089844,0.0,0.5246331997315874,0.1730218175882769,0.12032771722374364,2.938750525921317,1.0667896270751953,31.566001892089844,3.1532067811705167,1.2275065821528024,6.088825131896994,9.112571066150132,17.480590533738233,23.043868020151702,42.675192933825784,0.0,0.3307686029851829,0.1541377246594969,0.09356353941856037,0.04746832584861564,0.5456825568637909,0.9311920782023613,0.9967083189756797,1.0,3.1532067811705167,6.088825131896994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_18_24,2,220556,refined,2.765594539688341,1.0057868957519531,6.166806475728625,6.19120979309082,15.683539390563965,28.418647766113292,43.53343677520752,0.0,0.5018770743031248,0.16721830283465425,0.11334536353579136,2.765594539688341,1.0057868957519531,43.53343677520752,2.9470585735304664,1.2017803421552635,6.221488424535252,7.132032304587362,16.02098114496725,23.371236798955994,175.341785834323,0.0,0.31347594261774786,0.13095540361631514,0.08125827454251981,0.04584899840434826,0.5996297463667501,0.9409945773409021,0.9958287237708338,0.9995284644262682,2.9470585735304664,6.221488424535252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_18_24,2,220556,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21859692592382512,0.39175291215680097,0.34439779466439363,0.5513837755490669,0.10421842978653947,-0.17315598623297584,0.03871125700502367,0.06146738243348628,-0.022756125428462615,0.9185655014545281,0.02031230163767932,0.026115816391301984,-0.005803514753622646,0.9754379231886839,0.011851865285913782,0.018834218973866047,-0.006982353687952275,0.986526953823634,0.2449348488463366,0.45108305648638686,0.3445156785578266,0.5512658916556339,0.10421842978653947,-0.20614820764005026,0.029824625038538964,0.04711728540597399,-0.017292660367435042,0.9554345101386829,0.010142548831135856,0.03332486987431763,-0.02318232104318177,0.9880092195540309,0.004429713995538548,0.0167349788715791,-0.012305264876040556,0.9951130452180872
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_19_14,10,1121610,raw,4.146908744124787,0.9120292663574219,10.906975018404832,9.122810363769531,28.711597442626953,53.27435901641781,75.26370239257812,0.0,0.4630058576510552,0.17263487308422715,0.1267570724226781,4.146908744124787,0.9120292663574219,75.26370239257812,4.527981306502933,1.141117716736332,10.773162066745035,14.222242370840599,23.89438265462135,47.831918837157765,101.10786980222082,0.0,0.31396207237809937,0.15996291045907224,0.12167776678167991,0.05966814113317734,1.405218477424739,0.9072538582929895,0.9520938650689633,0.970549477982543,4.527981306502933,10.773162066745035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_19_14,10,1121610,refined,4.088258637310807,0.9517860412597656,10.777333066145122,8.134464263916016,28.69222640991211,53.0026969909668,78.33999967575073,0.0,0.4814605789891317,0.1750055723468942,0.11992403776713831,4.088258637310807,0.9517860412597656,78.33999967575073,2043.3699965697274,1.2528178600524207,144393.50569907774,13.38468252752101,23.587119689045668,48.13830296632183,16546907.201676402,0.0,0.3372348677347741,0.1518361997485757,0.11799823468050392,15.49198211979478,157700657.16490376,0.9137427448043438,0.9519342730539135,0.9701081481085225,2043.3699965697274,144393.50569907774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_19_14,10,1121610,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23416139199699915,0.2928114988109794,0.46189762930073736,0.42518344165975697,0.1129189290395057,-0.0586501068139802,0.050796622711994366,0.03234190137391785,0.01845472133807652,0.9054056297713092,0.022557751803211457,0.020187052540544394,0.0023706992626670587,0.9727354331608082,0.007636344183807205,0.01446937883934701,-0.006833034655539805,0.9912551892003373,2039.1054764230748,0.2634611598528294,0.46244683981062934,0.4246342311498649,0.1129189290395057,2038.8420152632218,0.048474068526493164,0.025201273169818385,0.023272795356674758,0.9293419990720849,0.007544511906990844,0.015671222617487362,-0.008126710710496532,0.9910188347622676,0.004814507716585979,0.008494039817761968,-0.0036795321011759835,0.9945185177666005
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_28_15,1,119423,raw,2.256908102144048,0.9012336730957031,4.276853369007763,5.3485031127929705,12.743563461303708,16.76717422485351,20.442974090576172,0.0,0.4711822680723144,0.1751170210093533,0.10607671888999606,2.256908102144048,0.9012336730957031,20.442974090576172,3.9701252470193946,1.9454370473685856,6.142291313400743,11.499496360917425,15.973763374394094,18.567624209250887,22.309893783454825,0.0,0.4912454049889887,0.26406136171424266,0.11751505153948569,0.048493996812912006,0.4818118127325482,0.9416779012418044,1.0,1.0,3.9701252470193946,6.142291313400743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_28_15,1,119423,refined,2.134659932845832,0.8846626281738281,4.183194491307455,4.4751136779785154,12.755873489379871,16.76873596191406,20.442974090576172,0.0,0.4639809751890339,0.14712408832469456,0.08899458228314479,2.134659932845832,0.8846626281738281,20.442974090576172,3.6974996000226206,1.9017630302638509,5.743967558922679,9.741973422243253,15.359556604990082,18.460213750779563,22.31015260394851,0.0,0.4849233397251786,0.2358088475419308,0.0976110129539536,0.045665466089560604,0.43392441615127425,0.9415020557179102,1.0,1.0,3.6974996000226206,5.743967558922679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_28_15,1,119423,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055387508463598224,0.17763567776181408,0.3633303467506259,0.5627140500573591,0.07395560319201494,-0.12224816929821584,0.026150741481959085,0.03335203436523953,-0.0072012928832804746,0.950548667521733,0.0072934024434154225,0.03528633512807416,-0.027992932684658745,0.9911582580448686,0.00024283429490131717,0.017324970901752595,-0.017082136606851275,0.9997283499601892,0.12278274356518216,0.39540839056195615,0.36402535524982627,0.5620274151545347,0.07394722959563903,-0.2726256469967739,0.027029969101429373,0.03335203436523953,-0.006322065263810128,0.9468703194693615,0.006246702896426986,0.034499217068738854,-0.028252514172311866,0.9915119242672492,0.00017584552389405725,0.02007988410942616,-0.019904038585532094,0.9998007382174611
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_32_24,1,120374,raw,2.885254168186799,0.7996978759765625,5.190992648417296,10.679487609863278,13.964008140563958,16.261971130371098,16.963207244873047,0.0,0.45557180121953245,0.25522122717530366,0.19182713875089305,2.885254168186799,0.7996978759765625,16.963207244873047,5.245028819192188,1.768567820618152,8.575970697950323,17.76780681401025,20.823718277081486,23.389525693463572,27.58303133532587,0.0,0.4729592769202652,0.301867512918072,0.21338495023842358,0.06119445129883838,0.8635626059331553,0.8803562231046571,1.0,1.0,5.245028819192188,8.575970697950323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_32_24,1,120374,refined,1.9680291171453168,0.6401481628417969,4.04009772870365,5.50701828002929,12.235020065307616,15.67203754425049,16.633544921875,0.0,0.369107946898832,0.1473740176450064,0.10447438815691096,1.9680291171453168,0.6401481628417969,16.633544921875,3.4812269694335622,1.443742718357555,6.096956000820001,11.2857928808609,16.741550964776135,21.368929676248058,30.126604601774403,0.0,0.40052669181052386,0.18144283649293036,0.1106717397444631,0.04206036468835479,0.4651715500514727,0.9380597138917042,1.0,1.0,3.4812269694335622,6.096956000820001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_32_24,1,120374,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07318273846289113,0.9904077895043734,0.31039925565321413,0.6441507302241348,0.045450014122651074,-0.9172250510414822,0.023011613803645307,0.10947546812434579,-0.08646385432070047,0.957732509346151,0.0036801967202219747,0.11152740625051921,-0.10784720953029725,0.9950586713068309,0.001653180919467659,0.08900593151344975,-0.08735275059398209,0.9979544216358459,0.1493682990245009,1.9131701487831274,0.3121604333161646,0.6423895525611844,0.045450014122651074,-1.7638018497586265,0.022521474737069468,0.09495405984681077,-0.07243258510974132,0.9572680558620472,0.003688504162028345,0.12411318058716998,-0.12042467642514165,0.9947166129204993,0.001470417199727516,0.10418362769368801,-0.10271321049396048,0.9981307029401825
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_33_49,6,629962,raw,2.8004310428039356,0.9912452697753906,6.53033910814408,6.324642181396484,14.267601013183594,33.73358192443848,55.3543701171875,0.0,0.497064902327442,0.17802343633425508,0.11902622697877015,2.8004310428039356,0.9912452697753906,55.3543701171875,4.680029474844499,1.9582783263862211,9.194774848512468,11.063710731513844,24.77011271976832,39.86070697792592,49.13650164820973,0.0,0.4931440309098009,0.2124953568627949,0.10931135528809674,0.05509645398703674,0.9500037056878518,0.9268686047729863,0.9714617707099793,0.9971744327435623,4.680029474844499,9.194774848512468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_33_49,6,629962,refined,2.5061305555168802,0.8170204162597656,6.563191531934359,4.734306335449219,12.66552734375,34.90138339996345,115.85972351022065,0.0,0.43752162828869046,0.15017413748765798,0.09631057111381322,2.5061305555168802,0.8170204162597656,115.85972351022065,16281.657542399795,1.643938998816438,453355.5738115666,9.39069709131762,23.28906714160948,42.356978937736244,70592314.4440264,0.0,0.4368930189439998,0.17291519170997616,0.09387232880713439,262.0289632806553,4021090776.146111,0.9357548550547493,0.9730682168130776,0.9943520402817948,16281.657542399795,453355.5738115666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_2,2025_04_10-16_33_49,6,629962,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35880091092034977,0.6531013982074052,0.3352233944269654,0.6073096472485642,0.057466958324470366,-0.29430048728705543,0.032703559897263645,0.09224683393601518,-0.05954327403875154,0.9349745920525203,0.01362939351897416,0.04147869236557126,-0.027849298846597093,0.9834187565419243,0.007206783901251187,0.02992243976620812,-0.022715655864956927,0.9918195250279289,16277.810834253254,0.8333213283047249,0.3370901736930164,0.6054428679825132,0.057466958324470366,16276.977512924956,0.037059378184715906,0.09331039015051701,-0.05625101196580112,0.9268838083307235,0.019594832704194855,0.0591749978570136,-0.03958016515281873,0.97511781946309,0.009337071124924996,0.02477609760588734,-0.015439026480962348,0.9895170201390127
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_24_24,1,171500,raw,4.567864330681003,0.5154132843017578,13.29314146102361,8.628664016723643,44.850232887268064,53.08303356170655,54.633705139160156,0.0,0.2676443148688047,0.11474052478134111,0.10587172011661808,4.567864330681003,0.5154132843017578,54.633705139160156,6.7231055560895125,1.962494296810604,14.970841073520507,21.52978451957515,48.93610231087414,50.97763035266536,56.25507963833194,0.0,0.49289795918367346,0.2040466472303207,0.11605830903790088,0.06663385391487103,2.3667492172115874,0.9009854227405247,0.9117259475218659,0.9335218658892128,6.7231055560895125,14.970841073520507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_24_24,1,171500,refined,4.466397431777448,0.49338340759277344,13.19579347075556,7.8218830108642825,44.80652828216552,53.065230484008794,57.90733337402344,0.0,0.22964431486880466,0.11070553935860059,0.10382507288629737,4.466397431777448,0.49338340759277344,57.90733337402344,6.814993943655012,1.9018546369787686,19.384831966806562,22.60716829823148,48.98343418116571,51.08478303428744,2006.037257926937,0.0,0.48384256559766764,0.1834810495626822,0.11471720116618075,0.06874067309434811,4.380958035001253,0.9005247813411079,0.9119708454810496,0.935201166180758,6.814993943655012,19.384831966806562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_24_24,1,171500,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09681867256665021,0.198285571470205,0.4051720116618076,0.4552944606413994,0.139533527696793,-0.1014668989035548,0.005481049562682216,0.043481049562682214,-0.038000000000000034,0.9925158639798087,0.0030379008746355685,0.007072886297376093,-0.004034985422740528,0.9965683497780295,0.0028746355685131193,0.004921282798833819,-0.0020466472303207056,0.9967849852944054,0.4545372230631237,0.36264883549762356,0.4053411078717201,0.4551253644314869,0.139533527696793,0.09188838756550023,0.037236151603498545,0.046291545189504374,-0.009055393586005822,0.9265706926685677,0.006274052478134111,0.026839650145772595,-0.02056559766763849,0.992117562597981,0.0036559766763848396,0.004997084548104956,-0.0013411078717201208,0.995864006965883
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_25_47,1,188429,raw,6.684549261668829,0.8718051910400391,18.279548579253373,28.19774246215824,58.050717163086034,70.11150352478028,80.28721618652344,0.0,0.43498081505500746,0.12932191966204779,0.11611800731309936,6.684549261668829,0.8718051910400391,80.28721618652344,10.017752651641237,3.2904371140052007,21.172720363111836,48.74536229127676,62.4178600595845,79.29565336822165,89.92596655590009,0.0,0.7573834176267984,0.3129348454855675,0.13376921811398457,0.09101036030134788,4.176745171816578,0.8881966151707009,0.8952815118691921,0.9040222046500274,10.017752651641237,21.172720363111836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_25_47,1,188429,refined,6.368382752614503,0.7239971160888672,17.660267993750857,24.946791839599623,55.40530166625978,69.33527336120606,77.85491180419922,0.0,0.35894156419659395,0.12987385168949578,0.1156987512537879,6.368382752614503,0.7239971160888672,77.85491180419922,9.494720599555068,2.790643649650221,20.845110719533825,44.12110396635612,62.24564102141074,79.32998995507208,89.69546653959846,0.0,0.6759681365394923,0.25747098376576855,0.13055315264635486,0.08662071307511325,4.0413249081354845,0.889003285056971,0.8966560348990866,0.9068826985230511,9.494720599555068,20.845110719533825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_25_47,1,188429,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05250442988975182,0.3686709389440788,0.30195988940131296,0.5336970423873183,0.16434306821136874,-0.31616650905432697,0.009717187906320153,0.08575643876473367,-0.07603925085841351,0.9828020213025754,0.004017428315174416,0.0034654962877264115,0.0005519320274479933,0.9953858625755054,0.001565576424011166,0.001984832483322631,-0.00041925605931146526,0.998228749497145,0.11027458653076587,0.6333066386169366,0.30197050347876386,0.5336864283098673,0.16434306821136874,-0.5230320520861705,0.025749751895939584,0.10716503298324567,-0.08141528108730611,0.8938664800069998,0.0061986212313391255,0.061662482951138096,-0.055463861719798946,0.9909781172999236,0.002197114032341094,0.005413179499970811,-0.003216065467629703,0.9974635927534723
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_27_51,12,2158411,raw,7.487843844215981,0.7307701110839844,22.574603133285194,8.21929931640625,71.28398323059082,93.26817264556884,115.89229965209961,0.0,0.38008423789537765,0.1374640881648583,0.10903808403496831,7.487843844215981,0.7307701110839844,115.89229965209961,10.331773964639508,2.2257706138514806,25.564933514928565,19.508160173561038,82.17515840688131,105.48272023494322,119.7771225235606,0.0,0.5292870542264657,0.28338532374047387,0.13930201430589448,0.0870982560171015,5.326113370080292,0.9013987604770362,0.9084808222345049,0.9160215547455975,10.331773964639508,25.564933514928565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_27_51,12,2158411,refined,6.8576897257310865,0.6658916473388672,21.19116240709743,5.534706115722656,68.6224250793457,89.51916313171387,115.89229965209961,0.0,0.35089609902840563,0.12085835366850892,0.1017776503177569,6.8576897257310865,0.6658916473388672,115.89229965209961,41.22446985907943,1.9958980090697196,4028.133663694256,14.565088902970828,81.33515113140378,106.16446144821603,1524780.8229512228,0.0,0.49932705124278925,0.25605456977378266,0.11997483333804358,0.3360507833753394,137133.46825004183,0.905854353040269,0.9131657501745497,0.9185335879033233,41.22446985907943,4028.133663694256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_27_51,12,2158411,safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08856183766596233,0.7187159561508571,0.3351715683435639,0.49687154114763127,0.16795689050880486,-0.6301541184848949,0.015601291876292328,0.04478943074326437,-0.029188138866972024,0.9748332066548433,0.0044685650693959585,0.021074299565745355,-0.01660573449634939,0.9948192707015658,0.002576895688541246,0.009837329405752658,-0.007260433717211412,0.9971077375560434,31.71683129358963,0.8241353991497248,0.3368047142087397,0.495238858586247,0.16795642720501333,30.89269589443991,0.015500754953528314,0.04546075793720473,-0.02996000298367646,0.9670696225954535,0.004828552115421947,0.03215930608211318,-0.027330753966691212,0.9932619966135423,0.001945875924464803,0.02127305689231569,-0.019327180967850896,0.9977391884763207
D4D,sparse_zivid_anchor_gt,Fast-FoundationStereo,unseen,specimen_3,2025_05_08-14_33_16,2,401688,raw,6.944564154065908,1.2733402252197266,12.112392077324403,24.88351821899414,27.70019207000731,35.117042350769054,39.73535346984863,0.0,0.5536884348051224,0.36344625679631953,0.3248167732170242,6.944564154065908,1.2733402252197266,39.73535346984863,14.158810524427343,3.1815807198844226,23.391695509489328,44.76349402001709,52.88438308566612,68.69956308587088,78.72898505638123,0.0,0.5949866563103703,0.43326910437951843,0.3478545537830356,0.1298783863483408,4.8778663469021435,0.7237507717432435,0.8308313915277529,0.977704088745494,14.158810524427343,23.391695509489328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
