probability_threshold,utility_threshold_px,harm_threshold_px,coverage,precision,harmful_acceptance,harm_cost_fraction,net_utility,mean_selected_utility,clean_selection
0.7,0.005,0.25,0.001125269757986198,0.8497340425531915,0.10319148936170212,0.020534249133962713,0.002897000638768077,2.5744948387145996,0.04707446808510638
0.7,0.005,0.5,0.001125269757986198,0.8497340425531915,0.10319148936170212,0.020534249133962713,0.002897000638768077,2.5744948387145996,0.04707446808510638
0.7,0.01,0.025,0.0011237733886271738,0.8495339547270306,0.1033288948069241,0.020580368836812475,0.002890372183173895,2.5720248222351074,0.047137150466045274
0.7,0.01,0.05,0.001125269757986198,0.8497340425531915,0.10319148936170212,0.020534249133962713,0.002897000638768077,2.5744948387145996,0.04707446808510638
0.7,0.01,0.1,0.001125269757986198,0.8497340425531915,0.10319148936170212,0.020534249133962713,0.002897000638768077,2.5744948387145996,0.04707446808510638
0.7,0.01,0.25,0.001125269757986198,0.8497340425531915,0.10319148936170212,0.020534249133962713,0.002897000638768077,2.5744948387145996,0.04707446808510638
0.7,0.01,0.5,0.001125269757986198,0.8497340425531915,0.10319148936170212,0.020534249133962713,0.002897000638768077,2.5744948387145996,0.04707446808510638
0.7,0.02,0.025,0.0011219777453963448,0.850093358228861,0.10296078954387837,0.020548599515303495,0.0028903186321258545,2.5760931968688965,0.0469458522272606
0.7,0.02,0.05,0.001123474114755369,0.850293020777837,0.1028236547682472,0.020502550688665435,0.002896946854889393,2.578561782836914,0.046883324453915826
0.7,0.02,0.1,0.001123474114755369,0.850293020777837,0.1028236547682472,0.020502550688665435,0.002896946854889393,2.578561782836914,0.046883324453915826
0.7,0.02,0.25,0.001123474114755369,0.850293020777837,0.1028236547682472,0.020502550688665435,0.002896946854889393,2.578561782836914,0.046883324453915826
0.7,0.02,0.5,0.001123474114755369,0.850293020777837,0.1028236547682472,0.020502550688665435,0.002896946854889393,2.578561782836914,0.046883324453915826
0.7,0.05,0.025,0.0010767873907538141,0.8538076709282935,0.10144524735964425,0.020184072984103917,0.0028848492074757814,2.679126024246216,0.04474708171206226
0.7,0.05,0.05,0.0010782837601128383,0.8540105467665834,0.1013044684984735,0.02013873265909078,0.0028914776630699635,2.6815550327301025,0.0446849847349431
0.7,0.05,0.1,0.0010782837601128383,0.8540105467665834,0.1013044684984735,0.02013873265909078,0.0028914776630699635,2.6815550327301025,0.0446849847349431
0.7,0.05,0.25,0.0010782837601128383,0.8540105467665834,0.1013044684984735,0.02013873265909078,0.0028914776630699635,2.6815550327301025,0.0446849847349431
0.7,0.05,0.5,0.0010782837601128383,0.8540105467665834,0.1013044684984735,0.02013873265909078,0.0028914776630699635,2.6815550327301025,0.0446849847349431
0.7,0.1,0.025,0.0008834564695678874,0.8739837398373984,0.08976964769647697,0.01761420855381629,0.0028529989067465067,3.2293612957000732,0.036246612466124664
0.7,0.1,0.05,0.0008849528389269116,0.8741968211024688,0.08961785593506932,0.017574097391475824,0.0028596273623406887,3.2313904762268066,0.036185322962461956
0.7,0.1,0.1,0.0008849528389269116,0.8741968211024688,0.08961785593506932,0.017574097391475824,0.0028596273623406887,3.2313904762268066,0.036185322962461956
0.7,0.1,0.25,0.0008849528389269116,0.8741968211024688,0.08961785593506932,0.017574097391475824,0.0028596273623406887,3.2313904762268066,0.036185322962461956
0.7,0.1,0.5,0.0008849528389269116,0.8741968211024688,0.08961785593506932,0.017574097391475824,0.0028596273623406887,3.2313904762268066,0.036185322962461956
0.8,0.0,0.025,0.0006386504424315284,0.8673851921274601,0.08903467666354264,0.012240421543345358,0.0027404266875237226,4.290966033935547,0.04358013120899719
0.8,0.0,0.05,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.0,0.1,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.0,0.25,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
0.8,0.0,0.5,0.0006389497163033333,0.8674473067915691,0.08899297423887588,0.01223869652761474,0.0027408176101744175,4.2895684242248535,0.04355971896955504
