dataset,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
SERV-CT-seen-calibration,oracle_authorization,0.9,7,132746,1.015624048948367,0.9339204536605517,-0.08170360209117211,0.25138233840562535,0.03646814203399402,4.370706960035118,0.0,0.3509484278245672,0.9896537660720802,0.21093194213896135,0.0,0.032776996763817144,0.0,-0.03526211529970169,-0.041957366093993205,-0.03660116545856,23.61938631069938,23.52808209872459
D4D-unseen,raw,0.05,156,153455,3.174600112136013,3.174600112136013,0.0,0.5599752365982523,0.21982991807299923,3.171453971816338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662272694000482,0.662272694000482
D4D-unseen,a2_no_authorization,0.05,156,153455,3.174600112136013,3.1109264455469376,-0.06367378548508826,0.5555570065545017,0.2212831125731259,3.1078933495515595,0.014776020925022502,0.6575934312990779,0.6740989584881727,0.5387308290731274,0.285174483218493,0.15113219975914693,0.3851851851851852,2.040785789489746,0.3624267578125,1.7031230998039213,0.662272694000482,0.6015344879073713
D4D-unseen,m0_scared_only,0.05,156,153455,3.174600112136013,3.141236093352607,-0.03336410598624062,0.5631553259939669,0.22268417470579793,3.1389238781362083,0.012144903629336038,0.3785995894561924,0.6065269028193742,0.3004278728606357,0.17712269393198488,0.11010827347313293,0.45925925925925926,2.040785789489746,0.25427898913621894,1.6320727694034536,0.662272694000482,0.6299016390284821
D4D-unseen,multidomain,0.05,156,153455,3.174600112136013,3.172783952264903,-0.0018162478007225826,0.562634003151217,0.221843537176345,3.170314262219839,0.0040009689557755,0.03223746375158841,0.5352739033757833,0.017476105801289176,0.015503445210046677,0.01947420411011601,0.45185185185185184,0.2967779338359833,0.06870479881763458,0.15525561571121216,0.662272694000482,0.6587407467523817
D4D-unseen,oracle_authorization,0.05,156,153455,3.174600112136013,3.0263885084506272,-0.1482116284976143,0.5305203498998449,0.20975530394705127,3.0222836461337073,0.0,0.44484050698901956,0.9964988353866663,0.24833296288064013,0.0,0.03988003322701867,0.0,0.0,-0.014826239924877886,0.0,0.662272694000482,0.6345576934144763
D4D-unseen,raw,0.25,156,112252,3.064314973643782,3.064314973643782,0.0,0.5510993170935031,0.2038449207407116,3.065339140065671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454648674512742,0.6454648674512742
D4D-unseen,a2_no_authorization,0.25,156,112252,3.064314973643782,2.997955488086509,-0.06635952472841095,0.5451127838560291,0.20570680269382563,2.998816887122847,0.014199395805735487,0.6567544453550939,0.6717126502265267,0.5425285639608692,0.28784258083787617,0.15185011570459353,0.3851851851851852,2.040785789489746,0.3625984191894531,1.9358120346069325,0.6454648674512742,0.5888870821989829
D4D-unseen,m0_scared_only,0.25,156,112252,3.064314973643782,3.0289887499493116,-0.03532617941465246,0.553941133989397,0.2069629051028869,3.030918233194302,0.011804856114747886,0.3809286248797349,0.6079981290926099,0.2935180345007841,0.17489358524382048,0.11009984245373865,0.45925925925925926,2.040785789489746,0.23713431507348978,1.6482076764106712,0.6454648674512742,0.6160656084080436
D4D-unseen,multidomain,0.25,156,112252,3.064314973643782,3.060532306576803,-0.003782642996299991,0.5535669784875584,0.20564444455995803,3.062290684118555,0.0037372720630303724,0.03306845312332965,0.5517241379310345,0.017810469718467628,0.015794190127697706,0.01973302623150717,0.4148148148148148,0.279863178730011,0.056200604885816574,0.15784262120723724,0.6454648674512742,0.6424373287983814
D4D-unseen,oracle_authorization,0.25,156,112252,3.064314973643782,2.9137802163470656,-0.15053471228603058,0.5199372898870891,0.19440188146090248,2.913060119166045,0.0,0.4428250721590707,0.9962179126096403,0.24938391456948697,0.0,0.0402078922873025,0.0,0.0,-0.014660785999149094,0.0,0.6454648674512742,0.6216662587956451
D4D-unseen,raw,0.5,156,79229,2.9055136114215587,2.9055136114215587,0.0,0.5394489445614826,0.18392255416268682,2.9048150475998153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248955242395511,0.6248955242395511
D4D-unseen,a2_no_authorization,0.5,156,79229,2.9055136114215587,2.8372874510779647,-0.068226224110062,0.5310303091417573,0.18630804416984736,2.83636629131082,0.013300957388679873,0.6545078191066402,0.6712048750385683,0.5465947963097336,0.28615113506789674,0.14787114212159896,0.35877862595419846,2.489231824874878,0.30719852447509766,2.0470462799072098,0.6248955242395511,0.572759656018182
D4D-unseen,m0_scared_only,0.5,156,79229,2.9055136114215587,2.8680711728048323,-0.03744243193386473,0.5416198637021511,0.18733039725321923,2.868577620029994,0.0112284827788517,0.38282699516591145,0.6124756849427978,0.28485539545972843,0.16844614906188451,0.10544395738415403,0.4198473282442748,0.9526722431182861,0.22446651756763458,0.41043204069137573,0.6248955242395511,0.5970161499682651
D4D-unseen,multidomain,0.5,156,79229,2.9055136114215587,2.900131561002652,-0.0053820459194368645,0.5417587036239252,0.1855759899657985,2.9004587712102716,0.003201509539300543,0.03311918615658408,0.5655487804878049,0.017984865761376593,0.01611900072561418,0.019927516509908674,0.42748091603053434,0.22682368755340576,0.05918492376804352,0.1422642320394516,0.6248955242395511,0.6222275768507111
D4D-unseen,oracle_authorization,0.5,156,79229,2.9055136114215587,2.7557235327205745,-0.14979007029602406,0.5062414032093099,0.17545343523777257,2.7529584611124522,0.0,0.4410001388380517,0.9961648540354894,0.25515704364051,0.0,0.04133632828438921,0.0,0.0,-0.012271961197257042,0.0,0.6248955242395511,0.6067705583507934
D4D-unseen,raw,0.9,156,40044,2.84464835631789,2.84464835631789,0.0,0.5418539589910809,0.16591748939797316,2.896635544675474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573779927782849,0.573779927782849
D4D-unseen,a2_no_authorization,0.9,156,40044,2.84464835631789,2.760427278495641,-0.08422108259833873,0.5257217070375625,0.16891419442617808,2.809910883027593,0.011227544974131387,0.6613724902607132,0.6868297840205407,0.5681988642451516,0.2862959391406836,0.14120610302628894,0.3620689655172414,2.9483957290649414,0.48845774680376053,2.6848517775535483,0.573779927782849,0.5375053908399796
D4D-unseen,m0_scared_only,0.9,156,40044,2.84464835631789,2.7948134658647374,-0.04983486038190953,0.5401808008902879,0.1697382870326162,2.8467861489309927,0.010000000153626398,0.38652482269503546,0.6342550717146919,0.2697953498339226,0.15439837137040607,0.10180814494257871,0.4051724137931034,1.1150623559951782,0.3091746047139168,0.5703866481781006,0.573779927782849,0.5527195998296051
D4D-unseen,multidomain,0.9,156,40044,2.84464835631789,2.8344251454715996,-0.010223149666649195,0.5434771704592347,0.16761562254060489,2.8867698075226906,0.0028742515371135064,0.03216461891918889,0.6118012422360248,0.015536269152469731,0.013929068895317689,0.016170379434004036,0.3275862068965517,0.26136136054992676,0.05849632993340492,0.259469462186098,0.573779927782849,0.5720685411634612
D4D-unseen,oracle_authorization,0.9,156,40044,2.84464835631789,2.6897533391727464,-0.15489501486299212,0.503670960518134,0.15954949533673446,2.735248482176866,0.0,0.456223154530017,0.9956757348513876,0.27536697739204974,0.0,0.044540552978673195,0.0,0.0,-0.0024510200455551967,0.0,0.573779927782849,0.5663539147401351
