dataset,specimen,method,coverage_threshold,frames,valid_count,raw_epe,epe,refined_minus_raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_degradation,mean_clean_update,frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,raw_mc_temporal_error,refined_mc_temporal_error
SERV-CT-seen-calibration,honest_test__Experiment_2,a2_no_authorization,0.5,7,132746,1.015624048948367,1.4076215268059666,0.391997495126012,0.5069003997274428,0.07683847279402387,4.569779494240948,0.04194222605973991,0.9005996414204571,0.38565131199237146,0.8886649276737016,0.6731765981232427,0.720030896374729,0.8571428571428571,0.7003538012504578,0.6807702779769897,0.6964370965957641,23.61938631069938,23.009577770995254
SERV-CT-seen-calibration,honest_test__Experiment_2,m0_scared_only,0.5,7,132746,1.015624048948367,1.06177175022922,0.0461476820161878,0.3179907414167475,0.0436849326279973,4.564189272903536,0.0068716687461732925,0.3337652358639808,0.5354579515189817,0.2891527490768657,0.1777838002642366,0.10861654362686296,0.5714285714285714,0.13564082980155945,0.12846607491374015,0.13420587882399557,23.61938631069938,23.514809258976694
SERV-CT-seen-calibration,honest_test__Experiment_2,multidomain,0.5,7,132746,1.015624048948367,1.0170588342752787,0.0014347803423067713,0.29364349690691377,0.037839182167473014,4.477979283220895,0.00040697810878047606,0.023541198981513568,0.4096,0.016328466411463804,0.012263288051763271,0.006632705887596659,0.7142857142857143,0.0035691186785697937,0.003499810746870935,0.003555257092230022,23.61938631069938,23.61777341001036
SERV-CT-seen-calibration,honest_test__Experiment_2,oracle_authorization,0.5,7,132746,1.015624048948367,0.9339204536605517,-0.08170360209117211,0.25138233840562535,0.03646814203399402,4.370706960035118,0.0,0.3509484278245672,0.9896537660720802,0.21093194213896135,0.0,0.032776996763817144,0.0,-0.03526211529970169,-0.041957366093993205,-0.03660116545856,23.61938631069938,23.52808209872459
SERV-CT-seen-calibration,honest_test__Experiment_2,raw,0.9,7,132746,1.015624048948367,1.015624048948367,0.0,0.29316137177779344,0.037477588899234755,4.476162763599238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61938631069938,23.61938631069938
SERV-CT-seen-calibration,honest_test__Experiment_2,a2_no_authorization,0.9,7,132746,1.015624048948367,1.4076215268059666,0.391997495126012,0.5069003997274428,0.07683847279402387,4.569779494240948,0.04194222605973991,0.9005996414204571,0.38565131199237146,0.8886649276737016,0.6731765981232427,0.720030896374729,0.8571428571428571,0.7003538012504578,0.6807702779769897,0.6964370965957641,23.61938631069938,23.009577770995254
SERV-CT-seen-calibration,honest_test__Experiment_2,m0_scared_only,0.9,7,132746,1.015624048948367,1.06177175022922,0.0461476820161878,0.3179907414167475,0.0436849326279973,4.564189272903536,0.0068716687461732925,0.3337652358639808,0.5354579515189817,0.2891527490768657,0.1777838002642366,0.10861654362686296,0.5714285714285714,0.13564082980155945,0.12846607491374015,0.13420587882399557,23.61938631069938,23.514809258976694
SERV-CT-seen-calibration,honest_test__Experiment_2,multidomain,0.9,7,132746,1.015624048948367,1.0170588342752787,0.0014347803423067713,0.29364349690691377,0.037839182167473014,4.477979283220895,0.00040697810878047606,0.023541198981513568,0.4096,0.016328466411463804,0.012263288051763271,0.006632705887596659,0.7142857142857143,0.0035691186785697937,0.003499810746870935,0.003555257092230022,23.61938631069938,23.61777341001036
SERV-CT-seen-calibration,honest_test__Experiment_2,oracle_authorization,0.9,7,132746,1.015624048948367,0.9339204536605517,-0.08170360209117211,0.25138233840562535,0.03646814203399402,4.370706960035118,0.0,0.3509484278245672,0.9896537660720802,0.21093194213896135,0.0,0.032776996763817144,0.0,-0.03526211529970169,-0.041957366093993205,-0.03660116545856,23.61938631069938,23.52808209872459
D4D-unseen,specimen_1,raw,0.05,72,122331,2.6413938724464834,2.6413938724464834,0.0,0.5079987906239608,0.16240364392788706,2.6294026096948384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819282838862675,0.6819282838862675
D4D-unseen,specimen_1,a2_no_authorization,0.05,72,122331,2.6413938724464834,2.5678304260447766,-0.07356354313321578,0.5069279277385387,0.16419386672136863,2.5560079543164758,0.015166302326966351,0.6466962585117427,0.6385711215886539,0.5223019386353228,0.2871317356128835,0.15660400483885206,0.3888888888888889,0.27988824248313904,0.21295436695218098,0.27988824248313904,0.6819282838862675,0.6207204421821243
