phase,threshold,coverage,epe,gain,harmful_selected_fraction
test,0.0,0.2201003134250641,0.17978346347808838,-0.003857046365737915,0.009815950877964497
test,0.01,0.18753859400749207,0.17978036403656006,-0.0038539469242095947,0.011520263738930225
test,0.05,0.1753472238779068,0.1797735095024109,-0.003847092390060425,0.0123212318867445
test,0.1,0.16728395223617554,0.17979171872138977,-0.0038653016090393066,0.012915128841996193
test,0.2,0.1548997014760971,0.17980267107486725,-0.0038762539625167847,0.013947696425020695
test,0.4,0.12322531640529633,0.1793484091758728,-0.003421992063522339,0.01565435156226158
test,0.6,0.016126543283462524,0.175785630941391,0.00014078617095947266,0.11722487956285477
test,0.8,0.007870370522141457,0.17529833316802979,0.0006280839443206787,0.18137255311012268
test,0.0,0.21550926566123962,0.17835603654384613,-0.00081673264503479,0.00501253129914403
test,0.01,0.1837577223777771,0.1783549189567566,-0.0008156150579452515,0.005878647789359093
test,0.05,0.17164352536201477,0.17835500836372375,-0.0008157044649124146,0.0062935492023825645
test,0.1,0.16284723579883575,0.17837542295455933,-0.0008361190557479858,0.006633499171584845
test,0.2,0.14706790447235107,0.17841795086860657,-0.000878646969795227,0.007345225661993027
test,0.4,0.10378086566925049,0.17896239459514618,-0.0014230906963348389,0.00929368007928133
test,0.6,0.009182099252939224,0.1771952211856842,0.00034408271312713623,0.09243697673082352
test,0.8,0.003279321128502488,0.17719809710979462,0.00034120678901672363,0.16470588743686676
test,0.0,0.21678242087364197,0.18694841861724854,0.0012867003679275513,0.0021356113720685244
test,0.01,0.19047068059444427,0.18695327639579773,0.001281842589378357,0.002430625958368182
test,0.05,0.17781636118888855,0.1869734823703766,0.0012616366147994995,0.0026036016643047333
test,0.1,0.1658564954996109,0.18706050515174866,0.0011746138334274292,0.002791346749290824
test,0.2,0.1490354984998703,0.18718399107456207,0.0010511279106140137,0.0031063940841704607
test,0.4,0.10706018656492233,0.18774127960205078,0.0004938393831253052,0.003963964059948921
test,0.6,0.015856482088565826,0.18799175322055817,0.00024336576461791992,0.021897809579968452
test,0.8,0.008410493843257427,0.1877766251564026,0.00045849382877349854,0.03669724613428116
test,0.0,0.21763117611408234,0.1749669313430786,-0.004041001200675964,0.0019500089110806584
test,0.01,0.17785494029521942,0.17496982216835022,-0.004043892025947571,0.002386117121204734
test,0.05,0.16392748057842255,0.17494319379329681,-0.004017263650894165,0.0025888443924486637
test,0.1,0.15432099997997284,0.17487572133541107,-0.003949791193008423,0.002749999985098839
test,0.2,0.1359567940235138,0.17488549649715424,-0.003959566354751587,0.003121452871710062
test,0.4,0.08788580447435379,0.17409838736057281,-0.003172457218170166,0.004828797187656164
test,0.6,0.007870370522141457,0.1709001213312149,2.580881118774414e-05,0.053921569138765335
test,0.8,0.0038580249529331923,0.17068763077259064,0.00023829936981201172,0.07999999821186066
test,0.0,0.21558642387390137,0.18340657651424408,0.001812264323234558,0.008589834906160831
test,0.01,0.18773148953914642,0.18340785801410675,0.0018109828233718872,0.009864364750683308
test,0.05,0.173611119389534,0.18342651426792145,0.00179232656955719,0.01066666655242443
test,0.1,0.16365741193294525,0.1834758222103119,0.001743018627166748,0.011315417475998402
test,0.2,0.14753086864948273,0.18369172513484955,0.0015271157026290894,0.012552301399409771
test,0.4,0.10667438805103302,0.18490123748779297,0.00031760334968566895,0.01735985465347767
test,0.6,0.017245370894670486,0.1853664517402649,-0.00014761090278625488,0.1051454171538353
test,0.8,0.009259259328246117,0.1849111169576645,0.00030772387981414795,0.12916666269302368
test,0.0,0.2146219164133072,0.18002718687057495,-0.0002365708351135254,0.001438072999008
test,0.01,0.19008488953113556,0.18002621829509735,-0.0002356022596359253,0.0016237060772255063
test,0.05,0.18020834028720856,0.18002808094024658,-0.00023746490478515625,0.0017126953462138772
test,0.1,0.17233796417713165,0.18003971874713898,-0.00024910271167755127,0.0017909110756590962
test,0.2,0.15887346863746643,0.1800611913204193,-0.00027057528495788574,0.001699854270555079
test,0.4,0.12870371341705322,0.17992430925369263,-0.00013369321823120117,0.0017985611921176314
test,0.6,0.018981482833623886,0.17679016292095184,0.0030004531145095825,0.010162601247429848
test,0.8,0.009837963618338108,0.17717403173446655,0.002616584300994873,0.019607843831181526
test,0.0,0.2138117402791977,0.18781766295433044,-0.0015335679054260254,0.006856730207800865
test,0.01,0.17554013431072235,0.18782012164592743,-0.0015360265970230103,0.008351648226380348
test,0.05,0.1609182208776474,0.18787893652915955,-0.001594841480255127,0.009110525250434875
test,0.1,0.15281637012958527,0.1879560351371765,-0.0016719400882720947,0.009593537077307701
test,0.2,0.13958333432674408,0.18816591799259186,-0.001881822943687439,0.010503040626645088
test,0.4,0.1140432134270668,0.18821339309215546,-0.0019292980432510376,0.012516914866864681
test,0.6,0.01635802537202835,0.18508043885231018,0.0012036561965942383,0.08018867671489716
test,0.8,0.00937500037252903,0.1843755692243576,0.001908525824546814,0.06995885074138641
test,0.0,0.2140817940235138,0.18869824707508087,-0.0025746971368789673,0.008289782330393791
test,0.01,0.1866898238658905,0.18870532512664795,-0.002581775188446045,0.009506096132099628
test,0.05,0.17824074625968933,0.18873503804206848,-0.002611488103866577,0.009956710040569305
test,0.1,0.1705247014760971,0.18879535794258118,-0.0026718080043792725,0.010407240130007267
test,0.2,0.15601852536201477,0.18902520835399628,-0.0029016584157943726,0.011374875903129578
test,0.4,0.11269290745258331,0.18939055502414703,-0.0032670050859451294,0.015748031437397003
test,0.6,0.022646605968475342,0.18567651510238647,0.0004470348358154297,0.07325383275747299
test,0.8,0.011882716789841652,0.1852414458990097,0.0008821040391921997,0.07467532157897949
test,0.0,0.21415896713733673,0.17968113720417023,-0.0034611374139785767,0.00720590865239501
test,0.01,0.1884259283542633,0.17967890202999115,-0.0034589022397994995,0.008190007880330086
test,0.05,0.17604167759418488,0.17967002093791962,-0.0034500211477279663,0.00876616220921278
test,0.1,0.16898149251937866,0.17961730062961578,-0.0033973008394241333,0.008904109708964825
test,0.2,0.15594136714935303,0.1795148104429245,-0.003294810652732849,0.009153883904218674
test,0.4,0.11581790447235107,0.1787879317998886,-0.0025679320096969604,0.01232511643320322
test,0.6,0.014506173320114613,0.17602267861366272,0.00019732117652893066,0.09308510273694992
test,0.8,0.007908950559794903,0.17518916726112366,0.0010308325290679932,0.09756097197532654
test,0.0,0.21284723281860352,0.17398136854171753,-0.002627760171890259,0.006344027351588011
test,0.01,0.1910879760980606,0.17398566007614136,-0.002632051706314087,0.00706642447039485
test,0.05,0.1821373552083969,0.17399664223194122,-0.0026430338621139526,0.007413683459162712
test,0.1,0.17384259402751923,0.17402443289756775,-0.0026708245277404785,0.007767421193420887
test,0.2,0.1618441492319107,0.17408841848373413,-0.0027348101139068604,0.008343265391886234
test,0.4,0.13418211042881012,0.173937126994133,-0.002583518624305725,0.009775733575224876
test,0.6,0.02538580447435379,0.1693248152732849,0.0020287930965423584,0.04559270665049553
test,0.8,0.014544753357768059,0.16824989020824432,0.0031037181615829468,0.050397876650094986
test,0.0,0.21523921191692352,0.1768101155757904,0.0028891563415527344,0.0023301667533814907
test,0.01,0.19340278208255768,0.17680925130844116,0.0028900206089019775,0.002593257464468479
test,0.05,0.18526235222816467,0.1768253743648529,0.0028738975524902344,0.0027072052471339703
test,0.1,0.17835648357868195,0.17685581743717194,0.0028434544801712036,0.0028120267670601606
test,0.2,0.16635803878307343,0.17696742713451385,0.0027318447828292847,0.0030148422811180353
test,0.4,0.1282021701335907,0.1778680384159088,0.0018312335014343262,0.003912127576768398
test,0.6,0.024537038058042526,0.1803533434867859,-0.000654071569442749,0.01886792480945587
test,0.8,0.011728395707905293,0.18012535572052002,-0.0004260838031768799,0.02631578966975212
test,0.0,0.21161265671253204,0.1814492642879486,0.0010880827903747559,0.0021877847611904144
test,0.01,0.17619599401950836,0.18145480751991272,0.0010825395584106445,0.00262754550203681
test,0.05,0.16350309550762177,0.18148145079612732,0.001055896282196045,0.0028315242379903793
test,0.1,0.15381945669651031,0.1814989596605301,0.001038387417793274,0.0030097817070782185
test,0.2,0.1385030895471573,0.18159928917884827,0.0009380578994750977,0.003342618467286229
test,0.4,0.10679012537002563,0.18136058747768402,0.0011767596006393433,0.003973988350480795
test,0.6,0.015740741044282913,0.17826509475708008,0.004272252321243286,0.026960784569382668
test,0.8,0.00952932145446539,0.17908598482608795,0.0034513622522354126,0.04048582911491394
test,0.0,0.21385031938552856,0.1737479716539383,-0.005742356181144714,0.02020566537976265
test,0.01,0.19274692237377167,0.17374823987483978,-0.005742624402046204,0.022417934611439705
test,0.05,0.18638117611408234,0.17374883592128754,-0.0057432204484939575,0.023183606564998627
test,0.1,0.18155865371227264,0.1737443506717682,-0.005738735198974609,0.023799404501914978
test,0.2,0.1722608059644699,0.17372913658618927,-0.005723521113395691,0.025083987042307854
test,0.4,0.1539737731218338,0.1734541952610016,-0.005448579788208008,0.027562014758586884
test,0.6,0.038387347012758255,0.16922393441200256,-0.0012183189392089844,0.10753768682479858
test,0.8,0.02295524813234806,0.16914546489715576,-0.0011398494243621826,0.16974790394306183
test,0.0,0.21562500298023224,0.1787685602903366,0.005963683128356934,0.0236178208142519
test,0.01,0.1927083432674408,0.17877110838890076,0.005961135029792786,0.02642642706632614
test,0.05,0.1842978447675705,0.17878210544586182,0.005950137972831726,0.02763240598142147
test,0.1,0.17812500894069672,0.1788211464881897,0.005911096930503845,0.028589993715286255
test,0.2,0.16658951342105865,0.17885851860046387,0.005873724818229675,0.030569707974791527
test,0.4,0.13576389849185944,0.17879314720630646,0.005939096212387085,0.03751065582036972
test,0.6,0.03163580223917961,0.179931178689003,0.004801064729690552,0.15609756112098694
test,0.8,0.021373458206653595,0.18084341287612915,0.003888830542564392,0.19675090909004211
test,0.0,0.2178240865468979,0.17479822039604187,-0.004062041640281677,0.0015940489247441292
test,0.01,0.17550155520439148,0.17480261623859406,-0.004066437482833862,0.0019784567411988974
test,0.05,0.1631944477558136,0.17480877041816711,-0.004072591662406921,0.0021276595070958138
test,0.1,0.15486112236976624,0.17483122646808624,-0.00409504771232605,0.0022421525791287422
test,0.2,0.14151234924793243,0.17484639585018158,-0.004110217094421387,0.0019083969527855515
test,0.4,0.1113811805844307,0.17492733895778656,-0.004191160202026367,0.002424662234261632
test,0.6,0.005864197853952646,0.16994121670722961,0.0007949620485305786,0.019736841320991516
test,0.8,0.003279321128502488,0.17002169787883759,0.0007144808769226074,0.0117647061124444
test,0.0,0.2159336507320404,0.1737482249736786,-0.0002340078353881836,0.010541361756622791
test,0.01,0.18391203880310059,0.17374968528747559,-0.00023546814918518066,0.0123767564073205
test,0.05,0.17434413731098175,0.17377270758152008,-0.0002584904432296753,0.013055985793471336
test,0.1,0.1686728447675705,0.1738024652004242,-0.00028824806213378906,0.01349496841430664
test,0.2,0.15941359102725983,0.17384980618953705,-0.00033558905124664307,0.014278799295425415
test,0.4,0.12627315521240234,0.17414017021656036,-0.0006259530782699585,0.01802627556025982
test,0.6,0.025115741416811943,0.17152227461338043,0.001991942524909973,0.0875576063990593
test,0.8,0.014313272200524807,0.17104914784431458,0.00246506929397583,0.12668463587760925
test,0.0,0.21751543879508972,0.16869479417800903,-0.0006611645221710205,0.03121674433350563
test,0.01,0.1903163641691208,0.16869543492794037,-0.000661805272102356,0.035678084939718246
test,0.05,0.17793211340904236,0.16871443390846252,-0.0006808042526245117,0.03816131874918938
test,0.1,0.17083333432674408,0.16875813901424408,-0.0007245093584060669,0.03974706307053566
test,0.2,0.1606481522321701,0.16887830197811127,-0.0008446723222732544,0.042267050594091415
test,0.4,0.11709105223417282,0.16954846680164337,-0.0015148371458053589,0.05799011513590813
test,0.6,0.030671298503875732,0.1698542684316635,-0.0018206387758255005,0.21509434282779694
test,0.8,0.018634259700775146,0.16976042091846466,-0.001726791262626648,0.30641821026802063
test,0.0,0.2158179134130478,0.1756668984889984,0.004240959882736206,0.004647837020456791
test,0.01,0.18437500298023224,0.17566992342472076,0.004237934947013855,0.005440468899905682
test,0.05,0.1750771701335907,0.17566102743148804,0.004246830940246582,0.005729396361857653
test,0.1,0.16736112534999847,0.17565833032131195,0.0042495280504226685,0.005993545521050692
test,0.2,0.15621142089366913,0.1756136268377304,0.004294231534004211,0.006421338766813278
test,0.4,0.1265818029642105,0.17592480778694153,0.003983050584793091,0.007619628217071295
test,0.6,0.02569444477558136,0.1770179718732834,0.002889886498451233,0.03453453630208969
test,0.8,0.01666666753590107,0.17689938843250275,0.0030084699392318726,0.04398148134350777
test,0.0,0.21624229848384857,0.18572837114334106,0.004222437739372253,0.0024977698922157288
test,0.01,0.19020062685012817,0.1857331246137619,0.004217684268951416,0.002839756663888693
test,0.05,0.1794753223657608,0.18575569987297058,0.004195109009742737,0.0030094583053141832
test,0.1,0.16909722983837128,0.1857883483171463,0.004162460565567017,0.003194159362465143
test,0.2,0.15428242087364197,0.1859908103942871,0.0039599984884262085,0.0032508126460015774
test,0.4,0.10902778059244156,0.18770591914653778,0.002244889736175537,0.004600141663104296
test,0.6,0.015625,0.18894898891448975,0.0010018199682235718,0.027160493656992912
test,0.8,0.007484568282961845,0.18947350978851318,0.0004772990942001343,0.04123711213469505
test,0.0,0.2163580358028412,0.1763312965631485,-0.007547825574874878,0.05616975575685501
test,0.01,0.19347994029521942,0.1763295978307724,-0.007546126842498779,0.06281156837940216
test,0.05,0.18688271939754486,0.1763097047805786,-0.007526233792304993,0.06502889841794968
test,0.1,0.18279321491718292,0.17629389464855194,-0.00751042366027832,0.0664837509393692
test,0.2,0.17581018805503845,0.17631106078624725,-0.007527589797973633,0.06912442296743393
test,0.4,0.1475694477558136,0.17660664021968842,-0.007823169231414795,0.08209150284528732
test,0.6,0.03796296566724777,0.17813295125961304,-0.009349480271339417,0.31707316637039185
test,0.8,0.0257716067135334,0.1775684654712677,-0.00878499448299408,0.44760480523109436
test,0.0,0.21616514027118683,0.16780395805835724,-0.014158710837364197,0.048902373760938644
test,0.01,0.19224537909030914,0.16780489683151245,-0.01415964961051941,0.05498695746064186
test,0.05,0.1797453761100769,0.1678105890750885,-0.014165341854095459,0.05881090462207794
test,0.1,0.17326389253139496,0.1678050011396408,-0.014159753918647766,0.06101091206073761
test,0.2,0.16454476118087769,0.16782069206237793,-0.014175444841384888,0.064243845641613
test,0.4,0.13831019401550293,0.16796959936618805,-0.014324352145195007,0.0764295682311058
test,0.6,0.032870370894670486,0.1613949090242386,-0.007749661803245544,0.31807512044906616
test,0.8,0.019984569400548935,0.1600126177072525,-0.0063673704862594604,0.5135135054588318
test,0.0,0.21439044177532196,0.1712004840373993,-0.010028600692749023,0.03293143957853317
test,0.01,0.18182870745658875,0.17120501399040222,-0.010033130645751953,0.0388287715613842
test,0.05,0.17353396117687225,0.17122283577919006,-0.010050952434539795,0.04068474844098091
test,0.1,0.16898149251937866,0.1712488830089569,-0.01007699966430664,0.04178082197904587
test,0.2,0.16176697611808777,0.17130909860134125,-0.010137215256690979,0.043405674397945404
test,0.4,0.1398148238658905,0.1715743988752365,-0.010402515530586243,0.049944810569286346
test,0.6,0.027314815670251846,0.16696974635124207,-0.005797863006591797,0.2528248727321625
test,0.8,0.015200617723166943,0.16689938306808472,-0.005727499723434448,0.43908628821372986
test,0.0,0.21068674325942993,0.16441768407821655,0.007256552577018738,0.002746749669313431
test,0.01,0.1797453761100769,0.16441816091537476,0.007256075739860535,0.003219574922695756
test,0.05,0.1704089641571045,0.16440874338150024,0.007265493273735046,0.0033959702122956514
test,0.1,0.16381172835826874,0.16438259184360504,0.007291644811630249,0.0035327367950230837
test,0.2,0.1559799462556839,0.16454286873340607,0.007131367921829224,0.003710116259753704
test,0.4,0.12557871639728546,0.166102334856987,0.005571901798248291,0.004301075357943773
test,0.6,0.024884261190891266,0.1690625697374344,0.0026116669178009033,0.020155038684606552
test,0.8,0.01130401249974966,0.17023827135562897,0.0014359652996063232,0.030716722831130028
test,0.0,0.20760032534599304,0.15439631044864655,-0.008825302124023438,0.039583720266819
test,0.01,0.1831018626689911,0.15439532697200775,-0.008824318647384644,0.04487989842891693
test,0.05,0.17353396117687225,0.15438690781593323,-0.00881589949131012,0.047354381531476974
test,0.1,0.16620370745658875,0.15435121953487396,-0.008780211210250854,0.049442898482084274
test,0.2,0.15567129850387573,0.15429039299488068,-0.008719384670257568,0.052788104861974716
test,0.4,0.12716050446033478,0.15408727526664734,-0.008516266942024231,0.06462378799915314
test,0.6,0.016898149624466896,0.1526259332895279,-0.007054924964904785,0.4817351698875427
test,0.8,0.011728395707905293,0.15216706693172455,-0.00659605860710144,0.6578947305679321
test,0.0,0.20474538207054138,0.16283319890499115,-0.006198719143867493,0.04767288640141487
test,0.01,0.1856095790863037,0.16283567249774933,-0.006201192736625671,0.05258781835436821
test,0.05,0.17804785072803497,0.16285546123981476,-0.006220981478691101,0.054821234196424484
test,0.1,0.17091050744056702,0.16294537484645844,-0.006310895085334778,0.057110607624053955
test,0.2,0.1565200686454773,0.1632819026708603,-0.006647422909736633,0.062361352145671844
test,0.4,0.1265818029642105,0.16435375809669495,-0.007719278335571289,0.0771106407046318
test,0.6,0.02982253208756447,0.16600660979747772,-0.009372130036354065,0.3260025978088379
test,0.8,0.023148149251937866,0.16526547074317932,-0.008630990982055664,0.4033333361148834
test,0.0,0.2049768567085266,0.16204723715782166,-0.0032971054315567017,0.006211180239915848
test,0.01,0.16890433430671692,0.16205421090126038,-0.0033040791749954224,0.007537688594311476
test,0.05,0.15648148953914642,0.16206756234169006,-0.00331743061542511,0.00813609454780817
test,0.1,0.15003858506679535,0.1620577573776245,-0.003307625651359558,0.008485471829771996
test,0.2,0.1427469253540039,0.16190949082374573,-0.003159359097480774,0.008648648858070374
test,0.4,0.11975309252738953,0.16145263612270355,-0.0027025043964385986,0.010309278033673763
test,0.6,0.014236112125217915,0.15957097709178925,-0.000820845365524292,0.08401083946228027
test,0.8,0.007523148320615292,0.15871739387512207,3.27378511428833e-05,0.11282051354646683
test,0.0,0.202469140291214,0.15959060192108154,0.0034169405698776245,0.028010670095682144
test,0.01,0.18572531640529633,0.15959082543849945,0.003416717052459717,0.03053593635559082
test,0.05,0.17932099103927612,0.15958315134048462,0.0034243911504745483,0.03162650763988495
test,0.1,0.1744213104248047,0.15955722332000732,0.0034503191709518433,0.03251492977142334
test,0.2,0.16763117909431458,0.1595422923564911,0.0034652501344680786,0.033831991255283356
test,0.4,0.13530093431472778,0.16103845834732056,0.001969084143638611,0.041631024330854416
test,0.6,0.039390433579683304,0.16243106126785278,0.0005764812231063843,0.14201763272285461
test,0.8,0.02785493992269039,0.16284434497356415,0.00016319751739501953,0.1939058154821396
test,0.0,0.19907408952713013,0.14765793085098267,-0.0036079883575439453,0.02655038796365261
test,0.01,0.1766975373029709,0.1476563811302185,-0.003606438636779785,0.029912663623690605
test,0.05,0.1665123552083969,0.14763310551643372,-0.003583163022994995,0.03174235299229622
test,0.1,0.1598379760980606,0.1476168930530548,-0.003566950559616089,0.03306782618165016
test,0.2,0.14899691939353943,0.1476191133260727,-0.003569170832633972,0.03547384589910507
test,0.4,0.11639661341905594,0.14730650186538696,-0.003256559371948242,0.045409347862005234
test,0.6,0.02503858134150505,0.14246268570423126,0.0015872567892074585,0.20955315232276917
test,0.8,0.01705246977508068,0.14186213910579681,0.0021878033876419067,0.2624434530735016
test,0.0,0.1948302537202835,0.14174199104309082,-0.0034178942441940308,0.008316831663250923
test,0.01,0.16805556416511536,0.1417466253042221,-0.0034225285053253174,0.009641873650252819
test,0.05,0.15871913731098175,0.14177770912647247,-0.0034536123275756836,0.010209042578935623
test,0.1,0.15308642387390137,0.14180967211723328,-0.003485575318336487,0.010584677569568157
test,0.2,0.14432871341705322,0.1418493241071701,-0.0035252273082733154,0.01095963642001152
test,0.4,0.12650462985038757,0.14195336401462555,-0.0036292672157287598,0.012503812089562416
test,0.6,0.025154322385787964,0.13707442581653595,0.0012496709823608398,0.061349693685770035
test,0.8,0.01639660634100437,0.13695210218429565,0.0013719946146011353,0.09176470339298248
test,0.0,0.1939043253660202,0.1425258368253708,-0.00031732022762298584,0.02327894978225231
test,0.01,0.17222222685813904,0.14252403378486633,-0.0003155171871185303,0.026209676638245583
test,0.05,0.16315586864948273,0.1425323188304901,-0.00032380223274230957,0.027666114270687103
test,0.1,0.15794754028320312,0.14251156151294708,-0.0003030449151992798,0.02857840806245804
test,0.2,0.14687500894069672,0.1425912231206894,-0.00038270652294158936,0.030732860788702965
test,0.4,0.11616513133049011,0.14291426539421082,-0.0007057487964630127,0.03885752335190773
test,0.6,0.027932099997997284,0.13842464983463287,0.003783866763114929,0.1616022139787674
test,0.8,0.022878088057041168,0.1385146826505661,0.0036938339471817017,0.19730184972286224
test,0.0,0.19008488953113556,0.15020029246807098,0.003280237317085266,0.014207428321242332
test,0.01,0.17245371639728546,0.1502014845609665,0.0032790452241897583,0.015659954398870468
test,0.05,0.160378098487854,0.1502375602722168,0.003242969512939453,0.01683906652033329
test,0.1,0.15297068655490875,0.15032650530338287,0.0031540244817733765,0.017654476687312126
test,0.2,0.13962191343307495,0.15063026547431946,0.002850264310836792,0.01934235915541649
test,0.4,0.10351080447435379,0.15168854594230652,0.0017919838428497314,0.026090197265148163
test,0.6,0.025848766788840294,0.1524253934621811,0.0010551363229751587,0.10447761416435242
test,0.8,0.01628086529672146,0.15303917229175568,0.00044135749340057373,0.16587677597999573
test,0.0,0.18827161192893982,0.15568509697914124,0.003360539674758911,0.02500000037252903
test,0.01,0.16655093431472778,0.1556883156299591,0.00335732102394104,0.02826036512851715
test,0.05,0.15875771641731262,0.15570908784866333,0.0033365488052368164,0.02964762970805168
test,0.1,0.15339507162570953,0.15576079487800598,0.003284841775894165,0.030684104189276695
test,0.2,0.1459490805864334,0.15584124624729156,0.0032043904066085815,0.032249536365270615
test,0.4,0.1299382746219635,0.15620103478431702,0.00284460186958313,0.03622327744960785
test,0.6,0.029320988804101944,0.15479961037635803,0.004246026277542114,0.15789473056793213
test,0.8,0.021604938432574272,0.15547537803649902,0.003570258617401123,0.20000000298023224
test,0.0,0.18487654626369476,0.15382762253284454,-0.0014213025569915771,0.012312186881899834
test,0.01,0.16273148357868195,0.15382595360279083,-0.0014196336269378662,0.013987671583890915
test,0.05,0.15347222983837128,0.15381909906864166,-0.0014127790927886963,0.014831573702394962
test,0.1,0.14540895819664001,0.15388011932373047,-0.0014737993478775024,0.01565402001142502
test,0.2,0.13171297311782837,0.15409579873085022,-0.0016894787549972534,0.017281780019402504
test,0.4,0.10374228656291962,0.15433792769908905,-0.001931607723236084,0.02194124273955822
test,0.6,0.023341050371527672,0.1491774320602417,0.003228887915611267,0.09586776793003082
test,0.8,0.01496913656592369,0.14933882653713226,0.003067493438720703,0.1340206116437912
test,0.0,0.18356482684612274,0.1544569879770279,0.0006979703903198242,0.027322404086589813
test,0.01,0.17029321193695068,0.1544579118490219,0.0006970465183258057,0.029451744630932808
test,0.05,0.1663966178894043,0.15445944666862488,0.0006955116987228394,0.03014143370091915
test,0.1,0.16315586864948273,0.1544596552848816,0.0006953030824661255,0.030740126967430115
test,0.2,0.157986119389534,0.1544758677482605,0.0006790906190872192,0.0317460335791111
test,0.4,0.1435571014881134,0.15436036884784698,0.0007945895195007324,0.03493684530258179
test,0.6,0.036998458206653595,0.14906911551952362,0.006085842847824097,0.1355578750371933
test,0.8,0.026658952236175537,0.14828407764434814,0.006870880722999573,0.17655572295188904
test,0.0,0.18314044177532196,0.1584564745426178,-0.001071542501449585,0.0012639561900869012
test,0.01,0.1543595790863037,0.15845678746700287,-0.0010718554258346558,0.0014996250392869115
test,0.05,0.14390432834625244,0.15846750140190125,-0.0010825693607330322,0.0016085790703073144
test,0.1,0.13584105670452118,0.15846019983291626,-0.0010752677917480469,0.0017040614038705826
test,0.2,0.125,0.1584322154521942,-0.001047283411026001,0.0012345679569989443
test,0.4,0.0974922850728035,0.15871353447437286,-0.0013286024332046509,0.0011871784226968884
test,0.6,0.01149691455066204,0.1530550867319107,0.004329845309257507,0.010067113675177097
test,0.8,0.006751543376594782,0.15428058803081512,0.0031043440103530884,0.017142856493592262
test,0.0,0.18090277910232544,0.1450800746679306,-0.005108937621116638,0.001492855604737997
test,0.01,0.1542438268661499,0.1450812816619873,-0.00511014461517334,0.001750875380821526
test,0.05,0.142361119389534,0.1450861543416977,-0.005115017294883728,0.0018970189848914742
test,0.1,0.13695988059043884,0.14508336782455444,-0.0051122307777404785,0.001971831079572439
test,0.2,0.12947531044483185,0.1451050490140915,-0.005133911967277527,0.0020858163479715586
test,0.4,0.1091049462556839,0.14502765238285065,-0.005056515336036682,0.002475247485563159
test,0.6,0.014390433207154274,0.13817830383777618,0.0017928332090377808,0.0160857904702425
test,0.8,0.006867284420877695,0.13876250386238098,0.0012086331844329834,0.028089888393878937
test,0.0,0.17993828654289246,0.15248574316501617,0.002328231930732727,0.009219554252922535
test,0.01,0.1594521701335907,0.1524880975484848,0.002325877547264099,0.010404065251350403
test,0.05,0.15219907462596893,0.1525040566921234,0.0023099184036254883,0.010899873450398445
test,0.1,0.14745371043682098,0.15253575146198273,0.0022782236337661743,0.011250654235482216
test,0.2,0.14066359400749207,0.1525854617357254,0.0022285133600234985,0.01179374661296606
test,0.4,0.12422840297222137,0.15290164947509766,0.0019123256206512451,0.013354036957025528
test,0.6,0.022492285817861557,0.14854881167411804,0.006265163421630859,0.07204116880893707
test,0.8,0.015470679849386215,0.14903999865055084,0.005773976445198059,0.0972568541765213
test,0.0,0.18024691939353943,0.15787330269813538,0.004485756158828735,0.00941780861467123
test,0.01,0.15995371341705322,0.15787464380264282,0.004484415054321289,0.010612638667225838
test,0.05,0.15231482684612274,0.15790100395679474,0.0044580549001693726,0.011144883930683136
test,0.1,0.14579476416110992,0.15798699855804443,0.004372060298919678,0.01164329145103693
test,0.2,0.13746142387390137,0.15815073251724243,0.00420832633972168,0.012349143624305725
test,0.4,0.12091050297021866,0.15804503858089447,0.004314020276069641,0.014039565809071064
test,0.6,0.01975308731198311,0.15458548069000244,0.00777357816696167,0.083984375
test,0.8,0.015432099811732769,0.15494394302368164,0.007415115833282471,0.0949999988079071
test,0.0,0.17889660596847534,0.15195374190807343,-0.005230516195297241,0.004744446836411953
test,0.01,0.15123458206653595,0.1519576758146286,-0.005234450101852417,0.005612244829535484
test,0.05,0.14332562685012817,0.15195903182029724,-0.005235806107521057,0.005921937990933657
test,0.1,0.13773149251937866,0.1519661396741867,-0.0052429139614105225,0.006162465084344149
test,0.2,0.12800925970077515,0.15208083391189575,-0.005357608199119568,0.006630500312894583
test,0.4,0.10428240895271301,0.15231476724147797,-0.005591541528701782,0.0077691455371677876
test,0.6,0.011805555783212185,0.14474624395370483,0.00197698175907135,0.03921568766236305
test,0.8,0.007754629943519831,0.1448051929473877,0.0019180327653884888,0.03980099409818649
test,0.0,0.17758488655090332,0.14940103888511658,-0.004332214593887329,0.0028242450207471848
test,0.01,0.14459876716136932,0.14940613508224487,-0.004337310791015625,0.0034685165155678988
test,0.05,0.1343364268541336,0.1494169682264328,-0.004348143935203552,0.0037334864027798176
test,0.1,0.12731482088565826,0.14942631125450134,-0.004357486963272095,0.003939393907785416
test,0.2,0.1187114268541336,0.14943727850914001,-0.004368454217910767,0.003899902570992708
test,0.4,0.09918981790542603,0.14933423697948456,-0.00426541268825531,0.004278490785509348
test,0.6,0.007870370522141457,0.1429154872894287,0.002153337001800537,0.04901960864663124
test,0.8,0.004205246921628714,0.14306187629699707,0.0020069479942321777,0.06422018259763718
test,0.0,0.1751929074525833,0.1446889489889145,0.0024849921464920044,0.00330323725938797
test,0.01,0.16045525670051575,0.14468909800052643,0.002484843134880066,0.0036066363099962473
test,0.05,0.1543595790863037,0.14469462633132935,0.0024793148040771484,0.0037490627728402615
test,0.1,0.14861111342906952,0.14469467103481293,0.002479270100593567,0.0038940811064094305
