dataset,item_id,candidate,comparison,shared_valid_count,shared_valid_ratio,median_disparity_px,mean_local_rgb_l1,mean_ternary_census
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.25,zivid_scales_common,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.333333,zivid_scales_common,8,0.00030864197530864197,8.76214599609375,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.5,zivid_scales_common,8,0.00030864197530864197,13.143218994140625,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.75,zivid_scales_common,8,0.00030864197530864197,19.714828491210938,0.0005378464120440185,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_1,zivid_scales_common,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.25,raw_S2M2-S_paired,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_1,raw_S2M2-S_paired,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,raw_S2M2-S,raw_S2M2-S_paired,8,0.00030864197530864197,24.51034164428711,0.0010340933222323656,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_1,raw_RAFT-Stereo_paired,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.3828125,0.00021795168868266046,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_0.25,raw_StereoAnywhere_paired,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,zivid_scale_1,raw_StereoAnywhere_paired,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_2__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,8,0.00030864197530864197,41.703125,0.001208805595524609,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.125,zivid_scales_common,8,0.00030864197530864197,3.2858047485351562,0.0005378642817959189,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.2,zivid_scales_common,8,0.00030864197530864197,5.257287979125977,0.0005376217886805534,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.25,zivid_scales_common,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.333333,zivid_scales_common,8,0.00030864197530864197,8.76214599609375,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.5,zivid_scales_common,8,0.00030864197530864197,13.143218994140625,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.75,zivid_scales_common,8,0.00030864197530864197,19.714828491210938,0.0005378464120440185,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_1,zivid_scales_common,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.25,raw_S2M2-S_paired,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_1,raw_S2M2-S_paired,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,raw_S2M2-S,raw_S2M2-S_paired,8,0.00030864197530864197,24.51034164428711,0.0010340933222323656,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_1,raw_RAFT-Stereo_paired,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.3828125,0.00021795168868266046,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_0.25,raw_StereoAnywhere_paired,8,0.00030864197530864197,6.5716094970703125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,zivid_scale_1,raw_StereoAnywhere_paired,8,0.00030864197530864197,26.28643798828125,0.000538734020665288,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,8,0.00030864197530864197,41.703125,0.001208805595524609,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.125,zivid_scales_common,9,0.00034722222222222224,3.2611935138702393,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.2,zivid_scales_common,9,0.00034722222222222224,5.217909812927246,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.25,zivid_scales_common,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.333333,zivid_scales_common,9,0.00034722222222222224,8.696516036987305,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.5,zivid_scales_common,9,0.00034722222222222224,13.044774055480957,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.75,zivid_scales_common,9,0.00034722222222222224,19.567161560058594,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_1,zivid_scales_common,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.25,raw_S2M2-S_paired,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_1,raw_S2M2-S_paired,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,raw_S2M2-S,raw_S2M2-S_paired,9,0.00034722222222222224,24.331300735473633,0.00018770131282508373,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_1,raw_RAFT-Stereo_paired,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,9,0.00034722222222222224,6.45703125,4.2470717744436115e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_0.25,raw_StereoAnywhere_paired,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,zivid_scale_1,raw_StereoAnywhere_paired,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_3__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,9,0.00034722222222222224,15.65625,9.302599937655032e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.125,zivid_scales_common,9,0.00034722222222222224,3.2611935138702393,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.2,zivid_scales_common,9,0.00034722222222222224,5.217909812927246,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.25,zivid_scales_common,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.333333,zivid_scales_common,9,0.00034722222222222224,8.696516036987305,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.5,zivid_scales_common,9,0.00034722222222222224,13.044774055480957,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.75,zivid_scales_common,9,0.00034722222222222224,19.567161560058594,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_1,zivid_scales_common,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.25,raw_S2M2-S_paired,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_1,raw_S2M2-S_paired,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,raw_S2M2-S,raw_S2M2-S_paired,9,0.00034722222222222224,24.331300735473633,0.00018770131282508373,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_1,raw_RAFT-Stereo_paired,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,9,0.00034722222222222224,6.45703125,4.2470717744436115e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_0.25,raw_StereoAnywhere_paired,9,0.00034722222222222224,6.5223870277404785,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,zivid_scale_1,raw_StereoAnywhere_paired,9,0.00034722222222222224,26.089548110961914,8.76070698723197e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,9,0.00034722222222222224,15.65625,9.302599937655032e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.125,zivid_scales_common,8,0.00030864197530864197,3.2780230045318604,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.2,zivid_scales_common,8,0.00030864197530864197,5.244836807250977,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.25,zivid_scales_common,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.333333,zivid_scales_common,8,0.00030864197530864197,8.741394996643066,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.5,zivid_scales_common,8,0.00030864197530864197,13.112092018127441,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.75,zivid_scales_common,8,0.00030864197530864197,19.66813850402832,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_1,zivid_scales_common,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.25,raw_S2M2-S_paired,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_1,raw_S2M2-S_paired,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,raw_S2M2-S,raw_S2M2-S_paired,8,0.00030864197530864197,23.32080078125,0.00032443413510918617,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_1,raw_RAFT-Stereo_paired,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.439453125,2.4859484256012365e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_0.25,raw_StereoAnywhere_paired,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,zivid_scale_1,raw_StereoAnywhere_paired,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_4__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,8,0.00030864197530864197,12.84765625,6.347148155327886e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.125,zivid_scales_common,8,0.00030864197530864197,3.2780230045318604,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.2,zivid_scales_common,8,0.00030864197530864197,5.244836807250977,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.25,zivid_scales_common,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.333333,zivid_scales_common,8,0.00030864197530864197,8.741394996643066,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.5,zivid_scales_common,8,0.00030864197530864197,13.112092018127441,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.75,zivid_scales_common,8,0.00030864197530864197,19.66813850402832,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_1,zivid_scales_common,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.25,raw_S2M2-S_paired,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_1,raw_S2M2-S_paired,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,raw_S2M2-S,raw_S2M2-S_paired,8,0.00030864197530864197,23.32080078125,0.00032443413510918617,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_1,raw_RAFT-Stereo_paired,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.439453125,2.4859484256012365e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_0.25,raw_StereoAnywhere_paired,8,0.00030864197530864197,6.556046009063721,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,zivid_scale_1,raw_StereoAnywhere_paired,8,0.00030864197530864197,26.224184036254883,4.7055880713742226e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,8,0.00030864197530864197,12.84765625,6.347148155327886e-05,0.0
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.125,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.2,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.25,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.333333,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.5,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.75,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_1,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.25,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_1,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,raw_S2M2-S,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_1,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_0.25,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,zivid_scale_1,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_5__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.125,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.2,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.25,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.333333,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.5,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.75,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_1,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.25,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_1,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,raw_S2M2-S,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_1,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_0.25,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,zivid_scale_1,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.125,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.2,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.25,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.333333,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.5,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.75,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_1,zivid_scales_common,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.25,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_1,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,raw_S2M2-S,raw_S2M2-S_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_1,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_0.25,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,zivid_scale_1,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_27_51__Clip_6__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,0,0.0,nan,nan,nan
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.125,zivid_scales_common,30,0.0011574074074074073,3.1946117877960205,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.2,zivid_scales_common,30,0.0011574074074074073,5.1113786697387695,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.25,zivid_scales_common,30,0.0011574074074074073,6.389223575592041,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.333333,zivid_scales_common,30,0.0011574074074074073,8.518964767456055,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.5,zivid_scales_common,30,0.0011574074074074073,12.778447151184082,0.0013776367995887995,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.75,zivid_scales_common,30,0.0011574074074074073,19.16767120361328,0.0013841071631759405,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_1,zivid_scales_common,30,0.0011574074074074073,25.556894302368164,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.25,raw_S2M2-S_paired,30,0.0011574074074074073,6.389223575592041,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_1,raw_S2M2-S_paired,30,0.0011574074074074073,25.556894302368164,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,raw_S2M2-S,raw_S2M2-S_paired,30,0.0011574074074074073,20.70100975036621,0.0005508235190063715,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,30,0.0011574074074074073,6.389223575592041,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_1,raw_RAFT-Stereo_paired,30,0.0011574074074074073,25.556894302368164,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,30,0.0011574074074074073,5.421875,0.00038489708094857633,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_0.25,raw_StereoAnywhere_paired,30,0.0011574074074074073,6.389223575592041,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,zivid_scale_1,raw_StereoAnywhere_paired,30,0.0011574074074074073,25.556894302368164,0.0013638045638799667,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,30,0.0011574074074074073,5.65625,0.00038850761484354734,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.125,zivid_scales_common,37,0.001427469135802469,2.9885237216949463,0.0015071327798068523,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.2,zivid_scales_common,37,0.001427469135802469,4.781638145446777,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.25,zivid_scales_common,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.333333,zivid_scales_common,37,0.001427469135802469,7.969396591186523,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.5,zivid_scales_common,37,0.001427469135802469,11.954094886779785,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.75,zivid_scales_common,37,0.001427469135802469,17.931142807006836,0.0015393923968076706,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_1,zivid_scales_common,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_0.25,raw_S2M2-S_paired,37,0.001427469135802469,5.977047443389893,0.0015058674616739154,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,zivid_scale_1,raw_S2M2-S_paired,37,0.001427469135802469,23.90818977355957,0.0015248471172526479,0.0
D4D,specimen_3__2025_05_08-14_34_16__Clip_1__end,raw_S2M2-S,raw_S2M2-S_paired,37,0.001427469135802469,22.435882568359375,0.0006587858079001307,0.0
