metric,dataset,backbone,sequences,seeds,reduction_mean_pct,reduction_std_pct,reduction_min_pct,reduction_max_pct,bootstrap_point_pct,ci95_low_pct,ci95_high_pct,p_no_improvement,reduction_seed0_pct,reduction_seed1_pct,reduction_seed2_pct
Bad3,scared-d2,StereoAnywhere,3,3,32.657099294346644,0.05357225448300497,32.595896875594654,32.69549052327149,32.657099294346644,11.104933279417713,68.28008014341455,0.0,32.595896875594654,32.67991048417379,32.69549052327149
Bad3,scared-d7,CREStereo,4,3,5.108854111474057,0.36208411649392214,4.7387712874821295,5.462370847944569,5.108854111474081,4.513554834375645,10.234344515559142,0.0,4.7387712874821295,5.125420198995471,5.462370847944569
Bad3,scared-d7,Fast-FoundationStereo,4,3,3.2823324623690997,0.25714804983727746,3.012950623173355,3.5251907895755186,3.282332462369107,2.5646963174927726,9.288815348044935,0.0,3.012950623173355,3.3088559743584254,3.5251907895755186
Bad3,scared-d7,RAFT-Stereo,4,3,6.89760343368921,0.45210580970313435,6.41416837022081,7.30995967065849,6.897603433689194,6.465138081760699,10.079660601758295,0.0,6.41416837022081,6.9686822601883325,7.30995967065849
Bad3,scared-d7,S2M2-S,4,3,3.6121209119724207,0.34373343499279396,3.3274301939813324,3.9939784223282544,3.6121209119724274,1.822038265142319,17.027132907506047,0.0,3.3274301939813324,3.514954119607675,3.9939784223282544
Bad3,scared-d7,StereoAnywhere,4,3,7.068605702014984,0.25036822057633684,6.830927032149287,7.3299788339670515,7.068605702014972,6.821304796309603,9.482765419553447,0.0,6.830927032149287,7.044911239928612,7.3299788339670515
Bad3,ALL,ALL,35,3,5.6102612289768885,0.321412635703281,5.290840343266871,5.933629258637096,5.610261228976923,4.055277852893336,8.374647591131183,0.0,5.290840343266871,5.606314085026701,5.933629258637096
EPE,scared-d2,CREStereo,3,3,3.686101371149359,0.42781203104200416,3.2067711079234065,4.0292315112004005,3.6861013711493524,0.42053246809247835,5.318507016209361,0.0,3.2067711079234065,4.0292315112004005,3.822301494324271
EPE,scared-d2,Fast-FoundationStereo,3,3,2.905125683749297,0.38938029756129366,2.463174355043919,3.197699416655439,2.905125683749277,0.6527598267685748,4.785508795686119,0.0,2.463174355043919,3.197699416655439,3.0545032795485323
EPE,scared-d2,RAFT-Stereo,3,3,2.8886791867435253,0.30747588462361375,2.534932519763018,3.091799259559079,2.8886791867435258,0.3220326656500324,4.916471287956111,0.0,2.534932519763018,3.091799259559079,3.0393057809084794
EPE,scared-d2,S2M2-S,3,3,2.184902123868936,0.4000692625720211,1.723025260726987,2.423439063552414,2.184902123868943,-0.2527541735774537,5.065268958869123,0.0369,1.723025260726987,2.4082420473274064,2.423439063552414
EPE,scared-d2,StereoAnywhere,3,3,8.482161040323128,0.3916852247913768,8.031568176216348,8.741249016169437,8.482161040323144,5.662598682277332,10.243119415295556,0.0,8.031568176216348,8.741249016169437,8.673665928583596
EPE,scared-d7,CREStereo,4,3,5.007773351700693,0.5124209237810804,4.560870406071259,5.567057403369007,5.007773351700701,3.354367047740891,5.733069561607259,0.0,4.895392245661815,4.560870406071259,5.567057403369007
EPE,scared-d7,Fast-FoundationStereo,4,3,3.723574510407634,0.32880938269939897,3.467483420618975,4.094372244683033,3.723574510407649,2.7958187109535872,7.457033616428176,0.0,3.6088678659208946,3.467483420618975,4.094372244683033
EPE,scared-d7,RAFT-Stereo,4,3,8.243920265757886,0.4456618049350914,7.941752058834495,8.755746971945584,8.243920265757883,3.9858340990308347,9.790234273550162,0.0,8.034261766493579,7.941752058834495,8.755746971945584
EPE,scared-d7,S2M2-S,4,3,3.7068087340775704,0.36716483730092064,3.438146025438256,4.125174029133457,3.706808734077585,2.4285885546702133,6.644493954454887,0.0,3.557106147660999,3.438146025438256,4.125174029133457
EPE,scared-d7,StereoAnywhere,4,3,7.673323675802379,0.46549955559484485,7.21942413676253,8.149615063596425,7.673323675802377,3.7245861230329114,9.087461977014584,0.0,7.650931827048183,7.21942413676253,8.149615063596425
EPE,ALL,ALL,35,3,5.175020880061246,0.33052033082672,4.959684729678805,5.555574363150466,5.175020880061234,3.901469099438694,6.441351400169467,0.0,4.959684729678805,5.009803547354468,5.555574363150466
