dataset_id,keyframe_id,model,checkpoint,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
dataset_7,keyframe_4,S2M2-XL,CH384NTR3.pth,120.43975805863738,720083,0.5493797302246094,1.2916592359542847,2.2157821655273438,42.72382489240824,17.212321357399077,3.0604805279391405,0.8118504285812378,0.5123367309570312,1.610826849937439,23.590058368271436,6.77477457459765,1.2594381481023715,0.5123367309570312,0.9605159759521484,1.6408112049102783,2.3426547050476074,5.487902641296387,0.0,0.0,0.0,720083,0.5493797302246094,1.2916592359542847,2.2157821655273438,42.72382489240824,17.212321357399077,3.0604805279391405,0.8118504285812378,0.5123367309570312,1.610826849937439,23.590058368271436,6.77477457459765,1.2594381481023715,0.5123367309570312,0.9605159759521484,1.6408112049102783,2.3426547050476074,5.487902641296387,0.8294740915298462,1.6561596393585205,0.8118504285812378,1.610826849937439
dataset_7,keyframe_5,S2M2-XL,CH384NTR3.pth,116.47281795740128,793976,0.605755615234375,0.7578805685043335,2.597543239593506,22.024343305087307,4.090803752254476,0.4123550334015134,1.4730875492095947,0.6861839294433594,158.8818359375,33.71046479994357,9.21627353975435,1.3142714641248603,0.6861839294433594,1.2242584228515625,1.9292488098144531,2.631479263305664,5.665962219238281,0.0,0.0,0.0,793976,0.605755615234375,0.7578805685043335,2.597543239593506,22.024343305087307,4.090803752254476,0.4123550334015134,1.4730875492095947,0.6861839294433594,158.8818359375,33.71046479994357,9.21627353975435,1.3142714641248603,0.6861839294433594,1.2242584228515625,1.9292488098144531,2.631479263305664,5.665962219238281,1.5384118556976318,158.8842315673828,1.4730875492095947,158.8818359375
dataset_8,keyframe_0,S2M2-XL,CH384NTR3.pth,119.09575294703245,793449,0.6053535461425781,0.7396724820137024,1.1942225694656372,27.071683246182175,3.356359387937977,0.016762261972729186,1.9370545148849487,1.6186294555664062,2.5517871379852295,67.34862606166244,40.36945033644254,4.363985586975344,1.6186294555664062,2.7423553466796875,3.979226589202881,4.846192359924316,6.695575714111328,0.0,0.0,0.0,793449,0.6053535461425781,0.7396724820137024,1.1942225694656372,27.071683246182175,3.356359387937977,0.016762261972729186,1.9370545148849487,1.6186294555664062,2.5517871379852295,67.34862606166244,40.36945033644254,4.363985586975344,1.6186294555664062,2.7423553466796875,3.979226589202881,4.846192359924316,6.695575714111328,13.02575969696045,15.726694107055664,1.9370545148849487,2.5517871379852295
dataset_8,keyframe_1,S2M2-XL,CH384NTR3.pth,120.6161412410438,852680,0.650543212890625,0.7550344467163086,1.2375134229660034,27.313763662804334,4.378664915325796,0.10660505699676315,0.8583218455314636,0.6966953277587891,1.2955920696258545,33.001712248440214,6.459164047473847,0.22575878406905286,0.6966953277587891,1.18829345703125,1.7479252815246582,2.147545337677002,3.183074951171875,0.0,0.0,0.0,852680,0.650543212890625,0.7550344467163086,1.2375134229660034,27.313763662804334,4.378664915325796,0.10660505699676315,0.8583218455314636,0.6966953277587891,1.2955920696258545,33.001712248440214,6.459164047473847,0.22575878406905286,0.6966953277587891,1.18829345703125,1.7479252815246582,2.147545337677002,3.183074951171875,0.8583218455314636,1.2955920696258545,0.8583218455314636,1.2955920696258545
dataset_8,keyframe_2,S2M2-XL,CH384NTR3.pth,116.47402960807085,730550,0.5573654174804688,0.8568221926689148,1.209794282913208,32.02244883991513,6.561220997878311,0.5168708507289028,0.5718277096748352,0.43018341064453125,3.3495824337005615,14.120457189788516,1.8817329409349122,0.3472726028334816,0.43018341064453125,0.7534513473510742,1.1437151432037354,1.44683837890625,2.622865676879883,0.0,0.0,0.0,730550,0.5573654174804688,0.8568221926689148,1.209794282913208,32.02244883991513,6.561220997878311,0.5168708507289028,0.5718277096748352,0.43018341064453125,3.3495824337005615,14.120457189788516,1.8817329409349122,0.3472726028334816,0.43018341064453125,0.7534513473510742,1.1437151432037354,1.44683837890625,2.622865676879883,0.5718277096748352,3.3495824337005615,0.5718277096748352,3.3495824337005615
dataset_8,keyframe_3,S2M2-XL,CH384NTR3.pth,139.5437940955162,855406,0.6526229858398438,0.6755062341690063,1.027842402458191,21.87873360719939,3.4024778876930957,0.11082456751530853,0.5027036070823669,0.3849945068359375,0.9851890802383423,11.48226690016203,1.1979106997145215,0.05927010098128842,0.3849945068359375,0.6866989135742188,1.056203842163086,1.3375072479248047,2.101722002029419,0.0,0.0,0.0,855406,0.6526229858398438,0.6755062341690063,1.027842402458191,21.87873360719939,3.4024778876930957,0.11082456751530853,0.5027036070823669,0.3849945068359375,0.9851890802383423,11.48226690016203,1.1979106997145215,0.05927010098128842,0.3849945068359375,0.6866989135742188,1.056203842163086,1.3375072479248047,2.101722002029419,0.5027036070823669,0.9851890802383423,0.5027036070823669,0.9851890802383423
dataset_8,keyframe_4,S2M2-XL,CH384NTR3.pth,133.7559879757464,742705,0.5666389465332031,0.9134959578514099,1.7823594808578491,30.289011114776393,7.69969234083519,1.0764704694326819,0.5770077109336853,0.38459014892578125,7.63442325592041,12.51021603463017,3.144451700203984,0.4730007203398388,0.38459014892578125,0.6872215270996094,1.1186659336090088,1.5486032962799072,3.5314905643463135,0.0,0.0,0.0,742705,0.5666389465332031,0.9134959578514099,1.7823594808578491,30.289011114776393,7.69969234083519,1.0764704694326819,0.5770077109336853,0.38459014892578125,7.63442325592041,12.51021603463017,3.144451700203984,0.4730007203398388,0.38459014892578125,0.6872215270996094,1.1186659336090088,1.5486032962799072,3.5314905643463135,0.5770077109336853,7.63442325592041,0.5770077109336853,7.63442325592041
dataset_9,keyframe_0,S2M2-XL,CH384NTR3.pth,115.75471702963114,831443,0.6343406677246094,1.8331729173660278,4.2713141441345215,55.77135173427402,20.640861730750036,5.717529644245006,2.938863754272461,2.0021286010742188,5.456138610839844,73.24988002785518,50.04696653889683,12.427791201561622,2.0021286010742188,3.468799591064453,5.586860656738281,8.077553749084473,17.19941520690918,0.0,0.0,0.0,831443,0.6343406677246094,1.8331729173660278,4.2713141441345215,55.77135173427402,20.640861730750036,5.717529644245006,2.938863754272461,2.0021286010742188,5.456138610839844,73.24988002785518,50.04696653889683,12.427791201561622,2.0021286010742188,3.468799591064453,5.586860656738281,8.077553749084473,17.19941520690918,6.185235977172852,11.433682441711426,2.938863754272461,5.456138610839844
dataset_9,keyframe_1,S2M2-XL,CH384NTR3.pth,135.05487609654665,743370,0.5671463012695312,1.438598871231079,4.403338432312012,28.792122361677226,9.291200882467681,4.220912869768756,0.637363612651825,0.37639427185058594,1.5099562406539917,11.993623632914968,3.0069817183905725,1.3954020205281354,0.37639427185058594,0.6734747886657715,1.0904672145843506,1.5110399723052979,7.611194133758545,0.0,0.0,0.0,743370,0.5671463012695312,1.438598871231079,4.403338432312012,28.792122361677226,9.291200882467681,4.220912869768756,0.637363612651825,0.37639427185058594,1.5099562406539917,11.993623632914968,3.0069817183905725,1.3954020205281354,0.37639427185058594,0.6734747886657715,1.0904672145843506,1.5110399723052979,7.611194133758545,0.637363612651825,1.5099562406539917,0.637363612651825,1.5099562406539917
dataset_9,keyframe_2,S2M2-XL,CH384NTR3.pth,135.4304957203567,700805,0.5346717834472656,1.2727569341659546,2.0612571239471436,44.579162534513884,15.90998922667504,2.754974636311099,0.9352554678916931,0.7223663330078125,1.5258245468139648,34.92426566591277,8.14235058254436,0.5135522720300226,0.7223663330078125,1.2344398498535156,1.8504393100738525,2.4175338745117188,3.972987174987793,0.0,0.0,0.0,700805,0.5346717834472656,1.2727569341659546,2.0612571239471436,44.579162534513884,15.90998922667504,2.754974636311099,0.9352554678916931,0.7223663330078125,1.5258245468139648,34.92426566591277,8.14235058254436,0.5135522720300226,0.7223663330078125,1.2344398498535156,1.8504393100738525,2.4175338745117188,3.972987174987793,0.9352554678916931,1.5258245468139648,0.9352554678916931,1.5258245468139648
dataset_9,keyframe_3,S2M2-XL,CH384NTR3.pth,116.50928296148777,585911,0.44701461791992186,2.920423746109009,5.94758415222168,66.28412847685058,41.32794912537911,13.77000943829353,0.9148327112197876,0.4517707824707031,2.9323158264160156,16.569752061319893,5.678336812246228,2.420674812386182,0.4517707824707031,0.7892284393310547,1.3484001159667969,2.202404022216797,10.463069915771484,0.0,0.0,0.0,585911,0.44701461791992186,2.920423746109009,5.94758415222168,66.28412847685058,41.32794912537911,13.77000943829353,0.9148327112197876,0.4517707824707031,2.9323158264160156,16.569752061319893,5.678336812246228,2.420674812386182,0.4517707824707031,0.7892284393310547,1.3484001159667969,2.202404022216797,10.463069915771484,0.9148327112197876,2.9323158264160156,0.9148327112197876,2.9323158264160156
dataset_9,keyframe_4,S2M2-XL,CH384NTR3.pth,115.85112102329731,589315,0.4496116638183594,1.8433499336242676,2.257946014404297,71.35470843267183,41.41299644502516,0.8428429617437194,0.38589897751808167,0.31249237060546875,1.5308611392974854,4.192494676022161,0.6117271747707084,0.054130643204398324,0.31249237060546875,0.48673248291015625,0.719146728515625,0.9369287490844727,1.6843523979187012,0.0,0.0,0.0,589315,0.4496116638183594,1.8433499336242676,2.257946014404297,71.35470843267183,41.41299644502516,0.8428429617437194,0.38589897751808167,0.31249237060546875,1.5308611392974854,4.192494676022161,0.6117271747707084,0.054130643204398324,0.31249237060546875,0.48673248291015625,0.719146728515625,0.9369287490844727,1.6843523979187012,0.38589897751808167,1.5308611392974854,0.38589897751808167,1.5308611392974854
