budget,seed,source,epoch,optimizer_step,total,classification,regression,ranking,fusion,weight_regularizer,learning_rate,loader_wait_s,provenance,validation_total,validation_classification,validation_regression,validation_ranking,validation_fusion,validation_weight_regularizer,validation_best_gain,validation_best_coverage,validation_harm_cost_fraction,validation_probability_threshold,validation_utility_threshold,validation_constraint_feasible,validation_wall_s
6x,20260723,validation,43,170839,0.38305916551105806,0.23962620162261378,0.01224001249270441,0.03712057347949515,0.12242773582672678,0.028025262637249984,0.0004521456285021947,0.8369450637255795,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9662604735654936,0.6901426054431564,0.039994603065776485,0.10875484517671066,0.20917254446432093,0.09879656566188881,-0.009038747288286686,0.16237204035736252,1.5567262011500522,0.9,0.1,False,23.17846360200201
6x,20260723,validation,44,174812,0.38372594506399865,0.23923064171030214,0.012080391388900555,0.036480316603821165,0.12377873586285404,0.02778139841697572,0.0004143259239586724,0.8433717700827401,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.924340865547463,0.6538669422353454,0.0389438219000158,0.10151388535050053,0.20733788953221763,0.0914282653197825,-0.004674914758652449,0.15212439290543767,1.2735532490329673,0.9,0.1,False,23.190501884993864
6x,20260723,validation,45,178785,0.3795404501630637,0.23670408121300096,0.012046299947567778,0.03682400221780989,0.12203395160197791,0.02786613932911287,0.0003782485578724147,0.8447119230695534,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9752270094310211,0.6978543975981711,0.042538755172542,0.11184915349961504,0.20872726024444813,0.0970684395970419,-0.00629260390996933,0.13470339223716538,1.4039367291314517,0.9,0.1,False,23.143618280999362
6x,20260723,validation,46,182758,0.3783586861754646,0.23628723752920944,0.011826080937250762,0.03625684556823314,0.12164756903901186,0.02723316794644367,0.0003440124157961557,1.220949242124334,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9632320112091478,0.686775325037109,0.042452310814298407,0.10706455909808729,0.20782027631917002,0.10322056842956634,-0.005718930624425411,0.10642810272299812,1.3732594378287082,0.9,0.1,False,23.152722454018658
6x,20260723,validation,47,186731,0.3786970728850323,0.23632040363589943,0.011920496875523589,0.0362739068595001,0.12183386014702711,0.027570474126793233,0.0003117113366156521,0.9297036121424753,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9521791387768771,0.6787810623945356,0.03905353100907389,0.10025250656546121,0.20852045432022132,0.10143865174440977,-0.0048485491424798965,0.15250505433790892,1.2729268398322462,0.9,0.1,False,23.086819628981175
6x,20260723,validation,48,190704,0.376455126013799,0.2345361362518253,0.011705156581284347,0.03593708287381628,0.12162757811544188,0.027272780356225938,0.0002814338553436547,0.946799373079557,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.963672387418086,0.6904060011632677,0.04003696640897912,0.10395353470617058,0.20898183813017274,0.09138840501993638,-0.0045950873754918575,0.1268267217074901,1.2936693436654294,0.9,0.1,False,23.339646131003974
6x,20260723,validation,49,194677,0.372243921927172,0.23292116648800015,0.011728008938114083,0.03563837424387582,0.1191261525141868,0.027114988663560824,0.00025326296045177456,0.9800865148135927,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9678008690998029,0.6931684785606225,0.03989958050241165,0.10679396617516185,0.20886163656091425,0.09561233747631132,-0.007126625161617994,0.17694956054752406,1.4009821651723524,0.9,0.1,False,23.75962965999497
6x,20260723,validation,50,198650,0.3746519619484122,0.23249045017381895,0.011517204101215706,0.0358523306112292,0.12205798803176285,0.02690921176629075,0.00022727586640477202,0.9408978221472353,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9510492891312886,0.6761134488203244,0.040471311223687904,0.10543372833972679,0.20795573169751447,0.1019301140414817,-0.00658308295533061,0.14323262522250568,1.38582596453932,0.9,0.1,False,23.34790890000295
6x,20260723,validation,51,202623,0.3711685328464228,0.2309205799975137,0.011514667080303435,0.03561678936769691,0.12022804497163804,0.026791825931797752,0.00020354380202105112,0.8618153696297668,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9788032627559655,0.7024826348134534,0.04041140713722797,0.10722874666281333,0.2083312010704456,0.10488267713625075,-0.009200281463563442,0.18814825735613114,1.5109581473363873,0.9,0.1,False,23.246080560988048
6x,20260723,validation,52,206596,0.374778184080541,0.2304873447598017,0.011498105758502226,0.03535435741097804,0.12435490164222239,0.02674162768909561,0.00018213181523952997,0.8147589464788325,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9641732869629265,0.6884497516333014,0.03962076825284476,0.10658289393006543,0.2078188753624287,0.10724277260976288,-0.010181098245084286,0.20923206691907137,1.5317886152200613,0.9,0.1,False,23.21370003701304
6x,20260723,validation,53,210569,0.36974092729984137,0.22997770216897329,0.011485866743946069,0.035374446761841975,0.11985543574654962,0.026606349239354166,0.00016309859482765808,0.7957861052418593,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9800439156739917,0.7031919868978387,0.040719207001443825,0.10802893495022398,0.2088310072355346,0.1032704256119558,-0.008293692022562027,0.16413516743665008,1.4813518530682281,0.9,0.1,False,23.57268865298829
6x,20260723,validation,54,214542,0.37024165969740497,0.2299705250941174,0.011338897847661665,0.035355501364892655,0.12045120549515516,0.026557934065174763,0.00014649630951960304,0.9198256054951344,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9583774969305988,0.6831370879990263,0.03921533520225534,0.10461171161843325,0.20799661392227958,0.10741600598388791,-0.009563563391566277,0.18802620400794193,1.51528492846347,0.9,0.1,False,23.16341072099749
6x,20260723,validation,55,218515,0.3718417480835499,0.22972367762142815,0.011297909810969392,0.0352326401527746,0.12236765635089905,0.026466766653149728,0.00013237046502538417,0.862334358447697,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9790613777519626,0.7027109710335759,0.04130528883897508,0.10793438855124252,0.20954227054451108,0.09585946907674588,-0.007330345921218395,0.15659323727775112,1.4369670995024768,0.9,0.1,False,23.30033330299193
6x,20260723,validation,56,222488,0.3689068350148627,0.2281636145221866,0.011317932156039781,0.03511651906254239,0.12099926619669303,0.026529174351494166,0.00012075977930288443,1.0238103618612513,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9526122677066806,0.6786865796400419,0.03944230042127038,0.10529163466434302,0.20843474177049795,0.09723443859656603,-0.006924983114004135,0.1527419103403355,1.4200075412319866,0.9,0.1,False,23.420962467003847
6x,20260723,validation,57,226461,0.36716208925572447,0.22840665442610744,0.011221052157615723,0.03478265978017831,0.11918608000604664,0.026315837430917973,0.0001116960764346188,1.0205788577732164,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9894368174497317,0.7130741511075955,0.04022242881583672,0.1077011718116031,0.20927487619224736,0.10025641792125616,-0.010108009912073612,0.1913965682465526,1.5697771634068494,0.9,0.1,False,23.135660650994396
6x,20260723,validation,58,230434,0.3687329162910802,0.22833209486268957,0.01128951754138411,0.035023926960570675,0.12070418049208867,0.02647944238424121,0.00010520419940014007,1.0774822619569022,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9725163687115699,0.6972555176829858,0.04025423345797014,0.10666132499481479,0.20913678429079793,0.09665807965239105,-0.006853214465081692,0.1509884508529837,1.4079634501436782,0.9,0.1,False,23.390188349003438
6x,20260723,validation,59,234407,0.36949026937744883,0.22891459940153738,0.011232140783094884,0.0348687751667929,0.12096948632789954,0.026364715339973654,0.00010130194198315489,0.9034922604623716,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9818358905084762,0.7051305948168941,0.040112406131591165,0.10793422353533233,0.20909670505376643,0.10284417317270468,-0.009132757782936096,0.16810733927326293,1.5426390838886839,0.9,0.1,False,23.40629717099364
6x,20260723,validation,60,238380,0.36857057777987057,0.22767166567512986,0.011256780470806985,0.034957029274225296,0.12130745467262213,0.02611897197563043,0.0001,1.1397700422385242,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260723/validation_metrics.csv,0.9729492093102483,0.6970372278042413,0.03943300801095823,0.10678501307299976,0.20883029455877664,0.10334465305407707,-0.009801008738577366,0.19070171007616854,1.5360984901617056,0.9,0.1,False,23.220163727994077
6x,20260724,train,1,3973,0.8027651191822924,0.5704178028793201,0.0815450387234241,0.08161177701911479,0.15809277913294284,0.0653953612255804,0.0019986980580164217,6.602438470261404,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,2,7946,0.6276767751618774,0.4433362100216174,0.05453936787543215,0.06745529733481026,0.12964664451054067,0.052801765904689414,0.0019947958005990065,0.7951752291701268,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,3,11919,0.5790135030977648,0.4083380300411943,0.0359344607414952,0.06250271391371542,0.1270790979396969,0.05001751697846573,0.0019883039235640988,0.7927084289840423,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,4,15892,0.5559754017023184,0.39042844483710915,0.02742930948086132,0.059273137819873326,0.12744797958122514,0.04782997340661526,0.0019792402206954118,0.7877640918886755,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,5,19865,0.5385457575189926,0.37711990782754296,0.024236100468151188,0.057407080215066034,0.1257928834936007,0.045815614498204676,0.0019676295349724867,0.9088064985116944,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,6,23838,0.523223369464132,0.3638357526882677,0.02328946178280527,0.055484861741733234,0.12503418624515955,0.0441873114984581,0.0019535036904778625,0.8074608808965422,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,7,27811,0.5145180904438446,0.35423058494287896,0.021784593171038983,0.054599982043580554,0.12709931174343325,0.043229423060154336,0.001936901405169823,0.8625622369872872,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,8,31784,0.502225250864611,0.3464157247469073,0.020836381632386946,0.0533101854032703,0.12365863298124798,0.042025632591833256,0.001917868184757982,0.9774124340619892,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,9,35757,0.4926221752902617,0.3375139971287851,0.020485065602354018,0.052065515444981315,0.12372040921897672,0.04064444141786404,0.0018964561979764897,1.0200347655045334,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,10,39730,0.4842654942506031,0.3310899352300851,0.019024003118292068,0.05050452228207981,0.12309039377211482,0.039735055467868194,0.0018727241335927888,0.9565124913933687,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,11,43703,0.48141134586002376,0.3275430160505463,0.019428401404551987,0.0502663478619784,0.12376844517034782,0.03909528162447595,0.0018467370395457595,0.959283421485452,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,12,47676,0.4697539634531912,0.31814728875023546,0.018484437861550143,0.04948311627128933,0.12234770787974528,0.038229778855326434,0.0018185661446538427,0.8421606181946117,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,13,51649,0.46845221803391157,0.3145646621343503,0.01843979860790282,0.04881419180258321,0.12492415328584415,0.037699942081124004,0.0017882886633818036,1.0504184201126918,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,14,55622,0.46299249711105395,0.31101277019015616,0.01791341620699704,0.04760374319243856,0.12365417840618433,0.037339779162268896,0.001755987584201243,1.013962019031169,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,15,59595,0.45602415106007294,0.30787159072639825,0.017729115278742318,0.047545085398453577,0.12007870954730267,0.03661507501609374,0.0017217514421249793,0.9963487080240157,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,16,63568,0.4517985902934809,0.3014073912293401,0.017496991373402607,0.04669616572226482,0.12275979507047839,0.036044532215148174,0.0016856740760387197,0.9132573604001664,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,17,67541,0.44525923353394603,0.2968474293149691,0.017045149754369743,0.045913632803711656,0.12121150502067723,0.03599666078895398,0.0016478543714951912,1.0305571304925252,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,18,71514,0.44527766863885104,0.29577207721379745,0.016714305546884363,0.04558253222680305,0.12275830254893072,0.03497230295507247,0.001608395989675746,1.14569329994265,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,19,75487,0.4451908293315424,0.2931946467607276,0.01690522017751593,0.04508136827386156,0.1252702297113054,0.035015079796899336,0.001567407083262229,0.9900566720752977,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,20,79460,0.4398031336082609,0.2878055959863069,0.016344568537200784,0.04465746405371998,0.12583006620702464,0.034154156248724914,0.0015249999999980143,1.1159443052602,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,21,83433,0.43235571692392266,0.28611684290342,0.016538669664374995,0.04424235978162138,0.12004066127573468,0.034341205315598304,0.001481290974750642,1.1807710464054253,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,22,87406,0.43082626421626197,0.281932695265489,0.01589663009896027,0.043658968568243896,0.12327646084946504,0.03377020260023285,0.0014363998109201464,1.2303914422227535,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,23,91379,0.42531507254291956,0.2785233910475184,0.015782590043102104,0.043048774967007125,0.12145920942347378,0.03339484066198672,0.0013904495520662339,1.1307222737523261,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,24,95352,0.42649489141421204,0.2768316249624026,0.01584361980003116,0.0430827899875854,0.12433613743281413,0.033173431715255955,0.001343566144654463,0.9883024229493458,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,25,99325,0.4191807323976275,0.27405874838871125,0.015349493013964927,0.04226797550793371,0.12035602165349513,0.0326210447321483,0.001295878092845718,1.0132016687421128,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,26,103298,0.41827050958221634,0.2718781528733305,0.015365198826933739,0.0419685158403527,0.12170425922734808,0.03256675418726059,0.0012475161062752602,1.0026627355837263,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,27,107271,0.41722620766550833,0.27041969430887697,0.015383852829710361,0.041339234442933234,0.1223613273878876,0.03209238990920033,0.0011986127417866676,0.8924093300011009,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,28,111244,0.41080313645680183,0.2676766471083567,0.014712582522590185,0.04105736505927735,0.11919164891654085,0.03157111484038869,0.0011493020401027927,0.9644996353890747,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,29,115217,0.4106994200213757,0.26461145475932474,0.015156662663726875,0.04112059217697188,0.12192343450612006,0.03153026983115645,0.001099719158429394,1.215375462808879,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,30,119190,0.40863095875571603,0.26280468770014737,0.014617035231211243,0.04041841525006397,0.12217027355518062,0.031214413041586002,0.001049999999998555,1.0855124886729755,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,31,123163,0.4055879056414323,0.26072017460632035,0.0144708508463237,0.04009878457955905,0.12140518725103552,0.03101203005349279,0.001000280841567629,1.1542101011436898,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,32,127136,0.4045679321873107,0.2582928028488389,0.014444201412931151,0.039811219899215905,0.12289709261244197,0.03101576865844573,0.0009506979598941348,0.9959579672140535,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,33,131109,0.4026493062840701,0.25713291422625933,0.014080255035556648,0.03953710706385482,0.12245628764426719,0.03067855057235092,0.0009013872582102765,1.1466218591376673,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,34,135082,0.3995054679949248,0.2535596759678089,0.014143127597686303,0.03938714404368439,0.12296547556554782,0.030309752016141916,0.0008524838937217165,0.9685250421753153,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,35,139055,0.3972200733217325,0.2532200036012996,0.013836477700083616,0.03900050235462834,0.12127805846770712,0.03026839188355629,0.0008041219071512812,1.0454896750452463,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,36,143028,0.3936272825996056,0.2504541420171742,0.013704182880015455,0.038965270003730984,0.12062932533126915,0.029752134106605082,0.0007564338553425626,1.2953858250984922,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,37,147001,0.39173105270656894,0.2495104120770015,0.01363399773002798,0.03849769831315553,0.1197608809400347,0.03009146261419243,0.0007095504479308171,1.0016383860784117,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,38,150974,0.39096000387780827,0.24826512896152728,0.013443269676647484,0.03830146098272908,0.1204581111191338,0.029698969343882976,0.0006636001890769243,0.9947006782167591,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,39,154947,0.38843902825030246,0.24568804833365723,0.013491536943153346,0.03818712171892409,0.12058192050788179,0.02938271973074878,0.0006187090252464519,1.0016843999619596,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,40,158920,0.38830020776116486,0.2452050408195135,0.013334469702479231,0.03800828253082404,0.12110218067207858,0.02911842508457663,0.0005749999999991333,1.1249394835322164,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,41,162893,0.38490030421996607,0.2433926991010992,0.013094232824583918,0.0372326708425248,0.11988033822322958,0.028859962062033964,0.0005325929167350369,1.3654153060924727,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,42,166866,0.38511107947884593,0.2415723494229908,0.01308805841192244,0.037681561111424025,0.12181794105693998,0.02878155817530661,0.0004916040103216306,0.978780017059762,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,43,170839,0.38539529038678033,0.24040783648870243,0.01307097159399565,0.03710579066149367,0.1234727869620896,0.028513658025719014,0.0004521456285021947,0.953609625401441,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,44,174812,0.380915768178245,0.23918679518882527,0.012864758516497734,0.0370980534970239,0.1203190999212465,0.02851489278551856,0.0004143259239586724,1.0103914776118472,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,45,178785,0.3802154089682594,0.23879758302725265,0.012826285599107371,0.036714776200220074,0.12015226296342116,0.028368508458707604,0.0003782485578724147,1.0823258460441139,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,46,182758,0.3784821221008128,0.23797346253239657,0.012703703390153089,0.03648006036804261,0.11935021693689578,0.028433005695165388,0.0003440124157961557,0.8793964067881461,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,47,186731,0.3764628084269093,0.23505515161748874,0.012492249161251153,0.0363492895919373,0.12047766469287262,0.027982671705505693,0.0003117113366156521,1.2052253205911256,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,48,190704,0.3768754437502043,0.23502431944455213,0.012679204792829768,0.03653556451514615,0.12077176963323022,0.02802921811729602,0.0002814338553436547,1.0831776351842564,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,49,194677,0.3770977432691658,0.2345474513358721,0.012446752089745461,0.03602520472230847,0.12175831059650291,0.027811501207982987,0.00025326296045177456,0.9882330267282669,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,50,198650,0.37261510893923794,0.23260412225581795,0.012310837629345416,0.03585363186413191,0.11932366895012364,0.0278423886859624,0.00022727586640477202,1.153975491906749,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,51,202623,0.3753438613766871,0.23279397474006924,0.01236529372511312,0.03601635123194933,0.12183908918385365,0.027620282666436558,0.00020354380202105112,1.0381038278283086,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,52,206596,0.3741760526987938,0.2317388723858719,0.012333462554412917,0.03572562072961011,0.12183888560020815,0.02750095815824196,0.00018213181523952997,0.9199198992864694,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,53,210569,0.3729490303028194,0.2313172087024568,0.012249926381455882,0.0354446104763199,0.1211864145434202,0.02729631808492419,0.00016309859482765808,1.1413502822688315,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,54,214542,0.37257611542835123,0.2311713446448319,0.012071475347941434,0.03573006224916278,0.12097724571061294,0.027296269837117092,0.00014649630951960304,1.1472359026083723,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,55,218515,0.37023633057258604,0.2295172996593983,0.012056692961787184,0.03536796197910523,0.12040642112082824,0.027211517643154402,0.00013237046502538417,1.1028507777373306,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,56,222488,0.36994751113362134,0.22984988205069232,0.01207431716813497,0.03522513550758951,0.11978795049850835,0.027331154681920346,0.00012075977930288443,1.3396483989490662,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
6x,20260724,train,57,226461,0.368422546666589,0.22925265277779255,0.012015249076948224,0.035494449852691276,0.11884159442956711,0.027235388305725514,0.0001116960764346188,1.0021739350631833,/dtu/p1/leopam/ARGOS/ARGOS_FREEZED/experiments/02_massive_training/budget_6x/seed_20260724/train_metrics.csv,,,,,,,,,,,,,
