mode,sequence,backbone,frame_id,step_since_reset,valid_count,historical_only_count,recurrent_only_count,raw_epe,historical_memory_epe,recurrent_memory_epe,fused_epe,historical_selection_oracle_epe,recurrent_selection_oracle_epe,convex_fusion_oracle_epe,historical_selection_gain,recurrent_selection_gain,convex_fusion_gain,fused_gain,endpoint_selection_gain,beyond_endpoint_gain_signed,interpolation_advantage,recurrent_candidate_improvement,gt_between_endpoint_fraction,fused_better_than_both_fraction,fused_worse_than_both_fraction,harmful_update_rate,clean_pixel_degradation,reset_mean,fusion_mean,temporal_weight_mean,temporal_weight_p95,recurrent_raw_difference_mean,delta_fusion_mean,delta_fusion_p95,w_star_mean,temporal_valid_count,raw_tepe,fused_tepe,raw_teper,fused_teper
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000378'],2,2,0,0,0.6682119369506836,0.9729170799255371,0.9729142189025879,0.6614913940429688,0.6682119369506836,0.6682119369506836,0.6111583709716797,0.0,0.0,0.057053565979003906,0.006720542907714844,0.0,0.006720542907714844,0.006831169128417969,2.86102294921875e-06,0.5,0.5,0.0,0.0,0.0,0.19630785286426544,0.7088339328765869,0.19253912568092346,0.3651110529899597,0.4188094139099121,0.10738658905029297,0.2038353830575943,0.10218914598226547,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000378'],3,4,0,0,0.5235228538513184,0.47319769859313965,0.5107719898223877,0.5235216617584229,0.4575784206390381,0.46372294425964355,0.4541487693786621,0.06594443321228027,0.059799909591674805,0.06937408447265625,1.1920928955078125e-06,0.059799909591674805,-0.0597987174987793,1.430511474609375e-06,-0.03757429122924805,0.25,0.25,0.0,0.0,0.0,6.0923593991901726e-05,0.1740313023328781,1.282252196688205e-05,2.7253425287199207e-05,0.12599730491638184,1.6689300537109375e-06,5.006789706385462e-06,0.5442593097686768,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000378'],4,2,0,0,0.4800448417663574,0.11753225326538086,0.11751937866210938,0.4800448417663574,0.11753225326538086,0.11751937866210938,0.0,0.36251258850097656,0.36252546310424805,0.4800448417663574,0.0,0.36252546310424805,-0.36252546310424805,0.0,1.2874603271484375e-05,1.0,0.0,0.0,0.0,0.0,9.392510378347652e-07,6.357874372042716e-05,8.154651953695691e-11,1.5375925532801205e-10,0.5975642204284668,0.0,0.0,0.811926007270813,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000382'],1,2,0,0,0.6438093185424805,0.8632302284240723,0.8632302284240723,0.6438093185424805,0.6438093185424805,0.6438093185424805,0.6438093185424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1579910278669558e-05,0.01175152137875557,1.4699057260258996e-07,2.185473277904748e-07,0.2194209098815918,0.0,0.0,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000382'],2,4,0,0,0.22794032096862793,0.3329951763153076,0.3329949378967285,0.23006534576416016,0.11151742935180664,0.11151742935180664,0.10880780220031738,0.11642289161682129,0.11642289161682129,0.11913251876831055,-0.0021250247955322266,0.11642289161682129,-0.11854791641235352,0.0,2.384185791015625e-07,0.25,0.0,0.0,0.0,0.0,0.02360229566693306,0.3213360607624054,0.01046846341341734,0.025030115619301796,0.3433196544647217,0.0038802623748779297,0.008100222796201706,0.24444028735160828,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000382'],3,1,0,0,0.8137712478637695,0.5666723251342773,0.579655647277832,0.8134870529174805,0.5666723251342773,0.579655647277832,0.579655647277832,0.2470989227294922,0.2341156005859375,0.2341156005859375,0.0002841949462890625,0.2341156005859375,-0.23383140563964844,0.0,-0.012983322143554688,0.0,0.0,0.0,0.0,0.0,0.0028279097750782967,0.42965489625930786,0.0012150253169238567,0.0012150253169238567,0.2341156005859375,0.0002841949462890625,0.0002841949462890625,1.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000382'],4,3,0,0,0.20038828253746033,0.6591033935546875,0.6333329081535339,0.20038828253746033,0.20038828253746033,0.20038828253746033,0.09819253534078598,0.0,0.0,0.10219573974609375,0.0,0.0,0.0,0.0,0.025770505890250206,0.6666666865348816,0.0,0.0,0.0,0.0,2.0065417629666626e-06,0.0622374564409256,1.6707092242995714e-07,3.3575540214769717e-07,0.6373361349105835,0.0,0.0,0.1762429177761078,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000386'],1,3,0,0,0.2587566375732422,0.20476755499839783,0.20476755499839783,0.25869274139404297,0.1673107147216797,0.1673107147216797,0.11905574798583984,0.0914459228515625,0.0914459228515625,0.13970088958740234,6.389617919921875e-05,0.0914459228515625,-0.09138202667236328,6.326039874693379e-05,0.0,0.6666666865348816,0.6666666865348816,0.0,0.0,0.0,0.30501028895378113,0.0007025806116871536,0.0003431911754887551,0.0008466081344522536,0.22541332244873047,6.389617919921875e-05,0.00015478134446311742,0.5772109031677246,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000386'],2,2,0,0,0.5258960723876953,0.6572785377502441,0.6572690010070801,0.5258955955505371,0.5258960723876953,0.5258960723876953,0.5258960723876953,0.0,0.0,0.0,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-06,0.0,0.5,0.0,0.0,0.0,1.41862801683601e-05,0.011945129372179508,9.103146680899954e-08,1.3990253933116037e-07,0.13137292861938477,4.76837158203125e-07,9.059905892172537e-07,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000386'],3,4,0,0,0.7040746212005615,0.573319673538208,0.5733201503753662,0.6699063777923584,0.41304922103881836,0.41304922103881836,0.38382863998413086,0.29102540016174316,0.29102540016174316,0.32024598121643066,0.034168243408203125,0.29102540016174316,-0.25685715675354004,0.00022339820861816406,-4.76837158203125e-07,0.5,0.25,0.0,0.0,0.0,0.10742539167404175,0.6101455092430115,0.07157164067029953,0.17030148208141327,0.5097379684448242,0.034168243408203125,0.07355193793773651,0.7467336654663086,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000386'],4,1,0,0,1.0647621154785156,0.10384178161621094,0.09689140319824219,0.08917045593261719,0.10384178161621094,0.09689140319824219,0.0,0.9609203338623047,0.9678707122802734,1.0647621154785156,0.9755916595458984,0.9678707122802734,0.007720947265625,0.007720947265625,0.00695037841796875,1.0,1.0,0.0,0.0,0.0,0.9941661357879639,0.9991821050643921,0.993353009223938,0.993353009223938,1.1616535186767578,1.1539325714111328,1.1539325714111328,0.9165918231010437,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000390'],1,3,0,0,0.4843823313713074,0.96502685546875,0.96502685546875,0.4843820035457611,0.23815187811851501,0.23815187811851501,0.0,0.24623045325279236,0.24623045325279236,0.4843823313713074,3.178914482759865e-07,0.24623045325279236,-0.2462301254272461,3.178914482759865e-07,0.0,1.0,0.3333333432674408,0.0,0.0,0.0,4.294306108931778e-06,0.01114709209650755,4.6602533387840595e-08,1.0528637517381867e-07,1.4494092464447021,3.178914482759865e-07,8.583068620282575e-07,0.3270038068294525,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000390'],2,5,0,0,0.5953218340873718,0.5754241943359375,0.5660684704780579,0.6133785247802734,0.39750978350639343,0.3881542384624481,0.3841730058193207,0.19781208038330078,0.2071676254272461,0.21114884316921234,-0.018056679517030716,0.2071676254272461,-0.2252243012189865,0.0,0.009355735965073109,0.20000000298023224,0.0,0.20000000298023224,0.20000000298023224,0.0,0.4936976432800293,0.4136689305305481,0.32246914505958557,0.7749250531196594,0.39304429292678833,0.1484994888305664,0.3752244710922241,0.5913955569267273,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000390'],3,2,0,0,0.7471828460693359,0.7510452270507812,0.6800494194030762,0.747948169708252,0.6209321022033691,0.5056872367858887,0.5056872367858887,0.1262507438659668,0.24149560928344727,0.24149560928344727,-0.0007653236389160156,0.24149560928344727,-0.24226093292236328,0.0,0.07099580764770508,0.0,0.0,0.0,0.0,0.0,0.006551483646035194,0.16821280121803284,0.002194464672356844,0.004169464111328125,0.41585779190063477,0.0007653236389160156,0.0014541149139404297,0.5,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000390'],4,3,0,0,0.24686655402183533,0.8021901845932007,0.8021892309188843,0.24684683978557587,0.24686655402183533,0.24686655402183533,0.24185976386070251,0.0,0.0,0.0050067901611328125,1.970927041838877e-05,0.0,1.970927041838877e-05,2.956390380859375e-05,9.5367431640625e-07,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0005328025436028838,0.12812846899032593,6.847077747806907e-05,0.0001420770277036354,0.5653368830680847,3.941854083677754e-05,8.268356032203883e-05,0.008664632216095924,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000394'],1,3,0,0,0.32151541113853455,0.20569610595703125,0.20569610595703125,0.3143084943294525,0.1348327100276947,0.1348327100276947,0.02706114575266838,0.18668270111083984,0.18668270111083984,0.29445427656173706,0.007206916809082031,0.18668270111083984,-0.1794757843017578,0.0,0.0,0.6666666865348816,0.0,0.0,0.3333333432674408,0.0,0.6760699152946472,0.5820156335830688,0.44035130739212036,0.8246192932128906,0.47308921813964844,0.2289978712797165,0.4767592251300812,0.6941794157028198,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000394'],2,2,0,0,0.4342808723449707,0.13158655166625977,0.051752567291259766,0.4342808723449707,0.13158655166625977,0.051752567291259766,0.028081417083740234,0.30269432067871094,0.38252830505371094,0.40619945526123047,0.0,0.38252830505371094,-0.38252830505371094,0.0,0.079833984375,0.5,0.0,0.0,0.0,0.0,3.939822818210814e-06,0.0009701509261503816,3.805297854597711e-09,4.026988520422492e-09,0.42987060546875,0.0,0.0,0.9503049850463867,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000394'],4,2,0,0,0.5497431755065918,1.0747556686401367,1.0950160026550293,0.5730853080749512,0.5497431755065918,0.5497431755065918,0.5497431755065918,0.0,0.0,0.0,-0.023342132568359375,0.0,-0.023342132568359375,0.0,-0.020260334014892578,0.0,0.0,0.0,0.0,0.0,0.26821961998939514,0.06584903597831726,0.034521158784627914,0.06558531522750854,0.5452728271484375,0.023342132568359375,0.0443483330309391,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000398'],1,1,0,0,0.4273509979248047,0.053107261657714844,0.053107261657714844,0.42708683013916016,0.053107261657714844,0.053107261657714844,0.053107261657714844,0.37424373626708984,0.37424373626708984,0.37424373626708984,0.00026416778564453125,0.37424373626708984,-0.3739795684814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006073396187275648,0.11624938994646072,0.0007060286006890237,0.0007060286006890237,0.37424373626708984,0.00026416778564453125,0.00026416778564453125,1.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000398'],2,1,0,0,0.5486440658569336,0.6124544143676758,0.6123762130737305,0.5486936569213867,0.5486440658569336,0.5486440658569336,0.5486440658569336,0.0,0.0,0.0,-4.9591064453125e-05,0.0,-4.9591064453125e-05,0.0,7.82012939453125e-05,0.0,0.0,0.0,0.0,0.0,0.017423633486032486,0.04437243193387985,0.000773128995206207,0.000773128995206207,0.06373214721679688,4.9591064453125e-05,4.9591064453125e-05,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000398'],3,2,0,0,0.3984541893005371,0.3626708984375,0.3626399040222168,0.40424203872680664,0.14619922637939453,0.14616823196411133,0.14616823196411133,0.2522549629211426,0.2522859573364258,0.2522859573364258,-0.005787849426269531,0.2522859573364258,-0.2580738067626953,0.0,3.0994415283203125e-05,0.0,0.0,0.0,0.0,0.0,0.6799700260162354,0.03518695384263992,0.02341887727379799,0.036141276359558105,0.46875762939453125,0.010471343994140625,0.015680408105254173,0.5,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000398'],4,3,0,0,0.7310044169425964,0.9242658615112305,0.9165226817131042,0.7340177297592163,0.7310044169425964,0.7310044169425964,0.7310044169425964,0.0,0.0,0.0,-0.0030132930260151625,0.0,-0.0030132930260151625,0.0,0.007743199821561575,0.0,0.0,0.0,0.0,0.0,0.06411190330982208,0.13497638702392578,0.010840805247426033,0.019724739715456963,0.1855182647705078,0.0030132930260151625,0.0066321371123194695,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000402'],1,3,0,0,0.982962965965271,1.0534169673919678,1.0534169673919678,0.982962965965271,0.6631841659545898,0.6631841659545898,0.5749871134757996,0.31977877020835876,0.31977877020835876,0.40797585248947144,0.0,0.31977877020835876,-0.31977877020835876,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,5.569328331844758e-10,0.0012617588508874178,1.0386744632787104e-12,2.802482855154831e-12,0.8864056468009949,0.0,0.0,0.4074091911315918,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000402'],2,3,0,0,1.0533645153045654,0.8929876089096069,0.8929876089096069,1.0489305257797241,0.8737831115722656,0.8737831115722656,0.8471755981445312,0.17958132922649384,0.17958132922649384,0.2061888426542282,0.0044339499436318874,0.17958132922649384,-0.1751473844051361,0.0044339499436318874,0.0,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.02135329321026802,0.3349234461784363,0.02040814980864525,0.0551019087433815,0.2520008087158203,0.0044339499436318874,0.011971663683652878,0.7891361117362976,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000402'],3,2,0,0,0.7694473266601562,1.0005245208740234,1.0005216598510742,0.7707324028015137,0.7375388145446777,0.7375364303588867,0.6377110481262207,0.031908512115478516,0.03191089630126953,0.13173627853393555,-0.0012850761413574219,0.03191089630126953,-0.03319597244262695,0.0,2.86102294921875e-06,0.5,0.0,0.0,0.0,0.0,0.07669849693775177,0.016151055693626404,0.0024428428150713444,0.004641384351998568,0.49454689025878906,0.0012850761413574219,0.0024416446685791016,0.28445184230804443,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000402'],4,6,0,0,1.2224235534667969,1.3479690551757812,1.3529491424560547,1.2224315404891968,1.2224235534667969,1.2224235534667969,1.2224235534667969,0.0,0.0,0.0,-7.947286576381885e-06,0.0,-7.947286576381885e-06,0.0,-0.0049800872802734375,0.0,0.0,0.0,0.0,0.0,0.0034079179167747498,0.005145633593201637,5.685843643732369e-05,0.00024893038789741695,0.1305255889892578,7.947286576381885e-06,3.457069396972656e-05,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000406'],1,4,0,0,1.110267162322998,1.0348937511444092,1.0348937511444092,1.1102666854858398,1.0348937511444092,1.0348937511444092,1.0348937511444092,0.07537341117858887,0.07537341117858887,0.07537341117858887,4.76837158203125e-07,0.07537341117858887,-0.07537293434143066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286530646728352e-05,0.05008109658956528,1.2812840395781677e-05,4.3193937017349526e-05,0.07537341117858887,4.76837158203125e-07,1.6212461559916846e-06,1.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000406'],2,5,0,0,0.8610946536064148,0.9766885638237,0.9766883850097656,0.8610944747924805,0.8174991607666016,0.8174991607666016,0.8174991607666016,0.04359550401568413,0.04359550401568413,0.04359550401568413,1.9073486612342094e-07,0.04359550401568413,-0.043595314025878906,0.0,1.9073486612342094e-07,0.0,0.0,0.0,0.0,0.0,0.0003654852043837309,0.014097888953983784,6.097931418480584e-06,1.4425546396523714e-05,0.2027847319841385,9.5367431640625e-07,2.670288040462765e-06,0.20000000298023224,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000406'],3,6,0,0,0.4606574475765228,0.5320940017700195,0.5272294878959656,0.45884817838668823,0.4155208468437195,0.41065582633018494,0.41065582633018494,0.04513661190867424,0.05000162124633789,0.05000162124633789,0.0018092792015522718,0.05000162124633789,-0.0481923446059227,0.0,0.004864533897489309,0.0,0.0,0.0,0.0,0.0,0.050585806369781494,0.06864822655916214,0.019217876717448235,0.08647720515727997,0.16657528281211853,0.0018099149456247687,0.008142948150634766,0.5,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000406'],4,1,0,0,0.07555389404296875,0.05397987365722656,0.053977012634277344,0.07555007934570312,0.05397987365722656,0.053977012634277344,0.0,0.021574020385742188,0.021576881408691406,0.07555389404296875,3.814697265625e-06,0.021576881408691406,-0.02157306671142578,0.0,2.86102294921875e-06,1.0,0.0,0.0,0.0,0.0,0.0076141878962516785,0.003835855983197689,2.920692895713728e-05,2.920692895713728e-05,0.1295309066772461,3.814697265625e-06,3.814697265625e-06,0.5832885503768921,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000410'],1,5,0,0,1.185365915298462,0.7689382433891296,0.7689382433891296,1.0503431558609009,0.7689382433891296,0.7689382433891296,0.7535392642021179,0.4164276123046875,0.4164276123046875,0.4318265914916992,0.13502274453639984,0.4164276123046875,-0.28140488266944885,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.383535236120224,0.5297601819038391,0.33185434341430664,0.6039489507675171,0.44722557067871094,0.13502274453639984,0.24442711472511292,0.9683290719985962,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000410'],2,6,0,0,1.289630651473999,1.0035651922225952,0.9031562805175781,1.2748427391052246,1.0035651922225952,0.9031562805175781,0.8959574699401855,0.2860654294490814,0.3864743113517761,0.3936731219291687,0.014787833206355572,0.3864743113517761,-0.3716864585876465,0.0,0.1004088744521141,0.1666666716337204,0.0,0.0,0.0,0.0,0.07484560459852219,0.2647271752357483,0.037475135177373886,0.11326061189174652,0.4008719325065613,0.014787833206355572,0.04447484016418457,0.9849938154220581,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000410'],3,4,0,0,1.4629461765289307,1.6681573390960693,1.651477336883545,1.462980031967163,1.4465429782867432,1.4465360641479492,1.4465360641479492,0.0164031982421875,0.016410112380981445,0.016410112380981445,-3.3855438232421875e-05,0.016410112380981445,-0.016443967819213867,0.0,0.016680002212524414,0.0,0.0,0.0,0.0,0.0,0.0006920930463820696,0.10641446709632874,0.00010394417040515691,0.0002678058226592839,0.22135138511657715,3.3855438232421875e-05,8.573531522415578e-05,0.25,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000410'],4,4,0,0,1.0531764030456543,1.1217021942138672,1.1218369007110596,1.0531766414642334,1.0513982772827148,1.0513930320739746,1.0513930320739746,0.0017781257629394531,0.0017833709716796875,0.0017833709716796875,-2.384185791015625e-07,0.0017833709716796875,-0.001783609390258789,0.0,-0.0001347064971923828,0.0,0.0,0.0,0.0,0.0,0.0002487617311999202,0.01132272370159626,2.4179746560548665e-06,6.056362963136053e-06,0.07222723960876465,2.384185791015625e-07,8.106230779958423e-07,0.25,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000414'],1,1,0,0,1.598069190979004,1.2092599868774414,1.2092599868774414,1.5980253219604492,1.2092599868774414,1.2092599868774414,1.2092599868774414,0.3888092041015625,0.3888092041015625,0.3888092041015625,4.38690185546875e-05,0.3888092041015625,-0.3887653350830078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526453647762537,0.021349744871258736,0.00011239651212235913,0.00011239651212235913,0.3888092041015625,4.38690185546875e-05,4.38690185546875e-05,1.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000414'],2,4,0,0,1.4977772235870361,1.798074722290039,1.7980403900146484,1.4977772235870361,1.4977772235870361,1.4977772235870361,1.4977772235870361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4332275390625e-05,0.0,0.0,0.0,0.0,0.0,4.3107024794153403e-07,0.3846087157726288,1.3750599237027927e-07,2.3011514826976054e-07,0.3002631664276123,0.0,0.0,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000414'],3,6,0,0,1.855596899986267,1.5152606964111328,1.5152604579925537,1.844373106956482,1.5152606964111328,1.5152604579925537,1.5152604579925537,0.3403361737728119,0.34033650159835815,0.34033650159835815,0.011223793029785156,0.34033650159835815,-0.329112708568573,0.0,3.178914482759865e-07,0.0,0.0,0.0,0.0,0.0,0.051637038588523865,0.5271292924880981,0.029878050088882446,0.09262888878583908,0.34033650159835815,0.011223793029785156,0.03771352767944336,1.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000414'],4,4,0,0,1.9105639457702637,1.9858241081237793,1.9167039394378662,1.9105639457702637,1.8961093425750732,1.8484418392181396,1.8484418392181396,0.01445460319519043,0.06212210655212402,0.06212210655212402,0.0,0.06212210655212402,-0.06212210655212402,0.0,0.06912016868591309,0.0,0.0,0.0,0.0,0.0,0.0002586623013485223,0.004009133204817772,1.0349081094318535e-06,1.8359952491664444e-06,0.13038420677185059,0.0,0.0,0.5,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000498'],3,3,0,0,0.7618643641471863,0.7748019099235535,0.7748019099235535,0.7618643641471863,0.7484722137451172,0.7484722137451172,0.7484722137451172,0.013392130844295025,0.013392130844295025,0.013392130844295025,0.0,0.013392130844295025,-0.013392130844295025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4770309866871685e-06,0.0033972959499806166,1.964419205080503e-08,5.2724136168080804e-08,0.039721809327602386,0.0,0.0,0.6666666865348816,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000498'],4,4,0,0,0.8758964538574219,1.0728638172149658,1.0728638172149658,0.8758964538574219,0.8758964538574219,0.8758964538574219,0.8758964538574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12916831440657e-08,0.0003939715097658336,3.9834142928629745e-12,8.422966317478409e-12,0.19696736335754395,0.0,0.0,0.0,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000502'],1,4,0,0,0.6337721347808838,0.6841108798980713,0.6841108798980713,0.6332340240478516,0.5902359485626221,0.5902359485626221,0.5850262641906738,0.04353618621826172,0.04353618621826172,0.04874587059020996,0.0005381107330322266,0.04353618621826172,-0.04299807548522949,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.015325510874390602,0.12201378494501114,0.007419737521559,0.025227099657058716,0.14783096313476562,0.0005381107330322266,0.0018295763293281198,0.46364471316337585,0,nan,nan,nan,nan
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000502'],2,5,0,0,1.3596075773239136,1.1416409015655518,1.1416409015655518,1.3596075773239136,1.1416409015655518,1.1416409015655518,1.1416409015655518,0.21796666085720062,0.21796666085720062,0.21796666085720062,0.0,0.21796666085720062,-0.21796666085720062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383223905004343e-08,0.002439856296405196,1.8374826660227939e-10,4.834667666209214e-10,0.21796666085720062,0.0,0.0,1.0,1,1.0651788711547852,1.0651788711547852,1.2397263050079346,1.2397263050079346
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000502'],3,8,0,0,0.942325234413147,1.0722265243530273,1.0721280574798584,0.942325234413147,0.942325234413147,0.942325234413147,0.942325234413147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.846687316894531e-05,0.0,0.0,0.0,0.0,0.0,3.9245989569280937e-07,0.0005475169746205211,2.96345697980982e-10,8.602945023028497e-10,0.12980282306671143,0.0,0.0,0.0,2,0.6288127899169922,0.6288127899169922,0.9525600671768188,0.9525600671768188
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000502'],4,12,0,0,0.9731425642967224,0.8627511262893677,0.8652083873748779,0.9739598631858826,0.8627511262893677,0.8637739419937134,0.8637739419937134,0.11039146035909653,0.10936864465475082,0.10936864465475082,-0.0008172988891601562,0.10936864465475082,-0.11018594354391098,0.0,-0.0024573008995503187,0.0,0.0,0.0,0.0,0.0,0.08150079846382141,0.04920899495482445,0.04747326672077179,0.25635552406311035,0.11080312728881836,0.0008172988891601562,0.00441341195255518,0.9166666865348816,1,0.06088066101074219,0.06088066101074219,0.3166479766368866,0.3166479766368866
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000506'],1,13,0,0,0.8752503991127014,0.9300033450126648,0.9300033450126648,0.8752935528755188,0.8752503991127014,0.8752503991127014,0.8752503991127014,0.0,0.0,0.0,-4.313542376621626e-05,0.0,-4.313542376621626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026936480775475502,0.008085949346423149,0.0013291921932250261,0.008276560343801975,0.05475293844938278,4.313542376621626e-05,0.00024776445934548974,0.0,4,0.2647109031677246,0.2647109031677246,5.464504718780518,5.464504718780518
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000506'],2,17,0,0,0.9328356981277466,1.1293970346450806,1.1294010877609253,0.9328356981277466,0.9328356981277466,0.9328356981277466,0.9328356981277466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.039091436425224e-06,0.0,0.0,0.0,0.0,0.0,1.4126275345915928e-05,0.004402681719511747,2.1873000832783873e-07,7.422577823490428e-07,0.19656528532505035,0.0,0.0,0.0,1,0.3030061721801758,0.3030061721801758,2.4106860160827637,2.4106860160827637
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000506'],3,17,0,0,0.5213884115219116,1.036866545677185,1.0368666648864746,0.5213883519172668,0.5016083121299744,0.5016083717346191,0.49204227328300476,0.019780103117227554,0.019780047237873077,0.029346128925681114,5.6098489409350805e-08,0.019780047237873077,-0.0197799913585186,0.0,-5.6098489409350805e-08,0.11764705926179886,0.0,0.0,0.0,0.0,4.982124664820731e-06,0.005957062356173992,4.0939315226751205e-07,1.3919926686867257e-06,0.5741705894470215,5.6098489409350805e-08,1.9073468138230965e-07,0.1349012702703476,4,0.38967442512512207,0.38967442512512207,2.704057216644287,2.704057216644287
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000506'],4,12,0,0,0.7911068201065063,0.4705171585083008,0.4705171585083008,0.7911059260368347,0.4705171585083008,0.4705171585083008,0.4705171585083008,0.3205896317958832,0.3205896317958832,0.3205896317958832,8.742014756535355e-07,0.3205896317958832,-0.32058876752853394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26205042458605e-05,0.016606703400611877,1.9436311049503274e-06,1.016821897792397e-05,0.3205896317958832,8.742014756535355e-07,4.386900400277227e-06,1.0,2,0.19970703125,0.19970226287841797,0.9051739573478699,0.9051567316055298
clip_reset,dataset_7_keyframe_2,StereoAnywhere,['000510'],1,16,0,0,1.087824821472168,0.8329495191574097,0.8329495191574097,1.087824821472168,0.8239297866821289,0.8239297866821289,0.8169510960578918,0.26389509439468384,0.26389509439468384,0.2708737850189209,1.1920928955078125e-07,0.26389509439468384,-0.2638949751853943,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,1.7739257600624114e-05,0.019549889490008354,3.2344331657441217e-07,7.438074476340262e-07,0.28687232732772827,2.384185791015625e-07,9.5367431640625e-07,0.9564827680587769,1,0.5726032257080078,0.5726032257080078,0.6083505749702454,0.6083505749702454
