sequence_id,backbone,current_frame,coverage_threshold,age,ppm_similarity,ppm_confidence_adapter,ppm_score,support_ratio,epe_raw_common_cache_px,candidate_epe_cache_px,common_valid_count,common_valid_ratio
dataset_7_keyframe_4,RAFT-Stereo,001100,0.5,1,0.9989791512489319,0.9735713005065918,1.8774850368499756,0.9895061728395061,4.729438781738281,4.736507415771484,252,0.009722222222222222
dataset_7_keyframe_4,RAFT-Stereo,001100,0.5,2,0.9977417588233948,0.9727440476417542,1.8755381107330322,0.9879243827160494,4.729438781738281,4.627584457397461,252,0.009722222222222222
dataset_7_keyframe_4,RAFT-Stereo,001100,0.5,4,0.996027946472168,0.9716585874557495,1.8729019165039062,0.9836033950617284,4.729438781738281,5.147093772888184,252,0.009722222222222222
dataset_7_keyframe_4,RAFT-Stereo,001100,0.5,8,0.9956916570663452,0.9548383355140686,1.8557775020599365,0.9727237654320988,4.729438781738281,5.384974002838135,252,0.009722222222222222
dataset_7_keyframe_4,RAFT-Stereo,001100,0.5,16,0.9956066608428955,0.9287639260292053,1.8296260833740234,0.9541280864197531,4.729438781738281,5.271459102630615,252,0.009722222222222222
dataset_7_keyframe_4,RAFT-Stereo,001100,0.9,1,0.9989791512489319,0.9735713005065918,1.8774850368499756,0.9895061728395061,,,0,0.0
dataset_7_keyframe_4,RAFT-Stereo,001100,0.9,2,0.9977417588233948,0.9727440476417542,1.8755381107330322,0.9879243827160494,,,0,0.0
dataset_7_keyframe_4,RAFT-Stereo,001100,0.9,4,0.996027946472168,0.9716585874557495,1.8729019165039062,0.9836033950617284,,,0,0.0
dataset_7_keyframe_4,RAFT-Stereo,001100,0.9,8,0.9956916570663452,0.9548383355140686,1.8557775020599365,0.9727237654320988,,,0,0.0
dataset_7_keyframe_4,RAFT-Stereo,001100,0.9,16,0.9956066608428955,0.9287639260292053,1.8296260833740234,0.9541280864197531,,,0,0.0
dataset_7_keyframe_4,StereoAnywhere,001100,0.05,1,0.9992643594741821,0.9815464615821838,1.8857182264328003,0.9895061728395061,22.466800689697266,22.492170333862305,11530,0.44483024691358025
dataset_7_keyframe_4,StereoAnywhere,001100,0.05,2,0.9979331493377686,0.9807529449462891,1.8837201595306396,0.9879243827160494,22.466800689697266,22.394071578979492,11530,0.44483024691358025
dataset_7_keyframe_4,StereoAnywhere,001100,0.05,4,0.9955418109893799,0.972515881061554,1.873319387435913,0.9836033950617284,22.46586799621582,22.41016387939453,11528,0.4447530864197531
dataset_7_keyframe_4,StereoAnywhere,001100,0.05,8,0.9954215288162231,0.9595760107040405,1.8602707386016846,0.9727237654320988,22.449209213256836,22.384370803833008,11506,0.4439043209876543
dataset_7_keyframe_4,StereoAnywhere,001100,0.05,16,0.9955623149871826,0.9319861531257629,1.832808256149292,0.9541280864197531,22.439041137695312,22.054420471191406,11491,0.4433256172839506
dataset_7_keyframe_4,StereoAnywhere,001100,0.25,1,0.9992643594741821,0.9815464615821838,1.8857182264328003,0.9895061728395061,10.794519424438477,10.909236907958984,2693,0.1038966049382716
dataset_7_keyframe_4,StereoAnywhere,001100,0.25,2,0.9979331493377686,0.9807529449462891,1.8837201595306396,0.9879243827160494,10.794519424438477,10.82658576965332,2693,0.1038966049382716
dataset_7_keyframe_4,StereoAnywhere,001100,0.25,4,0.9955418109893799,0.972515881061554,1.873319387435913,0.9836033950617284,10.794519424438477,10.775491714477539,2693,0.1038966049382716
dataset_7_keyframe_4,StereoAnywhere,001100,0.25,8,0.9954215288162231,0.9595760107040405,1.8602707386016846,0.9727237654320988,10.794519424438477,10.857854843139648,2693,0.1038966049382716
dataset_7_keyframe_4,StereoAnywhere,001100,0.25,16,0.9955623149871826,0.9319861531257629,1.832808256149292,0.9541280864197531,10.794519424438477,10.720229148864746,2693,0.1038966049382716
dataset_7_keyframe_4,StereoAnywhere,001100,0.5,1,0.9992643594741821,0.9815464615821838,1.8857182264328003,0.9895061728395061,4.9268364906311035,5.146615028381348,252,0.009722222222222222
dataset_7_keyframe_4,StereoAnywhere,001100,0.5,2,0.9979331493377686,0.9807529449462891,1.8837201595306396,0.9879243827160494,4.9268364906311035,5.0345330238342285,252,0.009722222222222222
dataset_7_keyframe_4,StereoAnywhere,001100,0.5,4,0.9955418109893799,0.972515881061554,1.873319387435913,0.9836033950617284,4.9268364906311035,4.9766740798950195,252,0.009722222222222222
dataset_7_keyframe_4,StereoAnywhere,001100,0.5,8,0.9954215288162231,0.9595760107040405,1.8602707386016846,0.9727237654320988,4.9268364906311035,5.187465190887451,252,0.009722222222222222
dataset_7_keyframe_4,StereoAnywhere,001100,0.5,16,0.9955623149871826,0.9319861531257629,1.832808256149292,0.9541280864197531,4.9268364906311035,4.999577522277832,252,0.009722222222222222
dataset_7_keyframe_4,StereoAnywhere,001100,0.9,1,0.9992643594741821,0.9815464615821838,1.8857182264328003,0.9895061728395061,,,0,0.0
dataset_7_keyframe_4,StereoAnywhere,001100,0.9,2,0.9979331493377686,0.9807529449462891,1.8837201595306396,0.9879243827160494,,,0,0.0
dataset_7_keyframe_4,StereoAnywhere,001100,0.9,4,0.9955418109893799,0.972515881061554,1.873319387435913,0.9836033950617284,,,0,0.0
dataset_7_keyframe_4,StereoAnywhere,001100,0.9,8,0.9954215288162231,0.9595760107040405,1.8602707386016846,0.9727237654320988,,,0,0.0
dataset_7_keyframe_4,StereoAnywhere,001100,0.9,16,0.9955623149871826,0.9319861531257629,1.832808256149292,0.9541280864197531,,,0,0.0
