backbone,sequence,coverage_threshold,method,frames,valid_count,clean_count,changed_count,epe,raw_epe,bad1,bad3,boundary_epe,new_bad3,intervention_coverage,intervention_precision,false_update_rate,clean_pixel_degradation,mean_update_magnitude_clean,percentage_frames_worsened,worst_frame_degradation,p95_frame_degradation,catastrophic_tail_p99,clean_frame_degradation
S2M2-S,dataset_7_keyframe_3,0.5,heuristic_bida_gate,160,1080260,845879,347961,2.057058210861223,2.0566170331282083,0.15595134489154036,0.13161923972324444,5.605838016211582,0.0009840557357944316,0.3221085664562235,0.5235931613025597,0.2068310006513934,0.06266617329428914,0.035777268315708384,0.50625,0.15790849924087524,0.05505627840757363,0.10732378289103503,0.2153846153846154
S2M2-S,dataset_7_keyframe_3,0.5,authorized_ultra_safe,160,1080260,845879,22959,2.0351661362885465,2.0566170331282083,0.15569399915534252,0.13078888416341647,5.496046332731166,0.00028359569618738886,0.021253216818173402,0.8533037153186115,0.0016574474599795007,0.00145883749330578,0.0014650814171558583,0.03125,0.0022867913357913494,-0.0016802236670628232,0.0010045922244898938,0.07692307692307693
S2M2-S,dataset_7_keyframe_3,0.5,authorized_balanced,160,1080260,845879,76740,2.0211889745631404,2.0566170331282083,0.1559874474696882,0.12991964879859896,5.423064916219139,0.0004733702606004518,0.0710384537055894,0.7770263226479021,0.015270505592407425,0.011509920449615135,0.006970594143171811,0.0125,0.00633165892213583,-0.005847115535289063,0.0016887323668924904,0.03076923076923077
S2M2-S,dataset_7_keyframe_3,0.5,authorized_high_coverage,160,1080260,845879,76740,2.0211889745631404,2.0566170331282083,0.1559874474696882,0.12991964879859896,5.423064916219139,0.0004733702606004518,0.0710384537055894,0.7770263226479021,0.015270505592407425,0.011509920449615135,0.006970594143171811,0.0125,0.00633165892213583,-0.005847115535289063,0.0016887323668924904,0.03076923076923077
S2M2-S,dataset_7_keyframe_3,0.5,oracle_authorized_a2,160,1080260,845879,185864,1.9885968293431937,2.0566170331282083,0.15189028546015934,0.12907725884852503,5.322671303029664,0.0,0.1720548756780775,0.9840689966857488,0.09242338443205234,0.0,0.018227093620448467,0.0,-0.007456328719854355,-0.0222556134685874,-0.014882252458483,0.0
S2M2-S,dataset_7_keyframe_3,0.9,raw,160,43664,29799,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
S2M2-S,dataset_7_keyframe_3,0.9,original_a2,160,43664,29799,16976,nan,nan,nan,nan,nan,0.00311457174642372,0.3887871015023818,0.6030278039585297,0.20322829625155206,0.13003792073559514,0.056426120104456405,0.03125,nan,nan,nan,0.0851063829787234
S2M2-S,dataset_7_keyframe_3,0.9,heuristic_bida_gate,160,43664,29799,14817,nan,nan,nan,nan,nan,0.0033926585067679447,0.3393413338219128,0.4861307957076331,0.18017383133662204,0.06634450820497333,0.035560583821283305,0.36875,nan,nan,nan,0.14893617021276595
S2M2-S,dataset_7_keyframe_3,0.9,authorized_ultra_safe,160,43664,29799,2583,nan,nan,nan,nan,nan,0.0016129032288948893,0.059156284353242945,0.7576461478900504,0.007953287023054464,0.007382798080472499,0.007872384879727154,0.1,nan,nan,nan,0.3191489361702128
S2M2-S,dataset_7_keyframe_3,0.9,authorized_balanced,160,43664,29799,7462,nan,nan,nan,nan,nan,0.0021412680818294243,0.17089593257603516,0.8052800857678907,0.028625121648377463,0.020806067317695225,0.016488130516976906,0.0125,nan,nan,nan,0.02127659574468085
S2M2-S,dataset_7_keyframe_3,0.9,authorized_high_coverage,160,43664,29799,7462,nan,nan,nan,nan,nan,0.0021412680818294243,0.17089593257603516,0.8052800857678907,0.028625121648377463,0.020806067317695225,0.016488130516976906,0.0125,nan,nan,nan,0.02127659574468085
S2M2-S,dataset_7_keyframe_3,0.9,oracle_authorized_a2,160,43664,29799,10417,nan,nan,nan,nan,nan,0.0,0.23857182117991937,0.9827205529423059,0.06694855532064835,0.0,0.017514706940586346,0.0,nan,nan,nan,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.05,raw,160,1683403,1284721,0,2.137818171433408,2.137818171433408,0.17468128604230407,0.13407306513822503,6.126049037281212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.05,original_a2,160,1683403,1284721,604327,2.054897821132546,2.137818171433408,0.17227009871554014,0.13011441702282597,5.832784192898088,0.001708165723385421,0.3589912813509302,0.6320717095215008,0.25558934585797227,0.10542755975811091,0.05204773056788192,0.0125,0.005884778685867786,-0.007738504931330684,-0.0001163384260144183,0.01639344262295082
RAFT-Stereo,dataset_7_keyframe_3,0.05,heuristic_bida_gate,160,1683403,1284721,656276,2.1055709877550264,2.137818171433408,0.1760089541503298,0.13672543094566098,6.015898139359806,0.00859159330624608,0.389850796273976,0.5550743894337139,0.2593006574968417,0.08720492620576763,0.058133892675793775,0.3625,0.909255862236023,0.19852594584226319,0.7544340074062339,0.2786885245901639
RAFT-Stereo,dataset_7_keyframe_3,0.05,authorized_ultra_safe,160,1683403,1284721,60873,2.091555634909272,2.137818171433408,0.17322174159115394,0.13141535385963743,5.954441729355472,0.0008595709418252771,0.036160681666837946,0.83503359453288,0.003296435568500865,0.0029492784814757447,0.004128877689002094,0.0125,0.005073097068816423,-0.004269722313620155,-0.0005537541164085369,0.03278688524590164
RAFT-Stereo,dataset_7_keyframe_3,0.05,authorized_balanced,160,1683403,1284721,161258,2.0768600452095063,2.137818171433408,0.172466129719939,0.13044291867666197,5.891839821225635,0.0013802527854438378,0.09579286718628872,0.7570291086333701,0.019191715555361824,0.013990586282936139,0.011472853493336824,0.00625,0.004336652345955372,-0.009649567026644946,-0.001109401221619923,0.01639344262295082
RAFT-Stereo,dataset_7_keyframe_3,0.05,authorized_high_coverage,160,1683403,1284721,161258,2.0768600452095063,2.137818171433408,0.172466129719939,0.13044291867666197,5.891839821225635,0.0013802527854438378,0.09579286718628872,0.7570291086333701,0.019191715555361824,0.013990586282936139,0.011472853493336824,0.00625,0.004336652345955372,-0.009649567026644946,-0.001109401221619923,0.01639344262295082
RAFT-Stereo,dataset_7_keyframe_3,0.05,oracle_authorized_a2,160,1683403,1284721,389811,2.023617120457008,2.137818171433408,0.166020258543659,0.12863527050434911,5.750210387130994,0.0,0.23156130766073246,0.9799056465825746,0.14407719652749507,0.0,0.022453331540344842,0.0,-0.03176392614841461,-0.03632945623248819,-0.03182599853724241,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.25,raw,160,1608626,1259624,0,1.8791611616690511,1.8791611616690511,0.15604124181010232,0.12024236830516098,5.483299393017433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.25,original_a2,160,1608626,1259624,554548,1.8043390986698458,1.8791611616690511,0.1541806486719088,0.11688546579315513,5.190148313947808,0.001567975150205438,0.3447339530754818,0.6278717081298644,0.2521831911745092,0.10221224746432268,0.04989505694321216,0.025,0.00955757312476635,-0.005740726436488379,0.0045265887305140345,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.25,heuristic_bida_gate,160,1608626,1259624,604531,1.8448608869997976,1.8791611616690511,0.15699858093669844,0.12254806234071935,5.349852437479922,0.007897111443000787,0.37580581191650514,0.5678120724991771,0.25589461617117487,0.08505792204657898,0.056300062176576515,0.3375,0.8348341584205627,0.1810007847845522,0.5868155217170709,0.2608695652173913
RAFT-Stereo,dataset_7_keyframe_3,0.25,authorized_ultra_safe,160,1608626,1259624,49987,1.8371655559203774,1.8791611616690511,0.15479981033726403,0.1179783241142936,5.310670109565667,0.0007737416752824194,0.031074345435172627,0.8465801108288155,0.002368167008567636,0.0020776041104329547,0.0028829177354846875,0.01875,0.0050275446847081184,-0.003338858648203314,0.0023955490090884265,0.043478260869565216
RAFT-Stereo,dataset_7_keyframe_3,0.25,authorized_balanced,160,1608626,1259624,133771,1.8243487987880558,1.8791611616690511,0.15434849270222964,0.11718883059899415,5.248652605881103,0.001269784285744758,0.08315854648625597,0.7534816963317909,0.016696252214946684,0.012052009170990708,0.00950951934885405,0.025,0.00792226567864418,-0.0059679186670109656,0.0036630065646022403,0.057971014492753624
RAFT-Stereo,dataset_7_keyframe_3,0.25,authorized_high_coverage,160,1608626,1259624,133771,1.8243487987880558,1.8791611616690511,0.15434849270222964,0.11718883059899415,5.248652605881103,0.001269784285744758,0.08315854648625597,0.7534816963317909,0.016696252214946684,0.012052009170990708,0.00950951934885405,0.025,0.00792226567864418,-0.0059679186670109656,0.0036630065646022403,0.057971014492753624
RAFT-Stereo,dataset_7_keyframe_3,0.25,oracle_authorized_a2,160,1608626,1259624,355871,1.7748664327913322,1.8791611616690511,0.14875241306202847,0.1155060277747665,5.102087733843878,0.0,0.22122668662572903,0.9784022862216927,0.14387864950175608,0.0,0.022309056985074932,0.0,-0.028296539559960365,-0.03258240409195424,-0.028758471552282575,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.5,raw,160,1080260,849686,0,1.7916664566297147,1.7916664566297147,0.15932275558083928,0.1250698898247734,4.742246337102523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.5,original_a2,160,1080260,849686,367907,1.7169486197470298,1.7916664566297147,0.1570242346293549,0.12141799203532869,4.481564271158602,0.0013881365215606197,0.34057263992001924,0.619629417216851,0.24128795813983048,0.10325579096277919,0.04844539486934655,0.05625,0.013284758664667606,0.00023185806130639742,0.00566348204389214,0.11764705882352941
RAFT-Stereo,dataset_7_keyframe_3,0.5,heuristic_bida_gate,160,1080260,849686,394488,1.7515407774481468,1.7916664566297147,0.1593542292525244,0.12622887086547685,4.599867581149776,0.007269730219208897,0.36517875326310334,0.5671934254020401,0.24237306487337676,0.0790645014746624,0.05360444348829924,0.3,0.8308928608894348,0.19911260083317583,0.45741004168987237,0.19117647058823528
RAFT-Stereo,dataset_7_keyframe_3,0.5,authorized_ultra_safe,160,1080260,849686,32153,1.750341764069699,1.7916664566297147,0.15795641770815,0.12271953056502952,4.596315744543732,0.0006506889964906184,0.029764130857386186,0.859204428824682,0.0018018420922552567,0.0015193848080349683,0.0019777077271794495,0.0375,0.004251549951732159,-0.0013459160574711897,0.001867487604031337,0.08823529411764706
RAFT-Stereo,dataset_7_keyframe_3,0.5,authorized_balanced,160,1080260,849686,88087,1.7363377200317047,1.7916664566297147,0.15715105581928043,0.12178734705724376,4.53664748501404,0.0010728433125514344,0.08154240645770462,0.7670144289168663,0.016655564526189676,0.011571333410224482,0.008630926929268763,0.05625,0.009301092475652695,0.0005972830345854087,0.005422192234545942,0.1323529411764706
RAFT-Stereo,dataset_7_keyframe_3,0.5,authorized_high_coverage,160,1080260,849686,88087,1.7363377200317047,1.7916664566297147,0.15715105581928043,0.12178734705724376,4.53664748501404,0.0010728433125514344,0.08154240645770462,0.7670144289168663,0.016655564526189676,0.011571333410224482,0.008630926929268763,0.05625,0.009301092475652695,0.0005972830345854087,0.005422192234545942,0.1323529411764706
RAFT-Stereo,dataset_7_keyframe_3,0.5,oracle_authorized_a2,160,1080260,849686,232862,1.6891724153221892,1.7916664566297147,0.1525419806058525,0.12020346910249337,4.392518243644802,0.0,0.21556106863162572,0.9789746716939647,0.13224061594518446,0.0,0.0223347054353189,0.0,-0.01517859660089016,-0.026040487363934543,-0.018321606442332283,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.9,raw,160,43664,28916,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
RAFT-Stereo,dataset_7_keyframe_3,0.9,original_a2,160,43664,28916,19119,nan,nan,nan,nan,nan,0.007118127739708007,0.43786643459142544,0.5892567602908102,0.26359109143726656,0.14344999308341402,0.0753213256355042,0.1125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,heuristic_bida_gate,160,43664,28916,21141,nan,nan,nan,nan,nan,0.009472372346108718,0.4841746060828142,0.5829430963530581,0.3284686678655416,0.12581269885184673,0.0723691862015326,0.1125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,authorized_ultra_safe,160,43664,28916,2806,nan,nan,nan,nan,nan,0.003212851415872713,0.06426346647123489,0.6696364932287955,0.008887812975515285,0.007884908009406557,0.010370188530739339,0.19375,nan,nan,nan,0.2608695652173913
RAFT-Stereo,dataset_7_keyframe_3,0.9,authorized_balanced,160,43664,28916,8053,nan,nan,nan,nan,nan,0.005123944102834589,0.18443111029681203,0.6905501055507265,0.04049661087287315,0.02849633420943422,0.02705781354857578,0.13125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,authorized_high_coverage,160,43664,28916,8053,nan,nan,nan,nan,nan,0.005123944102834589,0.18443111029681203,0.6905501055507265,0.04049661087287315,0.02849633420943422,0.02705781354857578,0.13125,nan,nan,nan,0.06521739130434782
RAFT-Stereo,dataset_7_keyframe_3,0.9,oracle_authorized_a2,160,43664,28916,11487,nan,nan,nan,nan,nan,0.0,0.26307713448149506,0.9807608601027248,0.11329367824042053,0.0,0.025595463878538387,0.0,nan,nan,nan,0.0
StereoAnywhere,dataset_7_keyframe_3,0.05,raw,160,1683403,1233168,0,2.1762272983237674,2.1762272983237674,0.19912878892499705,0.14794556048990837,5.7617786114902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.05,original_a2,160,1683403,1233168,572579,2.0832540409265503,2.1762272983237674,0.19450066333353436,0.1418751191596863,5.527090804538816,0.0015282172886726256,0.34013186384959515,0.596616362108984,0.22505043919401088,0.10936871537373659,0.04888282293264154,0.08125,0.021332021802663803,0.0038831945625133375,0.013731118869036435,0.0967741935483871
StereoAnywhere,dataset_7_keyframe_3,0.05,heuristic_bida_gate,160,1683403,1233168,698928,2.160968670429316,2.1762272983237674,0.20698905811187648,0.1495565826845347,5.713811895200392,0.009634322155591723,0.4151875694649469,0.5386277270333997,0.26718176274441113,0.10782634645076745,0.0941806715525596,0.40625,3.635963201522827,0.268454186618328,1.1617427015304518,0.22580645161290322
StereoAnywhere,dataset_7_keyframe_3,0.05,authorized_ultra_safe,160,1683403,1233168,70311,2.114946308081189,2.1762272983237674,0.19744351208179542,0.14304061504771848,5.605714958059229,0.0007766578802090023,0.04176718230869257,0.8650566767646599,0.0034528953070465662,0.0031763717514564113,0.004344432535915858,0.05,0.025376370176672935,-0.0006234290194697949,0.012307122400961764,0.11290322580645161
StereoAnywhere,dataset_7_keyframe_3,0.05,authorized_balanced,160,1683403,1233168,169672,2.099215747358586,2.1762272983237674,0.19544933609753626,0.14194462112177356,5.553470926850037,0.0011573178402431346,0.100791076171303,0.7694905464661229,0.017040662748303556,0.012923624356129903,0.009447526181227708,0.0375,0.018049420788884163,-0.003213554352987591,0.014081726670265176,0.08064516129032258
StereoAnywhere,dataset_7_keyframe_3,0.05,authorized_high_coverage,160,1683403,1233168,169672,2.099215747358586,2.1762272983237674,0.19544933609753626,0.14194462112177356,5.553470926850037,0.0011573178402431346,0.100791076171303,0.7694905464661229,0.017040662748303556,0.012923624356129903,0.009447526181227708,0.0375,0.018049420788884163,-0.003213554352987591,0.014081726670265176,0.08064516129032258
StereoAnywhere,dataset_7_keyframe_3,0.05,oracle_authorized_a2,160,1683403,1233168,347510,2.0531935026992385,2.1762272983237674,0.18916504321278874,0.1405729946675542,5.4446022845347875,0.0,0.2064330406919793,0.9830220713073005,0.11098082337524165,0.0,0.020173955937850267,0.0,-0.022775258868932724,-0.029343466553837065,-0.025561802480369815,0.0
StereoAnywhere,dataset_7_keyframe_3,0.25,raw,160,1608626,1210084,0,1.9401411546889946,1.9401411546889946,0.18048384114710456,0.1331869549080351,5.173996658842957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.25,original_a2,160,1608626,1210084,525194,1.8531456392245387,1.9401411546889946,0.17578106959088977,0.12722472416295594,4.937245956528432,0.0011159097502695472,0.3264860819108979,0.5965643171856495,0.22140115892780998,0.10620089183891367,0.046826085732303666,0.075,0.022037675604224205,0.002222953375894552,0.01276653724722563,0.1
StereoAnywhere,dataset_7_keyframe_3,0.25,heuristic_bida_gate,160,1608626,1210084,646270,1.924300515808682,1.9401411546889946,0.18848383518199557,0.13507117244524303,5.114886138018827,0.009419253585774902,0.40175280021583637,0.5464372475900166,0.26459733373881483,0.10584802377355622,0.09358652175363966,0.4,3.7098028659820557,0.2101813592016692,1.170457462668414,0.2857142857142857
StereoAnywhere,dataset_7_keyframe_3,0.25,authorized_ultra_safe,160,1608626,1210084,58384,1.8830904537641457,1.9401411546889946,0.17862449032181263,0.12836669241368098,5.018107193953719,0.0004855211406014215,0.03629432820307517,0.8902781583995615,0.002451895901441553,0.0022378611732739215,0.0029311153337694814,0.04375,0.011438190937042236,-0.0008057127328356742,0.008180580553598696,0.1
StereoAnywhere,dataset_7_keyframe_3,0.25,authorized_balanced,160,1608626,1210084,142282,1.868260535653768,1.9401411546889946,0.1767433821960287,0.12729124080072407,4.9630687074721385,0.000781710554402389,0.08844939718741336,0.7835144290915225,0.014732861520357264,0.011093444752595688,0.00753716101153443,0.0375,0.01871655508875847,-0.0008446183346677608,0.006740080588497219,0.07142857142857142
StereoAnywhere,dataset_7_keyframe_3,0.25,authorized_high_coverage,160,1608626,1210084,142282,1.868260535653768,1.9401411546889946,0.1767433821960287,0.12729124080072407,4.9630687074721385,0.000781710554402389,0.08844939718741336,0.7835144290915225,0.014732861520357264,0.011093444752595688,0.00753716101153443,0.0375,0.01871655508875847,-0.0008446183346677608,0.006740080588497219,0.07142857142857142
StereoAnywhere,dataset_7_keyframe_3,0.25,oracle_authorized_a2,160,1608626,1210084,319097,1.8260275190560702,1.9401411546889946,0.17128965829256404,0.12625743907269876,4.854904189267492,0.0,0.19836618331420727,0.98187071642792,0.11052621140350587,0.0,0.02006305638521238,0.0,-0.02138439007103443,-0.02834714474156501,-0.023517916500568403,0.0
StereoAnywhere,dataset_7_keyframe_3,0.5,raw,160,1080260,832160,0,1.8206295204489957,1.8206295204489957,0.174826430044496,0.13211634207414394,4.51635001822066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StereoAnywhere,dataset_7_keyframe_3,0.5,original_a2,160,1080260,832160,347669,1.7415524513655243,1.8206295204489957,0.17094588332409594,0.12676114962875137,4.301625319457205,0.0009759583633934467,0.32183826115935055,0.5843690406679917,0.21455248990578735,0.10798163814651028,0.04517920264212355,0.0875,0.02292735129594803,0.006428186246193904,0.01309075648896394,0.12857142857142856
StereoAnywhere,dataset_7_keyframe_3,0.5,heuristic_bida_gate,160,1080260,832160,396305,1.80529155502711,1.8206295204489957,0.18159794797197387,0.13403532467346083,4.470238383012124,0.008794291440948574,0.3668607557439876,0.550835846128613,0.23319674101134397,0.08691237262064988,0.08467854614810141,0.375,3.7094452381134033,0.21676035448908787,1.0914338737726172,0.21428571428571427
StereoAnywhere,dataset_7_keyframe_3,0.5,authorized_ultra_safe,160,1080260,832160,35114,1.7708348937761487,1.8206295204489957,0.1733027231420587,0.1279099472504664,4.38876471232576,0.0003530516031551301,0.03250513765204673,0.8933189041407985,0.0021630455681599693,0.001943135935397039,0.002298323826630143,0.0375,0.008144112303853035,-0.0008429349138168668,0.003357180485036223,0.08571428571428572
StereoAnywhere,dataset_7_keyframe_3,0.5,authorized_balanced,160,1080260,832160,90513,1.755990067603365,1.8206295204489957,0.17191879689915052,0.12685464592522108,4.32877538096605,0.0006485056703451857,0.08378816210912188,0.7821528399235469,0.014951451643914631,0.011315131705441262,0.007216518634842387,0.04375,0.02046150341629982,-0.0012198235643154658,0.005334335253573947,0.08571428571428572
StereoAnywhere,dataset_7_keyframe_3,0.5,authorized_high_coverage,160,1080260,832160,90513,1.755990067603365,1.8206295204489957,0.17191879689915052,0.12685464592522108,4.32877538096605,0.0006485056703451857,0.08378816210912188,0.7821528399235469,0.014951451643914631,0.011315131705441262,0.007216518634842387,0.04375,0.02046150341629982,-0.0012198235643154658,0.005334335253573947,0.08571428571428572
StereoAnywhere,dataset_7_keyframe_3,0.5,oracle_authorized_a2,160,1080260,832160,206873,1.7157747750888905,1.8206295204489957,0.1667339336746885,0.12591413130372223,4.225505341939682,0.0,0.19150297150685947,0.9820856274139206,0.10213420496058451,0.0,0.019476977367168812,0.0,-0.013914642855525017,-0.02362065184861422,-0.016756317792460333,0.0
StereoAnywhere,dataset_7_keyframe_3,0.9,raw,160,43664,28102,0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0
StereoAnywhere,dataset_7_keyframe_3,0.9,original_a2,160,43664,28102,17105,nan,nan,nan,nan,nan,0.005174217056275666,0.39174148039574935,0.6272434960537855,0.2138281972813323,0.1085687851398477,0.06590243256509022,0.05,nan,nan,nan,0.020833333333333332
StereoAnywhere,dataset_7_keyframe_3,0.9,heuristic_bida_gate,160,43664,28102,18439,nan,nan,nan,nan,nan,0.006963175021853199,0.42229296445584463,0.5593036498725528,0.23585509928118994,0.09600740160842644,0.05099101306841548,0.2375,nan,nan,nan,0.10416666666666667
StereoAnywhere,dataset_7_keyframe_3,0.9,authorized_ultra_safe,160,43664,28102,2767,nan,nan,nan,nan,nan,0.002532063657402514,0.0633702821546354,0.6606432959884351,0.012846060778592272,0.012098783004768344,0.014011445418818965,0.20625,nan,nan,nan,0.4375
StereoAnywhere,dataset_7_keyframe_3,0.9,authorized_balanced,160,43664,28102,8262,nan,nan,nan,nan,nan,0.003908185213294035,0.1892176621473067,0.7092713628661341,0.03985481460394278,0.029997864920646218,0.026830104321398665,0.1,nan,nan,nan,0.16666666666666666
