backbone,sequence,frame_id,epe_native_px,bad1_native,bad3_native,valid_ratio_native,native_height,native_width,runtime_s
CREStereo,dataset_6_keyframe_3,000001,0.7086724042892456,0.23563963452522507,0.008618067887857779,0.6397026062011719,1024,1280,0.17834880063310266
CREStereo,dataset_6_keyframe_3,000787,3.2667417526245117,0.9034862046123273,0.5354089319550783,0.1980987548828125,1024,1280,0.17776599107310176
CREStereo,dataset_6_keyframe_3,001573,0.5636292695999146,0.14998655050696355,0.0010649802649275648,0.41693801879882814,1024,1280,0.17610777774825692
CREStereo,dataset_6_keyframe_4,000001,0.9550004005432129,0.2707784790227405,0.028679017156425374,0.6284889221191406,1024,1280,0.177787063177675
CREStereo,dataset_6_keyframe_4,000680,5.946898460388184,0.8897363487887492,0.6741087591417055,0.09482803344726562,1024,1280,0.1760894600301981
CREStereo,dataset_6_keyframe_4,001360,0.5816414952278137,0.12878321017278835,0.006398894736363719,0.4196891784667969,1024,1280,0.17732995189726353
CREStereo,dataset_7_keyframe_1,000001,1.484014630317688,0.5112448566205792,0.1112946141847876,0.4323944091796875,1024,1280,0.17783119808882475
CREStereo,dataset_7_keyframe_1,000324,1.4029572010040283,0.5117332615670381,0.08500084430935495,0.28916015625,1024,1280,0.17798660974949598
CREStereo,dataset_7_keyframe_1,000647,3.031114101409912,0.6835496298633847,0.22994490684128174,0.11604766845703125,1024,1280,0.1779286339879036
CREStereo,dataset_7_keyframe_2,000001,1.758361577987671,0.5131418081047618,0.184973083745066,0.39314422607421873,1024,1280,0.17824427504092455
CREStereo,dataset_7_keyframe_2,000314,4.9270782470703125,0.8611152969959136,0.5981048283442512,0.08606948852539062,1024,1280,0.17688916297629476
CREStereo,dataset_7_keyframe_2,000628,4.0628180503845215,0.8075485108052682,0.4444707676589696,0.10305252075195312,1024,1280,0.17592010786756873
CREStereo,dataset_7_keyframe_3,000001,1.5445082187652588,0.4965618455867279,0.07352803116084891,0.3982063293457031,1024,1280,0.17582396417856216
CREStereo,dataset_7_keyframe_3,000292,3.6738522052764893,0.8376747188733917,0.2766676175176783,0.15245132446289061,1024,1280,0.17762100510299206
CREStereo,dataset_7_keyframe_3,000584,27.539844512939453,1.0,1.0,0.02263336181640625,1024,1280,0.17770169489085674
CREStereo,dataset_7_keyframe_4,000001,1.3262242078781128,0.45410735436862065,0.07550639054823165,0.5352653503417969,1024,1280,0.17793734790757298
CREStereo,dataset_7_keyframe_4,001099,8.469128608703613,0.915464174011942,0.6926801961899346,0.0858642578125,1024,1280,0.17790448805317283
CREStereo,dataset_7_keyframe_4,002197,1.199592113494873,0.541632822081004,0.03530189370411072,0.1916107177734375,1024,1280,0.17602752801030874
Fast-FoundationStereo,dataset_1_keyframe_2,000001,0.7980992197990417,0.17600251462351305,0.02447135455531181,0.5776756286621094,1024,1280,0.4621771611273289
Fast-FoundationStereo,dataset_1_keyframe_2,000140,0.7322708368301392,0.2695098859559311,0.0023924481102085295,0.44039382934570315,1024,1280,0.04858662886545062
Fast-FoundationStereo,dataset_1_keyframe_2,000280,0.9427851438522339,0.4053379157494347,0.010153196459858934,0.407574462890625,1024,1280,0.03933902410790324
Fast-FoundationStereo,dataset_1_keyframe_3,000001,0.6954042315483093,0.24706900723264014,0.002322008696081126,0.6495803833007813,1024,1280,0.033229961059987545
Fast-FoundationStereo,dataset_1_keyframe_3,000236,0.8288668990135193,0.3113941923617605,0.013963288889439363,0.4927886962890625,1024,1280,0.03879015473648906
Fast-FoundationStereo,dataset_1_keyframe_3,000471,1.7803692817687988,0.5917690931648345,0.1610584552352924,0.211541748046875,1024,1280,0.03467914182692766
Fast-FoundationStereo,dataset_2_keyframe_2,000001,0.8613684177398682,0.31878658861096326,0.016619318536730404,0.6106979370117187,1024,1280,0.03837496601045132
Fast-FoundationStereo,dataset_2_keyframe_2,000517,3.126603126525879,0.8436376191629225,0.47082694359995336,0.17014617919921876,1024,1280,0.0351282530464232
Fast-FoundationStereo,dataset_2_keyframe_2,001033,5.36381721496582,0.9244718897913629,0.764144718083243,0.09365005493164062,1024,1280,0.03367471368983388
Fast-FoundationStereo,dataset_2_keyframe_3,000001,2.6356475353240967,0.6689065472859541,0.3001992165640739,0.34084320068359375,1024,1280,0.03405434126034379
Fast-FoundationStereo,dataset_2_keyframe_3,000551,2.6100728511810303,0.6660003603684768,0.27479222505011375,0.1354949951171875,1024,1280,0.03335108095780015
Fast-FoundationStereo,dataset_2_keyframe_3,001102,2.1622302532196045,0.6909923620283696,0.2603227473726526,0.0531402587890625,1024,1280,0.03335242299363017
Fast-FoundationStereo,dataset_2_keyframe_4,000001,4.5518269538879395,0.9163898406018933,0.6952006811263859,0.48299331665039064,1024,1280,0.03422789927572012
Fast-FoundationStereo,dataset_2_keyframe_4,001057,2.1141185760498047,0.8112246198333128,0.22260170023656875,0.32927474975585935,1024,1280,0.03373465407639742
Fast-FoundationStereo,dataset_2_keyframe_4,002114,1.89351487159729,0.9660760746088167,0.012468393858331196,0.0832794189453125,1024,1280,0.03339162189513445
Fast-FoundationStereo,dataset_3_keyframe_1,000001,0.9185247421264648,0.24237496651156468,0.05893964617552072,0.5724021911621093,1024,1280,0.03341496689245105
Fast-FoundationStereo,dataset_3_keyframe_1,000165,0.7324648499488831,0.20382021283827162,0.027446922606324725,0.5050697326660156,1024,1280,0.033494054805487394
Fast-FoundationStereo,dataset_3_keyframe_1,000329,2.285379648208618,0.6804714512216088,0.2665475940323597,0.23963470458984376,1024,1280,0.033724086824804544
Fast-FoundationStereo,dataset_3_keyframe_2,000001,1.0222569704055786,0.3781006633977502,0.028582347851168158,0.529022216796875,1024,1280,0.03356240689754486
Fast-FoundationStereo,dataset_3_keyframe_2,000799,0.5535988807678223,0.12879832675056982,0.010265260097381577,0.3169853210449219,1024,1280,0.03343708999454975
Fast-FoundationStereo,dataset_3_keyframe_2,001597,1.0612807273864746,0.34912928095182205,0.045123372143288605,0.26650161743164064,1024,1280,0.033609496895223856
Fast-FoundationStereo,dataset_3_keyframe_3,000001,0.9275132417678833,0.3232486600362248,0.031140404197399017,0.49578170776367186,1024,1280,0.03359195031225681
Fast-FoundationStereo,dataset_3_keyframe_3,000224,1.8578184843063354,0.523155655395052,0.14685579969948973,0.2051361083984375,1024,1280,0.03351709898561239
Fast-FoundationStereo,dataset_3_keyframe_3,000448,2.381671190261841,0.6032380262786098,0.21026861401525854,0.172802734375,1024,1280,0.03832039423286915
Fast-FoundationStereo,dataset_3_keyframe_4,000001,0.9500032663345337,0.3555835624809044,0.023800794378246257,0.499420166015625,1024,1280,0.03896697890013456
Fast-FoundationStereo,dataset_3_keyframe_4,000417,1.0002866983413696,0.41690058097787064,0.02034728115412233,0.2337493896484375,1024,1280,0.03377606626600027
Fast-FoundationStereo,dataset_3_keyframe_4,000834,0.5377140641212463,0.10618191479939774,0.0069435833849969,0.25843048095703125,1024,1280,0.03332974901422858
Fast-FoundationStereo,dataset_6_keyframe_1,000001,0.5955618619918823,0.16797595862783285,0.0039047778823266253,0.6275802612304687,1024,1280,0.03349933307617903
Fast-FoundationStereo,dataset_6_keyframe_1,000319,1.210956335067749,0.4812599975959538,0.04535325609564406,0.3300506591796875,1024,1280,0.03329527797177434
Fast-FoundationStereo,dataset_6_keyframe_1,000637,1.6800669431686401,0.6218771965355794,0.15725407736570604,0.2561614990234375,1024,1280,0.03361898101866245
Fast-FoundationStereo,dataset_6_keyframe_2,000001,0.8524296283721924,0.3364118486956916,0.008223224470986409,0.6059371948242187,1024,1280,0.03317468799650669
Fast-FoundationStereo,dataset_6_keyframe_2,000544,3.3700222969055176,0.8204866932366908,0.4788527371475038,0.15199432373046876,1024,1280,0.0335686462931335
Fast-FoundationStereo,dataset_6_keyframe_2,001087,0.6767873167991638,0.22506499938095828,0.0030673517395072426,0.246490478515625,1024,1280,0.033778599463403225
Fast-FoundationStereo,dataset_6_keyframe_3,000001,0.8014665246009827,0.26066614110684805,0.020395457922814265,0.6397026062011719,1024,1280,0.033678299747407436
Fast-FoundationStereo,dataset_6_keyframe_3,000787,3.3459837436676025,0.8894289279497173,0.560654260317656,0.1980987548828125,1024,1280,0.03306417306885123
Fast-FoundationStereo,dataset_6_keyframe_3,001573,0.6016728281974792,0.17729725575446167,0.0023751621716082117,0.41693801879882814,1024,1280,0.033549056854099035
Fast-FoundationStereo,dataset_6_keyframe_4,000001,0.971392810344696,0.28515986807045146,0.02627787023852445,0.6284889221191406,1024,1280,0.03508597007021308
Fast-FoundationStereo,dataset_6_keyframe_4,000680,5.2619500160217285,0.8875640623365757,0.6600452157402267,0.09482803344726562,1024,1280,0.03451769193634391
Fast-FoundationStereo,dataset_6_keyframe_4,001360,0.5869585871696472,0.13335332987938447,0.007840463919868387,0.4196891784667969,1024,1280,0.03400863287970424
Fast-FoundationStereo,dataset_7_keyframe_1,000001,1.5257281064987183,0.525415175704193,0.11958401264759647,0.4323944091796875,1024,1280,0.03345738025382161
Fast-FoundationStereo,dataset_7_keyframe_1,000324,1.4242620468139648,0.5103032125970955,0.08310906366092537,0.28916015625,1024,1280,0.038675804156810045
Fast-FoundationStereo,dataset_7_keyframe_1,000647,2.9643850326538086,0.6637870958410582,0.21238478429516258,0.11604766845703125,1024,1280,0.03374991612508893
Fast-FoundationStereo,dataset_7_keyframe_2,000001,1.766350507736206,0.5121171662442606,0.18699908015105704,0.39314422607421873,1024,1280,0.03852993715554476
Fast-FoundationStereo,dataset_7_keyframe_2,000314,4.964694976806641,0.8597147491867072,0.5978832226782375,0.08606948852539062,1024,1280,0.038309236988425255
Fast-FoundationStereo,dataset_7_keyframe_2,000628,3.730315923690796,0.8070302725193044,0.4381556639742954,0.10305252075195312,1024,1280,0.03907640231773257
Fast-FoundationStereo,dataset_7_keyframe_3,000001,1.5897246599197388,0.49719985362218044,0.07729476929207932,0.3982063293457031,1024,1280,0.033739852253347635
Fast-FoundationStereo,dataset_7_keyframe_3,000292,3.736419439315796,0.839881694116234,0.30373183999679715,0.15245132446289061,1024,1280,0.03813504800200462
Fast-FoundationStereo,dataset_7_keyframe_3,000584,26.314743041992188,1.0,1.0,0.02263336181640625,1024,1280,0.034074429888278246
Fast-FoundationStereo,dataset_7_keyframe_4,000001,1.295302152633667,0.44901601093527066,0.07271983500170329,0.5352653503417969,1024,1280,0.033478961791843176
Fast-FoundationStereo,dataset_7_keyframe_4,001099,7.608780860900879,0.9135093829968723,0.6717905885698038,0.0858642578125,1024,1280,0.03347383392974734
Fast-FoundationStereo,dataset_7_keyframe_4,002197,1.171900987625122,0.5157994489305111,0.03789000907831239,0.1916107177734375,1024,1280,0.0333803347311914
