dataset,metric_scope,protocol,backbone,backbone_status,specimen,session,anchor_id,anchor_type,support_count,gt_coverage,raw_valid_coverage,refined_valid_coverage,raw_disparity_MAE,raw_disparity_Median,raw_disparity_RMSE,raw_disparity_P90,raw_disparity_P95,raw_disparity_P99,raw_disparity_Max,raw_disparity_InvalidRate,raw_disparity_Bad1,raw_disparity_Bad3,raw_disparity_Bad5,raw_disparity_EPE,raw_disparity_MedianEPE,raw_disparity_MaxError,raw_depth_MAE,raw_depth_Median,raw_depth_RMSE,raw_depth_P90,raw_depth_P95,raw_depth_P99,raw_depth_Max,raw_depth_InvalidRate,raw_depth_BadMM2,raw_depth_BadMM5,raw_depth_BadMM10,raw_depth_AbsRel,raw_depth_SqRel,raw_depth_Delta1,raw_depth_Delta2,raw_depth_Delta3,raw_depth_MAE_Z,raw_depth_RMSE_Z,refined_disparity_MAE,refined_disparity_Median,refined_disparity_RMSE,refined_disparity_P90,refined_disparity_P95,refined_disparity_P99,refined_disparity_Max,refined_disparity_InvalidRate,refined_disparity_Bad1,refined_disparity_Bad3,refined_disparity_Bad5,refined_disparity_EPE,refined_disparity_MedianEPE,refined_disparity_MaxError,refined_depth_MAE,refined_depth_Median,refined_depth_RMSE,refined_depth_P90,refined_depth_P95,refined_depth_P99,refined_depth_Max,refined_depth_InvalidRate,refined_depth_BadMM2,refined_depth_BadMM5,refined_depth_BadMM10,refined_depth_AbsRel,refined_depth_SqRel,refined_depth_Delta1,refined_depth_Delta2,refined_depth_Delta3,refined_depth_MAE_Z,refined_depth_RMSE_Z,safety_disparity_HPlus,safety_disparity_BPlus,safety_disparity_HUR,safety_disparity_BUR,safety_disparity_Neutral,safety_disparity_MAEDelta,safety_disparity_NewBad_1.0,safety_disparity_RecoveredBad_1.0,safety_disparity_BadDelta_1.0,safety_disparity_IdentityPreservation_1.0,safety_disparity_NewBad_3.0,safety_disparity_RecoveredBad_3.0,safety_disparity_BadDelta_3.0,safety_disparity_IdentityPreservation_3.0,safety_disparity_NewBad_5.0,safety_disparity_RecoveredBad_5.0,safety_disparity_BadDelta_5.0,safety_disparity_IdentityPreservation_5.0,safety_depth_HPlus,safety_depth_BPlus,safety_depth_HUR,safety_depth_BUR,safety_depth_Neutral,safety_depth_MAEDelta,safety_depth_NewBad_2.0,safety_depth_RecoveredBad_2.0,safety_depth_BadDelta_2.0,safety_depth_IdentityPreservation_2.0,safety_depth_NewBad_5.0,safety_depth_RecoveredBad_5.0,safety_depth_BadDelta_5.0,safety_depth_IdentityPreservation_5.0,safety_depth_NewBad_10.0,safety_depth_RecoveredBad_10.0,safety_depth_BadDelta_10.0,safety_depth_IdentityPreservation_10.0
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_18_24,specimen_2__2025_04_10-16_18_24__Clip_1__start,start,99021,0.15512849435076043,1.0,1.0,4.25095929943561,0.8820228576660156,8.210675749651042,16.34561538696289,22.604717254638672,27.856531524658205,33.979339599609375,0.0,0.4632956645560033,0.2842023409175831,0.233011179446784,4.25095929943561,0.8820228576660156,33.979339599609375,4.229999458545319,1.048975219116386,7.613773651804389,14.552360577324535,18.50512646757946,22.223720418230624,45.06613137920226,0.0,0.3467446299269852,0.23970672887569303,0.19653406853091768,0.06549103174944132,0.8721323622324378,0.8578584340695408,0.9967885600024238,1.0,4.229999458545319,7.613773651804389,4.345355700101078,0.9641952514648438,8.285433672527175,15.883445739746094,22.90505599975586,28.04829406738282,40.80525588989258,0.0,0.490653497742903,0.2999262782642066,0.2384039749144121,4.345355700101078,0.9641952514648438,40.80525588989258,4.418933722839372,1.156927911229431,8.184812875869698,14.85575438136896,18.806403408759778,23.015343814659182,137.81883054823254,0.0,0.37038607972046333,0.2464830692479373,0.19381747306126984,0.06911147723259396,1.037623244568059,0.8608476989729451,0.9950414558527989,0.9991213984912292,4.418933722839372,8.184812875869698,0.21071506348112376,0.11631866281565471,0.3695377748154432,0.435129921935751,0.19533230324880582,0.09439640066546905,0.029710869411538967,0.002353036224639218,0.027357833186899716,0.9446420171229655,0.018359741872936045,0.0026358045263126005,0.015723937346623473,0.9743506539313478,0.009391947162723058,0.00399915169509498,0.005392795467628081,0.9877547795860325,0.2851347716657061,0.09620050737165113,0.36965896123044606,0.43500873552074815,0.19533230324880582,0.18893426429405502,0.027691095828157663,0.004049646034679512,0.023641449793478153,0.9576106112605509,0.010108966784823422,0.00333262641257915,0.006776340372244283,0.9867038586703859,0.007119701881419093,0.009836297351066945,-0.0027165954696478367,0.9911387631975868
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_1__end,end,97897,0.1533676110265135,1.0,1.0,4.691571230269628,1.0378875732421875,9.98264870802728,16.226158905029376,29.28887252807617,36.83930541992187,45.065311431884766,0.0,0.5140913408991082,0.25536022554317295,0.1917832007109513,4.691571230269628,1.0378875732421875,45.065311431884766,4.6810866721465665,1.7693685649212725,8.435389518465534,18.845416679552603,20.786610604542332,24.25752547804919,48.6474499553873,0.0,0.44733750778879844,0.20823927188780045,0.18089420513396734,0.06852456284311181,1.034374629992265,0.8771770330040757,0.9623379674555911,1.0,4.6810866721465665,8.435389518465534,4.765434484478791,1.1834678649902344,9.752759807275735,16.326871490478574,28.531651306152337,34.53368362426756,45.06511306762695,0.0,0.5565849821751433,0.2775161649488748,0.20385711513120933,4.765434484478791,1.1834678649902344,45.06511306762695,4.82955515283267,1.9815509539527767,8.410591267532993,18.146040570331156,20.690499898790478,23.51169681135792,64.50781749268548,0.0,0.4960213285391789,0.2217534755916933,0.18389736151261019,0.07154918406411208,1.0405208940568729,0.8782291592183622,0.9669346353820852,0.9999080666414701,4.82955515283267,8.410591267532993,0.3167283270251078,0.24286507281594455,0.5316812568311593,0.38773404700859065,0.08058469616025006,0.07386325420916323,0.07285207922612542,0.0303584379500904,0.042493641276035055,0.8500704240156405,0.03580293573858239,0.013646996332880476,0.022155939405701874,0.9519191198661143,0.01844796061166328,0.006374046191405252,0.012073914420258014,0.9771744900280579,0.3280706847649321,0.17960220407883018,0.5319570569067489,0.387458246933001,0.08058469616025006,0.1484684806861019,0.06815326312348693,0.019469442373106428,0.04868382075038047,0.876681945882005,0.015332441239261673,0.001818237535368806,0.013514203703892863,0.9806350066442182,0.00553643114702187,0.0025332747683790104,0.003003156378642846,0.9932408839227814
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_1__start,start,108423,0.16985787603632058,1.0,1.0,2.794844247812311,0.8687210083007812,6.304819980551171,6.850665283203129,18.007593917846677,29.213380889892573,42.1666145324707,0.0,0.4258413805188936,0.18367873975079088,0.12132112190217943,2.794844247812311,0.8687210083007812,42.1666145324707,3.3869222752322092,1.3827324300853334,6.361731646065578,11.783656419796445,16.67638387031075,21.676170410828092,48.6053135203511,0.0,0.3839498999289819,0.16909696282154155,0.1146066793945934,0.04686544957435475,0.5474975263233036,0.9352259206994826,0.9919020871955212,1.0,3.3869222752322092,6.361731646065578,2.5407512284602354,0.8838920593261719,5.209975982828335,7.53636932373047,13.772149848937975,20.25783409118652,42.11307144165039,0.0,0.4302592623336377,0.18712819235771008,0.13017533180229288,2.5407512284602354,0.8838920593261719,42.11307144165039,3.2432943829368184,1.405972356894054,5.872079572215946,11.056951479369811,14.611782416993485,18.44545456326572,70.89635887902068,0.0,0.3850197836252456,0.1769919666491427,0.109736863949531,0.045253740213235145,0.4575530121797898,0.9443107089824114,0.9968918033996477,0.9999907768646874,3.2432943829368184,5.872079572215946,0.25135456186990857,0.5054475812219841,0.4552724053014582,0.42202300249946967,0.12270459219907215,-0.2540930193520755,0.043440967322431585,0.03902308550768748,0.004417881814744118,0.9243397802480242,0.018344816136797542,0.014895363529878346,0.003449452606919201,0.9775274551452976,0.0162419412855206,0.007387731385407156,0.008854209900113444,0.9815154982208273,0.2080485491158208,0.35167644141121207,0.45571511579646384,0.421580292004464,0.12270459219907215,-0.1436278922953913,0.03030722263726331,0.029237338940999603,0.001069883696263707,0.9508039644279427,0.014701677688313364,0.006806673860712211,0.007895003827601166,0.9823063859072695,0.004012063860988905,0.0088818793060513,-0.004869815445062403,0.9954686083940123
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_2__end,end,107778,0.16884740473370558,1.0,1.0,1.4538840972900957,0.8463535308837891,2.4463011762899027,3.255025100708008,5.218054771423336,9.977293548583965,17.650117874145508,0.0,0.4030878286848893,0.11013379353857003,0.054009166991408265,1.4538840972900957,0.8463535308837891,17.650117874145508,2.221450316663936,1.1379127821807558,4.177820085338551,5.32729884987092,9.130910010145815,13.26584016758517,55.79272146037448,0.0,0.3469446454749578,0.10502143294549908,0.03908033179313032,0.029301121416161372,0.18852862769649842,0.9968175323349848,0.998246395368257,1.0,2.221450316663936,4.177820085338551,1.5676038306329583,0.8410682678222656,2.9236156730028227,3.3406349182128907,6.116480827331541,12.906930809020992,33.76774215698242,0.0,0.4037837035387556,0.11442038263838632,0.06376069327692108,1.5676038306329583,0.8410682678222656,33.76774215698242,2.268422425602655,1.0868990366550975,4.593220435227976,5.255840066571253,9.399262050173181,14.43041876508525,55.792707209808526,0.0,0.32925086752398447,0.10338844662175954,0.04292156098647219,0.031553248150838376,0.26614514413551776,0.9920391916717698,0.9964742340737441,0.9998144333723024,2.268422425602655,4.593220435227976,0.2836901424709304,0.1699704091280677,0.4105476071183358,0.4625062628736848,0.12694613000797936,0.11371973334286264,0.08065653472879437,0.07996065987492809,0.0006958748538662962,0.8648770479062393,0.021256657202768654,0.016970068102952367,0.0042865890998162876,0.9761125245026484,0.013444302176696543,0.0036927758911837294,0.009751526285512811,0.9857881263669979,0.31200406035099754,0.2650319514122791,0.4107981220657277,0.4622557479262929,0.12694613000797936,0.04697210893871829,0.034218486147451245,0.05191226409842454,-0.01769377795097332,0.9476024721176387,0.012739148991445378,0.014372135315184918,-0.0016329863237395381,0.9857659731077453,0.006745346916810481,0.0029041177234686113,0.003841229193341872,0.9929803217272077
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_2__start,start,97897,0.1533676110265135,1.0,1.0,4.691571230269628,1.0378875732421875,9.98264870802728,16.226158905029376,29.28887252807617,36.83930541992187,45.065311431884766,0.0,0.5140913408991082,0.25536022554317295,0.1917832007109513,4.691571230269628,1.0378875732421875,45.065311431884766,4.6810866721465665,1.7693685649212725,8.435389518465534,18.845416679552603,20.786610604542332,24.25752547804919,48.6474499553873,0.0,0.44733750778879844,0.20823927188780045,0.18089420513396734,0.06852456284311181,1.034374629992265,0.8771770330040757,0.9623379674555911,1.0,4.6810866721465665,8.435389518465534,4.765434484478791,1.1834678649902344,9.752759807275735,16.326871490478574,28.531651306152337,34.53368362426756,45.06511306762695,0.0,0.5565849821751433,0.2775161649488748,0.20385711513120933,4.765434484478791,1.1834678649902344,45.06511306762695,4.82955515283267,1.9815509539527767,8.410591267532993,18.146040570331156,20.690499898790478,23.51169681135792,64.50781749268548,0.0,0.4960213285391789,0.2217534755916933,0.18389736151261019,0.07154918406411208,1.0405208940568729,0.8782291592183622,0.9669346353820852,0.9999080666414701,4.82955515283267,8.410591267532993,0.3167283270251078,0.24286507281594455,0.5316812568311593,0.38773404700859065,0.08058469616025006,0.07386325420916323,0.07285207922612542,0.0303584379500904,0.042493641276035055,0.8500704240156405,0.03580293573858239,0.013646996332880476,0.022155939405701874,0.9519191198661143,0.01844796061166328,0.006374046191405252,0.012073914420258014,0.9771744900280579,0.3280706847649321,0.17960220407883018,0.5319570569067489,0.387458246933001,0.08058469616025006,0.1484684806861019,0.06815326312348693,0.019469442373106428,0.04868382075038047,0.876681945882005,0.015332441239261673,0.001818237535368806,0.013514203703892863,0.9806350066442182,0.00553643114702187,0.0025332747683790104,0.003003156378642846,0.9932408839227814
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__end,end,114008,0.1786074608814443,1.0,1.0,5.299725574038755,0.6906948089599609,15.083812074608835,7.009719467163087,50.84357814788818,55.72376453399658,58.54616165161133,0.0,0.3250298224685987,0.13740263841133957,0.11665848010665918,5.299725574038755,0.6906948089599609,58.54616165161133,5.4338846222041335,0.7744720224290624,14.208887019174444,11.866197443714112,46.175925878612134,51.733642002899565,56.65505366381833,0.0,0.26063083292400535,0.13802540172619465,0.115676092905761,0.06673636231958459,2.388039272987284,0.9089888428882184,0.9143218019788085,0.9179531260964143,5.4338846222041335,14.208887019174444,5.605999625797364,0.8566122055053711,15.03560421735404,7.687575149536135,50.27703437805176,55.47722534179687,57.905765533447266,0.0,0.43719738965686616,0.17790856781980213,0.12798224685986948,5.605999625797364,0.8566122055053711,57.905765533447266,5.735634718058452,1.2125561415727866,14.231389579266356,12.897376235058752,45.945540643173715,51.67631173002399,55.97169317814104,0.0,0.34745807311767596,0.14370921338853415,0.11714090239281454,0.07254367370596439,2.41067438302551,0.9066118167146165,0.9138832362641218,0.9179531260964143,5.735634718058452,14.231389579266356,0.378568944609146,0.07229489285053683,0.593703950599958,0.33023998315907654,0.07605606624096554,0.3062740517586091,0.12379832994175848,0.011630762753490983,0.11216756718826748,0.8165869633017985,0.04208476598133464,0.0015788365728720791,0.040505929408462565,0.9512115758111914,0.012385095782752088,0.0010613290295417865,0.011323766753210299,0.9859792667911189,0.35025339373695796,0.04850329788264109,0.5938881482001263,0.33005578555890813,0.07605606624096554,0.3017500958543169,0.08866044488106098,0.0018332046873903586,0.08682724019367061,0.8800863643912972,0.006683741491825135,0.0009999298294856502,0.0056838116623395,0.9922460110713123,0.003333099431618834,0.0018682899445652936,0.0014648094870535339,0.9962309065661575
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_3__start,start,107778,0.16884740473370558,1.0,1.0,1.4538840972900957,0.8463535308837891,2.4463011762899027,3.255025100708008,5.218054771423336,9.977293548583965,17.650117874145508,0.0,0.4030878286848893,0.11013379353857003,0.054009166991408265,1.4538840972900957,0.8463535308837891,17.650117874145508,2.221450316663936,1.1379127821807558,4.177820085338551,5.32729884987092,9.130910010145815,13.26584016758517,55.79272146037448,0.0,0.3469446454749578,0.10502143294549908,0.03908033179313032,0.029301121416161372,0.18852862769649842,0.9968175323349848,0.998246395368257,1.0,2.221450316663936,4.177820085338551,1.5676038306329583,0.8410682678222656,2.9236156730028227,3.3406349182128907,6.116480827331541,12.906930809020992,33.76774215698242,0.0,0.4037837035387556,0.11442038263838632,0.06376069327692108,1.5676038306329583,0.8410682678222656,33.76774215698242,2.268422425602655,1.0868990366550975,4.593220435227976,5.255840066571253,9.399262050173181,14.43041876508525,55.792707209808526,0.0,0.32925086752398447,0.10338844662175954,0.04292156098647219,0.031553248150838376,0.26614514413551776,0.9920391916717698,0.9964742340737441,0.9998144333723024,2.268422425602655,4.593220435227976,0.2836901424709304,0.1699704091280677,0.4105476071183358,0.4625062628736848,0.12694613000797936,0.11371973334286264,0.08065653472879437,0.07996065987492809,0.0006958748538662962,0.8648770479062393,0.021256657202768654,0.016970068102952367,0.0042865890998162876,0.9761125245026484,0.013444302176696543,0.0036927758911837294,0.009751526285512811,0.9857881263669979,0.31200406035099754,0.2650319514122791,0.4107981220657277,0.4622557479262929,0.12694613000797936,0.04697210893871829,0.034218486147451245,0.05191226409842454,-0.01769377795097332,0.9476024721176387,0.012739148991445378,0.014372135315184918,-0.0016329863237395381,0.9857659731077453,0.006745346916810481,0.0029041177234686113,0.003841229193341872,0.9929803217272077
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__end,end,119933,0.187889697265931,1.0,1.0,4.109458463984555,0.6938819885253906,11.635526890564005,7.775495147705083,39.235826110839824,49.682356567382776,71.16843032836914,0.0,0.3412822159038797,0.14560629684907406,0.11903312682914627,4.109458463984555,0.6938819885253906,71.16843032836914,4.879659769558498,0.6868746161803969,12.49010440368797,14.650840240032002,40.816628602384576,46.89637934420142,99.44436502623145,0.0,0.2799729849165784,0.15129280514954183,0.11598142296115331,0.05945759095569235,1.7931695790820534,0.908607305745708,0.9364812020044525,0.9455195817664863,4.879659769558498,12.49010440368797,3.941885009583308,0.7120361328125,11.345859283731574,5.878336334228516,39.162183380126926,48.03023605346679,71.1682014465332,0.0,0.35229669899026955,0.14929168785905464,0.11132882526077059,3.941885009583308,0.7120361328125,71.1682014465332,4.629962315887773,0.7344104589760718,12.05990392512108,10.256932303922738,40.85493154727222,46.186680109057725,99.40663785587714,0.0,0.30308588962170546,0.14861631077351523,0.1021987276229228,0.05764213948108955,1.687292678017423,0.9254667189180625,0.9366479617786597,0.9459448191907148,4.629962315887773,12.05990392512108,0.2031728511155494,0.37074630551679605,0.4735894207599243,0.45352821992279024,0.07288235931728548,-0.16757345440124663,0.03134249956225559,0.02032801647586569,0.011014483086389859,0.9524189261031366,0.02227076784538034,0.018585376835399764,0.003685391009980582,0.9739338342929638,0.011423044533197702,0.019127346101573378,-0.007704301568375677,0.9870335141069688,0.2260668138259627,0.47576426749669004,0.473697814613159,0.4534198260695555,0.07288235931728548,-0.24969745367072718,0.03498620062868435,0.01187329592355732,0.023112904705127058,0.9514098778298883,0.01096445515412772,0.013640949530154337,-0.0026764943760266002,0.9870809918654458,0.005603128413364128,0.01938582375159464,-0.01378269533823051,0.9936617526385785
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_4__start,start,114008,0.1786074608814443,1.0,1.0,5.299725574038755,0.6906948089599609,15.083812074608835,7.009719467163087,50.84357814788818,55.72376453399658,58.54616165161133,0.0,0.3250298224685987,0.13740263841133957,0.11665848010665918,5.299725574038755,0.6906948089599609,58.54616165161133,5.4338846222041335,0.7744720224290624,14.208887019174444,11.866197443714112,46.175925878612134,51.733642002899565,56.65505366381833,0.0,0.26063083292400535,0.13802540172619465,0.115676092905761,0.06673636231958459,2.388039272987284,0.9089888428882184,0.9143218019788085,0.9179531260964143,5.4338846222041335,14.208887019174444,5.605999625797364,0.8566122055053711,15.03560421735404,7.687575149536135,50.27703437805176,55.47722534179687,57.905765533447266,0.0,0.43719738965686616,0.17790856781980213,0.12798224685986948,5.605999625797364,0.8566122055053711,57.905765533447266,5.735634718058452,1.2125561415727866,14.231389579266356,12.897376235058752,45.945540643173715,51.67631173002399,55.97169317814104,0.0,0.34745807311767596,0.14370921338853415,0.11714090239281454,0.07254367370596439,2.41067438302551,0.9066118167146165,0.9138832362641218,0.9179531260964143,5.735634718058452,14.231389579266356,0.378568944609146,0.07229489285053683,0.593703950599958,0.33023998315907654,0.07605606624096554,0.3062740517586091,0.12379832994175848,0.011630762753490983,0.11216756718826748,0.8165869633017985,0.04208476598133464,0.0015788365728720791,0.040505929408462565,0.9512115758111914,0.012385095782752088,0.0010613290295417865,0.011323766753210299,0.9859792667911189,0.35025339373695796,0.04850329788264109,0.5938881482001263,0.33005578555890813,0.07605606624096554,0.3017500958543169,0.08866044488106098,0.0018332046873903586,0.08682724019367061,0.8800863643912972,0.006683741491825135,0.0009999298294856502,0.0056838116623395,0.9922460110713123,0.003333099431618834,0.0018682899445652936,0.0014648094870535339,0.9962309065661575
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__end,end,133955,0.20985687339812883,1.0,1.0,3.2157181207456733,0.8445358276367188,7.444597685414684,6.86930847167969,22.23141555786133,26.691839065551697,59.60363578796387,0.0,0.43732596767571197,0.18607741405695943,0.12829681609495727,3.2157181207456733,0.8445358276367188,59.60363578796387,4.223239847060808,0.959303031364982,9.954416295039946,10.824851223085135,29.678290339688928,36.58216727744083,94.68644851382344,0.0,0.31288865663842336,0.1594341383300362,0.10577432719943264,0.0541143406884964,1.1349082445663181,0.9197715650778246,0.952454182374678,0.9963047292001045,4.223239847060808,9.954416295039946,3.6499401761056007,1.1346435546875,9.36769693289185,5.956327819824221,17.32416992187498,50.761672582626296,57.517526626586914,0.0,0.5419282594901272,0.2153708334888582,0.12070471426971745,3.6499401761056007,1.1346435546875,57.517526626586914,213.940353902822,1.3846108301355642,2349.9726187216647,9.510313365298682,25.08658397028176,4607.537502295577,110974.33648926302,0.0,0.3750737187861595,0.1663693031241835,0.09332238438281512,2.7272209073247926,72543.95553377336,0.9388376693665783,0.9532604232764734,0.9622559814863201,213.940353902822,2349.9726187216647,1.7998094196857075,1.3655873643257803,0.49924228285618305,0.37993355977753723,0.12082415736627972,0.4342220553599273,0.1751707663021164,0.0705684744877011,0.10460229181441527,0.6886816233929922,0.10029487514463813,0.07100145571273936,0.029293419431898754,0.8767759036586596,0.06031876376395058,0.0679108655891904,-0.007592101825239825,0.9308035523126857,211.3367805164904,1.6196664607291469,0.5011832331753201,0.3779926094584002,0.12082415736627972,209.7171140557612,0.11940577059460267,0.05722070844686648,0.06218506214773617,0.8262206384042068,0.05906461125004666,0.05212944645589937,0.006935164794147297,0.9297323220661113,0.03860251577022134,0.051054458586838866,-0.012451942816617517,0.9568313492394771
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_19_14,specimen_2__2025_04_10-16_19_14__Clip_5__start,start,119933,0.187889697265931,1.0,1.0,4.109458463984555,0.6938819885253906,11.635526890564005,7.775495147705083,39.235826110839824,49.682356567382776,71.16843032836914,0.0,0.3412822159038797,0.14560629684907406,0.11903312682914627,4.109458463984555,0.6938819885253906,71.16843032836914,4.879659769558498,0.6868746161803969,12.49010440368797,14.650840240032002,40.816628602384576,46.89637934420142,99.44436502623145,0.0,0.2799729849165784,0.15129280514954183,0.11598142296115331,0.05945759095569235,1.7931695790820534,0.908607305745708,0.9364812020044525,0.9455195817664863,4.879659769558498,12.49010440368797,3.941885009583308,0.7120361328125,11.345859283731574,5.878336334228516,39.162183380126926,48.03023605346679,71.1682014465332,0.0,0.35229669899026955,0.14929168785905464,0.11132882526077059,3.941885009583308,0.7120361328125,71.1682014465332,4.629962315887773,0.7344104589760718,12.05990392512108,10.256932303922738,40.85493154727222,46.186680109057725,99.40663785587714,0.0,0.30308588962170546,0.14861631077351523,0.1021987276229228,0.05764213948108955,1.687292678017423,0.9254667189180625,0.9366479617786597,0.9459448191907148,4.629962315887773,12.05990392512108,0.2031728511155494,0.37074630551679605,0.4735894207599243,0.45352821992279024,0.07288235931728548,-0.16757345440124663,0.03134249956225559,0.02032801647586569,0.011014483086389859,0.9524189261031366,0.02227076784538034,0.018585376835399764,0.003685391009980582,0.9739338342929638,0.011423044533197702,0.019127346101573378,-0.007704301568375677,0.9870335141069688,0.2260668138259627,0.47576426749669004,0.473697814613159,0.4534198260695555,0.07288235931728548,-0.24969745367072718,0.03498620062868435,0.01187329592355732,0.023112904705127058,0.9514098778298883,0.01096445515412772,0.013640949530154337,-0.0026764943760266002,0.9870809918654458,0.005603128413364128,0.01938582375159464,-0.01378269533823051,0.9936617526385785
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_28_15,specimen_2__2025_04_10-16_28_15__Clip_1__start,start,119423,0.18709071995688656,1.0,1.0,6.502683191657277,1.059295654296875,12.38516812718054,20.10497970581055,31.838090896606445,46.5782681274414,60.38774108886719,0.0,0.5084531455414786,0.3763512891151621,0.31704110598460933,6.502683191657277,1.059295654296875,60.38774108886719,9.342418596823137,2.3876473057495105,15.997330463886575,30.507951909902914,42.92408326320091,49.67341586689293,52.539448008308405,0.0,0.5535449620257404,0.3895564505999682,0.29626621337598286,0.11040664952454685,2.9268011100486158,0.7879889133583983,0.9068269931252774,0.9610292824665265,9.342418596823137,15.997330463886575,2.645311036869053,0.8737297058105469,5.228738720931152,7.098474884033204,12.35052986145018,19.734425354003896,39.021066348068416,0.0,0.46131817154149535,0.221942171943428,0.13737722214313824,2.645311036869053,0.8737297058105469,39.021066348068416,2086.5513565386614,2.091784350462632,136815.45387030637,11.518187325011574,16.340215895937565,20.16244460072298,16083672.40057999,0.0,0.5180827813737722,0.2697219128643561,0.12828349647890272,24.475444271690705,219969932.24357903,0.9433274997278581,0.9935355835977994,0.9940966145549852,2086.5513565386614,136815.45387030637,0.16158310022426997,4.018955255012494,0.4455339423729097,0.46316036274419503,0.09130569488289525,-3.857372154788224,0.0374634701858101,0.08459844418579336,-0.04713497399998323,0.9237845388572792,0.024291803086507625,0.17870092025824172,-0.15440911717173408,0.961048900346411,0.008716913827319695,0.18838079766879076,-0.17966388384147108,0.9872365468790231,2082.4851302815114,5.27619233967322,0.45105214238463276,0.457642162732472,0.09130569488289525,2077.208937941838,0.04865896854039842,0.08412114919236663,-0.03546218065196827,0.8910103719264024,0.027867328739020123,0.14770186647463218,-0.11983453773561209,0.9543490487098942,0.014720782428845365,0.1827034993259255,-0.16798271689708014,0.9790818876276147
D4D,sparse_zivid_anchor_gt,joint_d4d_v1_fixed_gt_common_support,StereoAnywhere,seen,specimen_2,2025_04_10-16_32_24,specimen_2__2025_04_10-16_32_24__Clip_1__start,start,120374,0.18858057764492822,1.0,1.0,3.408003378233709,0.8216609954833984,5.905361150294098,12.01209144592285,14.608855247497551,17.672942924499516,21.40052032470703,0.0,0.4703922774020968,0.31992789140512073,0.24492830677721103,3.408003378233709,0.8216609954833984,21.40052032470703,5.8305560538136625,1.816820871187609,9.440832714927188,18.959822309920852,21.83255139810003,26.053666524846932,30.618454300972928,0.0,0.48070181268380213,0.34877132935683786,0.2386146510043697,0.07092312701080403,1.0822487733250108,0.8602854437004669,1.0,1.0,5.8305560538136625,9.440832714927188,3.5497699965687843,1.2108631134033203,5.9064564051004655,11.886167526245117,14.4538854598999,17.693300399780277,22.737804412841797,0.0,0.5344924983800489,0.34011497499460014,0.24447139747786067,3.5497699965687843,1.2108631134033203,22.737804412841797,6.166908649354114,2.6029990355638617,9.49945273903414,18.84237464397692,21.327309627637515,26.01916826247028,34.13806214205711,0.0,0.5495040457241597,0.3807300579859438,0.2400684533204845,0.07450546467514801,1.0908102241254558,0.8615647897386479,0.999933540465549,1.0,6.166908649354114,9.49945273903414,0.205136366491194,0.06336974815611908,0.3697060827088906,0.2566584146078057,0.3736355026833037,0.14176661833507492,0.07539834183461545,0.011298120856663398,0.06410022097795204,0.8576336057473608,0.022579626829714056,0.002392543240234602,0.020187083589479404,0.9667981872152255,0.002101782777011647,0.0025586920763620053,-0.0004569092993503554,0.9972164460727685,0.4606440481671079,0.12429145262665636,0.36944855201289317,0.25691594530380313,0.3736355026833037,0.3363525955404516,0.08457806503065446,0.015775831990296908,0.06880223304035754,0.8371300591905295,0.03419343047501952,0.002234701845913569,0.031958728629105926,0.9474939725223559,0.003140213002807915,0.0016864106866931398,0.0014538023161147773,0.9958756587489498
