backbone,specimen,session,anchor_id,disparity_HPlus,disparity_BPlus,disparity_HUR,disparity_BUR,disparity_Neutral,disparity_MAEDelta,disparity_thresholds_1.0_NewBad,disparity_thresholds_1.0_RecoveredBad,disparity_thresholds_1.0_BadDelta,disparity_thresholds_1.0_IdentityPreservation,disparity_thresholds_3.0_NewBad,disparity_thresholds_3.0_RecoveredBad,disparity_thresholds_3.0_BadDelta,disparity_thresholds_3.0_IdentityPreservation,disparity_thresholds_5.0_NewBad,disparity_thresholds_5.0_RecoveredBad,disparity_thresholds_5.0_BadDelta,disparity_thresholds_5.0_IdentityPreservation,disparity_PixelDeltaDistribution_Mean,disparity_PixelDeltaDistribution_Median,disparity_PixelDeltaDistribution_P95,disparity_PixelDeltaDistribution_P99,disparity_FrameDegradation_Mean,disparity_FrameDegradation_Median,disparity_FrameDegradation_P95,disparity_FrameDegradation_P99,disparity_FrameDegradation_Worst,disparity_FrameDegradation_PositiveFraction,disparity_FrameDegradation_CatastrophicFraction,depth_HPlus,depth_BPlus,depth_HUR,depth_BUR,depth_Neutral,depth_MAEDelta,depth_thresholds_2.0_NewBad,depth_thresholds_2.0_RecoveredBad,depth_thresholds_2.0_BadDelta,depth_thresholds_2.0_IdentityPreservation,depth_thresholds_5.0_NewBad,depth_thresholds_5.0_RecoveredBad,depth_thresholds_5.0_BadDelta,depth_thresholds_5.0_IdentityPreservation,depth_thresholds_10.0_NewBad,depth_thresholds_10.0_RecoveredBad,depth_thresholds_10.0_BadDelta,depth_thresholds_10.0_IdentityPreservation,depth_PixelDeltaDistribution_Mean,depth_PixelDeltaDistribution_Median,depth_PixelDeltaDistribution_P95,depth_PixelDeltaDistribution_P99,depth_FrameDegradation_Mean,depth_FrameDegradation_Median,depth_FrameDegradation_P95,depth_FrameDegradation_P99,depth_FrameDegradation_Worst,depth_FrameDegradation_PositiveFraction,depth_FrameDegradation_CatastrophicFraction
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_2__end,0.0935094233114475,0.060706653236845695,0.41149753688269924,0.4802598284466026,0.1082426346706982,0.03280277007460181,0.03883333440100446,0.028910398903288212,0.009922935497716279,0.9383535872273351,0.003965330583012498,0.008231744425155186,-0.0042664138421426925,0.9958242262338434,0.0,0.0,0.0,1.0,0.03280277007460181,0.0,0.4731498718261715,1.6440134429931677,0.03280277007460175,0.03280277007460175,0.03280277007460175,0.03280277007460175,0.03280277007460175,1.0,1.0,0.2634826615421535,0.18549838243607092,0.4115872212577593,0.4801701440715425,0.1082426346706982,0.07798427910608262,0.05384906119677393,0.03141515537817979,0.02243390581859417,0.8841031297394182,0.02466960916830554,0.016559579252160433,0.008110029916145123,0.9694500856762074,5.765424111003632e-05,0.009083745988225722,-0.009026091747115689,0.999940035978413,0.07798427910608262,0.0,1.3787164536874215,4.029974973987307,0.07798427910608252,0.07798427910608252,0.07798427910608252,0.07798427910608252,0.07798427910608252,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_2__start,0.1597281435522141,0.04129183613745987,0.4408296312984462,0.4268334753131182,0.13233689338843557,0.11843630741475424,0.029294771154401256,0.01839635593041348,0.010898415223987767,0.9524283166415146,0.030646512577531523,0.001098289906293342,0.02954822267123819,0.966093113466946,0.014052478544625067,0.00042945951464034524,0.013623019029984723,0.9854822637776662,0.11843630741475424,0.0,1.0905609130859388,2.837806777954094,0.1184363074147543,0.1184363074147543,0.1184363074147543,0.1184363074147543,0.1184363074147543,1.0,1.0,0.38494973035764496,0.13497027679144172,0.4408437119382705,0.42681939467329394,0.13233689338843557,0.2499794535662032,0.04276994346623111,0.017016453227634665,0.02575349023859641,0.9040905574588339,0.034807341645604374,0.01503812333232422,0.019769218313280157,0.9544424172057279,0.024134216658804976,0.0012250156647118046,0.022909200994093173,0.9753077527029655,0.2499794535662032,0.0,2.504484390570232,6.323837556158952,0.249979453566203,0.249979453566203,0.249979453566203,0.249979453566203,0.249979453566203,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_3__end,0.3559263377105627,0.06269505039340924,0.4351162291358248,0.4827605691102849,0.08212320175389032,0.2932312873171535,0.06747731356439783,0.02479404219733526,0.04268327136706257,0.9093510653640912,0.05743651753325272,0.0024127292657844476,0.05502378826746828,0.9395357967117942,0.04468917040536112,0.0,0.04468917040536112,0.9552640658849615,0.2932312873171535,0.0,2.70307168960571,5.313709716796877,0.2932312873171534,0.2932312873171534,0.2932312873171534,0.2932312873171534,0.2932312873171534,1.0,1.0,0.9879987039760256,0.2026191453193422,0.43517273333408674,0.48270971533184914,0.08211755133406412,0.7853795586566834,0.09665043112703274,0.034699228152651744,0.061951202974381,0.8396486425678716,0.07744465413780244,0.015860728452123992,0.06158392568567844,0.910927701056052,0.05313089762569359,0.002486184723524958,0.05064471290216864,0.9445718361500327,0.7853795586566834,0.0,8.159196626918009,13.497981455650184,0.7853795586566834,0.7853795586566834,0.7853795586566834,0.7853795586566834,0.7853795586566834,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_3__start,0.0935094233114475,0.060706653236845695,0.41149753688269924,0.4802598284466026,0.1082426346706982,0.03280277007460181,0.03883333440100446,0.028910398903288212,0.009922935497716279,0.9383535872273351,0.003965330583012498,0.008231744425155186,-0.0042664138421426925,0.9958242262338434,0.0,0.0,0.0,1.0,0.03280277007460181,0.0,0.4731498718261715,1.6440134429931677,0.03280277007460175,0.03280277007460175,0.03280277007460175,0.03280277007460175,0.03280277007460175,1.0,1.0,0.2634826615421535,0.18549838243607092,0.4115872212577593,0.4801701440715425,0.1082426346706982,0.07798427910608262,0.05384906119677393,0.03141515537817979,0.02243390581859417,0.8841031297394182,0.02466960916830554,0.016559579252160433,0.008110029916145123,0.9694500856762074,5.765424111003632e-05,0.009083745988225722,-0.009026091747115689,0.999940035978413,0.07798427910608262,0.0,1.3787164536874215,4.029974973987307,0.07798427910608252,0.07798427910608252,0.07798427910608252,0.07798427910608252,0.07798427910608252,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_4__end,0.5934400238306439,0.05521058071994258,0.5540664786274174,0.3656376452499312,0.08029587612265146,0.5382294431107013,0.0883265026257967,0.019364926004997066,0.06896157662079966,0.877112090771121,0.09366640174949224,0.00479967586604541,0.08886672588344682,0.9005174944002472,0.06515404154524629,2.5972272002410228e-05,0.06512806927324388,0.9348144683504833,0.5382294431107013,0.000583648681640625,4.660353851318359,7.45557540893555,0.5382294431107013,0.5382294431107013,0.5382294431107013,0.5382294431107013,0.5382294431107013,1.0,1.0,1.7769559742586956,0.18050677401861953,0.5557858430339769,0.3639234752977721,0.08029068166825097,1.5964492002400763,0.1320066696794502,0.04555536509222754,0.08645130458722272,0.7598559872996674,0.13268194875151287,0.010253852986551558,0.12242809576496133,0.8505444481501635,0.08394238311178985,0.004373730605205882,0.07956865250658396,0.9107808333379341,1.5964492002400763,0.002195252455408081,13.898739939260146,20.85049800265783,1.5964492002400745,1.5964492002400745,1.5964492002400745,1.5964492002400745,1.5964492002400745,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_4__start,0.3559263377105627,0.06269505039340924,0.4351162291358248,0.4827605691102849,0.08212320175389032,0.2932312873171535,0.06747731356439783,0.02479404219733526,0.04268327136706257,0.9093510653640912,0.05743651753325272,0.0024127292657844476,0.05502378826746828,0.9395357967117942,0.04468917040536112,0.0,0.04468917040536112,0.9552640658849615,0.2932312873171535,0.0,2.70307168960571,5.313709716796877,0.2932312873171534,0.2932312873171534,0.2932312873171534,0.2932312873171534,0.2932312873171534,1.0,1.0,0.9879987039760256,0.2026191453193422,0.43517273333408674,0.48270971533184914,0.08211755133406412,0.7853795586566834,0.09665043112703274,0.034699228152651744,0.061951202974381,0.8396486425678716,0.07744465413780244,0.015860728452123992,0.06158392568567844,0.910927701056052,0.05313089762569359,0.002486184723524958,0.05064471290216864,0.9445718361500327,0.7853795586566834,0.0,8.159196626918009,13.497981455650184,0.7853795586566834,0.7853795586566834,0.7853795586566834,0.7853795586566834,0.7853795586566834,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_5__end,0.19821532102595693,0.078964083926102,0.4139949524513238,0.4942519360132042,0.09175311153547198,0.11925123709985493,0.07092477617096413,0.026993829707606828,0.04393094646335732,0.9031044337816932,0.03079868341506012,0.006779644752372636,0.02401903866268748,0.9673920773771425,0.0,0.0,0.0,1.0,0.11925123709985493,0.0,1.737899780273437,3.092031211853026,0.11925123709985497,0.11925123709985497,0.11925123709985497,0.11925123709985497,0.11925123709985497,1.0,1.0,0.6482636398644646,0.2797263311479717,0.41393257780038195,0.4943143106641461,0.09175311153547198,0.36853730871649293,0.07645212985442716,0.08809699738026466,-0.011644867525837543,0.8459843219888457,0.07747411451985912,0.011592088975040543,0.06588202554481859,0.9099442275515895,0.024993042827394948,0.005076336976652688,0.019916705850742268,0.9737902718586315,0.36853730871649293,0.0,5.754745778386331,9.979787670966124,0.3685373087164918,0.3685373087164918,0.3685373087164918,0.3685373087164918,0.3685373087164918,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_39_50,specimen_3__2025_05_08-14_39_50__Clip_5__start,0.5934400238306439,0.05521058071994258,0.5540664786274174,0.3656376452499312,0.08029587612265146,0.5382294431107013,0.0883265026257967,0.019364926004997066,0.06896157662079966,0.877112090771121,0.09366640174949224,0.00479967586604541,0.08886672588344682,0.9005174944002472,0.06515404154524629,2.5972272002410228e-05,0.06512806927324388,0.9348144683504833,0.5382294431107013,0.000583648681640625,4.660353851318359,7.45557540893555,0.5382294431107013,0.5382294431107013,0.5382294431107013,0.5382294431107013,0.5382294431107013,1.0,1.0,1.7769559742586956,0.18050677401861953,0.5557858430339769,0.3639234752977721,0.08029068166825097,1.5964492002400763,0.1320066696794502,0.04555536509222754,0.08645130458722272,0.7598559872996674,0.13268194875151287,0.010253852986551558,0.12242809576496133,0.8505444481501635,0.08394238311178985,0.004373730605205882,0.07956865250658396,0.9107808333379341,1.5964492002400763,0.002195252455408081,13.898739939260146,20.85049800265783,1.5964492002400745,1.5964492002400745,1.5964492002400745,1.5964492002400745,1.5964492002400745,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_49_00,specimen_3__2025_05_08-14_49_00__Clip_1__end,0.13007617196769644,0.032719915966555865,0.5322195917273418,0.3624424889444767,0.10533791932818154,0.09735625600114058,0.06094608478134632,0.006825389735114129,0.05412069504623221,0.9187654056371236,0.006512708268191361,0.0008576405949881628,0.005655067673203198,0.9933521794637972,0.0,0.0,0.0,1.0,0.09735625600114058,2.288818359375e-05,0.7789283752441403,1.3649450683593753,0.09735625600114062,0.09735625600114062,0.09735625600114062,0.09735625600114062,0.09735625600114062,1.0,1.0,0.39387531162395134,0.11113801861183045,0.5321749229463528,0.36249609148166345,0.10532898557198374,0.2827372930121209,0.06887926028498682,0.02426408183320677,0.044615178451780035,0.8881149325206792,0.04127395363380534,0.005002903470764283,0.03627105016304104,0.9536832818703131,0.005547862598829678,0.0008755081073837495,0.004672354491445929,0.9943625403972548,0.2827372930121209,6.411660598359958e-05,2.2708373958593455,4.174472715570779,0.28273729301212036,0.28273729301212036,0.28273729301212036,0.28273729301212036,0.28273729301212036,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_49_00,specimen_3__2025_05_08-14_49_00__Clip_1__start,0.12998214868648778,0.5001480256067652,0.2565671133228207,0.6353399843102451,0.10809290236693424,-0.3701658769202774,0.014089082941749804,0.1608516842714169,-0.14676260132966717,0.961867587449332,0.012425018027369906,0.07482745231661608,-0.06240243428924619,0.9823782605275283,0.0016085960839005682,0.029176604832127546,-0.027568008748226985,0.9981026086793969,-0.3701658769202774,-0.005023956298828125,0.4853294372558578,2.9847903442382795,-0.37016587692027736,-0.37016587692027736,-0.37016587692027736,-0.37016587692027736,-0.37016587692027736,0.0,0.0,0.4297618499098969,1.472577279733733,0.2567731404074582,0.6351339572256076,0.10809290236693424,-1.0428154298238363,0.027877049375183247,0.1435691815177857,-0.11569213214260243,0.8951634532288345,0.01506374953445803,0.1293453885591575,-0.11428163902469946,0.9714988230708107,0.008890861113972599,0.07214117609768854,-0.06325031498371594,0.9878185154222806,-1.0428154298238363,-0.01350233566736847,1.2424913916016067,8.606879362792593,-1.042815429823837,-1.042815429823837,-1.042815429823837,-1.042815429823837,-1.042815429823837,0.0,0.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_1__end,0.15568412767729617,0.3644656118089896,0.29541799547523645,0.5843941087215272,0.12018789580323638,-0.20878148413169342,0.010366978312026967,0.11952462725216016,-0.10915764894013319,0.9811700635365954,0.014219387430606663,0.06859832274829412,-0.05437893531768746,0.982969878993645,0.01776287695005497,0.005406092984799339,0.012356783965255629,0.9814976055724859,-0.20878148413169342,-7.43865966796875e-05,0.6078681945800781,3.4747642517089767,-0.20878148413169328,-0.20878148413169328,-0.20878148413169328,-0.20878148413169328,-0.20878148413169328,0.0,0.0,0.49700880378466916,1.1510879458191634,0.29565422810986636,0.5841578760868973,0.12018789580323638,-0.6540791420344941,0.024931628824015773,0.10660451931201788,-0.08167289048800219,0.9399338922575138,0.014528307029738055,0.12415842123913103,-0.10963011420939295,0.9786278519587794,0.015355121250942658,0.06257439056523201,-0.04721926931428934,0.9821286945487231,-0.6540791420344941,-0.0002286158502897706,1.909401846343087,10.998191685604278,-0.6540791420344934,-0.6540791420344934,-0.6540791420344934,-0.6540791420344934,-0.6540791420344934,0.0,0.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_1__start,0.7154710442349389,1.741842950408164,0.44619366962673646,0.38727477062529936,0.1665315597479642,-1.0263719061732253,0.047090902391392464,0.08043774641659604,-0.03334684402520355,0.9136850991979738,0.08154316666052544,0.14222152621688344,-0.060678359556358,0.8906458467164106,0.06814915803824755,0.1545838092781606,-0.08643465123991305,0.9178054796346911,-1.0263719061732253,0.0,4.679299354553223,15.262112331390375,-1.026371906173225,-1.026371906173225,-1.026371906173225,-1.026371906173225,-1.026371906173225,0.0,0.0,2.8851922322727703,4.180792962285569,0.44728987803529974,0.3861785622167361,0.1665315597479642,-1.2956007300127999,0.061267917019787024,0.038542319171671766,0.02272559784811523,0.8688217427320422,0.07754523011164745,0.10556763329525774,-0.028022403183610267,0.883727675796627,0.08426065809351856,0.14267290614982128,-0.05841224805630274,0.8896728904327689,-1.2956007300127999,0.0,14.069652746642927,37.58729889841983,-1.2956007300127999,-1.2956007300127999,-1.2956007300127999,-1.2956007300127999,-1.2956007300127999,0.0,0.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_2__end,0.08564333149644195,0.22037156336077357,0.5499726775956284,0.36676684881602917,0.08326047358834245,-0.13472823186433164,0.0274408014571949,0.025,0.0024408014571948855,0.9633842526766074,0.004098360655737705,0.02419854280510018,-0.020100182149362482,0.9955698196424352,0.00039162112932604736,0.0222040072859745,-0.02181238615664845,0.9995880121105277,-0.13472823186433164,0.001255035400390625,0.335439300537109,1.412958526611327,-0.1347282318643317,-0.1347282318643317,-0.1347282318643317,-0.1347282318643317,-0.1347282318643317,0.0,0.0,0.25422476969175656,0.5989946466074535,0.5505282331511839,0.3662112932604736,0.08326047358834245,-0.3447698769156969,0.044453551912568307,0.0275591985428051,0.016894353369763193,0.9301176874838931,0.01180327868852459,0.027877959927140254,-0.016074681238615676,0.9862732221916242,0.0011839708561020036,0.020655737704918034,-0.019471766848816026,0.9987281710120823,-0.3447698769156969,0.004418655958566831,1.0680083054072134,3.406482673445504,-0.3447698769156968,-0.3447698769156968,-0.3447698769156968,-0.3447698769156968,-0.3447698769156968,0.0,0.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_2__start,0.15568412767729617,0.3644656118089896,0.29541799547523645,0.5843941087215272,0.12018789580323638,-0.20878148413169342,0.010366978312026967,0.11952462725216016,-0.10915764894013319,0.9811700635365954,0.014219387430606663,0.06859832274829412,-0.05437893531768746,0.982969878993645,0.01776287695005497,0.005406092984799339,0.012356783965255629,0.9814976055724859,-0.20878148413169342,-7.43865966796875e-05,0.6078681945800781,3.4747642517089767,-0.20878148413169328,-0.20878148413169328,-0.20878148413169328,-0.20878148413169328,-0.20878148413169328,0.0,0.0,0.49700880378466916,1.1510879458191634,0.29565422810986636,0.5841578760868973,0.12018789580323638,-0.6540791420344941,0.024931628824015773,0.10660451931201788,-0.08167289048800219,0.9399338922575138,0.014528307029738055,0.12415842123913103,-0.10963011420939295,0.9786278519587794,0.015355121250942658,0.06257439056523201,-0.04721926931428934,0.9821286945487231,-0.6540791420344941,-0.0002286158502897706,1.909401846343087,10.998191685604278,-0.6540791420344934,-0.6540791420344934,-0.6540791420344934,-0.6540791420344934,-0.6540791420344934,0.0,0.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_3__end,0.019618755085534973,0.01584018107451679,0.3013282273880673,0.5430302917638749,0.15564148084805784,0.0037785740110181814,0.013282273880673316,0.004935540539284486,0.008346733341388857,0.9817062242363724,0.0009852491472017995,3.71792131019547e-05,0.0009480699340998489,0.9989191944940097,0.0007249946554881165,2.7884409826466023e-05,0.0006971102456616446,0.9992409571724682,0.0037785740110181814,-3.814697265625e-06,0.14954547882080074,0.32825202941894527,0.003778574011018332,0.003778574011018332,0.003778574011018332,0.003778574011018332,0.003778574011018332,1.0,1.0,0.06985020871134093,0.05947319968900835,0.30131893258479187,0.5430395865671503,0.15564148084805784,0.01037700902233258,0.024380268991606793,0.02448251182763717,-0.00010224283603044171,0.9380066649334688,0.003745805720021936,0.002444533261453521,0.0013012724585684254,0.9955221227138381,0.0005019193768763884,9.294803275488674e-05,0.00040897134412150316,0.9994537398587816,0.01037700902233258,-1.4750337570035299e-05,0.5655635939311646,1.2371360961668,0.010377009022332295,0.010377009022332295,0.010377009022332295,0.010377009022332295,0.010377009022332295,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_3__start,0.08564333149644195,0.22037156336077357,0.5499726775956284,0.36676684881602917,0.08326047358834245,-0.13472823186433164,0.0274408014571949,0.025,0.0024408014571948855,0.9633842526766074,0.004098360655737705,0.02419854280510018,-0.020100182149362482,0.9955698196424352,0.00039162112932604736,0.0222040072859745,-0.02181238615664845,0.9995880121105277,-0.13472823186433164,0.001255035400390625,0.335439300537109,1.412958526611327,-0.1347282318643317,-0.1347282318643317,-0.1347282318643317,-0.1347282318643317,-0.1347282318643317,0.0,0.0,0.25422476969175656,0.5989946466074535,0.5505282331511839,0.3662112932604736,0.08326047358834245,-0.3447698769156969,0.044453551912568307,0.0275591985428051,0.016894353369763193,0.9301176874838931,0.01180327868852459,0.027877959927140254,-0.016074681238615676,0.9862732221916242,0.0011839708561020036,0.020655737704918034,-0.019471766848816026,0.9987281710120823,-0.3447698769156969,0.004418655958566831,1.0680083054072134,3.406482673445504,-0.3447698769156968,-0.3447698769156968,-0.3447698769156968,-0.3447698769156968,-0.3447698769156968,0.0,0.0
RAFT-Stereo,specimen_3,2025_05_08-14_50_11,specimen_3__2025_05_08-14_50_11__Clip_4__start,0.019618755085534973,0.01584018107451679,0.3013282273880673,0.5430302917638749,0.15564148084805784,0.0037785740110181814,0.013282273880673316,0.004935540539284486,0.008346733341388857,0.9817062242363724,0.0009852491472017995,3.71792131019547e-05,0.0009480699340998489,0.9989191944940097,0.0007249946554881165,2.7884409826466023e-05,0.0006971102456616446,0.9992409571724682,0.0037785740110181814,-3.814697265625e-06,0.14954547882080074,0.32825202941894527,0.003778574011018332,0.003778574011018332,0.003778574011018332,0.003778574011018332,0.003778574011018332,1.0,1.0,0.06985020871134093,0.05947319968900835,0.30131893258479187,0.5430395865671503,0.15564148084805784,0.01037700902233258,0.024380268991606793,0.02448251182763717,-0.00010224283603044171,0.9380066649334688,0.003745805720021936,0.002444533261453521,0.0013012724585684254,0.9955221227138381,0.0005019193768763884,9.294803275488674e-05,0.00040897134412150316,0.9994537398587816,0.01037700902233258,-1.4750337570035299e-05,0.5655635939311646,1.2371360961668,0.010377009022332295,0.010377009022332295,0.010377009022332295,0.010377009022332295,0.010377009022332295,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_52_45,specimen_3__2025_05_08-14_52_45__Clip_1__start,0.5526838035420278,0.3108198853686513,0.42266100822131863,0.4413232238933182,0.1360157678853632,0.24186391817337655,0.02721203189090328,0.00310740984072305,0.02410462205018027,0.9633876844054232,0.006632100431486052,0.015767885363211817,-0.00913578493172576,0.9923148938796926,0.00948203917112062,0.0202159205923611,-0.010733881421240474,0.989128775154976,0.24186391817337655,0.0,1.1064123153686503,13.6393769454956,0.24186391817337682,0.24186391817337682,0.24186391817337682,0.24186391817337682,0.24186391817337682,1.0,1.0,26.33398897381291,0.6804592863452512,0.42289184438091515,0.4410923877337216,0.1360157678853632,25.653529687467657,0.02315464247030204,0.007049381181526005,0.01610526128877604,0.9594249797747215,0.02159205923610988,0.0013139904469343182,0.02027806878917557,0.9741122370774078,0.013122147841681907,0.016176287799421134,-0.0030541399577392325,0.9849205215581448,25.653529687467657,0.0,3.031852777806353,31.481737961345317,25.653529687467657,25.653529687467657,25.653529687467657,25.653529687467657,25.653529687467657,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_59_26,specimen_3__2025_05_08-14_59_26__Clip_2__end,0.44726024106239837,0.24266562499693017,0.4902481278640885,0.41247531761111733,0.09727655452479415,0.20459461606546822,0.08088372266309005,0.05249431839350248,0.02838940426958758,0.8391464611851002,0.06154763235348906,0.04057225885771767,0.020975373495771388,0.9216077063610696,0.03815059051451138,0.02318281733169405,0.014967773182817334,0.9564190411337858,0.20459461606546822,0.0,2.192643165588379,2.8808697891235346,0.20459461606546814,0.20459461606546814,0.20459461606546814,0.20459461606546814,0.20459461606546814,1.0,1.0,1.2114405136197615,0.5997696260949742,0.49127267985544504,0.4114507656197608,0.09727655452479415,0.611670887524787,0.06599046235237137,0.05092023397041839,0.015070228381952933,0.8109053058610014,0.11337133489810365,0.05329533176856302,0.060076003129540645,0.8360032874792849,0.056545955813866844,0.02932081517082076,0.02722514064304607,0.9327111712091152,0.611670887524787,0.0,6.0745907334144,7.262635988477456,0.6116708875247872,0.6116708875247872,0.6116708875247872,0.6116708875247872,0.6116708875247872,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_59_26,specimen_3__2025_05_08-14_59_26__Clip_3__end,0.3340867113595414,0.0655216597567414,0.5709955328653478,0.3556796426292278,0.07332482450542438,0.2685650516028,0.08139757498404594,0.018977345245692407,0.06242022973835348,0.8345145229561636,0.02450542437779196,0.0011726228462029355,0.023332801531589065,0.9632737967147263,0.022455328653477984,0.00038289725590299936,0.022072431397574976,0.9698207470303186,0.2685650516028,0.017302513122558594,1.5503047943115233,2.4543235397338874,0.2685650516028,0.2685650516028,0.2685650516028,0.2685650516028,0.2685650516028,1.0,1.0,0.9898783169509218,0.19083697800081578,0.5711550733886407,0.35552807913209955,0.07331684747925973,0.7990413389501061,0.0994256541161455,0.029642629227823868,0.06978302488832167,0.7380797276567129,0.049401723037651564,0.008886407147415443,0.0405153158902361,0.9176495618525856,0.022574984045947672,0.0023532227185705168,0.02022176132737713,0.9687513802393887,0.7990413389501061,0.04882667175559874,4.668270502138643,7.469667494951287,0.7990413389501061,0.7990413389501061,0.7990413389501061,0.7990413389501061,0.7990413389501061,1.0,1.0
RAFT-Stereo,specimen_3,2025_05_08-14_59_26,specimen_3__2025_05_08-14_59_26__Clip_3__start,0.44726024106239837,0.24266562499693017,0.4902481278640885,0.41247531761111733,0.09727655452479415,0.20459461606546822,0.08088372266309005,0.05249431839350248,0.02838940426958758,0.8391464611851002,0.06154763235348906,0.04057225885771767,0.020975373495771388,0.9216077063610696,0.03815059051451138,0.02318281733169405,0.014967773182817334,0.9564190411337858,0.20459461606546822,0.0,2.192643165588379,2.8808697891235346,0.20459461606546814,0.20459461606546814,0.20459461606546814,0.20459461606546814,0.20459461606546814,1.0,1.0,1.2114405136197615,0.5997696260949742,0.49127267985544504,0.4114507656197608,0.09727655452479415,0.611670887524787,0.06599046235237137,0.05092023397041839,0.015070228381952933,0.8109053058610014,0.11337133489810365,0.05329533176856302,0.060076003129540645,0.8360032874792849,0.056545955813866844,0.02932081517082076,0.02722514064304607,0.9327111712091152,0.611670887524787,0.0,6.0745907334144,7.262635988477456,0.6116708875247872,0.6116708875247872,0.6116708875247872,0.6116708875247872,0.6116708875247872,1.0,1.0
StereoAnywhere,specimen_2,2025_04_10-16_07_15,specimen_2__2025_04_10-16_07_15__Clip_1__end,0.012741206757923737,0.2680047391244968,0.23363248191045996,0.6198409654572883,0.14652655263225178,-0.25526353236657306,0.0028994400552274295,0.03449157526015699,-0.03159213520492954,0.9928577726831849,0.0004551149293037764,0.03857226867121782,-0.038117153741914045,0.9992434353137193,7.670476336580502e-05,0.0,7.670476336579801e-05,0.9998841797221858,-0.25526353236657306,-0.001720428466796875,0.0665889739990233,0.2214962768554687,-0.2552635323665733,-0.2552635323665733,-0.2552635323665733,-0.2552635323665733,-0.2552635323665733,0.0,0.0,0.019562986357419883,0.47617703152656965,0.23366827746669735,0.6198051699010508,0.14652655263225178,-0.4566140451691496,0.0018358006698882667,0.028968832297819026,-0.027133031627930793,0.9957761227395198,0.0002045460356421467,0.05414844928536729,-0.053943903249725145,0.999635335946759,0.0,0.0,0.0,1.0,-0.4566140451691496,-0.0026795503398631126,0.11433542252664053,0.3531477818610988,-0.4566140451691467,-0.4566140451691467,-0.4566140451691467,-0.4566140451691467,-0.4566140451691467,0.0,0.0
StereoAnywhere,specimen_2,2025_04_10-16_07_15,specimen_2__2025_04_10-16_07_15__Clip_1__start,0.053865545151875735,0.1388424670041459,0.3668213620222902,0.30245285893424273,0.33072577904346706,-0.08497692185227017,0.0026778703606042493,0.01924902436451851,-0.01657115400391429,0.9780941424599751,0.0014649181403743159,0.0037970678198502267,-0.0023321496794759256,0.9942854530492823,0.0016641470074652228,0.0011191974592459773,0.0005449495482192646,0.9947196192176112,-0.08497692185227017,0.0,0.2040340423583984,1.3320252227783178,-0.08497692185227024,-0.08497692185227024,-0.08497692185227024,-0.08497692185227024,-0.08497692185227024,0.0,0.0,0.03460077941966866,0.11199910400508088,0.36697371350888913,0.3023005074476438,0.33072577904346706,-0.07739832458541222,0.0021446401575079986,0.01475465550985011,-0.012610015352342074,0.9823000290163458,0.0012949876360908953,0.00445335114673792,-0.003158363510647022,0.9940305764140241,0.0008437928488556059,0.0013067069812138898,-0.00046291413235832746,0.9972085990656561,-0.07739832458541222,0.0,0.16530978888922748,0.5264776761183128,-0.07739832458539553,-0.07739832458539553,-0.07739832458539553,-0.07739832458539553,-0.07739832458539553,0.0,0.0
