backbone,specimen,session,disparity_HPlus,disparity_BPlus,disparity_HUR,disparity_BUR,disparity_Neutral,disparity_MAEDelta,disparity_thresholds_1.0_NewBad,disparity_thresholds_1.0_RecoveredBad,disparity_thresholds_1.0_BadDelta,disparity_thresholds_1.0_IdentityPreservation,disparity_thresholds_3.0_NewBad,disparity_thresholds_3.0_RecoveredBad,disparity_thresholds_3.0_BadDelta,disparity_thresholds_3.0_IdentityPreservation,disparity_thresholds_5.0_NewBad,disparity_thresholds_5.0_RecoveredBad,disparity_thresholds_5.0_BadDelta,disparity_thresholds_5.0_IdentityPreservation,disparity_PixelDeltaDistribution_Mean,disparity_PixelDeltaDistribution_Median,disparity_PixelDeltaDistribution_P95,disparity_PixelDeltaDistribution_P99,disparity_FrameDegradation_Mean,disparity_FrameDegradation_Median,disparity_FrameDegradation_P95,disparity_FrameDegradation_P99,disparity_FrameDegradation_Worst,disparity_FrameDegradation_PositiveFraction,disparity_FrameDegradation_CatastrophicFraction,depth_HPlus,depth_BPlus,depth_HUR,depth_BUR,depth_Neutral,depth_MAEDelta,depth_thresholds_2.0_NewBad,depth_thresholds_2.0_RecoveredBad,depth_thresholds_2.0_BadDelta,depth_thresholds_2.0_IdentityPreservation,depth_thresholds_5.0_NewBad,depth_thresholds_5.0_RecoveredBad,depth_thresholds_5.0_BadDelta,depth_thresholds_5.0_IdentityPreservation,depth_thresholds_10.0_NewBad,depth_thresholds_10.0_RecoveredBad,depth_thresholds_10.0_BadDelta,depth_thresholds_10.0_IdentityPreservation,depth_PixelDeltaDistribution_Mean,depth_PixelDeltaDistribution_Median,depth_PixelDeltaDistribution_P95,depth_PixelDeltaDistribution_P99,depth_FrameDegradation_Mean,depth_FrameDegradation_Median,depth_FrameDegradation_P95,depth_FrameDegradation_P99,depth_FrameDegradation_Worst,depth_FrameDegradation_PositiveFraction,depth_FrameDegradation_CatastrophicFraction
Fast-FoundationStereo,specimen_2,2025_04_10-16_13_29,0.13841369724326652,0.28502616014184246,0.30501276282367334,0.5887780766518339,0.10620916052449277,-0.14661246289857593,0.043674445020002374,0.056468473641180544,-0.012794028621178177,0.9326373748020658,0.013299548776453994,0.020049178997821895,-0.006749630221367875,0.9842934638403255,0.004936622750903384,0.005385974000037446,-0.0004493512491340612,0.9944852108134489,-0.14661246289857593,-0.000156402587890625,0.5714851379394537,3.00110931396485,-0.1466124628985761,-0.1466124628985761,-0.1466124628985761,-0.1466124628985761,-0.1466124628985761,0.0,0.0,0.18721787795145425,0.3727673143301809,0.30547459605195,0.5883162434235573,0.10620916052449277,-0.18554943637872667,0.03211301183915722,0.04041040747420911,-0.008297395635051913,0.9571304789755638,0.009302194956032229,0.01815191816814474,-0.008849723212112526,0.9891955172813732,0.002565046713806941,0.004197065486703571,-0.0016320187728966207,0.9971922489675878,-0.18554943637872667,-0.00016630603178313663,0.7780048389841692,4.267115366493185,-0.18554943637872734,-0.18554943637872734,-0.18554943637872734,-0.18554943637872734,-0.18554943637872734,0.0,0.0
Fast-FoundationStereo,specimen_2,2025_04_10-16_18_24,0.21859692592382512,0.39175291215680097,0.34439779466439363,0.5513837755490669,0.10421842978653947,-0.17315598623297584,0.03871125700502367,0.06146738243348628,-0.022756125428462615,0.9185655014545281,0.02031230163767932,0.026115816391301984,-0.005803514753622646,0.9754379231886839,0.011851865285913782,0.018834218973866047,-0.006982353687952275,0.986526953823634,-0.17315598623297584,-2.288818359375e-05,0.6414928436279297,5.3469161987304785,-0.17315598623297612,-0.17315598623297612,-0.17315598623297612,-0.17315598623297612,-0.17315598623297612,0.0,0.0,0.2449348488463366,0.45108305648638686,0.3445156785578266,0.5512658916556339,0.10421842978653947,-0.20614820764005026,0.029824625038538964,0.04711728540597399,-0.017292660367435042,0.9554345101386829,0.010142548831135856,0.03332486987431763,-0.02318232104318177,0.9880092195540309,0.004429713995538548,0.0167349788715791,-0.012305264876040556,0.9951130452180872,-0.20614820764005026,-2.8001161076929293e-05,0.6092173197951958,4.182875410309089,-0.20614820764005026,-0.20614820764005026,-0.20614820764005026,-0.20614820764005026,-0.20614820764005026,0.0,0.0
Fast-FoundationStereo,specimen_2,2025_04_10-16_19_14,0.23416139199699915,0.2928114988109794,0.46189762930073736,0.42518344165975697,0.1129189290395057,-0.0586501068139802,0.050796622711994366,0.03234190137391785,0.01845472133807652,0.9054056297713092,0.022557751803211457,0.020187052540544394,0.0023706992626670587,0.9727354331608082,0.007636344183807205,0.01446937883934701,-0.006833034655539805,0.9912551892003373,-0.0586501068139802,0.0,1.0032997131347656,3.216422805786122,-0.058650106813979974,-0.058650106813979974,-0.058650106813979974,-0.058650106813979974,-0.058650106813979974,0.0,0.0,2039.1054764230748,0.2634611598528294,0.46244683981062934,0.4246342311498649,0.1129189290395057,2038.8420152632218,0.048474068526493164,0.025201273169818385,0.023272795356674758,0.9293419990720849,0.007544511906990844,0.015671222617487362,-0.008126710710496532,0.9910188347622676,0.004814507716585979,0.008494039817761968,-0.0036795321011759835,0.9945185177666005,2038.8420152632218,0.0,1.0031436462558125,3.1760784597542626,2038.8420152632245,2038.8420152632245,2038.8420152632245,2038.8420152632245,2038.8420152632245,1.0,1.0
Fast-FoundationStereo,specimen_2,2025_04_10-16_28_15,0.055387508463598224,0.17763567776181408,0.3633303467506259,0.5627140500573591,0.07395560319201494,-0.12224816929821584,0.026150741481959085,0.03335203436523953,-0.0072012928832804746,0.950548667521733,0.0072934024434154225,0.03528633512807416,-0.027992932684658745,0.9911582580448686,0.00024283429490131717,0.017324970901752595,-0.017082136606851275,0.9997283499601892,-0.12224816929821584,-0.000217437744140625,0.3527305603027342,1.1909117126464843,-0.1222481692982158,-0.1222481692982158,-0.1222481692982158,-0.1222481692982158,-0.1222481692982158,0.0,0.0,0.12278274356518216,0.39540839056195615,0.36402535524982627,0.5620274151545347,0.07394722959563903,-0.2726256469967739,0.027029969101429373,0.03335203436523953,-0.006322065263810128,0.9468703194693615,0.006246702896426986,0.034499217068738854,-0.028252514172311866,0.9915119242672492,0.00017584552389405725,0.02007988410942616,-0.019904038585532094,0.9998007382174611,-0.2726256469967739,-0.0004535038605695263,0.7830845498694268,2.697786758876443,-0.27262564699677405,-0.27262564699677405,-0.27262564699677405,-0.27262564699677405,-0.27262564699677405,0.0,0.0
Fast-FoundationStereo,specimen_2,2025_04_10-16_32_24,0.07318273846289113,0.9904077895043734,0.31039925565321413,0.6441507302241348,0.045450014122651074,-0.9172250510414822,0.023011613803645307,0.10947546812434579,-0.08646385432070047,0.957732509346151,0.0036801967202219747,0.11152740625051921,-0.10784720953029725,0.9950586713068309,0.001653180919467659,0.08900593151344975,-0.08735275059398209,0.9979544216358459,-0.9172250510414822,-0.02230072021484375,0.42757587432861305,1.0494917297363289,-0.9172250510414821,-0.9172250510414821,-0.9172250510414821,-0.9172250510414821,-0.9172250510414821,0.0,0.0,0.1493682990245009,1.9131701487831274,0.3121604333161646,0.6423895525611844,0.045450014122651074,-1.7638018497586265,0.022521474737069468,0.09495405984681077,-0.07243258510974132,0.9572680558620472,0.003688504162028345,0.12411318058716998,-0.12042467642514165,0.9947166129204993,0.001470417199727516,0.10418362769368801,-0.10271321049396048,0.9981307029401825,-1.7638018497586265,-0.04802969514420141,0.8260644611571236,2.1278884952175736,-1.763801849758626,-1.763801849758626,-1.763801849758626,-1.763801849758626,-1.763801849758626,0.0,0.0
Fast-FoundationStereo,specimen_2,2025_04_10-16_33_49,0.35880091092034977,0.6531013982074052,0.3352233944269654,0.6073096472485642,0.057466958324470366,-0.29430048728705543,0.032703559897263645,0.09224683393601518,-0.05954327403875154,0.9349745920525203,0.01362939351897416,0.04147869236557126,-0.027849298846597093,0.9834187565419243,0.007206783901251187,0.02992243976620812,-0.022715655864956927,0.9918195250279289,-0.29430048728705543,-0.00870513916015625,0.6046104431152344,4.6078886795043985,-0.2943004872870554,-0.2943004872870554,-0.2943004872870554,-0.2943004872870554,-0.2943004872870554,0.0,0.0,16277.810834253254,0.8333213283047249,0.3370901736930164,0.6054428679825132,0.057466958324470366,16276.977512924956,0.037059378184715906,0.09331039015051701,-0.05625101196580112,0.9268838083307235,0.019594832704194855,0.0591749978570136,-0.03958016515281873,0.97511781946309,0.009337071124924996,0.02477609760588734,-0.015439026480962348,0.9895170201390127,16276.977512924956,-0.016209927161995097,1.29502609783097,11.963007337221065,16276.97751292495,16276.97751292495,16276.97751292495,16276.97751292495,16276.97751292495,1.0,1.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_24_24,0.09681867256665021,0.198285571470205,0.4051720116618076,0.4552944606413994,0.139533527696793,-0.1014668989035548,0.005481049562682216,0.043481049562682214,-0.038000000000000034,0.9925158639798087,0.0030379008746355685,0.007072886297376093,-0.004034985422740528,0.9965683497780295,0.0028746355685131193,0.004921282798833819,-0.0020466472303207056,0.9967849852944054,-0.1014668989035548,0.0,0.26003923416137587,0.5702653694152837,-0.10146689890355454,-0.10146689890355454,-0.10146689890355454,-0.10146689890355454,-0.10146689890355454,0.0,0.0,0.4545372230631237,0.36264883549762356,0.4053411078717201,0.4551253644314869,0.139533527696793,0.09188838756550023,0.037236151603498545,0.046291545189504374,-0.009055393586005822,0.9265706926685677,0.006274052478134111,0.026839650145772595,-0.02056559766763849,0.992117562597981,0.0036559766763848396,0.004997084548104956,-0.0013411078717201208,0.995864006965883,0.09188838756550023,0.0,0.9411978907904601,1.9921257176529095,0.09188838756549966,0.09188838756549966,0.09188838756549966,0.09188838756549966,0.09188838756549966,1.0,1.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_25_47,0.05250442988975182,0.3686709389440788,0.30195988940131296,0.5336970423873183,0.16434306821136874,-0.31616650905432697,0.009717187906320153,0.08575643876473367,-0.07603925085841351,0.9828020213025754,0.004017428315174416,0.0034654962877264115,0.0005519320274479933,0.9953858625755054,0.001565576424011166,0.001984832483322631,-0.00041925605931146526,0.998228749497145,-0.31616650905432697,-5.7220458984375e-06,0.1780616760253908,0.8782147216796878,-0.31616650905432664,-0.31616650905432664,-0.31616650905432664,-0.31616650905432664,-0.31616650905432664,0.0,0.0,0.11027458653076587,0.6333066386169366,0.30197050347876386,0.5336864283098673,0.16434306821136874,-0.5230320520861705,0.025749751895939584,0.10716503298324567,-0.08141528108730611,0.8938664800069998,0.0061986212313391255,0.061662482951138096,-0.055463861719798946,0.9909781172999236,0.002197114032341094,0.005413179499970811,-0.003216065467629703,0.9974635927534723,-0.5230320520861705,-1.6378407323713873e-05,0.4756337797752683,1.7991696367956516,-0.5230320520861689,-0.5230320520861689,-0.5230320520861689,-0.5230320520861689,-0.5230320520861689,0.0,0.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_27_51,0.08856183766596233,0.7187159561508571,0.3351715683435639,0.49687154114763127,0.16795689050880486,-0.6301541184848949,0.015601291876292328,0.04478943074326437,-0.029188138866972024,0.9748332066548433,0.0044685650693959585,0.021074299565745355,-0.01660573449634939,0.9948192707015658,0.002576895688541246,0.009837329405752658,-0.007260433717211412,0.9971077375560434,-0.6301541184848949,0.0,0.19578170776367188,1.2553367614746094,-0.6301541184848949,-0.6301541184848949,-0.6301541184848949,-0.6301541184848949,-0.6301541184848949,0.0,0.0,31.71683129358963,0.8241353991497248,0.3368047142087397,0.495238858586247,0.16795642720501333,30.89269589443991,0.015500754953528314,0.04546075793720473,-0.02996000298367646,0.9670696225954535,0.004828552115421947,0.03215930608211318,-0.027330753966691212,0.9932619966135423,0.001945875924464803,0.02127305689231569,-0.019327180967850896,0.9977391884763207,30.89269589443991,0.0,0.4545160008528626,2.009808793958385,30.892695894439917,30.892695894439917,30.892695894439917,30.892695894439917,30.892695894439917,1.0,1.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_33_16,0.19977911362867404,1.3087086401589991,0.3318122522953138,0.4964400231025074,0.1717477246021788,-1.108929526530325,0.06619814383302464,0.09443647806257593,-0.028238334229551354,0.8516772833253383,0.014543625898707455,0.06660393140945212,-0.05206030551074464,0.9771525561604405,0.004697675808089861,0.05983499631554839,-0.055137320507458565,0.9930423689129946,-1.108929526530325,0.0,1.2543960571289041,3.235122871398928,-1.108929526530325,-1.108929526530325,-1.108929526530325,-1.108929526530325,-1.108929526530325,0.0,0.0,163.08040630340858,2.46562907381002,0.33494901515604153,0.4933032602417797,0.1717477246021788,160.61477722959853,0.074346258787915,0.08191930055167194,-0.007573041763756949,0.8164350386319911,0.04365826213379538,0.0782547648921551,-0.03459650275835974,0.9229647395771561,0.013602597040489136,0.060673955906076354,-0.04707135886558722,0.9791417740944194,160.61477722959853,0.0,3.9979238859546666,12.701186582055835,160.61477722959853,160.61477722959853,160.61477722959853,160.61477722959853,160.61477722959853,1.0,1.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_34_16,0.18961639843914604,2.2532937485661266,0.32417133143361276,0.5116693461538856,0.16415932241250167,-2.063677350126981,0.044308881859717826,0.046918692164318654,-0.0026098103046008347,0.9093140647347736,0.01283950844986285,0.035031605653256935,-0.022192097203394046,0.9822855155585778,0.006832436243061768,0.03913844495472538,-0.032306008711663614,0.9912192334079988,-2.063677350126981,-3.814697265625e-06,0.7666826248168945,3.3021469116210938,-2.063677350126981,-2.063677350126981,-2.063677350126981,-2.063677350126981,-2.063677350126981,0.0,0.0,1694.1790990577474,2.612584653271667,0.3270388438550597,0.5088028583929429,0.1641582977519973,1691.5665144044776,0.04741411551817594,0.04395025068319239,0.003463864834983621,0.8842502204406311,0.02359895607587816,0.0403321744423029,-0.016733218366424774,0.9619517586428783,0.006234034508516466,0.0330401779630364,-0.026806143454519954,0.9915159755268524,1691.5665144044776,-7.71646804764714e-06,2.1662060677103483,7.706274983442295,1691.5665144044765,1691.5665144044765,1691.5665144044765,1691.5665144044765,1691.5665144044765,1.0,1.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_36_52,0.14522321631510537,0.39352332380294897,0.43488514110493215,0.4756639467803129,0.08945091211475495,-0.24830010748784362,0.03384049685567278,0.015377319266150408,0.018463177589522373,0.9510979261915714,0.008815809989085807,0.0005651993139649706,0.00825061067512084,0.9896977656981909,0.005827399823294007,0.0009030195935762175,0.004924380229717806,0.9932481257338994,-0.24830010748784362,0.0,0.42463226318359304,1.6627454376220758,-0.24830010748784392,-0.24830010748784392,-0.24830010748784392,-0.24830010748784392,-0.24830010748784392,0.0,0.0,0.3401075918633772,0.37730555937467036,0.4349566030871576,0.4755924847980874,0.08945091211475495,-0.037197967511293166,0.03085858323371966,0.01498103009199106,0.015877553141728618,0.9477464990154341,0.014389844602671379,0.0018125357309911128,0.012577308871680265,0.9820570771262161,0.008679382568473571,0.0005911854893196819,0.008088197079153897,0.9896981940995944,-0.037197967511293166,0.0,0.8807655165371671,5.8692887505622915,-0.03719796751129323,-0.03719796751129323,-0.03719796751129323,-0.03719796751129323,-0.03719796751129323,0.0,0.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_38_08,0.03031002211460558,0.0340291922400292,0.4065233033402814,0.44098316877953253,0.15249352788018605,-0.003719170125423617,0.022976952577350176,0.0178400551891936,0.005136897388156592,0.9672681161334636,8.901482838682878e-05,5.563426774176798e-05,3.338056064505768e-05,0.9999033905878281,5.192531655898345e-05,7.047007247290612e-05,-1.8544755913910138e-05,0.9999444343014995,-0.003719170125423617,0.0,0.1985697746276855,0.4397067642211916,-0.0037191701254235543,-0.0037191701254235543,-0.0037191701254235543,-0.0037191701254235543,-0.0037191701254235543,0.0,0.0,0.0766666582751536,0.10605904228014873,0.4065047585843675,0.4410017135354464,0.15249352788018605,-0.029392384004995095,0.02502429363024724,0.024245413881862486,0.0007788797483847532,0.9558208212468652,0.0018804382496717578,0.007069260954387318,-0.005188822704715559,0.9978434158251593,5.9343218924552515e-05,6.676112129012158e-05,-7.417902365566831e-06,0.9999359790011124,-0.029392384004995095,0.0,0.5079166626946814,1.2819942399559043,-0.029392384004995442,-0.029392384004995442,-0.029392384004995442,-0.029392384004995442,-0.029392384004995442,0.0,0.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_39_50,0.10966698633094756,0.050959361499395714,0.4714199336544718,0.42140156994918393,0.10717849639634426,0.058707624831551834,0.06390333251060784,0.027793556524193443,0.036109775986414405,0.9073830649578267,0.010719443916299294,0.0019030939595809533,0.008816349956718341,0.9891547983177212,0.0002727984515440274,1.5942766648676926e-05,0.0002568556848953499,0.9997259126456312,0.058707624831551834,0.0,0.7698516845703125,1.729556503295898,0.058707624831551786,0.058707624831551786,0.058707624831551786,0.058707624831551786,0.058707624831551786,1.0,1.0,0.3314155410537779,0.15163915536220302,0.47159058030489653,0.42123092329875916,0.10717849639634426,0.17977638569157478,0.054189463838852876,0.03363333290031992,0.020556130938532924,0.8859975478535023,0.030030267637718933,0.012572347684578856,0.017457919953140083,0.966060999177851,0.007013045906901328,0.0008083573163718042,0.0062046885905295245,0.9928715516874022,0.17977638569157478,0.0,2.1925500822051363,5.794729673311733,0.17977638569157284,0.17977638569157284,0.17977638569157284,0.17977638569157284,0.17977638569157284,1.0,1.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_49_00,0.13825462005160544,1.2885536240311506,0.33511245863638656,0.536278198646129,0.12860934271748442,-1.150299003979545,0.030508289520098097,0.05349973964019955,-0.022991450120101453,0.939686018613069,0.014676733912283944,0.04598290024020291,-0.031306166327918994,0.9787685130061842,0.009330959299884098,0.05619572338031008,-0.046864764080426,0.9869297961824652,-1.150299003979545,-7.62939453125e-06,0.49831981658935287,3.6355421447753953,-1.150299003979545,-1.150299003979545,-1.150299003979545,-1.150299003979545,-1.150299003979545,0.0,0.0,0.2997573653395656,2.483065951339777,0.33540641324979426,0.5359842440327214,0.12860934271748442,-2.183308586000211,0.04140560697428317,0.0413762115129424,2.939546134073101e-05,0.9003325617361947,0.020261871567030052,0.04688576083852653,-0.026623889271496504,0.9669706055503073,0.010510977105134968,0.04751566358154301,-0.03700468647640803,0.9848364603464048,-2.183308586000211,-2.2813799105847465e-05,1.3952575798392701,7.329947965143086,-2.1833085860002104,-2.1833085860002104,-2.1833085860002104,-2.1833085860002104,-2.1833085860002104,0.0,0.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_50_11,0.055159001467749,0.11906948141714599,0.3625689630782289,0.5188210915682977,0.11860994535347344,-0.06391047994939698,0.020013046006821647,0.01092668563315048,0.009086360373671165,0.9741824615119457,0.0051018269648910475,0.005771155226523737,-0.0006693282616326984,0.9944636648690752,0.0012050528389473078,0.012706758250682426,-0.01150170541173512,0.9987336876255128,-0.06391047994939698,-3.814697265625e-06,0.2023037910461425,1.0487974548339842,-0.0639104799493968,-0.0639104799493968,-0.0639104799493968,-0.0639104799493968,-0.0639104799493968,0.0,0.0,0.20029441486870705,0.31674050637312057,0.36276674892462135,0.5186285450820746,0.1186047059933041,-0.11644609150441361,0.025097845051162353,0.028069872107218268,-0.002972027056055926,0.9571613497494874,0.01358173139896156,0.001608483571986189,0.01197324782697537,0.9846875184594482,0.0020498996662527574,0.005634931862120998,-0.00358503219586824,0.9977746020234769,-0.11644609150441361,-1.1837361661548584e-05,0.6148828466976907,2.798703753167898,-0.11644609150441454,-0.11644609150441454,-0.11644609150441454,-0.11644609150441454,-0.11644609150441454,0.0,0.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_52_45,0.14948603427086052,0.465978784139669,0.36714491183834363,0.4452829518617824,0.18757213629987393,-0.3164927498688085,0.009721753644547828,0.004128415931246338,0.0055933377133014495,0.9865821978237428,0.0035602038460855515,0.00238826642044143,0.0011719374256441428,0.9956062498630377,0.009686240389225277,0.0027966688566507447,0.006889571532574551,0.9884250172404647,-0.3164927498688085,0.0,0.19761991500854484,6.161054611206048,-0.3164927498688086,-0.3164927498688086,-0.3164927498688086,-0.3164927498688086,-0.3164927498688086,0.0,0.0,0.33264509992658453,0.7419331825635781,0.36764209741285936,0.44478576628726674,0.18757213629987393,-0.4092880826369936,0.021245804996715023,0.022328959284052773,-0.0010831542873377398,0.9612218441095447,0.006108279915478452,0.0015625832341921622,0.004545696681286293,0.992202287177976,0.017445886677202267,0.0024149013619333415,0.015030985315268947,0.9793824168214297,-0.4092880826369936,0.0,0.5962717452854577,9.464941814525066,-0.4092880826369907,-0.4092880826369907,-0.4092880826369907,-0.4092880826369907,-0.4092880826369907,0.0,0.0
Fast-FoundationStereo,specimen_3,2025_05_08-14_59_26,0.39017063162943794,0.6005747938107896,0.426377878666698,0.4781850579849921,0.09543706334830986,-0.21040416218135163,0.04734068829244196,0.05859071769659618,-0.011250029404154205,0.8910830136856561,0.06019324410152666,0.06383935922467127,-0.003646115123144611,0.9154691706720843,0.050798616828585545,0.0600844487309167,-0.009285831902331149,0.9378554444832139,-0.21040416218135163,0.0,2.5936647415161103,4.994163513183594,-0.21040416218135194,-0.21040416218135194,-0.21040416218135194,-0.21040416218135194,-0.21040416218135194,0.0,0.0,1.1223746671590185,1.0898314667504716,0.43077674013784667,0.47378619651384346,0.09543706334830986,0.03254320040854689,0.05282162263884642,0.05995213003693162,-0.007130507398085184,0.8311193840426432,0.053480275693349955,0.06529192444308532,-0.011811648749735337,0.9104154147744624,0.07140798852061819,0.06224565406600645,0.009162334454611759,0.9112789206606678,0.03254320040854689,0.0,7.817481593937637,12.483680608587997,0.03254320040854619,0.03254320040854619,0.03254320040854619,0.03254320040854619,0.03254320040854619,1.0,1.0
RAFT-Stereo,specimen_2,2025_04_10-16_07_15,0.24283468586025758,0.20565186477390593,0.34554753654294085,0.5151155202027236,0.1393369432543356,0.03718282108635164,0.024687818291540715,0.022246616040391794,0.0024412022511489107,0.961473722786369,0.020985055145502755,0.004683066958300224,0.01630198818720252,0.9734657800059386,0.018025029149702495,0.005444918667551398,0.012580110482151102,0.9780497861841011,0.03718282108635164,-1.9073486328125e-06,1.6000610351562459,5.200238342285159,0.03718282108635185,0.03718282108635185,0.03718282108635185,0.03718282108635185,0.03718282108635185,1.0,1.0,0.7058958862354907,0.827331277438333,0.34599263270282593,0.5146704240428385,0.1393369432543356,-0.12143539120284244,0.036282163658854276,0.025968493745443227,0.010313669913410983,0.9130881285199406,0.0283496216682641,0.022421377722800666,0.0059282439454634295,0.9569945031502293,0.02950741781422287,0.00995322394344275,0.019554193870780112,0.963013164109831,-0.12143539120284244,-1.0839185463851209e-05,4.377475838723835,15.091877965773614,-0.12143539120283897,-0.12143539120283897,-0.12143539120283897,-0.12143539120283897,-0.12143539120283897,0.0,0.0
RAFT-Stereo,specimen_2,2025_04_10-16_08_53,0.9530766462042211,0.9792486169731179,0.4002077540449787,0.492925894243652,0.1068663517113693,-0.026171970768896814,0.06504051947183148,0.0509238984668693,0.014116621004962193,0.8996592301238278,0.06549269732762887,0.02697147996573359,0.03852121736189529,0.9200002421208576,0.06029017429907787,0.02309637768372203,0.03719379661535582,0.9298268254700658,-0.026171970768896814,0.0,7.467230987548701,17.772775039672847,-0.02617197076889699,-0.02617197076889699,-0.02617197076889699,-0.02617197076889699,-0.02617197076889699,0.0,0.0,3.8972397873846454,2.325444099083874,0.401789137696829,0.49134451059180173,0.1068663517113693,1.5717956883007713,0.07328006719486821,0.046240450839904884,0.027039616354963325,0.8374080726979864,0.07153701447402734,0.03451541709690667,0.037021597377120685,0.8948379635953051,0.06440499278683406,0.027642313688786422,0.036762679098047646,0.9203903000753404,1.5717956883007713,0.0,17.943804847345632,77.09573650845468,1.5717956883007673,1.5717956883007673,1.5717956883007673,1.5717956883007673,1.5717956883007673,1.0,1.0
RAFT-Stereo,specimen_2,2025_04_10-16_13_29,0.32551474739398156,0.1269685723383986,0.393999912626146,0.49458906204167735,0.11141102533217667,0.19854617505558297,0.07451429498661308,0.03999538166771723,0.03451891331889584,0.8540144646667196,0.03627263138843295,0.010194656464729047,0.026077974923703895,0.9530016819769699,0.021175677615442704,0.004777477516835069,0.016398200098607624,0.9740756870745181,0.19854617505558297,0.0,2.031476402282717,5.998312301635743,0.19854617505558325,0.19854617505558325,0.19854617505558325,0.19854617505558325,0.19854617505558325,1.0,1.0,0.457452445085292,0.20498395658625795,0.39462089108849097,0.49396808357933236,0.11141102533217667,0.25246848849903397,0.06169218191236402,0.01836411181356916,0.04332807009879486,0.9059900997161158,0.026839375651403288,0.007979105166915267,0.018860270484488018,0.9658815035780588,0.011842277711553944,0.0017599590591084121,0.010082318652445549,0.9858976979246019,0.25246848849903397,0.0,2.3665857750504498,9.06700913461755,0.25246848849903447,0.25246848849903447,0.25246848849903447,0.25246848849903447,0.25246848849903447,1.0,1.0
RAFT-Stereo,specimen_2,2025_04_10-16_18_24,0.8629188162078172,0.4375796936812223,0.4588811911714032,0.43890893922631896,0.10220986960227788,0.4253391225265949,0.07890059667386061,0.02185386024411034,0.05704673642975022,0.8424488243868433,0.058239177351783675,0.012110303052286041,0.04612887429949761,0.9236439292614058,0.04186691815230599,0.013819619507063965,0.028047298645242025,0.9478876259918507,0.4253391225265949,0.0,4.227302551269531,20.29388103485109,0.4253391225265952,0.4253391225265952,0.4253391225265952,0.4253391225265952,0.4253391225265952,1.0,1.0,10.032621912302272,0.37728054586749715,0.46010537006474544,0.43768929432887793,0.10220533560637661,9.655341366434772,0.08364315638658662,0.012790402437476197,0.07085275394911045,0.8746994498403858,0.04634197210685721,0.014499718892254121,0.0318422532146031,0.9407426732759371,0.03275812038665917,0.017732457969857996,0.015025662416801172,0.9609672557144477,9.655341366434772,0.0,5.013258847799534,21.89933310373302,9.655341366434774,9.655341366434774,9.655341366434774,9.655341366434774,9.655341366434774,1.0,1.0
RAFT-Stereo,specimen_2,2025_04_10-16_19_14,0.5732425254995768,0.31563850280766886,0.4704977666033648,0.4192500066868163,0.11025222670981892,0.25760402269190785,0.0632055705637432,0.020510694448159342,0.04269487611558381,0.8771711879354288,0.04495056213835469,0.008156132702097876,0.0367944294362568,0.9425531745190735,0.02627829637752873,0.007462486960708267,0.018815809416820456,0.9686308650831323,0.25760402269190785,0.0,2.2462942123413123,14.274909973144531,0.2576040226919081,0.2576040226919081,0.2576040226919081,0.2576040226919081,0.2576040226919081,1.0,1.0,102.04566084026123,0.2527004857283739,0.4714187640980376,0.41832900919214344,0.11025222670981892,101.79296035453275,0.06597569565178626,0.014391811770579792,0.051583883881206494,0.8954407303422384,0.025568602277083834,0.0072752561050632575,0.018293346172020553,0.9681801034107804,0.018498408537727017,0.008352279312773603,0.01014612922495342,0.9783324735108536,101.79296035453275,0.0,2.3954710160669896,21.202872288467315,101.79296035453284,101.79296035453284,101.79296035453284,101.79296035453284,101.79296035453284,1.0,1.0
RAFT-Stereo,specimen_2,2025_04_10-16_28_15,0.07090900623947004,0.07168394031743307,0.36222503202900613,0.5668254858779297,0.07094948209306415,-0.0007749340779630232,0.02414107835174129,0.03213786289073294,-0.007996784538991664,0.9587134285182374,0.007552983931068555,0.002713045225794026,0.004839938705274535,0.9915142620606608,0.0008206124448389339,0.001557488925918793,-0.0007368764810798539,0.9991202240735421,-0.0007749340779630232,-0.0001373291015625,0.3386749267578124,1.6698661804199209,-0.0007749340779630298,-0.0007749340779630298,-0.0007749340779630298,-0.0007749340779630298,-0.0007749340779630298,0.0,0.0,0.16666861609416947,0.15137755603953937,0.36243437193840383,0.566616145968532,0.07094948209306415,0.015291060054630145,0.027992932684658734,0.032363949992882446,-0.004371017308223757,0.9471378874130297,0.014946869530994868,0.011069894408949699,0.0038769751220451565,0.9817088166577858,0.0034917896887534227,0.0013230282273933832,0.0021687614613600387,0.9962104689203926,0.015291060054630145,-0.00033248503906690985,0.8048672768614231,3.961348318005963,0.015291060054629657,0.015291060054629657,0.015291060054629657,0.015291060054629657,0.015291060054629657,1.0,1.0
