frame_index,hidden_l1,hidden_l2,hidden_near_zero_fraction,hidden_saturated_fraction,local_feature_l2,mode,propagated_feature_l2,reliability_coverage,residual_l1,sequence_id,warped_hidden_l2
0,3.000537157058716,4.5841064453125,2.5685629225336015e-05,0.039777375757694244,26.260751724243164,prev_current,4.5841064453125,0.9161621332168579,0.28115561604499817,dataset_7_keyframe_4,0.0
1,3.0090949535369873,4.663854598999023,8.850097947288305e-05,0.0376790389418602,26.380558013916016,prev_current,4.663854598999023,0.9140869379043579,0.2709670662879944,dataset_7_keyframe_4,4.584102153778076
2,3.0079689025878906,4.6453986167907715,6.91731838742271e-05,0.03818206861615181,26.460554122924805,prev_current,4.6453986167907715,0.912792980670929,0.27124258875846863,dataset_7_keyframe_4,4.663850784301758
3,3.0175468921661377,4.660581111907959,7.985433330759406e-05,0.038182832300662994,26.560340881347656,prev_current,4.660581111907959,0.908764660358429,0.27092206478118896,dataset_7_keyframe_4,4.645394802093506
4,3.031905174255371,4.681474208831787,7.451375859091058e-05,0.03861338645219803,26.678361892700195,prev_current,4.681474208831787,0.907336413860321,0.2719130516052246,dataset_7_keyframe_4,4.660576820373535
5,3.048799753189087,4.706675052642822,6.866455078125e-05,0.03892720863223076,26.81736946105957,prev_current,4.706675052642822,0.90447998046875,0.2725335657596588,dataset_7_keyframe_4,4.681469917297363
6,3.05655837059021,4.71798849105835,7.705688767600805e-05,0.0390828475356102,26.891427993774414,prev_current,4.71798849105835,0.901196300983429,0.2722425162792206,dataset_7_keyframe_4,4.706670761108398
7,3.0756750106811523,4.744261264801025,7.832845585653558e-05,0.039490003138780594,27.034385681152344,prev_current,4.744261264801025,0.8966308832168579,0.2729435861110687,dataset_7_keyframe_4,4.717983722686768
8,3.1018753051757812,4.783470630645752,8.519490802427754e-05,0.04000956565141678,27.249589920043945,prev_current,4.783470630645752,0.8942505121231079,0.27489787340164185,dataset_7_keyframe_4,4.744256019592285
9,3.1195459365844727,4.808760166168213,8.138021075865254e-05,0.04038442298769951,27.391725540161133,prev_current,4.808760166168213,0.889453113079071,0.2755667269229889,dataset_7_keyframe_4,4.783465385437012
10,3.1390066146850586,4.836423397064209,6.866455078125e-05,0.0406646765768528,27.553272247314453,prev_current,4.836423397064209,0.882739245891571,0.2751612365245819,dataset_7_keyframe_4,4.8087544441223145
11,3.1612699031829834,4.86879301071167,6.001790825393982e-05,0.04121093824505806,27.738515853881836,prev_current,4.86879301071167,0.87738037109375,0.27561426162719727,dataset_7_keyframe_4,4.836417198181152
12,3.1798081398010254,4.896656513214111,5.442301699076779e-05,0.041548412293195724,27.893661499023438,prev_current,4.896656513214111,0.8711304068565369,0.275994211435318,dataset_7_keyframe_4,4.868786811828613
13,3.2043066024780273,4.931576728820801,5.7983401347883046e-05,0.042270153760910034,28.072406768798828,prev_current,4.931576728820801,0.8646240234375,0.2767380177974701,dataset_7_keyframe_4,4.8966498374938965
14,3.2205028533935547,4.956180572509766,5.7983401347883046e-05,0.042684685438871384,28.23027229309082,prev_current,4.956180572509766,0.8585449457168579,0.27701622247695923,dataset_7_keyframe_4,4.931570053100586
15,3.2403347492218018,4.984035491943359,5.315145244821906e-05,0.04311981424689293,28.353456497192383,prev_current,4.984035491943359,0.8508667349815369,0.27761945128440857,dataset_7_keyframe_4,4.956172943115234
16,3.2572500705718994,5.008265018463135,4.501342846197076e-05,0.04365082085132599,28.480180740356445,prev_current,5.008265018463135,0.8449341058731079,0.2783416211605072,dataset_7_keyframe_4,4.984027862548828
17,3.2761826515197754,5.035947322845459,4.2724612285383046e-05,0.04410655051469803,28.626628875732422,prev_current,5.035947322845459,0.839343249797821,0.27885815501213074,dataset_7_keyframe_4,5.0082573890686035
18,3.2954535484313965,5.063277244567871,3.4332275390625e-05,0.044447582215070724,28.79001808166504,prev_current,5.063277244567871,0.834826648235321,0.27973881363868713,dataset_7_keyframe_4,5.0359392166137695
19,3.3119025230407715,5.088572025299072,4.704793536802754e-05,0.044941969215869904,28.917539596557617,prev_current,5.088572025299072,0.8297363519668579,0.28086191415786743,dataset_7_keyframe_4,5.063269138336182
20,3.338055372238159,5.129110813140869,3.814697629422881e-05,0.04554189369082451,29.155670166015625,prev_current,5.129110813140869,0.827075183391571,0.2817738950252533,dataset_7_keyframe_4,5.088563442230225
21,3.3643698692321777,5.170257091522217,3.86556021112483e-05,0.04643503949046135,29.386850357055664,prev_current,5.170257091522217,0.828173816204071,0.28392714262008667,dataset_7_keyframe_4,5.1291022300720215
22,3.3739771842956543,5.184760570526123,3.0517578125e-05,0.04644724726676941,29.486833572387695,prev_current,5.184760570526123,0.8306640982627869,0.28454190492630005,dataset_7_keyframe_4,5.170248985290527
23,3.3837599754333496,5.201696395874023,3.48409048456233e-05,0.04673106223344803,29.5931396484375,prev_current,5.201696395874023,0.8352295160293579,0.28551074862480164,dataset_7_keyframe_4,5.184752464294434
24,3.3831260204315186,5.198934078216553,3.255208503105678e-05,0.04644953832030296,29.627090454101562,prev_current,5.198934078216553,0.83697509765625,0.28472110629081726,dataset_7_keyframe_4,5.201687812805176
25,3.3913776874542236,5.213265419006348,3.5858156479662284e-05,0.04670003429055214,29.70917510986328,prev_current,5.213265419006348,0.8396240472793579,0.28597474098205566,dataset_7_keyframe_4,5.198925495147705
26,3.3873705863952637,5.2059550285339355,2.8991700673941523e-05,0.046280164271593094,29.695011138916016,prev_current,5.2059550285339355,0.8406616449356079,0.2853074073791504,dataset_7_keyframe_4,5.2132568359375
27,3.3887977600097656,5.20845365524292,3.3315023756586015e-05,0.046238455921411514,29.724773406982422,prev_current,5.20845365524292,0.8411011099815369,0.2851943373680115,dataset_7_keyframe_4,5.205946445465088
28,3.3897268772125244,5.211791038513184,3.5095217754133046e-05,0.04621582105755806,29.737104415893555,prev_current,5.211791038513184,0.8411499261856079,0.28540855646133423,dataset_7_keyframe_4,5.208445072174072
29,3.376852035522461,5.194328308105469,4.196167355985381e-05,0.04566243663430214,29.652809143066406,prev_current,5.194328308105469,0.8395019769668579,0.28458866477012634,dataset_7_keyframe_4,5.211782455444336
30,3.3521292209625244,5.168756484985352,4.2724612285383046e-05,0.045244600623846054,29.48497772216797,prev_current,5.168756484985352,0.829455554485321,0.2822013795375824,dataset_7_keyframe_4,5.194319725036621
31,3.3148484230041504,5.133499622344971,4.018147956230678e-05,0.04457372426986694,29.282712936401367,prev_current,5.133499622344971,0.8179687857627869,0.27823278307914734,dataset_7_keyframe_4,5.168747901916504
32,3.2859838008880615,5.112299919128418,5.086263263365254e-05,0.044134270399808884,29.17331314086914,prev_current,5.112299919128418,0.80914306640625,0.2749488651752472,dataset_7_keyframe_4,5.133491039276123
33,3.2429776191711426,5.071086406707764,5.8746340073412284e-05,0.04344482719898224,28.928272247314453,prev_current,5.071086406707764,0.797290027141571,0.27147603034973145,dataset_7_keyframe_4,5.11229133605957
34,3.202977418899536,5.034977912902832,5.594889444182627e-05,0.042692314833402634,28.712648391723633,prev_current,5.034977912902832,0.787646472454071,0.267158567905426,dataset_7_keyframe_4,5.071077823638916
35,3.162952184677124,4.997961521148682,6.179809861350805e-05,0.04214783012866974,28.51338005065918,prev_current,4.997961521148682,0.7773193717002869,0.26390036940574646,dataset_7_keyframe_4,5.034968852996826
36,3.118637800216675,4.952487945556641,6.128947279648855e-05,0.04143676906824112,28.247982025146484,prev_current,4.952487945556641,0.769580066204071,0.2601136267185211,dataset_7_keyframe_4,4.997952938079834
37,3.0685133934020996,4.900428771972656,8.672078547533602e-05,0.04062703624367714,27.915298461914062,prev_current,4.900428771972656,0.758471667766571,0.25622493028640747,dataset_7_keyframe_4,4.952479362487793
38,3.0212783813476562,4.854831695556641,7.095337059581652e-05,0.039945222437381744,27.658395767211914,prev_current,4.854831695556641,0.7506958246231079,0.25377243757247925,dataset_7_keyframe_4,4.900420188903809
39,2.9681789875030518,4.800654888153076,8.468628220725805e-05,0.03911896049976349,27.32637596130371,prev_current,4.800654888153076,0.7425293326377869,0.2501390874385834,dataset_7_keyframe_4,4.854823589324951
40,2.8990414142608643,4.7192912101745605,7.909139094408602e-05,0.037811025977134705,26.886165618896484,prev_current,4.7192912101745605,0.7320801019668579,0.2446737140417099,dataset_7_keyframe_4,4.800646781921387
41,2.8451321125030518,4.661809921264648,8.163452730514109e-05,0.036996714770793915,26.559858322143555,prev_current,4.661809921264648,0.72320556640625,0.24067573249340057,dataset_7_keyframe_4,4.719283103942871
42,2.7813754081726074,4.590376377105713,7.909139094408602e-05,0.035989128053188324,26.12568473815918,prev_current,4.590376377105713,0.712878406047821,0.23631596565246582,dataset_7_keyframe_4,4.661802291870117
43,2.718944549560547,4.518644332885742,7.654826185898855e-05,0.03497111052274704,25.712390899658203,prev_current,4.518644332885742,0.7059326171875,0.23265008628368378,dataset_7_keyframe_4,4.59036922454834
44,2.657771348953247,4.451376438140869,7.629395258845761e-05,0.034014638513326645,25.317604064941406,prev_current,4.451376438140869,0.696667492389679,0.2288496494293213,dataset_7_keyframe_4,4.518637657165527
45,2.6265177726745605,4.42134428024292,8.646647620480508e-05,0.033588919788599014,25.164030075073242,prev_current,4.42134428024292,0.6926513910293579,0.22777783870697021,dataset_7_keyframe_4,4.451369762420654
46,2.5931074619293213,4.38292932510376,8.977254765341058e-05,0.033113352954387665,24.938474655151367,prev_current,4.38292932510376,0.6885986328125,0.22570692002773285,dataset_7_keyframe_4,4.421338081359863
47,2.558478355407715,4.340880870819092,8.188883657567203e-05,0.03247884288430214,24.702613830566406,prev_current,4.340880870819092,0.6841675043106079,0.22313936054706573,dataset_7_keyframe_4,4.382923126220703
48,2.5270493030548096,4.305948257446289,8.519490802427754e-05,0.032109834253787994,24.4981746673584,prev_current,4.305948257446289,0.6805419921875,0.22128497064113617,dataset_7_keyframe_4,4.340874671936035
49,2.4987990856170654,4.272151947021484,7.044474477879703e-05,0.03158467635512352,24.317276000976562,prev_current,4.272151947021484,0.6757446527481079,0.2188088744878769,dataset_7_keyframe_4,4.305943012237549
50,2.4732086658477783,4.24627685546875,7.425944204442203e-05,0.031242117285728455,24.168190002441406,prev_current,4.24627685546875,0.671801745891571,0.21684399247169495,dataset_7_keyframe_4,4.272146224975586
51,2.4453251361846924,4.211212635040283,7.705688767600805e-05,0.03085073083639145,23.976633071899414,prev_current,4.211212635040283,0.6689087152481079,0.21522481739521027,dataset_7_keyframe_4,4.24627161026001
52,2.394860029220581,4.146551132202148,6.281535024754703e-05,0.030104320496320724,23.556791305541992,prev_current,4.146551132202148,0.6606689691543579,0.21111340820789337,dataset_7_keyframe_4,4.211207389831543
53,2.3455231189727783,4.0825300216674805,7.120768714230508e-05,0.029316458851099014,23.201982498168945,prev_current,4.0825300216674805,0.6529541015625,0.206834077835083,dataset_7_keyframe_4,4.146545886993408
54,2.3185696601867676,4.054518699645996,8.44319729367271e-05,0.028985852375626564,23.049070358276367,prev_current,4.054518699645996,0.6494507193565369,0.2058282196521759,dataset_7_keyframe_4,4.082525253295898
55,2.272124767303467,3.9948506355285645,6.96818096912466e-05,0.02831980586051941,22.68972396850586,prev_current,3.9948506355285645,0.6414551138877869,0.20135632157325745,dataset_7_keyframe_4,4.054513454437256
56,2.2289907932281494,3.939835548400879,7.425944204442203e-05,0.0277074184268713,22.38725471496582,prev_current,3.939835548400879,0.63616943359375,0.19831149280071259,dataset_7_keyframe_4,3.994845390319824
57,2.1951284408569336,3.8967883586883545,8.570353384129703e-05,0.02730306051671505,22.1370849609375,prev_current,3.8967883586883545,0.63177490234375,0.19549909234046936,dataset_7_keyframe_4,3.9398305416107178
58,2.156032085418701,3.843151807785034,8.06172756711021e-05,0.026696015149354935,21.838716506958008,prev_current,3.843151807785034,0.6264282464981079,0.1924692690372467,dataset_7_keyframe_4,3.8967835903167725
59,2.131120204925537,3.812433958053589,7.705688767600805e-05,0.026403047144412994,21.68459701538086,prev_current,3.812433958053589,0.623400866985321,0.19062967598438263,dataset_7_keyframe_4,3.843147039413452
60,2.104377269744873,3.777894973754883,8.290608820971102e-05,0.02603454701602459,21.474040985107422,prev_current,3.777894973754883,0.619824230670929,0.18861675262451172,dataset_7_keyframe_4,3.812429189682007
61,2.07918119430542,3.7427327632904053,7.960002403706312e-05,0.025684358552098274,21.276269912719727,prev_current,3.7427327632904053,0.6166138052940369,0.18668387830257416,dataset_7_keyframe_4,3.7778899669647217
62,2.0531725883483887,3.7093381881713867,8.163452730514109e-05,0.02533010020852089,21.07210350036621,prev_current,3.7093381881713867,0.613330066204071,0.18470479547977448,dataset_7_keyframe_4,3.7427284717559814
63,2.030186176300049,3.6824278831481934,7.222493877634406e-05,0.02500508725643158,20.925201416015625,prev_current,3.6824278831481934,0.6082763671875,0.18276138603687286,dataset_7_keyframe_4,3.709333896636963
64,1.998477816581726,3.640636920928955,6.91731838742271e-05,0.02455037645995617,20.674654006958008,prev_current,3.640636920928955,0.602795422077179,0.18021242320537567,dataset_7_keyframe_4,3.6824238300323486
65,1.9731074571609497,3.6106228828430176,8.697510202182457e-05,0.024289704859256744,20.507305145263672,prev_current,3.6106228828430176,0.5985962152481079,0.17837229371070862,dataset_7_keyframe_4,3.6406326293945312
66,1.9452799558639526,3.574800729751587,7.883708167355508e-05,0.02390950731933117,20.30130958557129,prev_current,3.574800729751587,0.593273937702179,0.17614272236824036,dataset_7_keyframe_4,3.610618829727173
67,1.9279707670211792,3.5530667304992676,8.366903057321906e-05,0.02368113398551941,20.168716430664062,prev_current,3.5530667304992676,0.589428722858429,0.1748664379119873,dataset_7_keyframe_4,3.574796676635742
68,1.9074065685272217,3.5254194736480713,8.366903057321906e-05,0.02337951771914959,19.998477935791016,prev_current,3.5254194736480713,0.5875000357627869,0.17369191348552704,dataset_7_keyframe_4,3.553062677383423
69,1.8926246166229248,3.5053305625915527,6.942749314475805e-05,0.02324523963034153,19.894027709960938,prev_current,3.5053305625915527,0.5848022699356079,0.17219136655330658,dataset_7_keyframe_4,3.5254158973693848
70,1.8818279504776,3.491882562637329,8.341472130268812e-05,0.023079682141542435,19.825313568115234,prev_current,3.491882562637329,0.5839599967002869,0.17163677513599396,dataset_7_keyframe_4,3.505326509475708
71,1.8554236888885498,3.450932502746582,7.451375859091058e-05,0.022697195410728455,19.588529586791992,prev_current,3.450932502746582,0.5807129144668579,0.16936913132667542,dataset_7_keyframe_4,3.4918787479400635
72,1.8412588834762573,3.432330846786499,7.120768714230508e-05,0.02257181890308857,19.482126235961914,prev_current,3.432330846786499,0.5809082388877869,0.16850417852401733,dataset_7_keyframe_4,3.4509289264678955
73,1.8183114528656006,3.396117925643921,8.11259014881216e-05,0.022051239386200905,19.269245147705078,prev_current,3.396117925643921,0.5790771842002869,0.1668376475572586,dataset_7_keyframe_4,3.4323270320892334
74,1.796714425086975,3.363952159881592,7.756551349302754e-05,0.021728262305259705,19.06953239440918,prev_current,3.363952159881592,0.577380359172821,0.16565962135791779,dataset_7_keyframe_4,3.3961143493652344
75,1.7825300693511963,3.345695972442627,7.375081622740254e-05,0.021559398621320724,18.97903823852539,prev_current,3.345695972442627,0.57550048828125,0.16446414589881897,dataset_7_keyframe_4,3.3639490604400635
76,1.7663849592208862,3.324073076248169,7.095337059581652e-05,0.021316783502697945,18.844430923461914,prev_current,3.324073076248169,0.573559582233429,0.16348467767238617,dataset_7_keyframe_4,3.3456926345825195
77,1.735591173171997,3.2758188247680664,8.44319729367271e-05,0.020736441016197205,18.56963539123535,prev_current,3.2758188247680664,0.5697998404502869,0.16055290400981903,dataset_7_keyframe_4,3.3240697383880615
78,1.725757122039795,3.2636544704437256,8.010864985408261e-05,0.02059224620461464,18.508670806884766,prev_current,3.2636544704437256,0.569018542766571,0.16011469066143036,dataset_7_keyframe_4,3.275815486907959
79,1.702634334564209,3.231503486633301,8.087158494163305e-05,0.020285798236727715,18.320329666137695,prev_current,3.231503486633301,0.565417468547821,0.15821269154548645,dataset_7_keyframe_4,3.2636513710021973
80,1.6656506061553955,3.1765196323394775,9.384155418956652e-05,0.019564565271139145,17.999984741210938,prev_current,3.1765196323394775,0.559374988079071,0.15490856766700745,dataset_7_keyframe_4,3.2315001487731934
81,1.6488112211227417,3.1532585620880127,8.799235365586355e-05,0.01935373991727829,17.877473831176758,prev_current,3.1532585620880127,0.555773913860321,0.1532924622297287,dataset_7_keyframe_4,3.1765167713165283
82,1.633316159248352,3.1313247680664062,8.570353384129703e-05,0.019057974219322205,17.74614715576172,prev_current,3.1313247680664062,0.5524658560752869,0.15185724198818207,dataset_7_keyframe_4,3.1532554626464844
83,1.5998181104660034,3.0839409828186035,8.773804438533261e-05,0.01853536069393158,17.471147537231445,prev_current,3.0839409828186035,0.5464844107627869,0.14922350645065308,dataset_7_keyframe_4,3.131321907043457
84,1.564374566078186,3.0363354682922363,9.58760647336021e-05,0.017932893708348274,17.192550659179688,prev_current,3.0363354682922363,0.539379894733429,0.14628827571868896,dataset_7_keyframe_4,3.0839381217956543
85,1.5340561866760254,2.9967315196990967,9.129842510446906e-05,0.0174713134765625,16.963153839111328,prev_current,2.9967315196990967,0.53253173828125,0.1438250094652176,dataset_7_keyframe_4,3.036332845687866
86,1.5042543411254883,2.957733631134033,9.333292837254703e-05,0.01692352443933487,16.740631103515625,prev_current,2.957733631134033,0.5254272818565369,0.1412777304649353,dataset_7_keyframe_4,2.9967288970947266
87,1.4819166660308838,2.9344868659973145,9.613037400413305e-05,0.016634877771139145,16.61484146118164,prev_current,2.9344868659973145,0.518322765827179,0.13956961035728455,dataset_7_keyframe_4,2.957731008529663
88,1.4526408910751343,2.89725399017334,8.392334711970761e-05,0.016166942194104195,16.393339157104492,prev_current,2.89725399017334,0.5109009146690369,0.13709376752376556,dataset_7_keyframe_4,2.9344842433929443
89,1.4265834093093872,2.864621162414551,8.799235365586355e-05,0.0157470703125,16.214981079101562,prev_current,2.864621162414551,0.5022217035293579,0.13480103015899658,dataset_7_keyframe_4,2.897251605987549
90,1.4055836200714111,2.8426268100738525,8.188883657567203e-05,0.015540060587227345,16.07754135131836,prev_current,2.8426268100738525,0.49486085772514343,0.1332160085439682,dataset_7_keyframe_4,2.8646187782287598
91,1.3752660751342773,2.8027524948120117,8.188883657567203e-05,0.015015412122011185,15.850456237792969,prev_current,2.8027524948120117,0.48597413301467896,0.13044612109661102,dataset_7_keyframe_4,2.8426246643066406
92,1.350795030593872,2.7749640941619873,8.44319729367271e-05,0.014747620560228825,15.681696891784668,prev_current,2.7749640941619873,0.4776611328125,0.12862490117549896,dataset_7_keyframe_4,2.8027503490448
93,1.3260257244110107,2.7470743656158447,7.044474477879703e-05,0.014465078711509705,15.534456253051758,prev_current,2.7470743656158447,0.4693237245082855,0.12648311257362366,dataset_7_keyframe_4,2.7749619483947754
94,1.2969608306884766,2.7071421146392822,6.637573824264109e-05,0.014039866626262665,15.298707008361816,prev_current,2.7071421146392822,0.46101075410842896,0.12402140349149704,dataset_7_keyframe_4,2.747072458267212
95,1.2751317024230957,2.6852710247039795,6.815592496423051e-05,0.01382777001708746,15.185187339782715,prev_current,2.6852710247039795,0.4532470703125,0.12224803119897842,dataset_7_keyframe_4,2.7071402072906494
96,1.2483383417129517,2.649240493774414,7.400513277389109e-05,0.0133399972692132,14.972330093383789,prev_current,2.649240493774414,0.44544678926467896,0.1199260950088501,dataset_7_keyframe_4,2.6852691173553467
97,1.2293672561645508,2.6292858123779297,6.764729914721102e-05,0.01325810793787241,14.862202644348145,prev_current,2.6292858123779297,0.4380859434604645,0.11843004077672958,dataset_7_keyframe_4,2.6492385864257812
98,1.199311375617981,2.582346200942993,6.790161569369957e-05,0.01267039030790329,14.597633361816406,prev_current,2.582346200942993,0.43077394366264343,0.11564977467060089,dataset_7_keyframe_4,2.629284143447876
99,1.1876152753829956,2.573899745941162,6.866455078125e-05,0.012720235623419285,14.548404693603516,prev_current,2.573899745941162,0.4248413145542145,0.11481662094593048,dataset_7_keyframe_4,2.5823442935943604
100,1.161065697669983,2.532369375228882,6.993611896177754e-05,0.012222290970385075,14.315837860107422,prev_current,2.532369375228882,0.41865235567092896,0.1123146042227745,dataset_7_keyframe_4,2.57389760017395
101,1.1478451490402222,2.5211353302001953,6.510417006211355e-05,0.01217982079833746,14.246370315551758,prev_current,2.5211353302001953,0.41179201006889343,0.11119163036346436,dataset_7_keyframe_4,2.532367467880249
102,1.122719645500183,2.4810922145843506,6.790161569369957e-05,0.011736806482076645,14.019214630126953,prev_current,2.4810922145843506,0.4054931700229645,0.10891125351190567,dataset_7_keyframe_4,2.5211334228515625
103,1.1073901653289795,2.466236114501953,5.747477553086355e-05,0.011643473990261555,13.931798934936523,prev_current,2.466236114501953,0.39813232421875,0.10769496113061905,dataset_7_keyframe_4,2.4810903072357178
104,1.0858501195907593,2.4357872009277344,6.001790825393982e-05,0.0113283796235919,13.7654447555542,prev_current,2.4357872009277344,0.39228516817092896,0.10592814534902573,dataset_7_keyframe_4,2.4662342071533203
105,1.06023371219635,2.3944597244262695,6.993611896177754e-05,0.01081771869212389,13.519956588745117,prev_current,2.3944597244262695,0.38557130098342896,0.10362141579389572,dataset_7_keyframe_4,2.4357852935791016
106,1.0489925146102905,2.385402202606201,7.019043550826609e-05,0.01083806436508894,13.48267650604248,prev_current,2.385402202606201,0.38035890460014343,0.10268688201904297,dataset_7_keyframe_4,2.394458055496216
107,1.0232508182525635,2.341542959213257,6.306966679403558e-05,0.010339101776480675,13.223471641540527,prev_current,2.341542959213257,0.3744140565395355,0.10022572427988052,dataset_7_keyframe_4,2.3854002952575684
108,1.01128351688385,2.3308982849121094,6.128947279648855e-05,0.010355123318731785,13.165352821350098,prev_current,2.3308982849121094,0.36811524629592896,0.09941084682941437,dataset_7_keyframe_4,2.341541290283203
109,0.9935927987098694,2.305729866027832,6.713867333019152e-05,0.01012318953871727,13.015022277832031,prev_current,2.305729866027832,0.36201173067092896,0.09782235324382782,dataset_7_keyframe_4,2.3308966159820557
110,0.9779517650604248,2.2869906425476074,6.4849853515625e-05,0.00991032924503088,12.90729808807373,prev_current,2.2869906425476074,0.3550048768520355,0.0963553786277771,dataset_7_keyframe_4,2.3057281970977783
111,0.9665185809135437,2.280008316040039,6.281535024754703e-05,0.009987386874854565,12.870712280273438,prev_current,2.280008316040039,0.34825441241264343,0.09544754028320312,dataset_7_keyframe_4,2.2869889736175537
112,0.9425930380821228,2.240739583969116,6.764729914721102e-05,0.00948257464915514,12.645210266113281,prev_current,2.240739583969116,0.34147951006889343,0.09322046488523483,dataset_7_keyframe_4,2.2800066471099854
113,0.9380279183387756,2.2516403198242188,5.823771425639279e-05,0.00980072095990181,12.70263671875,prev_current,2.2516403198242188,0.33503419160842896,0.09313806146383286,dataset_7_keyframe_4,2.2407379150390625
114,0.9181015491485596,2.2238123416900635,5.722046262235381e-05,0.00943679828196764,12.549029350280762,prev_current,2.2238123416900635,0.32740479707717896,0.0912138819694519,dataset_7_keyframe_4,2.251638650894165
115,0.9026796221733093,2.203960657119751,6.256104097701609e-05,0.00932973250746727,12.437832832336426,prev_current,2.203960657119751,0.32042238116264343,0.08972179889678955,dataset_7_keyframe_4,2.2238106727600098
116,0.8939870595932007,2.2017693519592285,5.315145244821906e-05,0.00935262069106102,12.431602478027344,prev_current,2.2017693519592285,0.31451416015625,0.08920219540596008,dataset_7_keyframe_4,2.2039589881896973
117,0.8788203597068787,2.1761043071746826,4.781087409355678e-05,0.00909322127699852,12.297879219055176,prev_current,2.1761043071746826,0.3112548887729645,0.08767285197973251,dataset_7_keyframe_4,2.201767683029175
118,0.8710959553718567,2.1627554893493652,4.984538099961355e-05,0.009018199518322945,12.219042778015137,prev_current,2.1627554893493652,0.30816650390625,0.08723309636116028,dataset_7_keyframe_4,2.176102638244629
119,0.8665651082992554,2.1623196601867676,4.806518700206652e-05,0.00898386724293232,12.223065376281738,prev_current,2.1623196601867676,0.30512696504592896,0.08674551546573639,dataset_7_keyframe_4,2.1627542972564697
120,0.8570436239242554,2.1526288986206055,5.823771425639279e-05,0.00896911695599556,12.146078109741211,prev_current,2.1526288986206055,0.2997802793979645,0.08595417439937592,dataset_7_keyframe_4,2.162317991256714
121,0.838132917881012,2.1208982467651367,5.39143911737483e-05,0.008674876764416695,11.972832679748535,prev_current,2.1208982467651367,0.2937866151332855,0.08411171287298203,dataset_7_keyframe_4,2.15262770652771
122,0.8325075507164001,2.1157431602478027,5.620321098831482e-05,0.008654022589325905,11.96157169342041,prev_current,2.1157431602478027,0.2907470762729645,0.08345761150121689,dataset_7_keyframe_4,2.120896816253662
123,0.8295783400535583,2.118218183517456,5.137125845067203e-05,0.008677165023982525,11.964929580688477,prev_current,2.118218183517456,0.2881713807582855,0.0835447832942009,dataset_7_keyframe_4,2.115741729736328
124,0.818397581577301,2.098078727722168,4.603068373398855e-05,0.00848312396556139,11.858502388000488,prev_current,2.098078727722168,0.2849365174770355,0.08210786432027817,dataset_7_keyframe_4,2.1182165145874023
125,0.8105250000953674,2.08821964263916,5.137125845067203e-05,0.008430736139416695,11.793213844299316,prev_current,2.08821964263916,0.2802978456020355,0.08147037029266357,dataset_7_keyframe_4,2.0980772972106934
126,0.8117154240608215,2.0981554985046387,5.213419717620127e-05,0.008554077707231045,11.852086067199707,prev_current,2.0981554985046387,0.2777954041957855,0.08166276663541794,dataset_7_keyframe_4,2.0882179737091064
127,0.8071795701980591,2.094421625137329,4.3487551010912284e-05,0.00851313304156065,11.83495807647705,prev_current,2.094421625137329,0.2761596739292145,0.0811878964304924,dataset_7_keyframe_4,2.098153829574585
0,3.000537157058716,4.5841064453125,2.5685629225336015e-05,0.039777375757694244,26.260751724243164,zero_prev,4.5841064453125,0.9161621332168579,0.28115561604499817,dataset_7_keyframe_4,0.0
1,3.593919515609741,5.02226448059082,6.688436405966058e-05,0.06098226085305214,20.395709991455078,zero_prev,5.02226448059082,0.9140869379043579,0.2550007700920105,dataset_7_keyframe_4,4.584102153778076
2,2.717352867126465,3.7711784839630127,2.5177003408316523e-05,0.026419322937726974,20.470373153686523,zero_prev,3.7711784839630127,0.912792980670929,0.19608481228351593,dataset_7_keyframe_4,5.0222578048706055
3,3.1016359329223633,4.33820915222168,2.161661905120127e-05,0.044517774134874344,20.568872451782227,zero_prev,4.33820915222168,0.908764660358429,0.22864218056201935,dataset_7_keyframe_4,3.771170139312744
4,2.9541175365448,4.131520748138428,4.425048973644152e-05,0.03829040750861168,20.665468215942383,zero_prev,4.131520748138428,0.907336413860321,0.21639831364154816,dataset_7_keyframe_4,4.338200569152832
5,3.0402350425720215,4.252218723297119,2.975463939947076e-05,0.041819002479314804,20.783763885498047,zero_prev,4.252218723297119,0.90447998046875,0.22320310771465302,dataset_7_keyframe_4,4.131511688232422
6,3.0208914279937744,4.227372169494629,4.9082442274084315e-05,0.04093068838119507,20.862966537475586,zero_prev,4.227372169494629,0.901196300983429,0.22108550369739532,dataset_7_keyframe_4,4.252209663391113
7,3.060276985168457,4.282924175262451,3.611246938817203e-05,0.04229355230927467,20.995059967041016,zero_prev,4.282924175262451,0.8966308832168579,0.22373032569885254,dataset_7_keyframe_4,4.227362632751465
8,3.0856971740722656,4.317878723144531,3.763834683923051e-05,0.043187715113162994,21.168365478515625,zero_prev,4.317878723144531,0.8942505121231079,0.22562280297279358,dataset_7_keyframe_4,4.282914638519287
9,3.1039154529571533,4.3469767570495605,3.534953066264279e-05,0.04402974620461464,21.298175811767578,zero_prev,4.3469767570495605,0.889453113079071,0.22747258841991425,dataset_7_keyframe_4,4.317868232727051
10,3.130851984024048,4.385761260986328,3.840128920273855e-05,0.04479421302676201,21.45962142944336,zero_prev,4.385761260986328,0.882739245891571,0.22824501991271973,dataset_7_keyframe_4,4.34696626663208
