split,sequence,backbone,horizon,method,metric,aggregation,value,support
d7,dataset_7_keyframe_4,S2M2-S,8,raw,OPW_px,value,0.31491060756954453,2840501
d7,dataset_7_keyframe_4,S2M2-S,8,refined,TEPE_corr_px,macro_sequence,0.16432790657364796,2840501
d7,dataset_7_keyframe_4,S2M2-S,8,refined,TEPE_corr_px,value,0.16432790657364796,2840501
d7,dataset_7_keyframe_4,S2M2-S,8,refined,OPW_px,macro_sequence,0.29029420167427994,2840501
d7,dataset_7_keyframe_4,S2M2-S,8,refined,OPW_px,value,0.29029420167427994,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,1,raw,TEPE_corr_px,macro_sequence,0.08276555094590059,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,raw,TEPE_corr_px,value,0.08276555094590059,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,raw,OPW_px,macro_sequence,0.08203419740747553,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,raw,OPW_px,value,0.08203419740747553,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,refined,TEPE_corr_px,macro_sequence,0.06952707924498662,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,refined,TEPE_corr_px,value,0.06952707924498662,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,refined,OPW_px,macro_sequence,0.0617801379417354,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,1,refined,OPW_px,value,0.0617801379417354,3117379
d7,dataset_7_keyframe_4,RAFT-Stereo,2,raw,TEPE_corr_px,macro_sequence,0.09856941828242435,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,raw,TEPE_corr_px,value,0.09856941828242435,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,raw,OPW_px,macro_sequence,0.1141306154364363,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,raw,OPW_px,value,0.1141306154364363,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,refined,TEPE_corr_px,macro_sequence,0.0912225116895511,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,refined,TEPE_corr_px,value,0.0912225116895511,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,refined,OPW_px,macro_sequence,0.09928274956197995,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,2,refined,OPW_px,value,0.09928274956197995,3082322
d7,dataset_7_keyframe_4,RAFT-Stereo,4,raw,TEPE_corr_px,macro_sequence,0.12108521911624168,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,raw,TEPE_corr_px,value,0.12108521911624168,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,raw,OPW_px,macro_sequence,0.17285683635458132,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,raw,OPW_px,value,0.17285683635458132,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,refined,TEPE_corr_px,macro_sequence,0.11285853160662714,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,refined,TEPE_corr_px,value,0.11285853160662714,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,refined,OPW_px,macro_sequence,0.16171842778642717,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,4,refined,OPW_px,value,0.16171842778642717,3000149
d7,dataset_7_keyframe_4,RAFT-Stereo,8,raw,TEPE_corr_px,macro_sequence,0.16454686718908812,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,raw,TEPE_corr_px,value,0.16454686718908812,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,raw,OPW_px,macro_sequence,0.2866402574408599,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,raw,OPW_px,value,0.2866402574408599,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,refined,TEPE_corr_px,macro_sequence,0.15232008636555963,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,refined,TEPE_corr_px,value,0.15232008636555963,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,refined,OPW_px,macro_sequence,0.27419578897434776,2840501
d7,dataset_7_keyframe_4,RAFT-Stereo,8,refined,OPW_px,value,0.27419578897434776,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,1,raw,TEPE_corr_px,macro_sequence,0.0692838609683656,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,raw,TEPE_corr_px,value,0.0692838609683656,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,raw,OPW_px,macro_sequence,0.0688139778495006,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,raw,OPW_px,value,0.0688139778495006,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,refined,TEPE_corr_px,macro_sequence,0.06094725400995541,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,refined,TEPE_corr_px,value,0.06094725400995541,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,refined,OPW_px,macro_sequence,0.05315318232211534,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,1,refined,OPW_px,value,0.05315318232211534,3117379
d7,dataset_7_keyframe_4,StereoAnywhere,2,raw,TEPE_corr_px,macro_sequence,0.08505414587719151,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,raw,TEPE_corr_px,value,0.08505414587719151,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,raw,OPW_px,macro_sequence,0.10132676025508039,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,raw,OPW_px,value,0.10132676025508039,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,refined,TEPE_corr_px,macro_sequence,0.08044195137037193,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,refined,TEPE_corr_px,value,0.08044195137037193,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,refined,OPW_px,macro_sequence,0.08872032970341906,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,2,refined,OPW_px,value,0.08872032970341906,3082322
d7,dataset_7_keyframe_4,StereoAnywhere,4,raw,TEPE_corr_px,macro_sequence,0.10737898700904096,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,raw,TEPE_corr_px,value,0.10737898700904096,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,raw,OPW_px,macro_sequence,0.16043387683079657,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,raw,OPW_px,value,0.16043387683079657,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,refined,TEPE_corr_px,macro_sequence,0.10019890830591491,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,refined,TEPE_corr_px,value,0.10019890830591491,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,refined,OPW_px,macro_sequence,0.1502473814199973,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,4,refined,OPW_px,value,0.1502473814199973,3000149
d7,dataset_7_keyframe_4,StereoAnywhere,8,raw,TEPE_corr_px,macro_sequence,0.15268967969492406,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,raw,TEPE_corr_px,value,0.15268967969492406,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,raw,OPW_px,macro_sequence,0.27682993742933965,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,raw,OPW_px,value,0.27682993742933965,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,refined,TEPE_corr_px,macro_sequence,0.14140229128555765,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,refined,TEPE_corr_px,value,0.14140229128555765,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,refined,OPW_px,macro_sequence,0.26532175154937915,2840501
d7,dataset_7_keyframe_4,StereoAnywhere,8,refined,OPW_px,value,0.26532175154937915,2840501
d7,dataset_7_keyframe_4,CREStereo,1,raw,TEPE_corr_px,macro_sequence,0.07885989843679654,3117379
d7,dataset_7_keyframe_4,CREStereo,1,raw,TEPE_corr_px,value,0.07885989843679654,3117379
d7,dataset_7_keyframe_4,CREStereo,1,raw,OPW_px,macro_sequence,0.07786065714813575,3117379
d7,dataset_7_keyframe_4,CREStereo,1,raw,OPW_px,value,0.07786065714813575,3117379
d7,dataset_7_keyframe_4,CREStereo,1,refined,TEPE_corr_px,macro_sequence,0.06621356436722269,3117379
d7,dataset_7_keyframe_4,CREStereo,1,refined,TEPE_corr_px,value,0.06621356436722269,3117379
d7,dataset_7_keyframe_4,CREStereo,1,refined,OPW_px,macro_sequence,0.05829689205902283,3117379
d7,dataset_7_keyframe_4,CREStereo,1,refined,OPW_px,value,0.05829689205902283,3117379
d7,dataset_7_keyframe_4,CREStereo,2,raw,TEPE_corr_px,macro_sequence,0.0937503929351163,3082322
d7,dataset_7_keyframe_4,CREStereo,2,raw,TEPE_corr_px,value,0.0937503929351163,3082322
d7,dataset_7_keyframe_4,CREStereo,2,raw,OPW_px,macro_sequence,0.10898306771135265,3082322
d7,dataset_7_keyframe_4,CREStereo,2,raw,OPW_px,value,0.10898306771135265,3082322
d7,dataset_7_keyframe_4,CREStereo,2,refined,TEPE_corr_px,macro_sequence,0.08648248406226383,3082322
d7,dataset_7_keyframe_4,CREStereo,2,refined,TEPE_corr_px,value,0.08648248406226383,3082322
d7,dataset_7_keyframe_4,CREStereo,2,refined,OPW_px,macro_sequence,0.09428189885218327,3082322
d7,dataset_7_keyframe_4,CREStereo,2,refined,OPW_px,value,0.09428189885218327,3082322
d7,dataset_7_keyframe_4,CREStereo,4,raw,TEPE_corr_px,macro_sequence,0.11582305247563113,3000149
d7,dataset_7_keyframe_4,CREStereo,4,raw,TEPE_corr_px,value,0.11582305247563113,3000149
d7,dataset_7_keyframe_4,CREStereo,4,raw,OPW_px,macro_sequence,0.16762306489327394,3000149
d7,dataset_7_keyframe_4,CREStereo,4,raw,OPW_px,value,0.16762306489327394,3000149
d7,dataset_7_keyframe_4,CREStereo,4,refined,TEPE_corr_px,macro_sequence,0.10649170979475582,3000149
d7,dataset_7_keyframe_4,CREStereo,4,refined,TEPE_corr_px,value,0.10649170979475582,3000149
d7,dataset_7_keyframe_4,CREStereo,4,refined,OPW_px,macro_sequence,0.15563257228996338,3000149
d7,dataset_7_keyframe_4,CREStereo,4,refined,OPW_px,value,0.15563257228996338,3000149
d7,dataset_7_keyframe_4,CREStereo,8,raw,TEPE_corr_px,macro_sequence,0.15956636046517012,2840501
d7,dataset_7_keyframe_4,CREStereo,8,raw,TEPE_corr_px,value,0.15956636046517012,2840501
d7,dataset_7_keyframe_4,CREStereo,8,raw,OPW_px,macro_sequence,0.2828027183038358,2840501
d7,dataset_7_keyframe_4,CREStereo,8,raw,OPW_px,value,0.2828027183038358,2840501
d7,dataset_7_keyframe_4,CREStereo,8,refined,TEPE_corr_px,macro_sequence,0.14648904933246162,2840501
d7,dataset_7_keyframe_4,CREStereo,8,refined,TEPE_corr_px,value,0.14648904933246162,2840501
d7,dataset_7_keyframe_4,CREStereo,8,refined,OPW_px,macro_sequence,0.2696262709189589,2840501
d7,dataset_7_keyframe_4,CREStereo,8,refined,OPW_px,value,0.2696262709189589,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,raw,TEPE_corr_px,macro_sequence,0.07025208417471196,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,raw,TEPE_corr_px,value,0.07025208417471196,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,raw,OPW_px,macro_sequence,0.06929707043704715,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,raw,OPW_px,value,0.06929707043704715,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,refined,TEPE_corr_px,macro_sequence,0.06149469644441003,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,refined,TEPE_corr_px,value,0.06149469644441003,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,refined,OPW_px,macro_sequence,0.053376475458436295,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,1,refined,OPW_px,value,0.053376475458436295,3117379
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,raw,TEPE_corr_px,macro_sequence,0.0855974741407006,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,raw,TEPE_corr_px,value,0.0855974741407006,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,raw,OPW_px,macro_sequence,0.10132486213990943,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,raw,OPW_px,value,0.10132486213990943,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,refined,TEPE_corr_px,macro_sequence,0.08117198761498642,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,refined,TEPE_corr_px,value,0.08117198761498642,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,refined,OPW_px,macro_sequence,0.0889647604171636,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,2,refined,OPW_px,value,0.0889647604171636,3082322
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,raw,TEPE_corr_px,macro_sequence,0.10888405739420397,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,raw,TEPE_corr_px,value,0.10888405739420397,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,raw,OPW_px,macro_sequence,0.1614707480580596,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,raw,OPW_px,value,0.1614707480580596,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,refined,TEPE_corr_px,macro_sequence,0.10185019790473156,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,refined,TEPE_corr_px,value,0.10185019790473156,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,refined,OPW_px,macro_sequence,0.15136586924758302,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,4,refined,OPW_px,value,0.15136586924758302,3000149
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,raw,TEPE_corr_px,macro_sequence,0.1547392272274076,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,raw,TEPE_corr_px,value,0.1547392272274076,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,raw,OPW_px,macro_sequence,0.27807825675337655,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,raw,OPW_px,value,0.27807825675337655,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,refined,TEPE_corr_px,macro_sequence,0.14291869833372714,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,refined,TEPE_corr_px,value,0.14291869833372714,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,refined,OPW_px,macro_sequence,0.266143015801857,2840501
d7,dataset_7_keyframe_4,Fast-FoundationStereo,8,refined,OPW_px,value,0.266143015801857,2840501
