split,sequence,backbone,horizon,method,metric,aggregation,value,support
d2,dataset_2_keyframe_3,StereoAnywhere,8,refined,TEPE_corr_px,macro_sequence,0.07708768214231028,4091842
d2,dataset_2_keyframe_3,StereoAnywhere,8,refined,TEPE_corr_px,value,0.07708768214231028,4091842
d2,dataset_2_keyframe_3,StereoAnywhere,8,refined,OPW_px,macro_sequence,0.2949545951847263,4091842
d2,dataset_2_keyframe_3,StereoAnywhere,8,refined,OPW_px,value,0.2949545951847263,4091842
d2,dataset_2_keyframe_3,CREStereo,1,raw,TEPE_corr_px,macro_sequence,0.04711860020394965,4299521
d2,dataset_2_keyframe_3,CREStereo,1,raw,TEPE_corr_px,value,0.04711860020394965,4299521
d2,dataset_2_keyframe_3,CREStereo,1,raw,OPW_px,macro_sequence,0.06133825445485671,4299521
d2,dataset_2_keyframe_3,CREStereo,1,raw,OPW_px,value,0.06133825445485671,4299521
d2,dataset_2_keyframe_3,CREStereo,1,refined,TEPE_corr_px,macro_sequence,0.0409363624814457,4299521
d2,dataset_2_keyframe_3,CREStereo,1,refined,TEPE_corr_px,value,0.0409363624814457,4299521
d2,dataset_2_keyframe_3,CREStereo,1,refined,OPW_px,macro_sequence,0.05160231318156292,4299521
d2,dataset_2_keyframe_3,CREStereo,1,refined,OPW_px,value,0.05160231318156292,4299521
d2,dataset_2_keyframe_3,CREStereo,2,raw,TEPE_corr_px,macro_sequence,0.05142205306458602,4261035
d2,dataset_2_keyframe_3,CREStereo,2,raw,TEPE_corr_px,value,0.05142205306458602,4261035
d2,dataset_2_keyframe_3,CREStereo,2,raw,OPW_px,macro_sequence,0.09479262398633459,4261035
d2,dataset_2_keyframe_3,CREStereo,2,raw,OPW_px,value,0.09479262398633459,4261035
d2,dataset_2_keyframe_3,CREStereo,2,refined,TEPE_corr_px,macro_sequence,0.04930237414964577,4261035
d2,dataset_2_keyframe_3,CREStereo,2,refined,TEPE_corr_px,value,0.04930237414964577,4261035
d2,dataset_2_keyframe_3,CREStereo,2,refined,OPW_px,macro_sequence,0.08829463364418684,4261035
d2,dataset_2_keyframe_3,CREStereo,2,refined,OPW_px,value,0.08829463364418684,4261035
d2,dataset_2_keyframe_3,CREStereo,4,raw,TEPE_corr_px,macro_sequence,0.05636773000109066,4203288
d2,dataset_2_keyframe_3,CREStereo,4,raw,TEPE_corr_px,value,0.05636773000109066,4203288
d2,dataset_2_keyframe_3,CREStereo,4,raw,OPW_px,macro_sequence,0.16176063774952587,4203288
d2,dataset_2_keyframe_3,CREStereo,4,raw,OPW_px,value,0.16176063774952587,4203288
d2,dataset_2_keyframe_3,CREStereo,4,refined,TEPE_corr_px,macro_sequence,0.05540273126241877,4203288
d2,dataset_2_keyframe_3,CREStereo,4,refined,TEPE_corr_px,value,0.05540273126241877,4203288
d2,dataset_2_keyframe_3,CREStereo,4,refined,OPW_px,macro_sequence,0.15674490108959122,4203288
d2,dataset_2_keyframe_3,CREStereo,4,refined,OPW_px,value,0.15674490108959122,4203288
d2,dataset_2_keyframe_3,CREStereo,8,raw,TEPE_corr_px,macro_sequence,0.06557336737762678,4091842
d2,dataset_2_keyframe_3,CREStereo,8,raw,TEPE_corr_px,value,0.06557336737762678,4091842
d2,dataset_2_keyframe_3,CREStereo,8,raw,OPW_px,macro_sequence,0.2924107412267389,4091842
d2,dataset_2_keyframe_3,CREStereo,8,raw,OPW_px,value,0.2924107412267389,4091842
d2,dataset_2_keyframe_3,CREStereo,8,refined,TEPE_corr_px,macro_sequence,0.06614935959502519,4091842
d2,dataset_2_keyframe_3,CREStereo,8,refined,TEPE_corr_px,value,0.06614935959502519,4091842
d2,dataset_2_keyframe_3,CREStereo,8,refined,OPW_px,macro_sequence,0.2872534010556012,4091842
d2,dataset_2_keyframe_3,CREStereo,8,refined,OPW_px,value,0.2872534010556012,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,raw,TEPE_corr_px,macro_sequence,0.04476061357521727,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,raw,TEPE_corr_px,value,0.04476061357521727,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,raw,OPW_px,macro_sequence,0.05971284005176515,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,raw,OPW_px,value,0.05971284005176515,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,refined,TEPE_corr_px,macro_sequence,0.03929499308238211,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,refined,TEPE_corr_px,value,0.03929499308238211,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,refined,OPW_px,macro_sequence,0.05033533518321007,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,1,refined,OPW_px,value,0.05033533518321007,4299521
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,raw,TEPE_corr_px,macro_sequence,0.049328469155073544,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,raw,TEPE_corr_px,value,0.049328469155073544,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,raw,OPW_px,macro_sequence,0.09382428216292589,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,raw,OPW_px,value,0.09382428216292589,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,refined,TEPE_corr_px,macro_sequence,0.047704082666282385,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,refined,TEPE_corr_px,value,0.047704082666282385,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,refined,OPW_px,macro_sequence,0.08739212989199477,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,2,refined,OPW_px,value,0.08739212989199477,4261035
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,raw,TEPE_corr_px,macro_sequence,0.0559275029621479,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,raw,TEPE_corr_px,value,0.0559275029621479,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,raw,OPW_px,macro_sequence,0.162328055763567,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,raw,OPW_px,value,0.162328055763567,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,refined,TEPE_corr_px,macro_sequence,0.05490022957783181,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,refined,TEPE_corr_px,value,0.05490022957783181,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,refined,OPW_px,macro_sequence,0.15699508898448492,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,4,refined,OPW_px,value,0.15699508898448492,4203288
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,raw,TEPE_corr_px,macro_sequence,0.06575759959222949,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,raw,TEPE_corr_px,value,0.06575759959222949,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,raw,OPW_px,macro_sequence,0.29306365054540473,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,raw,OPW_px,value,0.29306365054540473,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,refined,TEPE_corr_px,macro_sequence,0.06659058769774683,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,refined,TEPE_corr_px,value,0.06659058769774683,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,refined,OPW_px,macro_sequence,0.2876963233142926,4091842
d2,dataset_2_keyframe_3,Fast-FoundationStereo,8,refined,OPW_px,value,0.2876963233142926,4091842
d2,dataset_2_keyframe_4,S2M2-S,1,raw,TEPE_corr_px,macro_sequence,0.029091052586500035,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,raw,TEPE_corr_px,value,0.029091052586500035,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,raw,OPW_px,macro_sequence,0.05296064503138564,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,raw,OPW_px,value,0.05296064503138564,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,refined,TEPE_corr_px,macro_sequence,0.03566233922857355,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,refined,TEPE_corr_px,value,0.03566233922857355,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,refined,OPW_px,macro_sequence,0.046830427065101224,10518123
d2,dataset_2_keyframe_4,S2M2-S,1,refined,OPW_px,value,0.046830427065101224,10518123
d2,dataset_2_keyframe_4,S2M2-S,2,raw,TEPE_corr_px,macro_sequence,0.03280947111623009,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,raw,TEPE_corr_px,value,0.03280947111623009,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,raw,OPW_px,macro_sequence,0.0930753336534437,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,raw,OPW_px,value,0.0930753336534437,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,refined,TEPE_corr_px,macro_sequence,0.04499826607145247,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,refined,TEPE_corr_px,value,0.04499826607145247,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,refined,OPW_px,macro_sequence,0.08871273593532171,10448397
d2,dataset_2_keyframe_4,S2M2-S,2,refined,OPW_px,value,0.08871273593532171,10448397
d2,dataset_2_keyframe_4,S2M2-S,4,raw,TEPE_corr_px,macro_sequence,0.03817467327396992,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,raw,TEPE_corr_px,value,0.03817467327396992,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,raw,OPW_px,macro_sequence,0.17480284598880128,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,raw,OPW_px,value,0.17480284598880128,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,refined,TEPE_corr_px,macro_sequence,0.04335018801576107,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,refined,TEPE_corr_px,value,0.04335018801576107,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,refined,OPW_px,macro_sequence,0.17062836102032172,10313903
d2,dataset_2_keyframe_4,S2M2-S,4,refined,OPW_px,value,0.17062836102032172,10313903
d2,dataset_2_keyframe_4,S2M2-S,8,raw,TEPE_corr_px,macro_sequence,0.047344968348180735,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,raw,TEPE_corr_px,value,0.047344968348180735,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,raw,OPW_px,macro_sequence,0.33547654789107567,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,raw,OPW_px,value,0.33547654789107567,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,refined,TEPE_corr_px,macro_sequence,0.05645163015466525,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,refined,TEPE_corr_px,value,0.05645163015466525,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,refined,OPW_px,macro_sequence,0.3300285777168022,10035969
d2,dataset_2_keyframe_4,S2M2-S,8,refined,OPW_px,value,0.3300285777168022,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,1,raw,TEPE_corr_px,macro_sequence,0.0293223661306295,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,raw,TEPE_corr_px,value,0.0293223661306295,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,raw,OPW_px,macro_sequence,0.054043954073214315,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,raw,OPW_px,value,0.054043954073214315,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,refined,TEPE_corr_px,macro_sequence,0.03558033534987309,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,refined,TEPE_corr_px,value,0.03558033534987309,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,refined,OPW_px,macro_sequence,0.04756102906685229,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,1,refined,OPW_px,value,0.04756102906685229,10518123
d2,dataset_2_keyframe_4,RAFT-Stereo,2,raw,TEPE_corr_px,macro_sequence,0.032481331087385726,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,raw,TEPE_corr_px,value,0.032481331087385726,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,raw,OPW_px,macro_sequence,0.09385169233320505,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,raw,OPW_px,value,0.09385169233320505,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,refined,TEPE_corr_px,macro_sequence,0.04446043096791526,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,refined,TEPE_corr_px,value,0.04446043096791526,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,refined,OPW_px,macro_sequence,0.0891799060631634,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,2,refined,OPW_px,value,0.0891799060631634,10448397
d2,dataset_2_keyframe_4,RAFT-Stereo,4,raw,TEPE_corr_px,macro_sequence,0.03667560069076058,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,raw,TEPE_corr_px,value,0.03667560069076058,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,raw,OPW_px,macro_sequence,0.1745980448162494,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,raw,OPW_px,value,0.1745980448162494,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,refined,TEPE_corr_px,macro_sequence,0.04206802311371548,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,refined,TEPE_corr_px,value,0.04206802311371548,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,refined,OPW_px,macro_sequence,0.17021033998284787,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,4,refined,OPW_px,value,0.17021033998284787,10313903
d2,dataset_2_keyframe_4,RAFT-Stereo,8,raw,TEPE_corr_px,macro_sequence,0.044975431008506546,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,raw,TEPE_corr_px,value,0.044975431008506546,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,raw,OPW_px,macro_sequence,0.3336837702601006,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,raw,OPW_px,value,0.3336837702601006,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,refined,TEPE_corr_px,macro_sequence,0.05477239023350868,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,refined,TEPE_corr_px,value,0.05477239023350868,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,refined,OPW_px,macro_sequence,0.3279610759366702,10035969
d2,dataset_2_keyframe_4,RAFT-Stereo,8,refined,OPW_px,value,0.3279610759366702,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,1,raw,TEPE_corr_px,macro_sequence,0.03240257307413327,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,raw,TEPE_corr_px,value,0.03240257307413327,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,raw,OPW_px,macro_sequence,0.05668069950666069,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,raw,OPW_px,value,0.05668069950666069,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,refined,TEPE_corr_px,macro_sequence,0.03600975246547762,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,refined,TEPE_corr_px,value,0.03600975246547762,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,refined,OPW_px,macro_sequence,0.04763477898533711,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,1,refined,OPW_px,value,0.04763477898533711,10518123
d2,dataset_2_keyframe_4,StereoAnywhere,2,raw,TEPE_corr_px,macro_sequence,0.035367388267920116,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,raw,TEPE_corr_px,value,0.035367388267920116,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,raw,OPW_px,macro_sequence,0.09620560162818464,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,raw,OPW_px,value,0.09620560162818464,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,refined,TEPE_corr_px,macro_sequence,0.0450379750821086,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,refined,TEPE_corr_px,value,0.0450379750821086,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,refined,OPW_px,macro_sequence,0.08938546241362076,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,2,refined,OPW_px,value,0.08938546241362076,10448397
d2,dataset_2_keyframe_4,StereoAnywhere,4,raw,TEPE_corr_px,macro_sequence,0.0399106837850508,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,raw,TEPE_corr_px,value,0.0399106837850508,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,raw,OPW_px,macro_sequence,0.1774880999663881,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,raw,OPW_px,value,0.1774880999663881,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,refined,TEPE_corr_px,macro_sequence,0.04324294977106483,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,refined,TEPE_corr_px,value,0.04324294977106483,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,refined,OPW_px,macro_sequence,0.17091960695449476,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,4,refined,OPW_px,value,0.17091960695449476,10313903
d2,dataset_2_keyframe_4,StereoAnywhere,8,raw,TEPE_corr_px,macro_sequence,0.04834424082649716,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,raw,TEPE_corr_px,value,0.04834424082649716,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,raw,OPW_px,macro_sequence,0.33704245125367344,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,raw,OPW_px,value,0.33704245125367344,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,refined,TEPE_corr_px,macro_sequence,0.05624713620633136,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,refined,TEPE_corr_px,value,0.05624713620633136,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,refined,OPW_px,macro_sequence,0.3293630458908797,10035969
d2,dataset_2_keyframe_4,StereoAnywhere,8,refined,OPW_px,value,0.3293630458908797,10035969
d2,dataset_2_keyframe_4,CREStereo,1,raw,TEPE_corr_px,macro_sequence,0.030078547974492997,10518123
d2,dataset_2_keyframe_4,CREStereo,1,raw,TEPE_corr_px,value,0.030078547974492997,10518123
d2,dataset_2_keyframe_4,CREStereo,1,raw,OPW_px,macro_sequence,0.054092500094885275,10518123
d2,dataset_2_keyframe_4,CREStereo,1,raw,OPW_px,value,0.054092500094885275,10518123
d2,dataset_2_keyframe_4,CREStereo,1,refined,TEPE_corr_px,macro_sequence,0.03568469827359331,10518123
d2,dataset_2_keyframe_4,CREStereo,1,refined,TEPE_corr_px,value,0.03568469827359331,10518123
d2,dataset_2_keyframe_4,CREStereo,1,refined,OPW_px,macro_sequence,0.04727963785853114,10518123
d2,dataset_2_keyframe_4,CREStereo,1,refined,OPW_px,value,0.04727963785853114,10518123
d2,dataset_2_keyframe_4,CREStereo,2,raw,TEPE_corr_px,macro_sequence,0.03277730268740195,10448397
d2,dataset_2_keyframe_4,CREStereo,2,raw,TEPE_corr_px,value,0.03277730268740195,10448397
d2,dataset_2_keyframe_4,CREStereo,2,raw,OPW_px,macro_sequence,0.09325524252575106,10448397
d2,dataset_2_keyframe_4,CREStereo,2,raw,OPW_px,value,0.09325524252575106,10448397
d2,dataset_2_keyframe_4,CREStereo,2,refined,TEPE_corr_px,macro_sequence,0.04444204310789059,10448397
d2,dataset_2_keyframe_4,CREStereo,2,refined,TEPE_corr_px,value,0.04444204310789059,10448397
d2,dataset_2_keyframe_4,CREStereo,2,refined,OPW_px,macro_sequence,0.08856041664688401,10448397
d2,dataset_2_keyframe_4,CREStereo,2,refined,OPW_px,value,0.08856041664688401,10448397
d2,dataset_2_keyframe_4,CREStereo,4,raw,TEPE_corr_px,macro_sequence,0.03655336936135758,10313903
d2,dataset_2_keyframe_4,CREStereo,4,raw,TEPE_corr_px,value,0.03655336936135758,10313903
d2,dataset_2_keyframe_4,CREStereo,4,raw,OPW_px,macro_sequence,0.17362128209671274,10313903
d2,dataset_2_keyframe_4,CREStereo,4,raw,OPW_px,value,0.17362128209671274,10313903
d2,dataset_2_keyframe_4,CREStereo,4,refined,TEPE_corr_px,macro_sequence,0.041769539765531445,10313903
d2,dataset_2_keyframe_4,CREStereo,4,refined,TEPE_corr_px,value,0.041769539765531445,10313903
d2,dataset_2_keyframe_4,CREStereo,4,refined,OPW_px,macro_sequence,0.16933074622741254,10313903
d2,dataset_2_keyframe_4,CREStereo,4,refined,OPW_px,value,0.16933074622741254,10313903
d2,dataset_2_keyframe_4,CREStereo,8,raw,TEPE_corr_px,macro_sequence,0.044322265744322166,10035969
d2,dataset_2_keyframe_4,CREStereo,8,raw,TEPE_corr_px,value,0.044322265744322166,10035969
d2,dataset_2_keyframe_4,CREStereo,8,raw,OPW_px,macro_sequence,0.3324840886210775,10035969
d2,dataset_2_keyframe_4,CREStereo,8,raw,OPW_px,value,0.3324840886210775,10035969
d2,dataset_2_keyframe_4,CREStereo,8,refined,TEPE_corr_px,macro_sequence,0.05430826790927047,10035969
d2,dataset_2_keyframe_4,CREStereo,8,refined,TEPE_corr_px,value,0.05430826790927047,10035969
d2,dataset_2_keyframe_4,CREStereo,8,refined,OPW_px,macro_sequence,0.32688050402361474,10035969
d2,dataset_2_keyframe_4,CREStereo,8,refined,OPW_px,value,0.32688050402361474,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,raw,TEPE_corr_px,macro_sequence,0.02484717596533876,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,raw,TEPE_corr_px,value,0.02484717596533876,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,raw,OPW_px,macro_sequence,0.05091334602138127,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,raw,OPW_px,value,0.05091334602138127,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,refined,TEPE_corr_px,macro_sequence,0.033540086274453575,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,refined,TEPE_corr_px,value,0.033540086274453575,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,refined,OPW_px,macro_sequence,0.045979023496417214,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,1,refined,OPW_px,value,0.045979023496417214,10518123
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,raw,TEPE_corr_px,macro_sequence,0.028186876143239906,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,raw,TEPE_corr_px,value,0.028186876143239906,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,raw,OPW_px,macro_sequence,0.091378283936985,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,raw,OPW_px,value,0.091378283936985,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,refined,TEPE_corr_px,macro_sequence,0.042167341678878256,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,refined,TEPE_corr_px,value,0.042167341678878256,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,refined,OPW_px,macro_sequence,0.08754358920242147,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,2,refined,OPW_px,value,0.08754358920242147,10448397
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,raw,TEPE_corr_px,macro_sequence,0.03309564625513104,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,raw,TEPE_corr_px,value,0.03309564625513104,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,raw,OPW_px,macro_sequence,0.17285615586801767,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,raw,OPW_px,value,0.17285615586801767,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,refined,TEPE_corr_px,macro_sequence,0.03982021898402398,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,refined,TEPE_corr_px,value,0.03982021898402398,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,refined,OPW_px,macro_sequence,0.1688397182711676,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,4,refined,OPW_px,value,0.1688397182711676,10313903
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,raw,TEPE_corr_px,macro_sequence,0.04244455104778509,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,raw,TEPE_corr_px,value,0.04244455104778509,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,raw,OPW_px,macro_sequence,0.3323181250421417,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,raw,OPW_px,value,0.3323181250421417,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,refined,TEPE_corr_px,macro_sequence,0.05394507593007904,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,refined,TEPE_corr_px,value,0.05394507593007904,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,refined,OPW_px,macro_sequence,0.3267012581743585,10035969
d2,dataset_2_keyframe_4,Fast-FoundationStereo,8,refined,OPW_px,value,0.3267012581743585,10035969
