backbone,sequence,clean_pixel_degradation,frame_degradation
Fast-FoundationStereo,dataset_7_keyframe_1,0.004728132387706856,-0.0050966301099468715
Fast-FoundationStereo,dataset_7_keyframe_1,0.003352891869237217,-0.004455177280106257
Fast-FoundationStereo,dataset_7_keyframe_1,0.001687051876845213,-0.006131642224781873
Fast-FoundationStereo,dataset_7_keyframe_1,0.0016625103906899418,-0.004657051033507235
Fast-FoundationStereo,dataset_7_keyframe_1,0.002071251035625518,-0.0036763780763205667
Fast-FoundationStereo,dataset_7_keyframe_1,0.00579950289975145,-0.001701591424917199
Fast-FoundationStereo,dataset_7_keyframe_1,0.005063291139240506,-0.002758481419772349
Fast-FoundationStereo,dataset_7_keyframe_1,0.0025207057976233344,-0.004670221237909227
Fast-FoundationStereo,dataset_7_keyframe_1,0.003621876131836291,-0.013610634683560925
Fast-FoundationStereo,dataset_7_keyframe_1,0.009705488621151271,-0.013362156195541411
Fast-FoundationStereo,dataset_7_keyframe_1,0.0066200809121000365,-0.010354823322096515
Fast-FoundationStereo,dataset_7_keyframe_1,0.016660881638320028,-0.0079223956294417
Fast-FoundationStereo,dataset_7_keyframe_1,0.02040133779264214,-0.009236736270268454
Fast-FoundationStereo,dataset_7_keyframe_1,0.012596899224806201,-0.011719302617569097
Fast-FoundationStereo,dataset_7_keyframe_1,0.015440210249671484,-0.0066418988282189225
Fast-FoundationStereo,dataset_7_keyframe_1,0.01466916354556804,-0.013527915810778154
Fast-FoundationStereo,dataset_7_keyframe_1,0.007644197359277276,-0.006034832547277198
Fast-FoundationStereo,dataset_7_keyframe_1,0.0010463899546564353,-0.0012910909174031733
Fast-FoundationStereo,dataset_7_keyframe_1,0.0042387848816672555,-0.005840404413160693
Fast-FoundationStereo,dataset_7_keyframe_1,0.005946135012242042,-0.005000717252667869
Fast-FoundationStereo,dataset_7_keyframe_1,0.010386819484240688,-0.0002396856135951708
Fast-FoundationStereo,dataset_7_keyframe_1,0.002011397921555481,-0.003716936554477384
Fast-FoundationStereo,dataset_7_keyframe_1,0.046638165565487756,-9.173313385160098e-05
Fast-FoundationStereo,dataset_7_keyframe_1,0.013795674869500374,-0.0013899465765710045
Fast-FoundationStereo,dataset_7_keyframe_1,0.0017736786094359701,-0.0012929515772949459
Fast-FoundationStereo,dataset_7_keyframe_1,0.004903809883062995,-0.00303665617624295
Fast-FoundationStereo,dataset_7_keyframe_1,0.00784873349982162,-0.002341355418487497
Fast-FoundationStereo,dataset_7_keyframe_1,0.009214891264283081,-0.0031530952640059875
Fast-FoundationStereo,dataset_7_keyframe_1,0.005878284923928077,0.00014672947210149362
Fast-FoundationStereo,dataset_7_keyframe_1,0.006004945249028612,-0.0030505809080958626
Fast-FoundationStereo,dataset_7_keyframe_1,0.0022197558268590455,-0.004825478733176052
Fast-FoundationStereo,dataset_7_keyframe_1,0.0018422991893883567,-0.006734452831477888
Fast-FoundationStereo,dataset_7_keyframe_1,0.005122575923893158,-0.0017218976723385022
Fast-FoundationStereo,dataset_7_keyframe_1,0.005438723712835388,-0.006933474802070645
Fast-FoundationStereo,dataset_7_keyframe_1,0.0015390534821085034,-0.007069742858571253
Fast-FoundationStereo,dataset_7_keyframe_1,0.015901060070671377,-0.0030001069237754413
Fast-FoundationStereo,dataset_7_keyframe_1,0.0032798833819241984,-0.0013141436978659278
Fast-FoundationStereo,dataset_7_keyframe_1,0.00669393826701376,-0.006082793624029794
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.018262190293033706
Fast-FoundationStereo,dataset_7_keyframe_1,0.004893238434163701,-0.009337971273559915
Fast-FoundationStereo,dataset_7_keyframe_1,0.002089427496865859,-0.00956008780715812
Fast-FoundationStereo,dataset_7_keyframe_1,0.0008737439930100481,-0.003013651207010582
Fast-FoundationStereo,dataset_7_keyframe_1,0.001629327902240326,0.003020349971254928
Fast-FoundationStereo,dataset_7_keyframe_1,0.0014985014985014985,-0.006054297984129935
Fast-FoundationStereo,dataset_7_keyframe_1,0.0027793218454697055,-0.013804954660170128
Fast-FoundationStereo,dataset_7_keyframe_1,0.0005711022272986865,-0.009948222547893551
Fast-FoundationStereo,dataset_7_keyframe_1,0.0020380434782608695,-0.020252596462031557
Fast-FoundationStereo,dataset_7_keyframe_1,0.016191709844559584,-0.030346132427675258
Fast-FoundationStereo,dataset_7_keyframe_1,0.004527813712807244,-0.03919974160850595
Fast-FoundationStereo,dataset_7_keyframe_1,0.006578947368421052,-0.04223964201311584
Fast-FoundationStereo,dataset_7_keyframe_1,0.005063291139240506,-0.0390696742445917
Fast-FoundationStereo,dataset_7_keyframe_1,0.0041592394533571005,-0.04756515030272867
Fast-FoundationStereo,dataset_7_keyframe_1,0.00221606648199446,-0.030643511195703927
Fast-FoundationStereo,dataset_7_keyframe_1,0.007042253521126761,-0.032068493341220014
Fast-FoundationStereo,dataset_7_keyframe_1,0.043413912185495805,-0.05364448187982861
Fast-FoundationStereo,dataset_7_keyframe_1,0.04574132492113565,-0.04942763749617269
Fast-FoundationStereo,dataset_7_keyframe_1,0.007029876977152899,-0.059557326296542555
Fast-FoundationStereo,dataset_7_keyframe_1,0.03818737270875764,-0.05456179208408485
Fast-FoundationStereo,dataset_7_keyframe_1,0.0015806111696522655,-0.07130202242235183
Fast-FoundationStereo,dataset_7_keyframe_1,0.0028042624789680315,-0.057637691964832274
Fast-FoundationStereo,dataset_7_keyframe_1,0.00221606648199446,-0.08048069254557291
Fast-FoundationStereo,dataset_7_keyframe_1,0.0018203883495145632,-0.06775075610161795
Fast-FoundationStereo,dataset_7_keyframe_1,0.0006325110689437065,-0.08413053650336978
Fast-FoundationStereo,dataset_7_keyframe_1,0.0006626905235255136,-0.09695814690181573
Fast-FoundationStereo,dataset_7_keyframe_1,0.0014194464158978,-0.09403637517107664
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.10107635554876629
Fast-FoundationStereo,dataset_7_keyframe_1,0.0006693440428380187,-0.08817645898288179
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.10613265561471143
Fast-FoundationStereo,dataset_7_keyframe_1,0.0008539709649871904,-0.09574210072477786
Fast-FoundationStereo,dataset_7_keyframe_1,0.0008012820512820513,-0.10160513317093867
Fast-FoundationStereo,dataset_7_keyframe_1,0.0200836820083682,-0.11194342038385932
Fast-FoundationStereo,dataset_7_keyframe_1,0.032450896669513236,-0.10748095424474594
Fast-FoundationStereo,dataset_7_keyframe_1,0.00688298918387414,-0.09070187785565208
Fast-FoundationStereo,dataset_7_keyframe_1,0.022222222222222223,-0.07626803442870414
Fast-FoundationStereo,dataset_7_keyframe_1,0.06488888888888888,-0.06713109272107244
Fast-FoundationStereo,dataset_7_keyframe_1,0.0182648401826484,-0.07649156975023674
Fast-FoundationStereo,dataset_7_keyframe_1,0.03211517165005537,-0.05067468608368725
Fast-FoundationStereo,dataset_7_keyframe_1,0.0009891196834817012,-0.054629492944525196
Fast-FoundationStereo,dataset_7_keyframe_1,0.005574136008918618,-0.03526609350744128
Fast-FoundationStereo,dataset_7_keyframe_1,0.010869565217391304,-0.05206282791562664
Fast-FoundationStereo,dataset_7_keyframe_1,0.029882604055496264,-0.04208772647048983
Fast-FoundationStereo,dataset_7_keyframe_1,0.002466091245376079,-0.043611948068294236
Fast-FoundationStereo,dataset_7_keyframe_1,0.001226993865030675,-0.02614288759903169
Fast-FoundationStereo,dataset_7_keyframe_1,0.002398081534772182,-0.03485223780058492
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.030751558212792796
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.03660846970836568
Fast-FoundationStereo,dataset_7_keyframe_1,0.01390644753476612,-0.03285505278935741
Fast-FoundationStereo,dataset_7_keyframe_1,0.0014144271570014145,-0.016590012584368808
Fast-FoundationStereo,dataset_7_keyframe_1,0.0015384615384615385,-0.01199967755317056
Fast-FoundationStereo,dataset_7_keyframe_1,0.004398826979472141,-0.010445507378323785
Fast-FoundationStereo,dataset_7_keyframe_1,0.018302828618968387,-0.012497783412594768
Fast-FoundationStereo,dataset_7_keyframe_1,0.0035971223021582736,-0.019359388460224572
Fast-FoundationStereo,dataset_7_keyframe_1,0.014732965009208104,-0.0010846919378652436
Fast-FoundationStereo,dataset_7_keyframe_1,0.004357298474945534,-0.0026520633618628514
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.008098770078287085
Fast-FoundationStereo,dataset_7_keyframe_1,0.002325581395348837,0.0039341083700726144
Fast-FoundationStereo,dataset_7_keyframe_1,0.03488372093023256,0.003716925059369603
Fast-FoundationStereo,dataset_7_keyframe_1,0.005494505494505495,-0.007383541185028699
Fast-FoundationStereo,dataset_7_keyframe_1,0.04081632653061224,-0.014367732871957377
Fast-FoundationStereo,dataset_7_keyframe_1,0.011111111111111112,-0.016049821553864422
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.01613632513552296
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.008855454157154294
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.012082598102626517
Fast-FoundationStereo,dataset_7_keyframe_1,0.003076923076923077,-0.00502235342603211
Fast-FoundationStereo,dataset_7_keyframe_1,0.0,-0.006234043992860487
CREStereo,dataset_7_keyframe_2,0.0053734551316496505,-0.006516410515654043
CREStereo,dataset_7_keyframe_2,0.08113298127700432,0.0153990753331476
CREStereo,dataset_7_keyframe_2,0.028498727735368958,0.0060737010111974405
CREStereo,dataset_7_keyframe_2,0.0024227740763173833,0.000268275935121313
CREStereo,dataset_7_keyframe_2,0.012960082944530845,0.004636740052261549
CREStereo,dataset_7_keyframe_2,0.009169363538295576,0.004237213243420662
CREStereo,dataset_7_keyframe_2,0.006322444678609062,-0.00320177911353771
CREStereo,dataset_7_keyframe_2,0.3495717344753747,0.14015146669168485
CREStereo,dataset_7_keyframe_2,0.013539651837524178,0.0663881449587016
CREStereo,dataset_7_keyframe_2,0.007457121551081283,0.00029855139194737075
CREStereo,dataset_7_keyframe_2,0.07677293428757319,0.07798202149204334
CREStereo,dataset_7_keyframe_2,0.001644736842105263,-0.002118830857309882
CREStereo,dataset_7_keyframe_2,0.01683291770573566,-0.0021771702054575663
CREStereo,dataset_7_keyframe_2,0.0019071837253655435,-0.008965209396034918
CREStereo,dataset_7_keyframe_2,0.001375515818431912,0.0009843542220744682
CREStereo,dataset_7_keyframe_2,0.0006622516556291391,-0.020455069199210637
CREStereo,dataset_7_keyframe_2,0.0022688598979013048,-0.023979830454631024
CREStereo,dataset_7_keyframe_2,0.0,-0.03145247891686394
CREStereo,dataset_7_keyframe_2,0.007021650087770626,-0.03959407483117055
CREStereo,dataset_7_keyframe_2,0.012888107791446984,-0.033433728042815275
CREStereo,dataset_7_keyframe_2,0.0033967391304347825,-0.06475091477446432
CREStereo,dataset_7_keyframe_2,0.008894536213468869,-0.0599742925861004
CREStereo,dataset_7_keyframe_2,0.0054988216810683424,-0.07979542892008042
CREStereo,dataset_7_keyframe_2,0.0,-0.09318841211710845
CREStereo,dataset_7_keyframe_2,0.02631578947368421,-0.0837368899828767
CREStereo,dataset_7_keyframe_2,0.01350210970464135,-0.11584281256805314
CREStereo,dataset_7_keyframe_2,0.0028109627547434997,-0.04903449451707001
CREStereo,dataset_7_keyframe_2,0.0,-0.09060232219063591
CREStereo,dataset_7_keyframe_2,0.007033248081841432,-0.0627095959574337
CREStereo,dataset_7_keyframe_2,0.0,-0.09399359566824776
CREStereo,dataset_7_keyframe_2,0.0013486176668914363,-0.10240896680363322
CREStereo,dataset_7_keyframe_2,0.0014803849000740192,-0.1303643987042263
CREStereo,dataset_7_keyframe_2,0.0014947683109118087,-0.13516293083892433
CREStereo,dataset_7_keyframe_2,0.003656307129798903,-0.09055695356988332
CREStereo,dataset_7_keyframe_2,0.009769713886950453,-0.09746846777522444
CREStereo,dataset_7_keyframe_2,0.001924310455420141,-0.09458167780274787
CREStereo,dataset_7_keyframe_2,0.005198180636777128,-0.08533218998094777
CREStereo,dataset_7_keyframe_2,0.00337609723160027,-0.07422076246393665
CREStereo,dataset_7_keyframe_2,0.0,-0.06800674032349097
CREStereo,dataset_7_keyframe_2,0.0,-0.05779319792869954
CREStereo,dataset_7_keyframe_2,0.00398406374501992,-0.06504230171222358
CREStereo,dataset_7_keyframe_2,0.0012978585334198572,-0.06681924255431108
CREStereo,dataset_7_keyframe_2,0.0022338049143708115,-0.06920753649387407
CREStereo,dataset_7_keyframe_2,0.0031620553359683794,-0.05003702400762313
CREStereo,dataset_7_keyframe_2,0.0054988216810683424,-0.031395008970459604
CREStereo,dataset_7_keyframe_2,0.0018099547511312218,-0.028469428037985776
CREStereo,dataset_7_keyframe_2,0.004232804232804233,-0.014609311552517596
CREStereo,dataset_7_keyframe_2,0.009205020920502092,-0.007511846883848765
CREStereo,dataset_7_keyframe_2,0.006276150627615063,-0.005676746107127569
CREStereo,dataset_7_keyframe_2,0.012474012474012475,0.0029979306342824007
CREStereo,dataset_7_keyframe_2,0.01323918799646955,0.0020610861582298803
CREStereo,dataset_7_keyframe_2,0.01487778958554729,-0.0066928271746578534
CREStereo,dataset_7_keyframe_2,0.008319467554076539,0.0022570566167370416
CREStereo,dataset_7_keyframe_2,0.009549795361527967,-0.0020614450316431996
CREStereo,dataset_7_keyframe_2,0.003861003861003861,0.001845720996528883
CREStereo,dataset_7_keyframe_2,0.0027247956403269754,-0.0019717124241681954
CREStereo,dataset_7_keyframe_2,0.00851063829787234,0.0033579758607624657
CREStereo,dataset_7_keyframe_2,0.021551724137931036,0.0038572204899666876
CREStereo,dataset_7_keyframe_2,0.008413461538461538,-0.00021563962692731277
CREStereo,dataset_7_keyframe_2,0.001091703056768559,0.0003246237163894747
CREStereo,dataset_7_keyframe_2,0.0056022408963585435,0.00013867027500361412
CREStereo,dataset_7_keyframe_2,0.05894736842105263,0.009801831687076873
CREStereo,dataset_7_keyframe_2,0.039285714285714285,0.004098600499770221
CREStereo,dataset_7_keyframe_2,0.0022099447513812156,0.0013966853261286854
CREStereo,dataset_7_keyframe_2,0.01555023923444976,0.0019552901850139063
CREStereo,dataset_7_keyframe_2,0.09956709956709957,0.008998350385295445
CREStereo,dataset_7_keyframe_2,0.0655241935483871,0.01254914023659446
CREStereo,dataset_7_keyframe_2,0.040983606557377046,-0.0011478776153401506
CREStereo,dataset_7_keyframe_2,0.0612668743509865,0.002513586306104473
CREStereo,dataset_7_keyframe_2,0.04439511653718091,-0.005957082995104865
CREStereo,dataset_7_keyframe_2,0.040641711229946524,0.002840330726221988
CREStereo,dataset_7_keyframe_2,0.065,0.007803995505288267
CREStereo,dataset_7_keyframe_2,0.009280742459396751,0.000572499287486588
CREStereo,dataset_7_keyframe_2,0.007194244604316547,-0.006880685934765967
CREStereo,dataset_7_keyframe_2,0.008241758241758242,0.00369392354074659
CREStereo,dataset_7_keyframe_2,0.004166666666666667,-0.0008087774028692544
CREStereo,dataset_7_keyframe_2,0.0014285714285714286,-0.0009368797858776258
CREStereo,dataset_7_keyframe_2,0.002677376171352075,0.0006152648072540482
CREStereo,dataset_7_keyframe_2,0.0,-0.0031214815749968563
CREStereo,dataset_7_keyframe_2,0.0,-0.002644074683730448
CREStereo,dataset_7_keyframe_2,0.016051364365971106,0.0045332460321931755
CREStereo,dataset_7_keyframe_2,0.005405405405405406,0.002459937299607117
CREStereo,dataset_7_keyframe_2,0.005780346820809248,-0.003628772433842791
CREStereo,dataset_7_keyframe_2,0.00202020202020202,-0.0003519178945806962
CREStereo,dataset_7_keyframe_2,0.006122448979591836,-0.0003781985481684944
CREStereo,dataset_7_keyframe_2,0.0023094688221709007,-0.0017899983723958332
CREStereo,dataset_7_keyframe_2,0.007594936708860759,-0.0025709075045723447
CREStereo,dataset_7_keyframe_2,0.022277227722772276,0.006991839168047664
CREStereo,dataset_7_keyframe_2,0.0031645569620253164,-0.001459564961178202
CREStereo,dataset_7_keyframe_2,0.0,-0.004818455294996864
CREStereo,dataset_7_keyframe_2,0.021806853582554516,0.002179002514774935
CREStereo,dataset_7_keyframe_2,0.008982035928143712,-0.00010011002824113175
CREStereo,dataset_7_keyframe_2,0.07803468208092486,0.009541984444984298
CREStereo,dataset_7_keyframe_2,0.005479452054794521,0.0019371618518445783
CREStereo,dataset_7_keyframe_2,0.006472491909385114,0.0004653184147963552
CREStereo,dataset_7_keyframe_2,0.0364963503649635,0.0027517254432935395
CREStereo,dataset_7_keyframe_2,0.010362694300518135,-0.004939716267135908
CREStereo,dataset_7_keyframe_2,0.022321428571428572,-0.003141867951807688
CREStereo,dataset_7_keyframe_2,0.07407407407407407,-0.0015737429950798542
CREStereo,dataset_7_keyframe_2,0.15625,-0.020060561903094628
CREStereo,dataset_7_keyframe_2,0.0,-0.019577427914268093
CREStereo,dataset_7_keyframe_2,0.0,-0.03311710913204453
CREStereo,dataset_7_keyframe_2,0.05555555555555555,-0.003438934407120358
CREStereo,dataset_7_keyframe_2,0.010869565217391304,-0.025755885161889723
CREStereo,dataset_7_keyframe_2,0.10810810810810811,-0.020184334991984285
CREStereo,dataset_7_keyframe_2,0.0,-0.033459635828271765
CREStereo,dataset_7_keyframe_2,0.1,-0.04007269666085835
CREStereo,dataset_7_keyframe_2,0.1402439024390244,0.01867117959944928
CREStereo,dataset_7_keyframe_2,0.0,-0.03712605794270833
CREStereo,dataset_7_keyframe_2,0.0449438202247191,-0.05010136029192509
CREStereo,dataset_7_keyframe_2,0.0,-0.03111389104057761
CREStereo,dataset_7_keyframe_2,0.0,-0.08070535862699468
CREStereo,dataset_7_keyframe_2,0.029411764705882353,-0.032240467154102406
CREStereo,dataset_7_keyframe_2,0.0,-0.07137184143066407
CREStereo,dataset_7_keyframe_2,0.012987012987012988,-0.05194170152818835
CREStereo,dataset_7_keyframe_2,0.05714285714285714,-0.025655814579554966
CREStereo,dataset_7_keyframe_2,0.1891891891891892,0.0048723103087625385
CREStereo,dataset_7_keyframe_2,0.044444444444444446,-0.022669492846857892
CREStereo,dataset_7_keyframe_2,0.047619047619047616,-0.03161934018135071
CREStereo,dataset_7_keyframe_2,0.08,0.003180495831144958
CREStereo,dataset_7_keyframe_2,0.1891891891891892,0.017594190147834095
CREStereo,dataset_7_keyframe_2,0.1111111111111111,0.007838418550580461
CREStereo,dataset_7_keyframe_2,0.25,0.009473864951830231
CREStereo,dataset_7_keyframe_2,0.28,0.20329952239990234
CREStereo,dataset_7_keyframe_2,0.28,0.07590619823600672
CREStereo,dataset_7_keyframe_2,0.12,0.026975404648553757
CREStereo,dataset_7_keyframe_2,0.05263157894736842,-0.016919532189002405
CREStereo,dataset_7_keyframe_2,0.8,0.0979913449754902
CREStereo,dataset_7_keyframe_2,0.0,0.050186327525547574
CREStereo,dataset_7_keyframe_2,0.0,0.007249025198129507
CREStereo,dataset_7_keyframe_2,0.0,-0.03675702723061166
CREStereo,dataset_7_keyframe_2,0.0,-0.044916232426961265
CREStereo,dataset_7_keyframe_2,0.0,-0.01464223861694336
CREStereo,dataset_7_keyframe_2,0.0,0.006778753720797026
CREStereo,dataset_7_keyframe_2,0.0,0.01293773651123047
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,-0.02359592914581299
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,-0.09289805094401042
CREStereo,dataset_7_keyframe_2,0.0,-0.1227564811706543
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,-0.19237041473388672
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,-2.5097007751464844
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,1.1245861053466797
CREStereo,dataset_7_keyframe_2,0.0,-0.06421232223510742
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.6404561996459961
CREStereo,dataset_7_keyframe_2,1.0,1.4244260787963867
CREStereo,dataset_7_keyframe_2,0.0,0.10706202189127605
CREStereo,dataset_7_keyframe_2,0.0,0.2687845230102539
CREStereo,dataset_7_keyframe_2,0.0,0.34689760208129883
CREStereo,dataset_7_keyframe_2,0.0,0.19319820404052734
CREStereo,dataset_7_keyframe_2,0.0,-0.3673092524210612
CREStereo,dataset_7_keyframe_2,0.0,-0.5414814949035645
CREStereo,dataset_7_keyframe_2,1.0,-0.05768585205078125
CREStereo,dataset_7_keyframe_2,0.0,0.36446499824523926
CREStereo,dataset_7_keyframe_2,0.0,-0.11291742324829102
CREStereo,dataset_7_keyframe_2,0.0,0.0033521652221679688
CREStereo,dataset_7_keyframe_2,1.0,-0.02025461196899414
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.20494397481282553
CREStereo,dataset_7_keyframe_2,0.0,0.07239977518717448
CREStereo,dataset_7_keyframe_2,0.0,0.7234387397766113
CREStereo,dataset_7_keyframe_2,1.0,0.6869723796844482
CREStereo,dataset_7_keyframe_2,0.0,-0.5861330032348633
CREStereo,dataset_7_keyframe_2,0.0,0.8600006103515625
CREStereo,dataset_7_keyframe_2,0.0,0.02397022247314453
CREStereo,dataset_7_keyframe_2,0.0,-0.453399658203125
CREStereo,dataset_7_keyframe_2,0.0,-0.33166154225667316
CREStereo,dataset_7_keyframe_2,0.0,-0.6611413955688477
CREStereo,dataset_7_keyframe_2,0.0,-0.7319645881652832
CREStereo,dataset_7_keyframe_2,0.0,-0.2276325225830078
CREStereo,dataset_7_keyframe_2,0.0,-0.2279529571533203
CREStereo,dataset_7_keyframe_2,0.0,-0.8905620574951172
CREStereo,dataset_7_keyframe_2,0.0,-0.4609031677246094
CREStereo,dataset_7_keyframe_2,0.0,0.1506824493408203
CREStereo,dataset_7_keyframe_2,1.0,0.10401980082194011
CREStereo,dataset_7_keyframe_2,0.0,0.10503832499186198
CREStereo,dataset_7_keyframe_2,0.0,-0.3880009651184082
CREStereo,dataset_7_keyframe_2,0.0,0.2512534459431966
CREStereo,dataset_7_keyframe_2,1.0,0.3800346851348877
CREStereo,dataset_7_keyframe_2,0.0,-0.003912734985351563
CREStereo,dataset_7_keyframe_2,0.0,-0.24853388468424478
CREStereo,dataset_7_keyframe_2,0.0,-0.5649147033691406
CREStereo,dataset_7_keyframe_2,0.0,0.16890316009521483
CREStereo,dataset_7_keyframe_2,0.0,-0.5744711558024088
CREStereo,dataset_7_keyframe_2,0.0,-0.0479583740234375
CREStereo,dataset_7_keyframe_2,0.0,-0.42450618743896484
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.6252632141113281
CREStereo,dataset_7_keyframe_2,0.0,-0.34177414576212567
CREStereo,dataset_7_keyframe_2,0.0,-0.46426963806152344
CREStereo,dataset_7_keyframe_2,1.0,0.43857765197753906
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,0.0,0.0
CREStereo,dataset_7_keyframe_2,1.0,0.7143802642822266
CREStereo,dataset_7_keyframe_2,1.0,0.2645702362060547
CREStereo,dataset_7_keyframe_2,1.0,0.4854714075724284
CREStereo,dataset_7_keyframe_2,1.0,0.5377593040466309
CREStereo,dataset_7_keyframe_2,1.0,-0.18880748748779297
CREStereo,dataset_7_keyframe_2,0.0,0.533173707815317
CREStereo,dataset_7_keyframe_2,1.0,0.23136358994704026
CREStereo,dataset_7_keyframe_2,0.0,-0.269271108839247
CREStereo,dataset_7_keyframe_2,0.0,-0.006509661674499512
CREStereo,dataset_7_keyframe_2,0.0,-0.45948546273367746
CREStereo,dataset_7_keyframe_2,1.0,-0.0024290084838867188
CREStereo,dataset_7_keyframe_2,0.0,-0.2139148712158203
CREStereo,dataset_7_keyframe_2,0.0,-0.3074958801269531
CREStereo,dataset_7_keyframe_2,1.0,-0.1897904872894287
CREStereo,dataset_7_keyframe_2,1.0,-0.16219207218715123
CREStereo,dataset_7_keyframe_2,0.0,0.0070300469031700724
CREStereo,dataset_7_keyframe_2,1.0,-0.004731273651123047
CREStereo,dataset_7_keyframe_2,1.0,0.02307717005411784
CREStereo,dataset_7_keyframe_2,0.0,-0.20251412825150925
CREStereo,dataset_7_keyframe_2,0.0,-0.13465189933776855
CREStereo,dataset_7_keyframe_2,1.0,-0.11297819349500868
CREStereo,dataset_7_keyframe_2,1.0,0.1525954008102417
CREStereo,dataset_7_keyframe_2,1.0,0.14683055877685547
CREStereo,dataset_7_keyframe_2,0.6,0.07738261752658421
CREStereo,dataset_7_keyframe_2,1.0,-0.09978448020087348
CREStereo,dataset_7_keyframe_2,0.3333333333333333,-0.1250827153523763
CREStereo,dataset_7_keyframe_2,0.75,-0.10006936391194661
CREStereo,dataset_7_keyframe_2,1.0,-0.10773640871047974
CREStereo,dataset_7_keyframe_2,0.8,0.16520586467924572
CREStereo,dataset_7_keyframe_2,1.0,-0.15960546334584555
CREStereo,dataset_7_keyframe_2,1.0,-0.1114438230341131
CREStereo,dataset_7_keyframe_2,0.5,-0.06523056030273437
CREStereo,dataset_7_keyframe_2,0.5,-0.06412342071533203
CREStereo,dataset_7_keyframe_2,0.0,-0.25758148375011625
CREStereo,dataset_7_keyframe_2,0.5,-0.03710979223251343
CREStereo,dataset_7_keyframe_2,0.0,-0.09157230740501768
CREStereo,dataset_7_keyframe_2,0.3333333333333333,-0.08230888843536377
CREStereo,dataset_7_keyframe_2,1.0,-0.02968099382188585
CREStereo,dataset_7_keyframe_2,0.5,-0.2204115250531365
CREStereo,dataset_7_keyframe_2,0.8,-0.11260786923495206
CREStereo,dataset_7_keyframe_2,0.6666666666666666,0.04528359004429409
CREStereo,dataset_7_keyframe_2,1.0,0.007904416038876488
CREStereo,dataset_7_keyframe_2,1.0,-0.08717437017531622
CREStereo,dataset_7_keyframe_2,0.5,0.07081726619175502
CREStereo,dataset_7_keyframe_2,0.8,-0.07315669521208733
CREStereo,dataset_7_keyframe_2,0.5,0.04928155378861861
CREStereo,dataset_7_keyframe_2,0.75,0.017158074812455612
CREStereo,dataset_7_keyframe_2,0.75,-0.09936314244424144
CREStereo,dataset_7_keyframe_2,0.5,-0.1614411926269531
CREStereo,dataset_7_keyframe_2,0.0,-0.035743254202383536
CREStereo,dataset_7_keyframe_2,0.3333333333333333,0.013326461498553935
CREStereo,dataset_7_keyframe_2,0.5,-0.2214632401099572
CREStereo,dataset_7_keyframe_2,0.4,-0.05423338659878435
CREStereo,dataset_7_keyframe_2,0.6666666666666666,0.015808463096618652
CREStereo,dataset_7_keyframe_2,0.0,-0.015340128252583166
CREStereo,dataset_7_keyframe_2,0.75,-0.023777837338654892
CREStereo,dataset_7_keyframe_2,0.0,-0.03961297443934849
CREStereo,dataset_7_keyframe_2,0.4,-0.027961107400747445
CREStereo,dataset_7_keyframe_2,0.2,0.072495664869036
CREStereo,dataset_7_keyframe_2,0.0,-0.009916929098275991
