backbone,sequence,support_coverage
CREStereo,dataset_7_keyframe_4,0.453416149068323
CREStereo,dataset_7_keyframe_4,0.4081081081081081
CREStereo,dataset_7_keyframe_4,0.3625866050808314
CREStereo,dataset_7_keyframe_4,0.42142857142857143
CREStereo,dataset_7_keyframe_4,0.40898876404494383
CREStereo,dataset_7_keyframe_4,0.4018475750577367
CREStereo,dataset_7_keyframe_4,0.5422222222222223
CREStereo,dataset_7_keyframe_4,0.6666666666666666
CREStereo,dataset_7_keyframe_4,0.7257383966244726
CREStereo,dataset_7_keyframe_4,0.8969957081545065
CREStereo,dataset_7_keyframe_4,0.9265658747300216
CREStereo,dataset_7_keyframe_4,0.9339407744874715
CREStereo,dataset_7_keyframe_4,0.9391100702576113
CREStereo,dataset_7_keyframe_4,0.9248291571753986
CREStereo,dataset_7_keyframe_4,0.9161290322580645
CREStereo,dataset_7_keyframe_4,0.9039665970772442
CREStereo,dataset_7_keyframe_4,0.9151138716356108
CREStereo,dataset_7_keyframe_4,0.920892494929006
CREStereo,dataset_7_keyframe_4,0.9354166666666667
CREStereo,dataset_7_keyframe_4,0.9505154639175257
CREStereo,dataset_7_keyframe_4,0.9337606837606838
CREStereo,dataset_7_keyframe_4,0.937007874015748
CREStereo,dataset_7_keyframe_4,0.9346534653465347
CREStereo,dataset_7_keyframe_4,0.947261663286004
CREStereo,dataset_7_keyframe_4,0.9372623574144486
CREStereo,dataset_7_keyframe_4,0.9292730844793713
CREStereo,dataset_7_keyframe_4,0.9094138543516874
CREStereo,dataset_7_keyframe_4,0.8364565587734242
CREStereo,dataset_7_keyframe_4,0.8478605388272583
CREStereo,dataset_7_keyframe_4,0.8580968280467446
CREStereo,dataset_7_keyframe_4,0.8701517706576728
CREStereo,dataset_7_keyframe_4,0.8879456706281834
CREStereo,dataset_7_keyframe_4,0.930188679245283
CREStereo,dataset_7_keyframe_4,0.9273356401384083
CREStereo,dataset_7_keyframe_4,0.9654576856649395
CREStereo,dataset_7_keyframe_4,0.9828473413379074
CREStereo,dataset_7_keyframe_4,0.9790209790209791
CREStereo,dataset_7_keyframe_4,0.9781144781144782
CREStereo,dataset_7_keyframe_4,0.9708404802744426
CREStereo,dataset_7_keyframe_4,0.9604130808950087
CREStereo,dataset_7_keyframe_4,0.9720853858784894
CREStereo,dataset_7_keyframe_4,0.9756493506493507
CREStereo,dataset_7_keyframe_4,0.9752883031301482
CREStereo,dataset_7_keyframe_4,0.9678510998307953
CREStereo,dataset_7_keyframe_4,0.9657980456026058
CREStereo,dataset_7_keyframe_4,0.9666136724960255
CREStereo,dataset_7_keyframe_4,0.9734660033167496
CREStereo,dataset_7_keyframe_4,0.9895287958115183
CREStereo,dataset_7_keyframe_4,0.9893428063943162
CREStereo,dataset_7_keyframe_4,0.9895104895104895
CREStereo,dataset_7_keyframe_4,0.9897084048027445
CREStereo,dataset_7_keyframe_4,0.9849056603773585
CREStereo,dataset_7_keyframe_4,0.9622980251346499
CREStereo,dataset_7_keyframe_4,0.9216965742251223
CREStereo,dataset_7_keyframe_4,0.91
CREStereo,dataset_7_keyframe_4,0.8881578947368421
CREStereo,dataset_7_keyframe_4,0.8833063209076175
CREStereo,dataset_7_keyframe_4,0.8739903069466882
CREStereo,dataset_7_keyframe_4,0.9015625
CREStereo,dataset_7_keyframe_4,0.8901098901098901
CREStereo,dataset_7_keyframe_4,0.9161585365853658
CREStereo,dataset_7_keyframe_4,0.9088050314465409
CREStereo,dataset_7_keyframe_4,0.9238410596026491
CREStereo,dataset_7_keyframe_4,0.9194078947368421
CREStereo,dataset_7_keyframe_4,0.9335548172757475
CREStereo,dataset_7_keyframe_4,0.9275862068965517
CREStereo,dataset_7_keyframe_4,0.9382716049382716
CREStereo,dataset_7_keyframe_4,0.9475587703435805
CREStereo,dataset_7_keyframe_4,0.9596330275229358
CREStereo,dataset_7_keyframe_4,0.9567010309278351
CREStereo,dataset_7_keyframe_4,0.9630350194552529
CREStereo,dataset_7_keyframe_4,0.9541108986615678
CREStereo,dataset_7_keyframe_4,0.9655831739961759
CREStereo,dataset_7_keyframe_4,0.9866666666666667
CREStereo,dataset_7_keyframe_4,0.969939879759519
CREStereo,dataset_7_keyframe_4,0.976
CREStereo,dataset_7_keyframe_4,0.9795918367346939
CREStereo,dataset_7_keyframe_4,0.9833333333333333
CREStereo,dataset_7_keyframe_4,0.9821428571428571
CREStereo,dataset_7_keyframe_4,0.9903474903474904
CREStereo,dataset_7_keyframe_4,0.9701492537313433
CREStereo,dataset_7_keyframe_4,0.9881422924901185
CREStereo,dataset_7_keyframe_4,0.9844054580896686
CREStereo,dataset_7_keyframe_4,0.9751434034416826
CREStereo,dataset_7_keyframe_4,0.9624765478424016
CREStereo,dataset_7_keyframe_4,0.9772727272727273
CREStereo,dataset_7_keyframe_4,0.9766949152542372
CREStereo,dataset_7_keyframe_4,0.974903474903475
CREStereo,dataset_7_keyframe_4,0.9708171206225681
CREStereo,dataset_7_keyframe_4,0.9718045112781954
CREStereo,dataset_7_keyframe_4,0.9718574108818011
CREStereo,dataset_7_keyframe_4,0.9815837937384899
CREStereo,dataset_7_keyframe_4,0.9646643109540636
CREStereo,dataset_7_keyframe_4,0.975
CREStereo,dataset_7_keyframe_4,0.968365553602812
CREStereo,dataset_7_keyframe_4,0.9724264705882353
CREStereo,dataset_7_keyframe_4,0.9705340699815838
CREStereo,dataset_7_keyframe_4,0.9727272727272728
CREStereo,dataset_7_keyframe_4,0.9745454545454545
CREStereo,dataset_7_keyframe_4,0.9776247848537005
CREStereo,dataset_7_keyframe_4,0.9818181818181818
CREStereo,dataset_7_keyframe_4,0.9818511796733213
CREStereo,dataset_7_keyframe_4,0.9870609981515711
CREStereo,dataset_7_keyframe_4,0.9910071942446043
CREStereo,dataset_7_keyframe_4,0.9883040935672515
CREStereo,dataset_7_keyframe_4,0.9852670349907919
CREStereo,dataset_7_keyframe_4,0.9738805970149254
CREStereo,dataset_7_keyframe_4,0.983271375464684
CREStereo,dataset_7_keyframe_4,0.9830508474576272
CREStereo,dataset_7_keyframe_4,0.980806142034549
CREStereo,dataset_7_keyframe_4,0.9882121807465619
CREStereo,dataset_7_keyframe_4,0.9719101123595506
CREStereo,dataset_7_keyframe_4,0.9869646182495344
CREStereo,dataset_7_keyframe_4,0.9841269841269841
CREStereo,dataset_7_keyframe_4,0.9709302325581395
CREStereo,dataset_7_keyframe_4,0.981549815498155
CREStereo,dataset_7_keyframe_4,0.9638095238095238
CREStereo,dataset_7_keyframe_4,0.9829222011385199
CREStereo,dataset_7_keyframe_4,0.981203007518797
CREStereo,dataset_7_keyframe_4,0.9839285714285714
CREStereo,dataset_7_keyframe_4,0.9835466179159049
CREStereo,dataset_7_keyframe_4,0.988909426987061
CREStereo,dataset_7_keyframe_4,0.9890310786106032
CREStereo,dataset_7_keyframe_4,0.9873417721518988
CREStereo,dataset_7_keyframe_4,0.9822380106571936
CREStereo,dataset_7_keyframe_4,0.9818181818181818
CREStereo,dataset_7_keyframe_4,0.9782971619365609
CREStereo,dataset_7_keyframe_4,0.9793103448275862
CREStereo,dataset_7_keyframe_4,0.9851973684210527
CREStereo,dataset_7_keyframe_4,0.9713375796178344
CREStereo,dataset_7_keyframe_4,0.9749582637729549
CREStereo,dataset_7_keyframe_4,0.9707903780068728
CREStereo,dataset_7_keyframe_4,0.9629032258064516
CREStereo,dataset_7_keyframe_4,0.9524517087667161
CREStereo,dataset_7_keyframe_4,0.9474412171507607
CREStereo,dataset_7_keyframe_4,0.9273255813953488
CREStereo,dataset_7_keyframe_4,0.9123055162659123
CREStereo,dataset_7_keyframe_4,0.8977719528178244
CREStereo,dataset_7_keyframe_4,0.875
CREStereo,dataset_7_keyframe_4,0.8711819389110226
CREStereo,dataset_7_keyframe_4,0.8878627968337731
CREStereo,dataset_7_keyframe_4,0.8622516556291391
CREStereo,dataset_7_keyframe_4,0.8584779706275033
CREStereo,dataset_7_keyframe_4,0.8601864181091877
CREStereo,dataset_7_keyframe_4,0.8472032742155525
CREStereo,dataset_7_keyframe_4,0.8042253521126761
CREStereo,dataset_7_keyframe_4,0.782258064516129
CREStereo,dataset_7_keyframe_4,0.7526881720430108
CREStereo,dataset_7_keyframe_4,0.7596899224806202
CREStereo,dataset_7_keyframe_4,0.7373737373737373
CREStereo,dataset_7_keyframe_4,0.6741176470588235
CREStereo,dataset_7_keyframe_4,0.6199756394640682
CREStereo,dataset_7_keyframe_4,0.5719339622641509
CREStereo,dataset_7_keyframe_4,0.5674362089914945
CREStereo,dataset_7_keyframe_4,0.5482758620689655
CREStereo,dataset_7_keyframe_4,0.5667034178610805
CREStereo,dataset_7_keyframe_4,0.5875831485587583
CREStereo,dataset_7_keyframe_4,0.6049661399548533
CREStereo,dataset_7_keyframe_4,0.6446808510638298
CREStereo,dataset_7_keyframe_4,0.7118463180362861
CREStereo,dataset_7_keyframe_4,0.7628205128205128
CREStereo,dataset_7_keyframe_4,0.80065717415115
CREStereo,dataset_7_keyframe_4,0.8501070663811563
CREStereo,dataset_7_keyframe_4,0.847732181425486
CREStereo,dataset_7_keyframe_4,0.8522222222222222
CREStereo,dataset_7_keyframe_4,0.869757174392936
CREStereo,dataset_7_keyframe_4,0.8707865168539326
CREStereo,dataset_7_keyframe_4,0.8711162255466053
CREStereo,dataset_7_keyframe_4,0.8692579505300353
CREStereo,dataset_7_keyframe_4,0.8583138173302107
CREStereo,dataset_7_keyframe_4,0.8912280701754386
CREStereo,dataset_7_keyframe_4,0.8620689655172413
CREStereo,dataset_7_keyframe_4,0.8480278422273781
CREStereo,dataset_7_keyframe_4,0.8530751708428246
CREStereo,dataset_7_keyframe_4,0.8384433962264151
CREStereo,dataset_7_keyframe_4,0.8367816091954023
CREStereo,dataset_7_keyframe_4,0.7811158798283262
CREStereo,dataset_7_keyframe_4,0.781183932346723
CREStereo,dataset_7_keyframe_4,0.7716701902748414
CREStereo,dataset_7_keyframe_4,0.7775489186405767
CREStereo,dataset_7_keyframe_4,0.7747933884297521
CREStereo,dataset_7_keyframe_4,0.8403275332650972
CREStereo,dataset_7_keyframe_4,0.88259526261586
CREStereo,dataset_7_keyframe_4,0.9569230769230769
CREStereo,dataset_7_keyframe_4,0.994
CREStereo,dataset_7_keyframe_4,0.9931102362204725
CREStereo,dataset_7_keyframe_4,0.9989939637826962
CREStereo,dataset_7_keyframe_4,0.998995983935743
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9977401129943503
CREStereo,dataset_7_keyframe_4,0.9988439306358381
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9986320109439124
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9917763157894737
CREStereo,dataset_7_keyframe_4,0.9697452229299363
CREStereo,dataset_7_keyframe_4,0.9714285714285714
CREStereo,dataset_7_keyframe_4,0.9712918660287081
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9984825493171472
CREStereo,dataset_7_keyframe_4,0.9896907216494846
CREStereo,dataset_7_keyframe_4,0.9882352941176471
CREStereo,dataset_7_keyframe_4,0.9829545454545454
CREStereo,dataset_7_keyframe_4,0.9785100286532952
CREStereo,dataset_7_keyframe_4,0.9670487106017192
CREStereo,dataset_7_keyframe_4,0.9738651994497937
CREStereo,dataset_7_keyframe_4,0.9593837535014006
CREStereo,dataset_7_keyframe_4,0.9532710280373832
CREStereo,dataset_7_keyframe_4,0.9484396200814111
CREStereo,dataset_7_keyframe_4,0.9391891891891891
CREStereo,dataset_7_keyframe_4,0.9506849315068493
CREStereo,dataset_7_keyframe_4,0.9502840909090909
CREStereo,dataset_7_keyframe_4,0.9438990182328191
CREStereo,dataset_7_keyframe_4,0.9421128798842258
CREStereo,dataset_7_keyframe_4,0.9235209235209235
CREStereo,dataset_7_keyframe_4,0.8774002954209749
CREStereo,dataset_7_keyframe_4,0.8714069591527988
CREStereo,dataset_7_keyframe_4,0.8705148205928237
CREStereo,dataset_7_keyframe_4,0.8517350157728707
CREStereo,dataset_7_keyframe_4,0.8467614533965245
CREStereo,dataset_7_keyframe_4,0.82
CREStereo,dataset_7_keyframe_4,0.7891472868217054
CREStereo,dataset_7_keyframe_4,0.7616822429906542
CREStereo,dataset_7_keyframe_4,0.7420333839150227
CREStereo,dataset_7_keyframe_4,0.7461538461538462
CREStereo,dataset_7_keyframe_4,0.7105263157894737
CREStereo,dataset_7_keyframe_4,0.6980830670926518
CREStereo,dataset_7_keyframe_4,0.6909667194928685
CREStereo,dataset_7_keyframe_4,0.7026143790849673
CREStereo,dataset_7_keyframe_4,0.7194719471947195
CREStereo,dataset_7_keyframe_4,0.7619047619047619
CREStereo,dataset_7_keyframe_4,0.7791519434628975
CREStereo,dataset_7_keyframe_4,0.8018348623853211
CREStereo,dataset_7_keyframe_4,0.8416988416988417
CREStereo,dataset_7_keyframe_4,0.8747591522157996
CREStereo,dataset_7_keyframe_4,0.8742268041237113
CREStereo,dataset_7_keyframe_4,0.8886679920477137
CREStereo,dataset_7_keyframe_4,0.8952772073921971
CREStereo,dataset_7_keyframe_4,0.8777292576419214
CREStereo,dataset_7_keyframe_4,0.9053763440860215
CREStereo,dataset_7_keyframe_4,0.9017857142857143
CREStereo,dataset_7_keyframe_4,0.8847926267281107
CREStereo,dataset_7_keyframe_4,0.8914549653579676
CREStereo,dataset_7_keyframe_4,0.8909090909090909
CREStereo,dataset_7_keyframe_4,0.90744920993228
CREStereo,dataset_7_keyframe_4,0.9086651053864169
CREStereo,dataset_7_keyframe_4,0.9002375296912114
CREStereo,dataset_7_keyframe_4,0.8904761904761904
CREStereo,dataset_7_keyframe_4,0.8897058823529411
CREStereo,dataset_7_keyframe_4,0.8936708860759494
CREStereo,dataset_7_keyframe_4,0.8983451536643026
CREStereo,dataset_7_keyframe_4,0.9150485436893204
CREStereo,dataset_7_keyframe_4,0.9112709832134293
CREStereo,dataset_7_keyframe_4,0.9256410256410257
CREStereo,dataset_7_keyframe_4,0.9324675324675324
CREStereo,dataset_7_keyframe_4,0.9431524547803618
CREStereo,dataset_7_keyframe_4,0.9463414634146341
CREStereo,dataset_7_keyframe_4,0.9521410579345088
CREStereo,dataset_7_keyframe_4,0.9570707070707071
CREStereo,dataset_7_keyframe_4,0.9593908629441624
CREStereo,dataset_7_keyframe_4,0.9507772020725389
CREStereo,dataset_7_keyframe_4,0.9441624365482234
CREStereo,dataset_7_keyframe_4,0.961340206185567
CREStereo,dataset_7_keyframe_4,0.9696969696969697
CREStereo,dataset_7_keyframe_4,0.9402173913043478
CREStereo,dataset_7_keyframe_4,0.9525065963060686
CREStereo,dataset_7_keyframe_4,0.9543010752688172
CREStereo,dataset_7_keyframe_4,0.9351351351351351
CREStereo,dataset_7_keyframe_4,0.940379403794038
CREStereo,dataset_7_keyframe_4,0.9487870619946092
CREStereo,dataset_7_keyframe_4,0.9384164222873901
CREStereo,dataset_7_keyframe_4,0.9576271186440678
CREStereo,dataset_7_keyframe_4,0.9410029498525073
CREStereo,dataset_7_keyframe_4,0.9441340782122905
CREStereo,dataset_7_keyframe_4,0.9285714285714286
CREStereo,dataset_7_keyframe_4,0.9518413597733711
CREStereo,dataset_7_keyframe_4,0.9495548961424333
CREStereo,dataset_7_keyframe_4,0.9439252336448598
CREStereo,dataset_7_keyframe_4,0.9497041420118343
CREStereo,dataset_7_keyframe_4,0.9561128526645768
CREStereo,dataset_7_keyframe_4,0.9529780564263323
CREStereo,dataset_7_keyframe_4,0.9743589743589743
CREStereo,dataset_7_keyframe_4,0.9720496894409938
CREStereo,dataset_7_keyframe_4,0.9668874172185431
CREStereo,dataset_7_keyframe_4,0.9682539682539683
CREStereo,dataset_7_keyframe_4,0.9644012944983819
CREStereo,dataset_7_keyframe_4,0.9694915254237289
CREStereo,dataset_7_keyframe_4,0.9832775919732442
CREStereo,dataset_7_keyframe_4,0.9787234042553191
CREStereo,dataset_7_keyframe_4,0.9763513513513513
CREStereo,dataset_7_keyframe_4,0.9680511182108626
CREStereo,dataset_7_keyframe_4,0.9732441471571907
CREStereo,dataset_7_keyframe_4,0.9866220735785953
CREStereo,dataset_7_keyframe_4,0.9829931972789115
CREStereo,dataset_7_keyframe_4,0.9858657243816255
CREStereo,dataset_7_keyframe_4,0.9894736842105263
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.99375
CREStereo,dataset_7_keyframe_4,0.9813664596273292
CREStereo,dataset_7_keyframe_4,0.9774193548387097
CREStereo,dataset_7_keyframe_4,0.9730639730639731
CREStereo,dataset_7_keyframe_4,0.9665551839464883
CREStereo,dataset_7_keyframe_4,0.9615384615384616
CREStereo,dataset_7_keyframe_4,0.926923076923077
CREStereo,dataset_7_keyframe_4,0.8776978417266187
CREStereo,dataset_7_keyframe_4,0.8284671532846716
CREStereo,dataset_7_keyframe_4,0.7670250896057348
CREStereo,dataset_7_keyframe_4,0.721830985915493
CREStereo,dataset_7_keyframe_4,0.7254237288135593
CREStereo,dataset_7_keyframe_4,0.6677740863787376
CREStereo,dataset_7_keyframe_4,0.721875
CREStereo,dataset_7_keyframe_4,0.7460815047021944
CREStereo,dataset_7_keyframe_4,0.7065868263473054
CREStereo,dataset_7_keyframe_4,0.7746913580246914
CREStereo,dataset_7_keyframe_4,0.7916666666666666
CREStereo,dataset_7_keyframe_4,0.7346368715083799
CREStereo,dataset_7_keyframe_4,0.787292817679558
CREStereo,dataset_7_keyframe_4,0.7445652173913043
CREStereo,dataset_7_keyframe_4,0.7700258397932817
CREStereo,dataset_7_keyframe_4,0.7475
CREStereo,dataset_7_keyframe_4,0.6931567328918322
CREStereo,dataset_7_keyframe_4,0.69593147751606
CREStereo,dataset_7_keyframe_4,0.6679764243614931
CREStereo,dataset_7_keyframe_4,0.7057613168724279
CREStereo,dataset_7_keyframe_4,0.7663157894736842
CREStereo,dataset_7_keyframe_4,0.7923728813559322
CREStereo,dataset_7_keyframe_4,0.7628865979381443
CREStereo,dataset_7_keyframe_4,0.7439516129032258
CREStereo,dataset_7_keyframe_4,0.7306201550387597
CREStereo,dataset_7_keyframe_4,0.744954128440367
CREStereo,dataset_7_keyframe_4,0.7384898710865562
CREStereo,dataset_7_keyframe_4,0.7279151943462897
CREStereo,dataset_7_keyframe_4,0.7261261261261261
CREStereo,dataset_7_keyframe_4,0.7171532846715328
CREStereo,dataset_7_keyframe_4,0.7272727272727273
CREStereo,dataset_7_keyframe_4,0.7446393762183235
CREStereo,dataset_7_keyframe_4,0.7757936507936508
CREStereo,dataset_7_keyframe_4,0.8081632653061225
CREStereo,dataset_7_keyframe_4,0.8536082474226804
CREStereo,dataset_7_keyframe_4,0.8822269807280514
CREStereo,dataset_7_keyframe_4,0.9405286343612335
CREStereo,dataset_7_keyframe_4,0.9694835680751174
CREStereo,dataset_7_keyframe_4,0.9883720930232558
CREStereo,dataset_7_keyframe_4,0.9926108374384236
CREStereo,dataset_7_keyframe_4,0.9921259842519685
CREStereo,dataset_7_keyframe_4,0.9730458221024259
CREStereo,dataset_7_keyframe_4,0.9809782608695652
CREStereo,dataset_7_keyframe_4,0.952513966480447
CREStereo,dataset_7_keyframe_4,0.9416666666666667
CREStereo,dataset_7_keyframe_4,0.9217877094972067
CREStereo,dataset_7_keyframe_4,0.9171270718232044
CREStereo,dataset_7_keyframe_4,0.8783783783783784
CREStereo,dataset_7_keyframe_4,0.875
CREStereo,dataset_7_keyframe_4,0.855072463768116
CREStereo,dataset_7_keyframe_4,0.8721590909090909
CREStereo,dataset_7_keyframe_4,0.8662790697674418
CREStereo,dataset_7_keyframe_4,0.867231638418079
CREStereo,dataset_7_keyframe_4,0.8771428571428571
CREStereo,dataset_7_keyframe_4,0.9043478260869565
CREStereo,dataset_7_keyframe_4,0.9204545454545454
CREStereo,dataset_7_keyframe_4,0.9523809523809523
CREStereo,dataset_7_keyframe_4,0.948220064724919
CREStereo,dataset_7_keyframe_4,0.9501661129568106
CREStereo,dataset_7_keyframe_4,0.9350180505415162
CREStereo,dataset_7_keyframe_4,0.9250936329588015
CREStereo,dataset_7_keyframe_4,0.9176029962546817
CREStereo,dataset_7_keyframe_4,0.9323308270676691
CREStereo,dataset_7_keyframe_4,0.9307692307692308
CREStereo,dataset_7_keyframe_4,0.9685314685314685
CREStereo,dataset_7_keyframe_4,0.978021978021978
CREStereo,dataset_7_keyframe_4,0.9809160305343512
CREStereo,dataset_7_keyframe_4,0.9772727272727273
CREStereo,dataset_7_keyframe_4,0.9961089494163424
CREStereo,dataset_7_keyframe_4,0.9847328244274809
CREStereo,dataset_7_keyframe_4,0.9960159362549801
CREStereo,dataset_7_keyframe_4,0.9961389961389961
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9878048780487805
CREStereo,dataset_7_keyframe_4,0.9953703703703703
CREStereo,dataset_7_keyframe_4,0.9951219512195122
CREStereo,dataset_7_keyframe_4,0.9899497487437185
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9879518072289156
CREStereo,dataset_7_keyframe_4,0.9876543209876543
CREStereo,dataset_7_keyframe_4,0.9869281045751634
CREStereo,dataset_7_keyframe_4,0.9938271604938271
CREStereo,dataset_7_keyframe_4,0.9929577464788732
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9858156028368794
CREStereo,dataset_7_keyframe_4,0.9851851851851852
CREStereo,dataset_7_keyframe_4,0.972027972027972
CREStereo,dataset_7_keyframe_4,0.9694656488549618
CREStereo,dataset_7_keyframe_4,0.9921875
CREStereo,dataset_7_keyframe_4,0.9761904761904762
CREStereo,dataset_7_keyframe_4,0.9933333333333333
CREStereo,dataset_7_keyframe_4,0.9929078014184397
CREStereo,dataset_7_keyframe_4,0.9871794871794872
CREStereo,dataset_7_keyframe_4,0.9938271604938271
CREStereo,dataset_7_keyframe_4,0.9940476190476191
CREStereo,dataset_7_keyframe_4,0.9880952380952381
CREStereo,dataset_7_keyframe_4,0.9893617021276596
CREStereo,dataset_7_keyframe_4,0.988950276243094
CREStereo,dataset_7_keyframe_4,0.9842931937172775
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9878048780487805
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9807692307692307
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9846153846153847
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9636363636363636
CREStereo,dataset_7_keyframe_4,0.9607843137254902
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.953125
CREStereo,dataset_7_keyframe_4,0.9491525423728814
CREStereo,dataset_7_keyframe_4,0.9830508474576272
CREStereo,dataset_7_keyframe_4,0.9736842105263158
CREStereo,dataset_7_keyframe_4,0.9868421052631579
CREStereo,dataset_7_keyframe_4,0.9736842105263158
CREStereo,dataset_7_keyframe_4,0.968421052631579
CREStereo,dataset_7_keyframe_4,0.9625
CREStereo,dataset_7_keyframe_4,0.9690721649484536
CREStereo,dataset_7_keyframe_4,0.9830508474576272
CREStereo,dataset_7_keyframe_4,0.9932885906040269
CREStereo,dataset_7_keyframe_4,0.9932885906040269
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9941860465116279
CREStereo,dataset_7_keyframe_4,0.98989898989899
CREStereo,dataset_7_keyframe_4,0.9848484848484849
CREStereo,dataset_7_keyframe_4,0.9863636363636363
CREStereo,dataset_7_keyframe_4,0.9862385321100917
CREStereo,dataset_7_keyframe_4,0.991701244813278
CREStereo,dataset_7_keyframe_4,0.9831932773109243
CREStereo,dataset_7_keyframe_4,0.9958847736625515
CREStereo,dataset_7_keyframe_4,0.9831932773109243
CREStereo,dataset_7_keyframe_4,0.987012987012987
CREStereo,dataset_7_keyframe_4,0.995850622406639
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,1.0
CREStereo,dataset_7_keyframe_4,0.9956896551724138
CREStereo,dataset_7_keyframe_4,0.9958847736625515
CREStereo,dataset_7_keyframe_4,0.984251968503937
CREStereo,dataset_7_keyframe_4,0.9672131147540983
CREStereo,dataset_7_keyframe_4,0.9708029197080292
CREStereo,dataset_7_keyframe_4,0.9656488549618321
CREStereo,dataset_7_keyframe_4,0.924812030075188
