namespace,coverage_threshold,backbone,sequence,method,epe,bad1,bad3,absrel,boundary_epe,false_update_rate,clean_degradation_ratio,clean_update_mean,new_bad3,valid_count,clean_count,raw_good3_count,boundary_count,common_valid_ratio,frames,frames_worsened_ratio,worst_frame_degradation,p95_frame_degradation
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,memory,0.23013490846100457,0.019271715359216835,0.0031541382666897193,0.02243281369139349,0.2885647581483017,0.40527456441775334,0.3751171900521027,0.05719214044108131,0.00017826253449710158,2735771,2494879,2726316,1662317,0.824583755304784,128,0.4453125,0.04145847260951996,0.02739960551261901
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,blend_0.1,0.2292127496760879,0.019435471755494156,0.0034217045213214116,0.022248360995459585,0.28886233031152464,0.0023961081880123246,0.012927681061887169,0.005719258521020849,1.2837836846499086e-05,2735771,2494879,2726316,1662317,0.824583755304784,128,0.2109375,0.002766922116279602,0.0013177081942558286
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,blend_0.25,0.2282760211554684,0.019057881672113638,0.0033665098431118687,0.022158879026542212,0.28762484591349746,0.02997780653891431,0.09754501120094401,0.01429803531612817,2.861003640076939e-05,2735771,2494879,2726316,1662317,0.824583755304784,128,0.265625,0.007840722799301147,0.004065173864364624
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,blend_0.5,0.22767878011950982,0.018692354001851763,0.0031972705317806207,0.022116231582864233,0.28661680255431127,0.15313287738603756,0.23940599924886136,0.028596070633064147,4.805018933975372e-05,2735771,2494879,2726316,1662317,0.824583755304784,128,0.34375,0.017576143145561218,0.010864765197038644
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,heuristic_gate,0.22769202081357306,0.018761438731531258,0.003228705911423142,0.02211544719676228,0.28675569117871924,0.10752665760543897,0.20160136022628752,0.023987503867229767,3.6312738508668844e-05,2735771,2494879,2726316,1662317,0.824583755304784,128,0.328125,0.013834744691848755,0.008523463457822789
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,learned_refiner,0.25509614040304046,0.020846408562704994,0.0033471368765879894,0.023149162798676702,0.3296887561538213,0.6567753386035956,0.4021317266288265,0.13364414996187163,8.619690454077957e-05,2735771,2494879,2726316,1662317,0.824583755304784,128,0.5859375,0.1220567375421524,0.10622985288500786
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,oracle,0.19973227370359492,0.01581016832183688,0.002976491818942448,0.019257334371556706,0.25360986112315215,0.18476687646976067,0.0,0.025510836767721336,0.0,2735771,2494879,2726316,1662317,0.824583755304784,128,0.0,-0.01590578258037567,-0.018487027287483214
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,raw,0.20347343776808757,0.013002756028870247,0.002909496835179973,0.020481921851360226,0.25136641737973064,0.0,0.0,0.0,0.0,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.0,0.0,0.0
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,memory,0.20434462808600307,0.012784429578757842,0.0027331913754657707,0.020643695410390944,0.2518607746191085,0.38716676195846905,0.3657195036479071,0.054511188441543644,0.0001342182269268332,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.5,0.04147772490978241,0.027449093759059892
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,blend_0.1,0.2026880468286858,0.012662020606728292,0.0028916835892503,0.02039859419524484,0.2504609182472127,0.002027294376348982,0.011127376201764945,0.005451158214077398,8.245488343627978e-06,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.25,0.0028562545776367188,0.0015667200088500975
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,blend_0.25,0.2018962361730143,0.012360565675610743,0.0028592543466603817,0.02031675999351557,0.24954000886488006,0.02574786131447909,0.08962646428611604,0.01362779719459771,1.6949059373013067e-05,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.3046875,0.008119076490402222,0.004494914412498472
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,blend_0.5,0.20152202521960882,0.012109353233012786,0.0027331913754657707,0.020288821533873763,0.24903484697871786,0.1416244863902275,0.22812906406494776,0.027255593977395003,2.9317291888455034e-05,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.3671875,0.018243715167045593,0.010837761312723153
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,heuristic_gate,0.20141487029940974,0.01213767172654201,0.002736388624735199,0.020279328672715268,0.24891233838597573,0.09958735144382976,0.19222712348692678,0.02302682210843225,2.1071803544827057e-05,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.34375,0.014984935522079468,0.00813972577452659
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,learned_refiner,0.2170430889230032,0.012884001056005758,0.002802160609706301,0.020452215990198738,0.28321992460659745,0.631432991440367,0.36475941224603187,0.12083121303053397,2.9317291888455034e-05,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.5703125,0.08795119822025299,0.07655586674809454
cache,0.25,StereoAnywhere,dataset_7_keyframe_1,oracle,0.1757642983796712,0.010153550179913784,0.0025993636560454046,0.017542054114321543,0.21883851838582358,0.1775274051561261,0.0,0.02452701723595601,0.0,2189382,2044597,2183012,1373767,0.6598976417824074,128,0.0,-0.014101773500442505,-0.016748375445604324
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,raw,0.16230773196967738,0.007655763755545256,0.0021546491866958,0.02151058507333119,0.1687191472672626,0.0,0.0,0.0,0.0,724944,696418,723382,635413,0.2185040509259259,128,0.0,0.0,0.0
cache,0.5,StereoAnywhere,dataset_7_keyframe_1,memory,0.16448749389293918,0.007704043346796442,0.0020608488379792096,0.021755410491843458,0.17106943158987242,0.3509688147061104,0.3467874179013179,0.04908238343683915,5.667821427682746e-05,724944,696418,723382,635413,0.2185040509259259,128,0.5859375,0.03739893436431885,0.02669032290577887
